File Name,Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
SCPT_156300.csv,5.5,6.0,5.75,186.1,4.831676083449475,0.03992405680303108,155.15595258286046,188.88550749217822,394.8792724117124,161.22461519207837,163.4060885554485,137.8081501878549,277.23514208258234,1.9244366422860457
SCPT_156300.csv,6.0,6.5,6.25,130.8,4.959173635892986,0.06174226413989842,166.24721251002342,202.38791088176788,402.278288345781,179.28880003240533,206.45824747293696,146.79149219203813,299.7242446071019,2.0285316559409923
SCPT_156300.csv,6.5,7.0,6.75,160.6,6.2979098661787924,0.06783406144512406,175.5915176452014,213.76358669850615,444.00688927237286,191.79958003022836,215.7366451511152,156.4377708660438,309.9340577166949,1.9223404787067204
SCPT_156300.csv,7.0,7.5,7.25,143.3,6.202346159489557,0.07540039800366656,180.4824507504926,219.71776613103472,444.53326247444255,197.91496846776414,230.37320168246274,160.632941738372,319.9271898608976,1.9751165124655825
SCPT_156300.csv,7.5,8.0,7.75,128.9,5.197473623266639,0.07728855363925455,178.92110904497278,217.8170023156191,418.26078831023045,197.9416240292618,240.70419686891978,159.85729671151054,325.9979977768571,2.0929785905311853
SCPT_156300.csv,8.0,8.5,8.25,155.9,4.530566571649692,0.06267848341295536,173.58448315167303,211.32024035855858,398.94612082873596,189.12351177842294,220.54105494262234,156.72819239092925,321.9734705913161,2.1329511337441223
SCPT_156300.csv,8.5,9.0,8.75,159.7,5.892260670440322,0.06868626665210521,185.36840488332652,225.6658842057891,443.8613078316136,197.69257868389457,222.40760099879788,166.72142449388926,331.36237879087156,2.0282374023404164
SCPT_156300.csv,9.0,9.5,9.25,207.2,2.278578066428597,0.02476276433561171,147.41964148516337,179.46738963411212,310.8846617967136,152.14443447236843,154.64924897993427,135.6794781307383,292.2546402643778,2.3594319292064467
SCPT_156300.csv,9.5,10.0,9.75,146.5,3.1814853875745963,0.03799920150545748,163.14089727081742,198.6063097209954,355.5758034989529,169.49341897667543,180.566108749691,149.68763484935639,313.90602728880305,2.26141564116785
SCPT_156300.csv,10.0,10.5,10.25,211.4,3.1969627781429293,0.03995554601200423,166.21427644430722,202.34781480176542,358.86517105409763,172.28837805380877,186.87677256715222,152.52508562785403,319.9988790341952,2.28148834407714
SCPT_156300.csv,10.5,11.0,10.75,226.5,9.707944877044195,0.04935490127430846,197.94554871275528,240.97718973726694,548.6538760391354,200.11033473063483,181.2960544080542,184.5759288755399,335.64698315490523,1.7056487910523639
SCPT_156300.csv,11.0,11.5,11.25,284.4,14.637430831070057,0.06264688945849939,211.93226213529923,258.00449303427763,644.665695490208,218.77129742472263,195.05594020545433,202.2759307976706,351.28922270775223,1.5294175385606446
SCPT_156300.csv,11.5,12.0,11.75,283.4,10.91798120183441,0.041792513929759176,200.30663041890443,243.85155007518833,578.9444783319216,200.65482471090377,169.9917115709991,189.78921117252852,336.239965640037,1.622400274779075
SCPT_156300.csv,12.0,12.5,12.25,265.9,12.246273528713283,0.07019171812741157,217.69126351630922,265.01545123724634,607.4018875504421,220.89528144293485,209.63409914376072,203.78690717953816,363.80954626191664,1.6816448774682098
SCPT_156300.csv,12.5,13.0,12.75,254.2,13.898222675104115,0.12615919039931808,240.74449154895953,293.08025058134217,639.9726080876956,248.92186419613512,274.9246068288365,220.32154105416842,396.9913512152089,1.7682139657268066
SCPT_156300.csv,13.0,13.5,13.25,211.9,10.344791982428944,0.11910624529799937,234.77772806826275,285.81636460484117,573.9949332581162,239.28138589145334,275.0064177963846,212.40444542550534,397.0203886031713,1.944300310741263
SCPT_156300.csv,13.5,14.0,13.75,148.9,1.942514771657097,0.058428640489766266,174.32383723744408,212.2203235934101,310.01233184087954,174.4392814755104,227.7397178687123,158.99000039588924,360.82744815082543,2.8179374755441637
SCPT_156300.csv,14.0,14.5,14.25,168.8,2.443902311114441,0.030230876193036067,171.19539888802868,208.41178995064348,338.9932270629741,161.58710104622506,166.4436643089531,157.14163717472798,334.7812552902878,2.4942176582447524
SCPT_156300.csv,14.5,15.0,14.75,208.7,9.960625885200345,0.05482340818039674,216.74302570526552,263.86107477162744,571.8368622334674,211.52737852137602,192.76561797105697,204.07168166420516,368.70117895569325,1.7842339431434584
SCPT_156300.csv,15.0,15.5,15.25,197.7,3.86340276351921,0.08740121117359746,205.03186620282813,249.60401102952974,401.3535257332561,202.69553008015538,257.6885853197737,186.80627694843034,392.3077776604108,2.505958650710639
SCPT_156300.csv,15.5,16.0,15.75,218.2,7.706865106419703,0.07581836932389792,224.95798318559923,273.86189257377305,521.9863144426914,216.27962380286098,226.60700207043172,205.75485327778108,390.27057369032957,2.057806550939225
SCPT_156300.csv,16.0,16.5,16.25,176.9,6.691589014051247,0.05715807785175229,216.084528985114,263.05942659057325,496.2733132004595,203.34689093410563,201.26014152517743,198.65833690259043,378.7882636673366,2.0834926780283562
SCPT_156300.csv,16.5,17.0,16.75,207.6,5.232965887865611,0.056304459202045645,211.29513261728226,257.2288570993002,453.45171021473624,196.39226248065123,202.91058108654167,193.12929773387472,380.26636710498053,2.2502977442532766
SCPT_156300.csv,17.0,17.5,17.25,175.4,6.439536418246765,0.0572084271850333,218.6442582023327,266.1756186811003,491.87696490399844,202.93824168731848,201.88125270318093,200.8862484188687,384.49174718485773,2.1289527603305136
SCPT_156300.csv,17.5,18.0,17.75,181.0,2.6640123501169017,0.052448726517357075,195.36041714040957,237.8300730404985,356.099370709216,178.14496500586708,211.41668183691993,177.04031667614782,380.4406036548096,2.712113564656568
SCPT_156300.csv,18.0,18.5,18.25,157.1,5.195139515347232,0.02991952051408772,204.16098011420755,248.5438018781658,456.773505234888,181.81891413439678,161.9064436230239,187.48316422022634,357.9276409022896,2.144895432330226
SCPT_156300.csv,18.5,19.0,18.75,174.0,5.70545034096719,0.04612079979626043,215.6553042867203,262.53689217513806,473.8718918329703,193.8924396130103,185.87550506860507,198.46575720051726,381.50448690772686,2.183306454374851
SCPT_156300.csv,19.0,19.5,19.25,194.4,6.855083907770207,0.0914559337321506,238.3483840171897,290.16325010788324,509.5506699996878,220.29693432108596,246.26807331188073,217.2807418328757,420.37137841204213,2.2425569050732226
SCPT_156300.csv,19.5,20.0,19.75,214.5,9.435237731090478,0.10609554757117166,253.65568190948312,308.7982214550233,576.8549742953513,236.35152949333155,257.9510697840584,231.97915216061116,432.375700178242,2.084641472979679
SCPT_156300.csv,20.0,20.5,20.25,249.9,6.315858118128062,0.06957151776381863,232.54185019558938,283.0944263250651,497.6346401714892,208.9435051352827,218.35304468052234,212.88995591861888,410.67158475264864,2.239385728975436
SCPT_156300.csv,20.5,21.0,20.75,231.7,4.014133050490791,0.03757322706511028,210.1037797993224,255.7785145383054,425.04068061097587,180.24954240805647,175.84706850796715,190.78708254719422,380.1342319717492,2.394425909862019
SCPT_156300.csv,21.0,21.5,21.25,285.4,1.771413893829734,0.01760265018158385,179.99281061263787,219.1216824849507,315.3733292488571,142.97712265553892,136.59774061478723,160.29998274725338,344.44183200541335,2.8329753006475964
SCPT_156300.csv,21.5,22.0,21.75,350.5,1.1485821322679979,0.006283350316154361,160.04246816456686,194.83430906990742,271.5926036705645,117.54836005201624,97.56316939119826,139.1599591331556,302.07816311205505,2.948847179362939
SCPT_156300.csv,22.0,22.5,22.25,310.8,3.2101334837096522,0.028758056015725047,204.0532133922553,248.41260760796263,398.5484829972036,168.1710545988324,156.8365727753468,184.2308085819191,373.0733717369339,2.4903274660480266
SCPT_156300.csv,22.5,23.0,22.75,264.2,2.655724074903372,0.024361938114813332,198.27459531386717,241.37776820818598,373.57512174752725,159.5480132528,148.41834320661164,177.91358535882787,366.6580120160332,2.5954392174601253
SCPT_156300.csv,23.0,23.5,23.25,304.4,1.5031000000000003,0.008099999999999996,171.04792400642202,208.23225531216596,302.0289157171669,126.48345339078527,103.58689570237084,150.06128876418285,317.3143119174468,2.8082799379025163
SCPT_140250.csv,0.0,2.0,1.0,82.5,1.705713807978414,0.03318177112255297,102.34266259390894,124.59106750562833,217.4765151701019,110.84940404818708,132.29689087128975,66.96029246618403,161.85183774941999,2.5147130911376316
SCPT_140250.csv,2.0,3.0,2.5,139.1,2.750024542378065,0.019339412210699094,121.31132748888035,147.68335520385466,292.784884071869,143.15985022051018,132.57538467261767,94.71630095950081,203.12478269868348,2.104174308301709
SCPT_140250.csv,3.0,4.0,3.5,202.3,1.9821480950032604,0.013029652174583666,118.84559585063646,144.68159494860095,267.3445524481559,136.73075925053251,121.73876043741326,96.11890505164709,209.8045394611675,2.2623319899178655
SCPT_140250.csv,4.0,5.0,4.5,392.8,1.2358032172677291,0.011717209232221335,114.2562075463454,139.09451353468148,231.68602645374645,129.74328335278844,123.396343444734,95.49484038359986,219.83686789028906,2.5333031836793007
SCPT_140250.csv,5.0,6.0,5.5,367.5,1.9993354356492758,0.027730271066042585,139.60121985363085,169.9493111261595,290.4481064867399,155.8959909929959,162.90055080795602,116.26649176993003,259.6750286025695,2.4305901071948592
SCPT_140250.csv,6.0,7.0,6.5,318.0,2.4852673231988183,0.044473670512582594,156.1964363232593,190.1521833500552,319.96757680782133,173.55479767777902,199.3694238369825,130.71386370286663,288.54444677270635,2.4536471056886273
SCPT_140250.csv,7.0,8.0,7.5,277.3,1.901901883116097,0.020425487191746406,143.88007854985867,175.15835649548015,294.05263150187017,149.23584086463887,144.36283731215892,122.70494759312011,269.88813191820753,2.4592980909753037
SCPT_140250.csv,8.0,9.0,8.5,235.2,1.4122287964380316,0.011904735532424734,136.0756371628248,165.65729741561296,268.38049715710446,134.82507093448106,121.80384938512881,116.39291287141712,259.13582433975745,2.5582609393455154
SCPT_140250.csv,9.0,10.0,9.5,265.7,1.731121757746877,0.03231723511787265,155.57762130674627,189.39884332995186,290.01921950805877,160.51272183229045,183.78257189218039,134.30982996746144,303.95216012322396,2.7064174417401046
SCPT_140250.csv,10.0,11.0,10.5,249.3,2.260663166559464,0.10395817478201114,181.99163419741217,221.55503293597997,319.1256354260226,196.8267164623932,295.08706224228905,158.13007411319947,363.61324420598686,2.8770386401659835
SCPT_140250.csv,11.0,12.0,11.5,282.6,3.7273208572121828,0.19474617300786054,213.9677067374848,260.48242559345914,382.5114945869728,232.38355562341732,385.44826953514,183.61505476787843,405.2221342204825,2.7917487270772465
SCPT_140250.csv,12.0,13.0,12.5,296.9,4.081279343356899,0.18983635395268286,221.05273620335592,269.10767885625876,399.2272413686148,232.97626943239828,372.19417500173415,189.9933624351663,412.7754951159598,2.7508578720330368
SCPT_140250.csv,13.0,14.0,13.5,309.0,5.398760533877565,0.2615075903995506,244.4921236163327,297.64258527205703,447.79312908736625,255.48129809368496,425.5804577483996,207.52947935298948,439.7038663452648,2.6923934830323835
SCPT_140250.csv,14.0,15.0,14.5,390.6,5.312121634060967,0.31319873643330637,253.08365004760608,308.1018348405651,448.2296899993589,262.50977861898144,463.5643528525212,214.38983617887803,458.2998898231624,2.7884866492324374
SCPT_140250.csv,15.0,16.0,15.5,325.2,6.734673841108185,0.3036285749916553,267.64528232584615,325.82903935320417,494.2150138384488,269.7877787636071,448.0479102647034,225.41465648586274,465.0431364068562,2.6499042017449845
SCPT_140250.csv,16.0,17.0,16.5,455.8,6.791201928284509,0.40712674404663,281.1721257096767,342.29650086395407,498.94404225937075,283.19988725426555,514.6472037112493,235.3049979779141,490.85624460065975,2.7629641657115784
SCPT_140250.csv,17.0,18.0,17.5,363.6,4.79469790914859,0.1920893371074293,248.74748004312852,302.8230191829386,439.4458985962194,234.3201045326445,351.2872382171086,213.74297625412865,450.7078069861673,2.785774481259819
SDMT_156435.csv,0.0,2.0,1.0,238.0,0.7591168639303092,0.006618204318533604,79.26756262311724,96.49964145422963,164.44078225172726,82.31923607992888,76.43438926404089,56.66490675613832,140.7590086257391,2.5904538801527885
SDMT_156435.csv,2.0,2.5,2.25,207.0,4.203707059238038,0.016074698623755865,123.39686797208313,150.2222740529707,341.0841175369016,139.6634027683149,113.8655252683057,96.40921139811753,193.91128779285856,1.8073905992054207
SDMT_156435.csv,2.5,3.0,2.75,161.0,3.7459431840603954,0.00834599802027343,120.14399475573632,146.26225448524428,332.9854255195942,134.3085031819922,100.50401305685864,94.98189885696684,187.238556097473,1.79508438189409
SDMT_156435.csv,3.0,3.5,3.25,198.0,6.088233489390048,0.01878036540268496,138.85193000888637,169.03713218473146,407.5849801288895,155.0159764712046,122.49560946465745,114.15635487557131,217.8587419061476,1.6662158589225555
SDMT_156435.csv,3.5,4.0,3.75,306.0,2.6810766747457895,0.00614579348541362,117.7950010053366,143.40260991954025,302.3101373505093,127.37376186083806,94.15840642202602,96.22239770735946,194.198560269547,1.9456491422393132
SDMT_156435.csv,4.0,4.5,4.25,251.0,0.3544492684711965,0.0009957602245054787,77.84217352981825,94.76438516673531,142.86995622823298,80.51716020374765,60.33310896456836,64.01483351017784,155.8748602287062,2.8811606570062085
SDMT_156435.csv,4.5,5.0,4.75,261.0,1.642994162300676,0.00680688721921744,117.8809978382084,143.50730171607984,258.0033051496936,128.97404588165392,115.04757033125475,96.6173314158262,208.24693597350856,2.3173874722211187
SDMT_156435.csv,5.0,5.5,5.25,167.0,3.376643297299027,0.020662319159336664,142.65419852187784,173.6659808092425,340.63296304611146,157.07567973739745,147.54841145745172,120.8156153650548,248.02634732676398,2.0797109362886097
SDMT_156435.csv,5.5,6.0,5.75,242.0,3.8935844446378898,0.007981810740690303,136.82788339778818,166.57307544078563,363.0676415451987,140.29968553986956,102.1336721345983,116.88185664013028,224.5263014241916,1.8441641686495442
SDMT_156435.csv,6.0,6.5,6.25,111.0,3.377775978164208,0.015103009265412448,142.37211379389058,173.32257331430148,346.6592561625727,148.3873781291557,124.04896314941239,123.57445482325852,248.88013604509084,2.0259397155453067
SDMT_156435.csv,6.5,7.0,6.75,298.0,4.856482485583129,0.1885560148349457,197.5857968514583,240.53923094960123,401.61568933673817,241.0387969081338,401.84066013002575,164.0359574361096,353.3076687549082,2.451534895951739
SDMT_156435.csv,7.0,7.5,7.25,212.0,0.7492023115401996,0.0077366677948772,110.42929851873203,134.43566776193467,197.19421365171888,117.37481346180394,118.4056346418109,98.07917094642757,234.26732077349152,2.8966810801128764
SDMT_156435.csv,7.5,8.0,7.75,198.0,0.6968285693441215,0.0075889433426097365,108.92048056445265,132.59884590455098,193.49842879851334,112.62089974573767,108.64384503615167,98.72110310591822,237.53400903157214,2.910569021474367
SDMT_156435.csv,8.0,8.5,8.25,204.0,0.728592091294653,0.006615801833083377,111.38520314984342,135.59937774763554,201.70233314241048,112.1174809124458,102.7832302651845,99.95544023897253,237.1358779244318,2.841466016460651
SDMT_156435.csv,8.5,9.0,8.75,205.0,0.7068316859775029,0.010088052686351684,115.41551193888309,140.50584062124886,199.90160996081795,118.2692908917619,121.98117588577321,104.76787215129393,254.20841174484454,2.9804221429725577
SDMT_156435.csv,9.0,9.5,9.25,164.0,0.6620957512649491,0.015037425091212626,118.44526918331557,144.19424074490587,194.01135038908865,121.39355956316234,141.4892676182751,108.95401220191806,271.41146058275706,3.16790026441347
SDMT_156435.csv,9.5,10.0,9.75,214.0,1.1676159969129105,0.03377821694778069,140.10415174792726,170.56157604095515,241.1226190010282,149.33513062019395,190.48939096569308,128.30807460792207,306.85295217769914,2.9727333201885195
SDMT_156435.csv,10.0,10.5,10.25,247.0,0.7349546617344067,0.007441072068523858,118.82307229184295,144.65417496398263,205.55271994835715,113.55217550425319,108.63154028683718,107.35330904542562,254.40832830651635,2.97013182870248
SDMT_156435.csv,10.5,11.0,10.75,268.0,1.5485317503123444,0.016088105929889907,145.676596365386,177.34542166220896,274.9623790396264,143.08070850890616,146.26710548913863,129.1132228775039,286.2174556440824,2.667200911844152
SDMT_156435.csv,11.0,11.5,11.25,228.0,0.9443860657801089,0.018716752792347052,133.77260733201592,162.85360892593263,226.21709881589956,131.74440602201645,148.68332653323597,123.30800732866584,294.2046428218158,3.02746999181156
SDMT_156435.csv,11.5,12.0,11.75,271.0,1.6420568925106138,0.013033529077118152,144.8350421616952,176.32092089249858,282.50884109723034,136.23680038684714,123.85670795674895,131.15773170348865,284.95495340854757,2.564766725225764
SDMT_156435.csv,12.0,12.5,12.25,275.0,3.2607860733337075,0.01138636697911335,160.78724076159077,195.7409887532412,366.9799939308842,149.06488134928372,117.51198146415285,144.8306110812642,284.40311967504795,2.1358106366584226
SDMT_156435.csv,12.5,13.0,12.75,253.0,4.022571458545949,0.015327668451361525,170.34975419166074,207.38230945071763,399.19797172019713,158.8247869579362,127.65288138753233,154.71685079058543,299.08106006222266,2.0664519697486394
SDMT_156435.csv,13.0,13.5,13.25,364.0,4.984777257253132,0.01664316779157931,177.16228284452797,215.6758225933383,434.7740014647534,165.35210284224576,129.7819000168604,162.392017770622,305.74237661997716,1.9564363440705723
SDMT_156435.csv,13.5,14.0,13.75,317.0,5.153391951728308,0.018829426063895188,181.85027986826802,221.38294940484792,442.0239787923402,168.90041849541169,135.00608595037454,166.5590756915009,313.691412323207,1.974139645381282
SDMT_156435.csv,14.0,14.5,14.25,172.0,6.20601869063748,0.029378408644016987,194.6332123312724,236.94478022937497,476.02610690151715,182.93382727074686,155.29965197062256,179.28387025715801,335.84679569837334,1.9537457374257383
SDMT_156435.csv,14.5,15.0,14.75,231.0,5.339734964995108,0.02179390675762656,188.04606760880657,228.9256475237648,451.0694716200014,173.32784863316294,141.60701425911216,172.7984878366847,325.52835874209364,1.998176601438792
SDMT_156435.csv,15.0,15.5,15.25,333.0,6.848879583710084,0.027103745676654332,198.351862765081,241.471832931403,497.5888231652221,184.59905317539815,150.8740224246549,184.0740145021949,338.347885757793,1.893944686552976
SDMT_156435.csv,15.5,16.0,15.75,289.0,10.207795913585723,0.05883289667412348,225.6365749183688,274.68800424844886,581.0250310882375,217.57725776181542,201.14445029071715,209.7891853730127,378.39811216058,1.8284216320996847
SDMT_156435.csv,16.0,16.5,16.25,293.0,8.124992861072773,0.06194719523369949,223.23186674003497,271.76053342265067,534.0723691077718,212.40231948747584,207.00758532159279,205.65792373264273,383.3213528009234,1.9867505103786913
SDMT_156435.csv,16.5,17.0,16.75,289.0,6.729800988549216,0.04551271493453751,210.87999497628715,256.7234721450456,499.84486475037346,198.58020065787161,185.5619255524469,196.74819150130847,370.5809508446828,2.010660284667097
SDMT_156435.csv,17.0,17.5,17.25,261.0,2.149212498051807,0.016897373850705263,171.1474405876822,208.35340593283055,327.1160206294911,146.66989282919133,132.10923110789787,155.0112387452185,325.46707601905143,2.5846033589970685
SDMT_156435.csv,17.5,18.0,17.75,349.0,1.4351859055828233,0.006220038879070852,153.92562341693417,187.3877154640937,287.16044155874494,123.93886028486078,97.81817419532906,135.6864755379276,287.02952617455435,2.6652824794657497
SDMT_156435.csv,18.0,18.5,18.25,281.0,2.893907896475005,0.026391949070537216,189.9467839967904,231.23956312652754,377.3993479012547,165.5820456924191,156.40141950524549,170.54852608795517,350.6162124937849,2.460557346220428
SDMT_156435.csv,18.5,19.0,18.75,274.0,11.068781014717013,0.17669465497232004,272.64165353649344,331.9115782183397,613.7844323558108,266.0736952006975,337.6099832865501,244.08793454941784,456.52219718554744,2.1056391030912427
SDMT_156435.csv,19.0,19.5,19.25,278.0,22.454749753070644,0.3441524709727318,323.9914553757411,394.424380457423,800.998036885884,329.09326265845715,448.58976612987846,287.73554601373513,503.8095500765259,1.8801807987566197
SDMT_156435.csv,19.5,20.0,19.75,254.0,22.20842472584568,0.3311063277633953,323.89217522411656,394.3035176641427,799.7968696109929,326.620616877668,438.3767298011604,288.40815761635315,504.50732999174426,1.8816048091481183
SDMT_156435.csv,20.0,20.5,20.25,222.0,5.793937687736627,0.06595335824808404,236.35765825014235,287.7397578697387,491.46981898347735,211.23719057534402,228.63440575406938,209.3321783140273,407.5699607577026,2.312158807992188
SDMT_156435.csv,20.5,21.0,20.75,246.0,6.541232839332812,0.029075259344861906,215.33531752531084,262.1473430742916,511.58060874680837,191.36358357213874,161.46798745946361,200.37534355068908,369.00321128732566,1.9937039655419293
SDMT_156435.csv,21.0,21.5,21.25,226.0,19.35768623311284,0.04828198417776866,244.61661913083077,297.7941450288376,763.7891033924957,241.24274692402247,188.61915510946815,245.9537623692501,399.7311143473502,1.4547192294908668
SDMT_156435.csv,21.5,22.0,21.75,287.0,14.287096532940176,0.03240065446116737,233.72647167016012,284.53657420715155,681.4265908235825,219.37235397924772,164.73491534273677,229.2392493689313,380.9147975048677,1.5741211747726676
SDMT_156435.csv,22.0,22.5,22.25,260.0,10.136430760927873,0.0238252181667531,225.07790286494472,274.0078817486287,599.4338503633908,200.7481875966394,149.6402539239588,214.03628399950537,367.16864574276207,1.7457286932814253
SDMT_156435.csv,22.5,23.0,22.75,309.0,7.041358228325706,0.01666834535114935,213.6972365353755,260.15315752132653,523.215756481791,181.6605796248514,133.86582130079861,198.38520861464045,351.53483566345557,1.923103283230981
SDMT_156435.csv,23.0,23.5,23.25,269.0,9.24126396323148,0.025384232696916077,227.57801379844864,277.0514950589806,581.6424776181535,198.4271995822829,150.8156605088302,214.9310917744933,374.0922849285123,1.8265020457121202
SDMT_156435.csv,23.5,24.0,23.75,282.0,10.170031888779986,0.023168603463338443,228.51542233616763,278.1926880614219,604.4908821299775,200.81687507470926,148.11502452626462,217.55334191205193,371.93637386307324,1.7554388325145867
SDMT_156435.csv,24.0,24.5,24.25,401.0,7.3572788729542475,0.02109299455406025,223.05444180741458,271.54453785250473,535.4443886827977,188.14866942024892,144.53209205416803,207.2294174023168,368.48422598389476,1.9605435068915835
SDMT_156435.csv,24.5,25.0,24.75,383.0,8.809538650477549,0.02324971971558683,229.33149500415465,279.18616783114464,574.7181610740763,195.90036863458553,147.8469361311316,215.62107648493378,375.6100215462276,1.8643532197961818
SDMT_156435.csv,25.0,25.5,25.25,393.0,9.157099001267081,0.01742024264997508,226.24015971533038,275.42280313170687,584.5122445048064,193.19730018414242,138.41588219846335,212.87332426165077,363.7159818672887,1.8011038324211623
SDMT_156435.csv,25.5,26.0,25.75,292.0,8.783847016383158,0.01759490396376877,226.90959632725486,276.23776944187557,576.48664192853,191.70832332954166,138.07787117960515,212.9346166006514,365.8869301266789,1.8346426709433616
SDMT_156435.csv,26.0,26.5,26.25,502.0,8.97061488199658,0.02694854594282459,236.89957995544054,288.399488641406,581.8923659410337,200.20339520743568,155.6465176407147,222.45992057440154,388.68462031126955,1.9022801831020832
SDMT_156435.csv,26.5,27.0,26.75,349.0,12.948842456374754,0.023353649791924586,239.97476951326217,292.14319766831846,670.2575998456173,212.77970990426297,152.59369302784827,232.98298789950715,384.38564682828974,1.6428850413343465
SDMT_156435.csv,27.0,27.5,27.25,379.0,12.095054273810279,0.05713889189868497,263.8360267236631,321.1916847070676,654.2217415148332,230.17645697101176,201.63708486110943,249.77371307876152,433.60892351323514,1.8727563472170383
SDMT_156435.csv,27.5,28.0,27.75,379.0,10.471039026514084,0.0463875385914611,255.77623623176288,311.3797658473636,620.4369552770714,217.63431333642376,183.843254885778,241.6636790962812,423.51042249670326,1.9214471613005066
SDMT_156435.csv,28.0,28.5,28.25,343.0,15.592143902841775,0.23207352122962233,325.4348301028803,396.18153229915873,722.9518016831761,289.34901630545767,353.6979277306501,293.97024234690576,526.0237716619432,2.103021258418501
SDMT_156435.csv,28.5,29.0,28.75,651.0,11.881584922699211,0.1060752944574195,290.36096035229576,353.48290825496815,652.7809980079652,251.38608266872336,266.82713514656416,266.19783385962927,476.27584728167864,2.0827318399150108
SDMT_156435.csv,29.0,29.5,29.25,641.0,13.368234041117981,0.21970095786476482,321.4994000523186,391.3905739767365,684.2804875805293,279.382435944066,345.42983313949503,289.00504144968545,526.308738022998,2.2067920013362357
SDMT_139897.csv,0.0,1.0,0.5,583.0,0.8259453420310205,0.009710663042840972,72.69772858700192,88.50158262765454,155.5024312963416,71.97658896710959,74.51366063567484,45.49428162752944,116.47480489927875,2.5672052198492215
SDMT_139897.csv,1.0,1.5,1.25,53.0,3.0043411759987437,0.00621441453026738,103.49376613630956,125.99241094855071,282.89456487582066,108.01178078252707,79.68597778187227,71.96179253219795,147.08479135465177,1.868614236227439
SDMT_139897.csv,1.5,2.0,1.75,297.0,1.7412903650307614,0.010054076827882757,104.29413516726103,126.96677324710042,238.39214926505247,114.77210253445507,106.62992790572146,76.12045788745777,169.9976328576584,2.2696282121241813
SDMT_139897.csv,2.0,2.5,2.25,164.0,4.141232095597095,0.02928310929187566,130.53528626008924,158.91252240358676,339.3791481562096,146.05511739842066,138.83547360106002,101.1117175710666,209.61223790577594,1.9333035123501001
SDMT_139897.csv,2.5,3.0,2.75,89.0,11.777087995632973,0.028516997727174163,146.33856495841184,178.15129647110993,515.80013806762,166.41798319708548,128.5174810916852,124.0419016941039,221.53784625959736,1.3568122343086046
SDMT_139897.csv,3.0,3.5,3.25,160.0,1.8842010777962743,0.011033477799941967,112.32806664202083,136.74721156419932,261.0956323369845,123.32730346541457,109.20599303589769,92.25275945376085,201.5472086574638,2.1881822716896435
SDMT_139897.csv,3.5,4.0,3.75,161.0,6.482190011696648,0.013733346945148113,137.57487688364358,167.48245881487065,423.4359205716672,148.26960064305274,109.05766387155086,116.80758568986208,217.0096538882529,1.574221908340186
SDMT_139897.csv,4.0,4.5,4.25,183.0,0.7446943864743688,0.011503065740092506,101.43150605549233,123.48183345886036,189.86174743271775,113.23413663226808,118.24947506819292,87.27911991683942,215.43073451389765,2.7899513956969058
SDMT_139897.csv,4.5,5.0,4.75,201.0,3.0423876557724303,0.026923915789026115,137.7068440130501,167.6431144506696,327.12543807264177,153.63586455856574,151.88370398273895,118.31504599217132,250.08659766524826,2.099671224954785
SDMT_139897.csv,5.0,5.5,5.25,218.0,12.124857437485398,0.04675118956401499,175.2194475326169,213.31063177883803,556.0864161695985,192.4664295253789,166.2762453704906,155.41880620720278,278.4235728909737,1.4947897852882785
SDMT_139897.csv,5.5,6.0,5.75,131.0,15.801859657184853,0.056301048663646894,185.5386846663259,225.87318133291862,620.8808757624626,204.63485890418033,175.06670755123423,168.17800259937857,292.4576820783202,1.4015899079417289
SDMT_139897.csv,6.0,6.5,6.25,203.0,13.77544188687677,0.051213830622549625,185.29387859513793,225.57515655060294,594.0693775842428,201.5248238990159,172.424745653641,167.43796323546277,294.7473021246994,1.4684814536151212
SDMT_139897.csv,6.5,7.0,6.75,224.0,12.132511455852235,0.04061761466631473,181.580854600442,221.05495342662496,570.2803865238167,194.18250673568784,160.07665377334217,164.76287483008227,291.35410477497527,1.5016166215877513
SDMT_139897.csv,7.0,7.5,7.25,213.0,11.181072572517259,0.043912126006638096,185.18264404588965,225.43974057760505,556.6954385356593,196.67811594832216,167.89102877468332,167.18629225318983,299.51765157470237,1.5741542956421022
SDMT_139897.csv,7.5,8.0,7.75,218.0,14.45901684763592,0.05254790974353219,194.7148697797308,237.0441892970639,618.217336256997,209.01509016152514,177.29464975235905,179.39523284961723,312.4066940357622,1.47450755616698
SDMT_139897.csv,8.0,8.5,8.25,234.0,12.244643002050399,0.04137330639790058,190.09793084252587,231.42356798220553,583.78723298804,200.00642206965142,164.7373378155909,174.72391408494,307.3007280187929,1.530353023991068
SDMT_139897.csv,8.5,9.0,8.75,263.0,13.478824493351835,0.04342527702802811,194.61833962686916,236.9266743283621,609.1429502270994,205.037077743149,167.64662618415093,180.8061234678869,314.1058225690968,1.4943106229729575
