File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SCPT_140254_Raw01_result.csv,0.03,0.7349,0.0035,122,0.7349,0.0035,-0.0013,49.4594765020015,60.21153661113227,114.29356478968266,31.217453615566345,24.704826640175487,19.922876697640408,52.72424478125826,2.537990480415464
SCPT_140254_Raw01_result.csv,0.04,0.8316,0.007,122,0.8316,0.007,-0.0068,54.76499969181375,66.67043440742545,123.22438927773096,36.94789030729503,32.93678548874195,23.270264684273748,62.1085007108933,2.588232774869048
SCPT_140254_Raw01_result.csv,0.05,0.9012,0.014,122,0.9012,0.014,-0.0069,60.13596603180307,73.20900212567331,129.9096937665114,43.50530517011255,45.232290231356416,26.5310453240218,71.95508456065902,2.686838194550638
SCPT_140254_Raw01_result.csv,0.06,1.0096,0.0281,122,1.0096,0.0281,-0.007,66.55177754875614,81.0195552767466,138.14866136576643,51.68678599437595,63.94706782124879,30.059655595064143,82.5647268534304,2.788421855597378
SCPT_140254_Raw01_result.csv,0.07,1.0444,0.0562,122,1.0444,0.0562,-0.006,72.54212320413566,88.31214998764341,142.11306782653696,61.15398635192216,93.4856682401613,33.39642818426034,93.96689908588256,2.957205458673788
SCPT_140254_Raw01_result.csv,0.08,1.0793,0.0644,122,1.0793,0.0644,-0.0049,75.1649522816066,91.50515929934716,145.83655804220177,65.36439151143621,103.84981809381264,35.21979630505153,98.95595558280247,2.97635135254803
SCPT_140254_Raw01_result.csv,0.09,1.1218,0.0667,122,1.1218,0.0667,-0.003,77.13134879096559,93.89903331074072,149.76031322330462,68.29621382283662,108.91612057419631,36.70181211092,102.44454618639988,2.962753588085255
SCPT_140254_Raw01_result.csv,0.1,1.1799,0.0676,122,1.1799,0.0676,-0.0032,79.05691051291697,96.24319540702936,154.27754128965486,70.89516211801218,112.3928545183202,38.1108914748641,105.4349218265402,2.9357536624731453
SCPT_140254_Raw01_result.csv,0.11,1.1992,0.0679,122,1.1992,0.0679,-0.0019,80.30000104677818,97.75652301346908,156.7212466786743,72.96916587860271,115.4627994979066,39.24014233383965,108.0833938988814,2.927041943432939
SCPT_140254_Raw01_result.csv,0.12,1.2147,0.0678,122,1.2147,0.0678,-0.0028,81.3723439684634,99.06198396160762,158.84618564831433,74.80455185121245,118.00011874842068,40.27038804979909,110.47844216071714,2.9188940191086847
SCPT_140254_Raw01_result.csv,0.13,1.2302,0.0677,122,1.2302,0.0677,-0.0034,82.38524799452993,100.29508451507992,160.8819531447873,76.52794823656313,120.34717158163429,41.2467218992295,112.72747280358666,2.910813053556596
SCPT_140254_Raw01_result.csv,0.14,1.234,0.0675,122,1.234,0.0675,-0.0057,83.17153322483036,101.2523013171848,162.23582255283367,78.04822829722373,122.54969822247122,42.11366256856483,114.8194259084176,2.9083579491297527
SCPT_140254_Raw01_result.csv,0.15,1.2186,0.0646,122,1.2186,0.0646,-0.0057,83.339840571761,101.457197217796,162.56530003086792,78.74344205641073,122.1503555213689,42.69573566671182,116.16530685772707,2.903359862107976
SCPT_140254_Raw01_result.csv,0.16,1.2147,0.0631,122,1.2147,0.0631,-0.0064,83.77561106514023,101.98770042712724,163.40007043100715,79.7262267136007,122.79352202429122,43.3639820061976,117.71478088407912,2.898661750348557
SCPT_140254_Raw01_result.csv,0.17,1.2031,0.0616,122,1.2031,0.0616,-0.0073,84.0598555758765,102.33373722280618,163.77276660202045,80.56518237656176,123.34527478773708,43.95226604830117,119.15247227418052,2.89777195302642
SCPT_140254_Raw01_result.csv,0.18,1.1953,0.0597,122,1.1953,0.0597,-0.0067,84.3102162775305,102.63852416395018,164.29892982235296,81.25551802620438,123.27895241791023,44.49857722805247,120.39090841420752,2.8927584939668667
SCPT_140254_Raw01_result.csv,0.19,1.1799,0.0567,122,1.1799,0.0567,-0.006,84.265582804377,102.58418776185027,164.37072011363583,81.5206541989644,121.91524304477136,44.89566687725345,121.22211823324044,2.8859445108567323
