File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SCPT_156298_Raw01_result.csv,0.05,0.0315,0.0007,190.3,0.0315,0.0007,0.0002,23.36563944715072,28.445126283487834,36.11657410741675,19.04520998974202,18.024628241786427,12.765309275779003,47.54987830791057,4.068107673125829
SCPT_156298_Raw01_result.csv,0.06,0.0668,0.0015,190.3,0.0668,0.0015,0.0002,29.968214299869395,36.48304349549318,48.99415216053631,17.811821341441277,17.406037719306358,15.94142923753265,55.28753550236672,3.7658930311409295
SCPT_156298_Raw01_result.csv,0.07,0.0865,0.003,190.3,0.0865,0.003,0.0003,33.68890900259017,41.01258487271847,54.91149235777525,20.84947522880219,22.741949035661733,18.2930643348557,63.02737820484499,3.7485691307536286
SCPT_156298_Raw01_result.csv,0.08,0.1376,0.006,190.3,0.1376,0.006,0.0004,39.85653049744782,48.52099364906692,66.43515131643488,25.16317704037245,29.904914984972137,21.499306326191668,71.58581291324134,3.620283420097343
SCPT_156298_Raw01_result.csv,0.09,0.1612,0.012,190.3,0.1612,0.012,0.0004,43.78713688007039,53.3060796800857,71.401792953964,29.49895046203629,41.03996457520599,24.07297969123437,80.7999651690979,3.688221090621121
SCPT_156298_Raw01_result.csv,0.1,0.2831,0.0124,190.3,0.2831,0.0124,0.0005,50.825037092890135,61.87395820004017,89.46290029239617,32.77363686975335,41.19977907076343,26.95573412270045,83.68525224315388,3.3548320315762883
SCPT_156298_Raw01_result.csv,0.11,0.4837,0.0126,190.3,0.4837,0.0126,0.0006,58.00651720277802,70.61662963816455,110.81293206405164,36.11583723060116,41.10713006123847,29.938821525229542,86.24742520011557,3.0355834983687484
SCPT_156298_Raw01_result.csv,0.12,0.5741,0.0126,190.3,0.5741,0.0126,0.0008,60.8002400136918,74.01768349492916,119.33333228578232,37.89965982267017,41.74628003050816,31.438018950729383,88.2789765063086,2.932712807883249
SCPT_156298_Raw01_result.csv,0.13,0.6567,0.0125,190.3,0.6567,0.0125,0.001,63.09515283240508,76.81149040466705,126.62179395000638,39.45085531642144,42.26929220084225,32.752047590772506,90.08121622752049,2.850339518722062
SCPT_156298_Raw01_result.csv,0.14,0.6763,0.0124,190.3,0.6763,0.0124,0.0012,64.02393353920812,77.9421799607751,128.99775045087202,40.45424684228405,43.01390349997197,33.553319213742974,91.71027568888525,2.83098765521372
SCPT_156298_Raw01_result.csv,0.15,0.6409,0.0119,190.3,0.6409,0.0119,0.0006,63.68340386729925,77.52762209932082,127.23345790873084,40.7813557109494,43.33865424638878,33.82356575282422,92.7902184042013,2.8540975663062635
SCPT_156298_Raw01_result.csv,0.16,0.4493,0.0117,190.3,0.4493,0.0117,-0.0004,59.513541825576176,72.4512683093971,111.78681962398986,39.685396981937934,44.92886485228802,32.67291244679933,93.86313221717512,3.063993135774539
SCPT_156298_Raw01_result.csv,0.17,0.3583,0.0115,190.3,0.3583,0.0115,-0.0005,56.99643213852924,69.38696086429647,103.1415770767885,39.17103025291319,46.1112667704667,32.11678646854522,94.9413664728367,3.196822401300817
SCPT_156298_Raw01_result.csv,0.18,0.3593,0.0111,190.3,0.3593,0.0111,-0.0006,57.30504804286715,69.76266718262087,103.83519196213278,39.59597273782448,46.1475599920032,32.54851851702881,95.8839837979855,3.1871386595103286
SCPT_156298_Raw01_result.csv,0.19,0.3602,0.0083,190.3,0.3602,0.0083,-0.0008,56.633120361650185,68.94466826635676,104.48788692435204,38.51755690659384,41.58430600445223,32.26540343679541,93.60153952136628,3.1199085352018145
SCPT_156298_Raw01_result.csv,0.2,0.3761,0.0073,190.3,0.3761,0.0073,-0.0009,57.06728158093717,69.47321235940178,106.76570616763384,38.53983665982253,39.97220609392098,32.58394313893458,93.28451561891208,3.0664168790842323
SCPT_156298_Raw01_result.csv,0.21,0.4089,0.003,190.3,0.4089,0.003,-0.0009,55.47318036244589,67.53256739776022,110.76632637531976,35.35392785822068,29.72426237205276,31.050508370867067,84.18466086764494,2.847892585873402
