File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SCPT_14538_Raw02_result.csv,0.02,1.061,0.0003,230.5,1.061,0.0003,0.0467,48.5977230151094,59.16244540969841,126.7717929408395,27.947193327030607,18.828320135839988,15.30411573187693,34.668607750736584,2.234982420727498
SCPT_14538_Raw02_result.csv,0.04,2.063,0.0009,230.5,2.063,0.0009,0.0029,60.04531907656853,73.09864931060517,174.47476895862653,38.04649170417806,25.045034709628435,22.37074862194107,47.891644903225234,1.930150653646317
SCPT_14538_Raw02_result.csv,0.06,2.307,0.0021,230.5,2.307,0.0021,-0.0034,64.57891668234174,78.61781161328561,189.50278634494083,43.31147259653255,28.622630347527107,27.30026895967713,59.29349938075179,1.8853507753311836
SCPT_14538_Raw02_result.csv,0.08,2.319,0.0088,230.5,2.319,0.0088,-0.0033,71.99560670833664,87.64682555797505,195.3650730560961,51.79266570089435,40.91515042786038,33.332831657950045,76.82940945803854,2.037971912146009
SCPT_14538_Raw02_result.csv,0.1,2.223,0.0088,230.5,2.223,0.0088,-0.0033,73.57777182373123,89.57293961149888,196.52823985240065,54.686455777616224,43.49111207177058,35.25081541237275,81.26618169100387,2.0621879766910416
SCPT_14538_Raw02_result.csv,0.12,2.171,0.0149,230.5,2.171,0.0149,-0.0057,78.34001482961075,95.37045283604787,198.2892683879612,61.10939816463687,54.8333787812881,38.60856714819878,91.11672640592958,2.177322344200127
SCPT_14538_Raw02_result.csv,0.14,2.115,0.0149,230.5,2.115,0.0149,-0.0057,79.54597967369175,96.83858395058124,199.3375628574827,63.50362284002134,57.25378954615956,40.14769079895497,94.72217464347436,2.192872106255352
SCPT_14538_Raw02_result.csv,0.16,2.087,0.0193,230.5,2.087,0.0193,-0.0048,82.6213119380048,100.58246670713628,200.97057539805127,68.1595021936727,65.7838848612598,42.48891758723676,101.31856434066262,2.2577914681601783
SCPT_14538_Raw02_result.csv,0.18,2.109,0.0193,230.5,2.109,0.0193,-0.0048,83.97471711134772,102.23009039642332,204.14420208218968,70.44622782694816,67.85809651036314,43.969534068304974,104.3913024301551,2.2516084397482747
SCPT_14538_Raw02_result.csv,0.2,2.152,0.0138,230.5,2.152,0.0138,-0.0056,82.80984903134066,100.81199012511036,207.8761683408441,69.32146625743482,61.16948515603722,44.16145892934264,102.6520574461998,2.166882023191219
SCPT_14538_Raw02_result.csv,0.22,2.152,0.0138,230.5,2.152,0.0138,-0.0058,83.79726380480231,102.01406028410716,209.8454193989012,71.06198600101936,62.70723166335716,45.34721070690831,105.15744066883924,2.166982374707439
SCPT_14538_Raw02_result.csv,0.24,2.271,0.0131,230.5,2.271,0.0131,-0.0058,84.99042207434904,103.46660078616404,216.06003835213676,72.69489139100354,62.770115403090415,46.61710859184832,106.81554846275785,2.124813320226588
SCPT_14538_Raw02_result.csv,0.26,2.271,0.0133,230.5,2.271,0.0133,-0.0043,85.95524394055214,104.64116653632436,217.7899437006037,74.35743262041983,64.43188779144508,47.72603630500532,109.21561422319894,2.1278691756480868
SCPT_14538_Raw02_result.csv,0.28,2.462,0.0127,230.5,2.462,0.0127,-0.0042,87.392907435116,106.39136557318471,226.2702305619312,76.14390172326081,64.3728393106922,49.10084244377825,110.68295684975192,2.0714339468871645
SCPT_14538_Raw02_result.csv,0.3,2.788,0.012,230.5,2.788,0.012,-0.0034,89.18636596763534,108.57470639538217,238.91296934049112,78.24954599228329,63.96274342818089,50.716787190943485,111.90774932064502,1.988209700419162
SCPT_14538_Raw02_result.csv,0.32,3.029,0.013,230.5,3.029,0.013,-0.0034,91.4885833049017,111.37740576248902,248.1831396428952,81.21732615838155,66.61568126824014,52.6034115152993,115.01035668633789,1.9551907471423948
SCPT_14538_Raw02_result.csv,0.34,3.242,0.0181,230.5,3.242,0.0181,-0.0033,95.8647111198849,116.70486571116425,256.2456832700087,86.83396946678987,75.98555210096195,55.52816951188302,121.98379837024176,1.9818574990909703
SCPT_14538_Raw02_result.csv,0.36,3.378,0.0181,230.5,3.378,0.0181,-0.0033,97.03064724160753,118.12426620717436,261.77783236988296,88.60712567818621,76.962852295957,56.75239957335702,123.7982724134034,1.957595116094949
SCPT_14538_Raw02_result.csv,0.38,3.554,0.0238,230.5,3.554,0.0238,-0.0037,101.05460445410756,123.02299672673963,268.33754207009866,93.9777244698882,86.6728661586755,59.36860704669083,130.09940750191518,1.9876006267247532
SCPT_14538_Raw02_result.csv,0.4,3.661,0.0238,230.5,3.661,0.0238,-0.0037,102.06181496348891,124.24916604250826,272.77769230146697,95.61579131429916,87.69101899098432,60.47902052031146,131.82766983523769,1.9698921544559809
SCPT_14538_Raw02_result.csv,0.42,3.922,0.0306,230.5,3.922,0.0306,-0.0042,106.38403173974427,129.5109951614278,281.4034356325488,101.42188549370346,98.27757677846768,63.22096156593757,137.96774544937128,1.987748668925752
SCPT_14538_Raw02_result.csv,0.44,4.085,0.0306,230.5,4.085,0.0306,-0.0042,107.5096498032932,130.88131280400913,287.1351872926817,103.19858596416309,99.208542476736,64.42051645916646,139.64323115804822,1.9632046889069863
SCPT_14538_Raw02_result.csv,0.46,4.394,0.0361,230.5,4.394,0.0361,-0.0052,111.09396496589792,135.24482691500617,296.5443450644032,108.1117061936061,107.38955662003382,66.82045761517959,144.36788280150316,1.959964009346765
SCPT_14538_Raw02_result.csv,0.48,4.394,0.0361,230.5,4.394,0.0361,-0.0052,111.68434087779453,135.96354541644553,297.7964414901588,109.36536805618498,108.63658136654068,67.61574419266687,145.9307750678494,1.9600128812524975
