Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,2.85,2.8200000000000003,7.678546015755851,0.034553342523015874,0.0003553319835732062,129.7949417701977,158.0112334593713,401.0245581563675,117.22832533551367,106.06102441904513,92.50295351508588,180.71899814148588,1.6162593342095126
2,2.86,4.38,1.52,4.439245776191443,0.022006622793561637,0.004471709917393257,136.2145956917223,165.82646432035764,364.96196059981185,140.3855584336123,122.29622585962959,113.72929928120743,227.7225672110724,1.8518589167844333
3,4.39,5.67,1.2800000000000002,9.491345169123544,0.03782127704378922,0.018132028462880746,163.47048939224874,199.0075523036072,504.2947610512106,175.46967061328107,151.1495107547515,145.61580894306303,267.3571411653323,1.5815689253782779
4,5.68,6.87,1.1900000000000004,16.535777510262267,0.08133339086544625,0.03411560751232954,197.26575641888746,240.14961650995002,637.3090219531675,216.93568800128378,206.65373450717914,178.80326127614967,313.7180073790888,1.475596129732497
5,6.88,8.37,1.4899999999999993,8.83433822486156,0.03283458425098579,0.037692023820730995,176.0626876281056,214.33718493856324,511.4459915150864,182.64859849296917,153.00517481182655,159.9520599848839,291.5503326893482,1.6637190829517536
6,8.38,9.68,1.299999999999999,11.184860055131596,0.04087373223379138,0.04609032935206661,190.39149023549476,231.78094463451524,569.1590053880062,196.6692758806039,164.43806954816506,176.66302383226417,313.6894277468849,1.5962640232690455
7,9.69,10.68,0.9900000000000002,8.382066633209865,0.02148726815399662,0.054761173919274306,179.2263603465617,218.18861259581433,516.0054459789268,177.77683958990852,135.13754871790906,166.15601385357044,296.8561770071307,1.664674214298112
8,10.69,12.84,2.1500000000000004,12.451193877023575,0.06937753296676633,0.07233840056682973,217.9036729693577,265.27403665834856,608.7542100684204,222.9439632105756,209.48294331320452,201.74553616980165,359.5239442824914,1.6996366605273128
9,12.85,13.95,1.0999999999999996,23.424028883555536,0.07684251728416557,0.08918682465377481,232.03462300448797,282.4769323532898,784.9754869952606,248.84617179626738,211.25202737113167,231.12909798041906,378.3986191763646,1.3591486679490334
10,13.96,15.41,1.4499999999999993,1.7766771350814976,0.018721146503464754,0.05558539670616043,161.52073286895205,196.63393566655023,296.4197816519479,144.66704654020424,143.31153197875798,145.44595761017248,316.21300545305274,2.7513397315090695
11,15.42,17.0,1.58,2.256684701170559,0.005043014401419248,0.07108498383124273,160.23890365549545,195.07344792842898,328.58674789767895,135.70080980819202,105.58872174395877,138.77529611833094,273.877397379936,2.422083994170108
