Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.52,1.49,1.5269357658693095,0.0500880041147796,0.0007331005446441702,101.15237993307322,123.1420277446108,203.29182038705562,110.06367306539283,150.70068985048545,63.51351774327402,159.92494884047747,2.696296938692102
2,1.53,3.54,2.01,3.8305373388492328,0.031455699668880656,0.0006859184279275943,134.0624304267376,163.2064370412458,332.10282346907024,158.84167724314585,155.9152282121945,103.29117331533384,216.63386614976014,2.0121576202001674
3,3.55,5.19,1.6400000000000006,0.5555832661585385,0.00633599717063518,,93.86559027121544,114.2711533736535,166.70839592179414,107.12016563752012,104.54936639091049,80.15696018140608,200.11926417127722,2.9253923019885377
4,5.2,6.19,0.9900000000000002,0.4359063187759774,0.007210819138324212,,95.28185188391912,115.9952979456408,155.9887163462338,104.01413062203254,109.84288589004782,84.32861472878473,217.48419672806102,3.155257642894313
5,6.2,9.36,3.1599999999999993,2.8682196358666,0.02719680818568798,0.1647798470945967,156.81883027735321,190.90988033764728,334.9138324881027,163.06901711226635,161.195089760141,134.470045106067,283.192365139144,2.246783835151196
6,9.37,10.36,0.9900000000000002,4.262365521477833,0.06496106785860442,1.0857247799325842,191.44352668815537,233.06168466384162,403.85205426681904,197.96340530706755,227.70116591443795,163.77401588658353,338.31680388074096,2.26247947999453
7,10.37,11.44,1.0700000000000003,2.561895259911194,0.03524713002440374,,169.505290135106,206.35426625143347,329.4984367206707,167.28164113679395,179.5237950521956,148.7553160096493,319.28870778704606,2.490647491758058
8,11.45,13.55,2.1000000000000014,2.2344695507408483,0.03735822253422911,0.07995701887982322,171.47943237391672,208.7575698465074,318.10049918241646,164.4086835880277,181.01303629014257,152.19638549818578,332.6146402810117,2.622419178216212
9,13.56,14.55,0.9900000000000002,4.227507900446092,0.11490253946796573,0.162712187807531,217.08376642117855,264.2758895562177,412.2580823997777,214.30968021289524,284.97323181951646,189.25738849865994,398.4865382971945,2.534430831997882
10,14.56,15.55,0.9900000000000002,8.949876113520077,0.1574979910495528,0.2571951248343666,253.30047879344465,308.36580027028083,552.1718757143568,250.75774656255138,314.06776214466527,220.61058792644724,424.797529424152,2.1559174900811975
11,15.56,16.59,1.0299999999999994,5.166269614568103,0.08940956212982418,0.17249712062899988,224.79128681167134,273.65895785768697,449.91433842386607,210.78168545763762,245.9071632995697,198.0473802233748,399.626438775165,2.380421083147458
12,16.6,17.59,0.9899999999999984,14.965993657620936,0.04889008753670284,0.013693472749577747,234.76821677627908,285.8047856406879,677.4421848821545,229.1195863049488,185.38642018453675,223.33600611284317,378.22868055537316,1.5666097736177207
13,17.6,19.0,1.3999999999999986,11.326175343771453,0.06354188831110834,0.022896148765604935,244.5845283821026,297.75507803038585,613.0070443338045,228.42477992161093,209.12656205406026,223.45564575687777,397.31112252453204,1.834533111045433
