Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,1.85,1.79,0.30881016870711137,0.0024137407374232173,0.0004211118799427773,61.276335571248204,74.59727808673703,113.18306944523327,60.84049816509388,54.48340297237791,42.03412122263383,113.46730896315616,3.005287895322757
2,1.86,2.97,1.11,1.2788864184758668,0.010876172297635529,0.0019417122854064072,101.870634015309,124.01642401863698,218.0477284729574,116.12482918099792,108.9893986983604,80.09037013876667,185.76732866489266,2.428723104946263
3,2.98,4.16,1.1800000000000002,8.202008607281181,0.04745031689191174,0.0029663085786398014,162.33511606092623,197.6253586828668,460.88055738689127,187.43320140803831,175.80450648631225,132.01652976410358,252.08439518617516,1.6534690655727633
4,4.17,5.21,1.04,0.944050131770202,0.010281761530330951,0.05690650879675877,107.64906511281244,131.05103578951085,209.86089733513123,122.83801148075192,118.24947556619887,91.94999090308339,218.03183478722636,2.621657265286668
5,5.22,6.92,1.7000000000000002,3.06175394701523,0.012892597076348615,0.010973728139685064,139.6089282886261,169.95869530789253,333.3538136793317,145.28987188685386,118.61062647338984,119.20120083563313,241.7026550466683,1.9907517680695215
6,6.93,7.95,1.0200000000000005,8.161867638186616,0.03925012475522254,0.01149733009080608,182.59587168206716,222.29062639556008,494.8261132786068,192.52273660344923,172.03197251415912,159.44285239531098,296.4329138888524,1.7106859757060429
7,7.96,8.95,0.9899999999999993,11.291363970490963,0.06286041379602604,0.016863696809142754,202.1952587849326,246.15074982513565,567.3662336735484,214.79765235861922,200.39970497132677,180.03036536637367,326.3132886408537,1.6406711126443811
8,8.96,11.39,2.4299999999999997,2.8442341728861895,0.024161782420619362,0.16604574021436258,163.2009398975588,198.67940509268018,342.70891511960116,160.014319507762,151.1634931624165,143.48039639451625,298.79110338096257,2.287583239653348
9,11.4,12.91,1.5099999999999998,4.980550237993625,0.02470293452545385,0.0863570112293921,183.2768168577256,223.1196031311441,430.91439493322383,173.85046751228904,147.45353777533987,163.79740253919266,314.8823010156428,2.0011943070411493
10,12.92,14.16,1.2400000000000002,3.1108035742140863,0.017880055009553777,0.18489646470534132,171.94680451886262,209.32654463165875,364.5889641894462,157.20612660546405,136.0104019967531,153.5625021211131,309.2256020522158,2.2527183131787285
11,14.17,15.23,1.0600000000000005,8.676398982304676,0.038639070833622086,0.07643152322009406,211.43919400748996,257.404236183032,542.2972533221965,201.61389194266457,171.61856802034842,194.15540474700956,351.66079795923935,1.8019741637034339
12,15.24,17.06,1.8199999999999985,1.371258506947226,0.019102485204373756,0.3097727520122029,160.6612804440138,195.58764575792975,274.21195715746336,138.52865427477573,141.28959660735714,144.11220965403945,324.1342571943267,2.889467168897099
13,17.07,19.0,1.9299999999999997,7.601663129184791,0.04402702009747404,0.1499705404268221,222.41965066021254,270.77174862982406,526.6438787975053,202.99653833918217,182.00762802991127,203.8165266973133,376.2758568391644,1.9644313919552505
