Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.23,1.6,1.37,1.420650400474417,0.048933682158660216,0.0027265523201179297,101.35033366280051,123.38301489384415,203.80874995450955,114.99164684652762,159.18183407129763,68.24635106010099,172.04634538545028,2.675014867416859
2,1.61,3.2,1.59,2.780960534380908,0.02611528836743679,0.0018654127488681304,124.2323837051251,151.2394236410218,292.64392135411055,142.98140748632542,142.49468933904672,95.94661083014886,208.62578170766776,2.163526671873981
3,3.21,4.25,1.04,5.043887468803355,0.03779937672907186,0.00445229921895002,148.66278822947754,180.98078567066838,384.4578325441629,170.83099614793707,166.99686992533788,122.31545248084355,246.66675713290434,1.8955750255685873
4,4.26,6.47,2.21,9.653917659106016,0.05831701063029822,0.01914005110070863,180.1964395560754,219.36957859000472,510.6023375849419,199.8720097729243,191.26049616778042,153.85935099773803,287.2016470495808,1.6742084765748435
5,6.48,7.47,0.9899999999999993,8.576110012363339,0.08617881790387949,0.040978044247230457,196.38254103607616,239.0743977830491,501.31414247516244,217.12211548831306,238.67935408524417,168.36492300544487,323.13992473290034,1.8711222175719344
6,7.48,8.47,0.9900000000000002,13.973636019745213,0.12300129295734936,0.041396521220291464,223.76459377230987,272.4090706793341,612.0529541646347,245.59210323106558,270.5427056915048,193.1109205243044,351.38976450240705,1.7190965683931716
7,8.48,9.98,1.5,11.785315262393473,0.10914895338789611,0.030461696958070578,223.74629056547872,272.38678851449595,581.8300065374277,238.6714865845735,259.69270278478797,194.28431959552074,358.5118240933851,1.8153775914897274
8,9.99,11.54,1.549999999999999,20.771013904774627,0.20692512469734342,0.04378241124146017,266.30906620326965,324.2023414648498,733.5188730472163,290.34370132182374,345.3255860628731,232.02689349916182,406.7878024918115,1.6865624872954497
9,11.55,13.3,1.75,15.023903478329363,0.14172648764149195,0.08067083608882042,253.6029866420158,308.73407069462803,657.5753191887965,262.6982333636681,289.9613818930654,223.33577268632874,400.60980469593477,1.8034861451547755
10,13.31,14.43,1.1199999999999992,28.71819046884334,0.3114799645553241,0.05960075686866062,307.9788191378821,374.93073634176966,851.299118346571,333.3506933621924,421.30367150951355,269.9050390211566,458.57563605753023,1.6632327486641698
11,14.44,17.06,2.619999999999999,22.171738352207026,0.22123458403509808,0.07256610283120328,294.8690165493987,358.9709766688329,780.9572126024985,303.6973648501513,352.9079771478943,261.78166073876434,451.9949933785078,1.7434131195347624
12,17.07,18.81,1.7399999999999984,26.962315305512004,0.26765207504047095,0.07034109437257853,317.46687847900927,386.4814172787943,852.4857339059906,325.42978501799314,384.11186588007354,283.6938723281076,479.6285449091601,1.7073155403079843
13,18.82,19.81,0.9899999999999984,11.923888005698394,0.14005125789201614,0.07014455463885864,276.2243578451357,336.2731312897299,628.9851078485948,256.47972676996324,284.7523350803103,244.02204675329162,446.54131699368634,2.0642130803934977
14,19.82,23.0,3.1799999999999997,22.296626009567355,0.23301219555636407,0.1307058058415159,321.50848814928946,391.40163774696083,806.9564645463107,308.53069834679394,353.0390291671581,286.58685018377975,491.85848009754676,1.8347270059375622
15,23.01,24.0,0.9899999999999984,28.955033887312478,0.3014455738231956,0.12496378143281495,348.2404472557007,423.94489231128796,899.9170078785522,336.6890161982404,395.83833454789135,312.07133238239993,521.87792852414,1.7664994348981642
16,24.01,25.0,0.9899999999999984,22.1101271839383,0.21372463145620627,0.14396583463673882,328.75610111361704,400.22481874701145,815.31886731361,303.87355386226835,334.20917170881086,295.13541251686536,503.3437057734231,1.8526216638520585
17,25.01,26.0,0.9899999999999984,26.840134947987245,0.2306043466497883,0.09811339522953182,339.19533199835087,412.9334476501668,881.2893499474818,318.437480154399,344.665849613906,308.8267623025276,514.2504799240895,1.7537351668301888
18,26.01,27.0,0.9899999999999984,22.370760890283453,0.19793865050809786,0.1557545978220398,332.67262552727243,404.9927615114615,825.374685847464,300.5928787428994,319.16480434163213,300.235375458219,508.38390221256464,1.8475706328564525
19,27.01,28.0,0.9899999999999984,15.214297632753794,0.13755318148649795,0.19805369310701243,312.2519531992653,380.1328125904101,715.2939932138318,265.05953291246647,270.2031303426714,278.4228981334005,488.0616663502021,2.0252660563710463
20,28.01,29.0,0.9899999999999984,20.225911106646215,0.17475501268738214,0.2315698847914403,331.8769698192121,404.0241371712149,800.1967182378826,289.1090159326179,299.0330662238902,298.84920736102725,509.130035923132,1.9053308737306731
21,29.01,30.0,0.9899999999999984,4.508961471544688,0.04330954470746645,0.32697110887712877,246.67622863169373,300.30149572554,459.21005144822635,184.19387122328382,182.5615382003185,216.5042800664417,423.676255155081,2.582323344136472
