Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,3.85,4.84,0.9899999999999998,2.1495316003213274,0.006355913036422716,0.0015874010519682004,115.59706711951999,140.72686431941568,281.8121584226804,121.19339624823853,94.8789607373717,97.37170206628497,202.1157703117693,2.030548520626266
2,4.85,6.14,1.29,3.8902363449180872,0.018502825791558458,0.0020136481304972526,145.1262932897773,176.67548748320704,361.6743452815393,157.13160530351178,142.82176679060368,123.55202391264426,247.24953268454286,1.9362817737237448
3,6.15,7.58,1.4299999999999997,0.3296471806768663,0.009528342433295306,0.020825759659614845,96.56734138429157,117.56024168522467,144.67114438601203,100.46899269087594,132.6760629023899,87.89578031651658,237.35523760769848,3.539436976583298
4,7.59,9.17,1.58,1.7709382754474838,0.016825709959173752,0.0197120420337895,136.32266516958222,165.95802716296959,280.5070152501664,141.5949416106891,138.45947413338146,123.25233598962022,270.5132130045317,2.382154542534457
5,9.18,10.86,1.6799999999999997,1.020082838516293,0.013554137420608415,0.05695029547129802,127.75160094524223,155.52368810725147,232.3885850966631,128.28015829001586,130.47566414311683,117.52252475361622,274.08295366494866,2.7345523616109437
6,10.87,12.31,1.4400000000000013,0.4611744137038586,0.008464141883778524,0.17818893968714192,114.98558955104708,139.9824568447529,180.50807496312012,106.65580556489441,114.28530347382302,104.98812119099489,265.94970334001823,3.263283116181198
7,12.32,13.31,0.9900000000000002,0.7549421036464751,0.009105597731672735,0.15622971317510878,127.33455944582059,155.01598541230337,215.97119078023442,115.97519887467087,113.96088004683376,116.62055952976826,276.43392299376507,2.9624856822276326
8,13.32,15.88,2.5600000000000005,0.49986624445943073,0.010537097752704647,0.353447442092326,126.74084311127052,154.29320030937288,193.86176490689067,110.89992181977517,122.26469886066519,115.31146039894395,290.21782997876824,3.3515243287178347
9,15.89,17.02,1.129999999999999,2.082019858856009,0.0609943957710818,0.4567388394370641,185.1952046598079,225.45503175976623,326.47032135832694,176.98110636107347,229.1665428512969,169.42026972011345,379.93177791853896,2.794646403681347
10,17.03,18.52,1.4899999999999984,10.032162538238433,0.39479362229573367,0.13208642818097346,292.81154969193943,356.46623440757855,584.9440165008215,302.18001652474084,519.8623778945995,253.47118169983304,499.6517399165019,2.379973808454106
11,18.53,20.0,1.4699999999999989,8.248771757360084,0.23575679477648082,0.3107038567525218,272.7140053332662,331.999658666585,547.9745378672578,266.05352129725026,390.00083753389714,241.45071446821493,476.1907056854212,2.3661673275487476
