Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.02,0.99,4.610453898943634,0.017200049627658264,,101.5490256138607,123.62490074730884,298.9182373236078,95.65276854666601,78.64825678318796,61.43580414904525,127.68665635450297,1.7645442328112209
2,1.03,2.19,1.16,3.5332383066777027,0.045818912640375506,0.0037057261495613133,128.41286576995833,156.32870615473195,308.22879626905507,151.5495608115124,170.06415809348405,92.97157511226864,202.93602694342266,2.135691789053494
3,2.2,3.19,0.9899999999999998,5.496446070000202,0.052420495264628865,0.003012988665294186,150.18706867234195,182.8364314271988,384.58191349801825,183.0582726142394,193.67764494569218,116.17260532330246,237.06420406729478,1.9246271815860478
4,3.2,4.19,0.9900000000000002,9.338884008193617,0.04526383148291122,0.0008061780649278894,167.6900462528621,204.1444041339193,486.02033752930475,193.28920799385125,172.41678758049605,135.3299779973408,253.07946915822205,1.5931107004506977
5,4.2,5.19,0.9900000000000002,6.178860467404623,0.048272501621572955,0.0010377426010818264,170.41415883751986,207.46071510654562,425.08173052350355,192.13839311933106,188.06702133905154,137.06969192948557,270.40136238781344,1.859392418029801
6,5.2,6.8,1.5999999999999996,9.144450073385753,0.050062852352752825,,189.67386955680936,230.90731946046387,505.8133072735855,206.53037346395132,186.6660898167031,155.68478945457008,289.83457343665066,1.692257719177943
7,6.81,7.8,0.9900000000000002,0.791653311029122,0.008723525810271806,0.0025608389186484682,124.27371236762605,151.28973679537089,202.47042469871312,110.42427344641669,112.52492231601944,100.06364871750361,238.51126260758164,2.973732828181836
8,7.81,9.94,2.13,8.47857394705579,0.11963354809601016,0.000360020574367851,229.896526312678,279.8740320328262,510.82505766362357,237.9564247869923,273.9934205641139,184.60996665524428,358.2362079425858,2.028749838537933
9,9.95,11.55,1.6000000000000014,10.337663223154507,0.1163290179290418,,245.85505794468045,299.301809671785,561.6102156355246,244.30635401429961,263.69653349364063,199.97020168548033,375.3612279708773,1.942806166490802
10,11.56,12.55,0.9900000000000002,5.212631286767143,0.08400028250738088,0.0023372632186972326,223.22024291577515,271.7463826800742,437.23101869686917,208.62132541580448,234.99443661708312,182.10387558045093,368.5753299614753,2.322318655354456
11,12.56,13.56,1.0,13.866765932548121,0.06994552849894956,,245.6217253699895,299.0177526243354,640.6537442339265,240.07114935211774,211.73137398982817,211.14433409082812,369.9434983938253,1.663934467203727
12,13.57,15.99,2.42,16.712814041541694,0.09715005079306223,,265.849982056962,323.64345641717097,696.4518312980608,259.10145519129287,239.8713006673124,230.63646381305048,398.82423906566135,1.656719690385117
13,16.0,16.99,0.9899999999999984,12.009233097723811,0.04709565430474172,,245.6760145927965,299.0838438520994,620.5853251483564,224.61087146231344,184.32972965479524,213.56539560887367,372.399410343248,1.7208968801117268
14,17.0,17.99,0.9899999999999984,13.717614556383895,0.03830388090309697,,245.62743313385616,299.0247012064329,656.6336558259919,226.7685916092164,175.4504272725214,217.52477617791328,368.33199632061513,1.6100043751431707
15,18.0,19.0,1.0,19.891391100048534,0.2412441028973502,,321.89804073491547,391.8758756772885,761.0283569966848,304.1192727106301,354.94938682900147,271.5365256048734,475.8499733386367,1.8635080605730845
