Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.56,2.54,0.98,5.600097597725717,0.06801947833456941,0.0029594280953969495,148.29751601106486,180.53610644825275,376.9133115270474,180.4988927755455,208.49600011428183,110.1832556921956,228.6143633827732,1.978985522646787
2,2.56,3.54,0.98,4.179017867716224,0.09957387451016998,0.009838916793356235,157.64729909198576,191.91845106850445,350.4282717831378,198.50603417791152,277.6701985478778,121.94956711812131,265.4230190458851,2.2722234886873878
3,3.56,5.02,1.4599999999999995,4.466438205439751,0.031162567331100528,,148.0114279873558,180.1878253759113,371.5596229375926,166.42249156624084,157.14267604441608,122.91444004304118,248.8878927767968,1.9405643679191633
4,5.04,6.02,0.9799999999999995,10.23102866864463,0.06496068478483988,0.013319250205144654,185.62710324424896,225.9808213408251,523.6862874727088,206.3139737664191,200.8679151416164,158.12806223929394,294.0608295786913,1.6806501743874669
5,6.04,7.02,0.9799999999999995,5.537154122199661,0.03928397419869509,0.013255998594866824,169.56292188620867,206.4244266440802,421.18546718605813,181.2485673174336,172.25989706345237,145.41148281005795,286.00498519449775,1.9412284532822697
6,7.04,10.42,3.38,11.47724554149314,0.0726105548275906,0.038558480212761904,208.6181557201091,253.96992870274158,572.7232938646783,220.8848817475192,213.26169467373427,183.96175084629627,334.739285060532,1.7132302351543212
7,10.44,11.5,1.0600000000000005,14.140540661591759,0.0854470338793333,0.06999882007470334,227.74074296968564,277.2496001370087,634.9384413092815,237.04787546407218,227.82623272108808,205.08998084139733,363.347100301632,1.6714500705086295
8,11.52,12.56,1.040000000000001,12.38265158648178,0.08678347406333417,0.08089478956108805,231.13356110775018,281.3799874355223,609.2878193492846,235.3453178378685,232.22720230292862,206.75138388894825,372.3971924586818,1.7771228646954207
9,12.58,13.66,1.08,3.207592321153278,0.028101285082874735,0.1630058368698876,180.62997655810562,219.89736276638894,371.08552351243446,167.3677366925572,158.16275749349666,158.74575952669542,325.4205365539507,2.3830619421749804
10,13.68,15.0,1.3200000000000003,25.600880581255794,0.18268681062442235,0.06828365048576712,279.35994731824036,340.09037064829215,817.6967958434452,297.4455298326089,318.87875908867926,256.3332503978749,431.0917567037276,1.562468020820516
11,15.02,16.0,0.9800000000000004,21.390420220276095,0.17645859146239584,0.050041826153395294,281.08784330461134,342.1938961969186,769.3982556201713,289.7082079286704,315.6382567885079,254.57158548203213,437.19249550111016,1.6828069511319939
