Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.53,2.96,1.43,0.3834721476711049,0.0016752522771211178,0.0008962809493114325,72.16478462236547,87.85278127940148,135.99046473326936,76.42660377704536,60.767046483867084,55.867709881299575,140.297949206908,2.8501667584645793
2,2.97,4.85,1.8799999999999994,8.300431027372676,0.03045064636040195,0.0016610550369384539,157.45880967047262,191.68898568579266,466.92027307647396,177.16986367410104,146.73751127658886,130.53753368685528,243.19822964196283,1.5469122644489943
3,4.86,5.94,1.08,11.986446648443387,0.047692690701055536,0.0009351118238617721,184.89340544593136,225.0876240211335,555.1885670621092,206.20357717742218,175.9397009462145,156.62483871610928,281.0925477573066,1.481164192755899
4,5.95,7.89,1.9399999999999995,4.6687671730912985,0.03649876940371376,0.02323302400335266,169.6536394876623,206.53486546324132,397.0718553018736,180.86155239277494,173.18110824287388,143.21868320808684,286.93871421449603,1.9686166359352226
5,7.9,9.7,1.799999999999999,13.190656583117963,0.039943398606315246,0.0015327974507070882,199.78074375766818,243.21134022672635,604.3520516052131,211.3520559565674,168.38864006225015,179.22922004942984,311.02650687067825,1.4658440488926097
6,9.71,10.89,1.1799999999999997,1.626602019239127,0.026131861247966483,0.020575068448482038,153.2691213017931,186.58849549783545,277.3901200785801,149.41716186496174,159.70723567029486,133.77316642375237,301.6768832474023,2.6527810875928055
7,10.9,12.77,1.8699999999999992,9.830726776257134,0.06005642361839245,0.00584412464593577,216.81947520982501,263.9541437337001,556.1757697809118,218.49088483493102,203.41904870297702,193.011945738208,352.78771208914407,1.7663784271169594
8,12.78,13.83,1.0500000000000007,14.692042815932577,0.05468261666297821,0.003500000000000001,227.91325631834258,277.4596163875471,656.0553240071426,230.32417511809294,192.94600244215889,209.68305839183208,360.1332874717684,1.5463346438741268
9,13.84,14.96,1.120000000000001,2.0305289756644362,0.03113188122670065,0.4761044594409882,175.03939475748476,213.0914370960685,311.0252368901022,156.32302432099357,167.8837228661686,153.83082706233327,336.5040290915904,2.7065653763679824
10,14.97,16.74,1.7699999999999978,6.375875633044794,0.06702401967682134,0.00958690364266183,225.19075863216045,274.14527137828236,485.4677197744955,208.78353828662262,214.37680105187476,198.53242246249337,384.1559954593602,2.149406748020562
11,16.75,18.47,1.7199999999999989,19.433779642013707,0.048967469805034615,,241.17816931321093,293.6082061204308,750.6161002940282,242.23856823452144,186.79734025264528,233.83252737915535,381.87038397505097,1.4087251154822784
12,18.48,19.47,0.9899999999999984,5.901249208963318,0.03819710829011002,0.014817064062785235,217.6847096155117,265.0074725754054,479.6626235906391,191.52841523264195,174.4456657879494,196.99846656426163,373.5046203883385,2.0964379039567524
13,19.48,21.0,1.5199999999999996,10.589785645326005,0.029030479424930106,0.011061447218423257,233.19971222167194,283.8953018350787,603.657099538535,208.6809385681843,160.8842304780927,213.2633557671454,367.92564077398504,1.734494181928947
