Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.13,1.0999999999999999,1.1990638084953076,0.015942373719475322,0.0005001498646434378,84.08213490545165,102.36085988489779,180.37576266002085,81.92566738030526,84.70429014934628,51.63341165671144,128.22442075342303,2.5380538534975474
2,1.14,2.38,1.24,2.719407207832104,0.02425550935048055,0.0027996150671707387,118.39438189440872,144.13229100188906,281.32952950724035,134.79072739714127,133.6321294165127,87.08318809650977,190.77115758125876,2.162203427960351
3,2.39,4.09,1.6999999999999997,5.3217192783186915,0.02063852195438135,0.0010770657492500714,141.42853026512418,172.1738629314554,386.63891095324135,161.64461665715532,136.76750103010514,112.45729745737204,219.63718928081062,1.7471937779503444
4,4.1,5.88,1.7800000000000002,7.298230671639449,0.015102195753238816,,153.98461521610625,187.45953156743357,455.2676285860524,165.0878689236702,122.40481779073211,129.53877487531585,236.18230014275895,1.5620085940860684
5,5.89,7.03,1.1400000000000006,8.550278412003683,0.02474191527017661,,170.77648326588547,207.9018057149909,496.48384878942915,180.61924746344152,142.12308716496284,148.5124267903981,269.4301213330851,1.586502584796392
6,7.04,8.03,0.9899999999999993,6.405287743429781,0.029506437197367123,,174.45745450745386,212.3829880960305,451.4132210278153,181.45271341110853,157.89564110096995,150.9047510815155,286.0478260646924,1.8079413123133568
7,8.04,9.2,1.1600000000000001,11.091376228538223,0.11010600727709344,,220.832893670331,268.8400444682291,564.406475528292,237.65595205052284,262.9726601875061,189.12296190437308,352.6362575706782,1.8237121727652683
8,9.21,10.33,1.1199999999999992,13.488692668211268,0.1391942065877395,,238.57906869437335,290.44408362793286,615.8840448498736,255.54142521352924,290.9295234478655,205.38908966203417,375.815170588679,1.7979200698137543
9,10.34,11.33,0.9900000000000002,2.62535069171278,0.027427161431845468,0.023635220273552977,167.3299008360178,203.70596623515218,333.2343890535459,161.93042198591365,161.7497715957497,145.94505140394324,308.6014419468345,2.4323452525069773
10,11.34,12.33,0.9900000000000002,7.136468196131424,0.10738281509129785,0.025117112184878776,222.57103384823623,270.9560412065488,492.58107141385227,227.52151369714292,270.01666489621215,193.4602996736691,379.64346155649406,2.140285162957185
11,12.34,13.76,1.42,1.3825871466235387,0.01288428609338752,0.6380277037454303,151.29652768159067,184.18707717758886,274.6714607117765,133.90418812463827,122.39244577327541,131.61088858581297,291.8120133170659,2.6994029508366992
12,13.77,14.76,0.9900000000000002,1.8471659402785479,0.00848215223546677,0.8128065410828926,158.2303359037878,192.62823501330678,309.6960496705859,135.66572133825144,109.74477141125871,135.86997740268225,283.29958758013515,2.4694008859175045
13,14.77,15.84,1.0700000000000003,12.935821821013054,0.07263820026571115,0.050699999999999995,238.9951125490338,290.95057179882383,633.5431920735405,234.91736331861938,218.42379529985237,219.1550456691132,386.79292452024947,1.7312862653311727
14,15.85,17.32,1.4700000000000006,7.455763664967123,0.0550084504559651,,224.15185826647948,272.8805231070186,517.2592488106443,207.91608458103067,197.38458788971678,202.28009622662822,379.16091138765927,2.02730825509357
15,17.33,18.89,1.5600000000000023,2.86178714502769,0.04593648765940463,,199.67846686476872,243.08682922667484,361.6574266258684,172.97534957085264,187.6801413944189,177.90829443370728,376.04370760399314,2.6793165115377144
16,18.9,19.89,0.990000000000002,6.592446006717693,0.08629982917599797,,242.37129608989176,295.06070828334657,501.2729249467015,216.71964540243144,235.8815374939941,215.48336096334958,417.9028522413367,2.2859175731693067
17,19.9,21.0,1.1000000000000014,11.692540040084596,0.10995456982307601,,268.2340438657486,326.5457925322155,627.3902915705303,246.76451063187324,256.7209815764487,242.3122219514376,438.94683900356574,1.9791647471566958
18,21.01,22.0,0.9899999999999984,5.2758207877763,0.0808449489067954,0.04153670447798668,241.86216315716536,294.4408942782886,465.5391412431288,206.71520233452114,231.1015433115416,213.59833634185068,424.6412282903743,2.4782824213112793
