Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.52,4.14,2.6199999999999997,0.5517658892351556,0.01017289987375966,0.005934165773961949,91.95599781202185,111.94643211898315,162.92779226978826,110.05701779082897,123.25267034730798,76.64901036806951,197.32022789047932,2.999320428678231
2,4.15,5.36,1.21,3.4120603550482276,0.013523153784638664,,135.07663171533886,164.4411168708472,339.05944217837293,145.8889599321067,118.53797165697355,113.59697381079503,228.8550191275426,1.8978424468388717
3,5.37,7.95,2.58,2.2627351381206964,0.007056040216511987,0.010797401467226934,130.62968098631515,159.0274377224708,299.28846898810565,132.6514435507379,103.6339552170197,111.29404001117088,228.1054142022124,2.078060161508861
4,7.96,9.45,1.4899999999999993,0.7464885951192616,0.00248850376417015,,107.6638130991021,131.0689898597765,200.44477587821993,100.57964295472738,77.95283210455983,93.86464937049134,211.69830042108472,2.634131735483925
5,9.46,11.43,1.9699999999999989,0.5586856837085165,0.004176112863831702,0.05997874127836169,109.11008497369876,132.82966866363319,182.05088070130543,100.99854224159246,92.3456065929171,97.59935459795857,233.85458561653346,2.9807484141796565
6,11.44,12.98,1.540000000000001,8.167491108124374,0.02125514588812774,0.07058098015794514,187.44679819899648,228.19610215530034,519.7819377099997,182.0625938912682,139.91617611093588,173.92575718289328,310.27354107845383,1.6453571222710384
7,12.99,14.15,1.1600000000000001,15.676270946530144,0.08798038996870865,,236.12689501358622,287.45882871219226,673.8708859939973,241.61108032537297,230.75697167451628,221.37908698224484,385.1974186717291,1.5864249086578837
8,14.16,15.45,1.2899999999999991,12.720760767327809,0.08484628346677665,,237.09024808067358,288.631606359081,627.5880801504327,235.3236355378812,229.460013445976,219.42139044600347,391.3212481296923,1.726393261752249
9,15.46,17.21,1.75,16.40725262189529,0.15042107832181476,0.010983751433215047,268.6529742979248,327.05579479747354,698.530634012224,269.76901300146284,296.77534474359516,245.29476633601428,432.9792679031613,1.7561777151360811
10,17.22,20.0,2.780000000000001,19.88131396344212,0.19934382783040272,0.06565489563864498,293.91398683520987,357.8083317993857,761.5952581074333,293.36436541198935,336.5509832459697,267.6314719070626,464.79278025946377,1.7569347842157514
11,20.01,21.0,0.9899999999999984,26.020952522907198,0.2871944611514276,0.12890047762051857,325.5340008589398,396.3022619152312,852.3600533571549,327.66271258206285,401.0935916351136,294.67142744077216,500.5940323484267,1.729841841621659
