Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,2.8,3.79,0.9900000000000002,0.6715696801648454,0.01951290547470482,0.001676136154591309,99.50585795127154,121.1375662015479,175.8675522022996,91.88451735640481,116.22780943293445,83.65905017258613,216.0801739344352,2.9974299596055496
2,3.8,4.79,0.9900000000000002,0.4699561881302145,0.01956926589863615,0.0003584502887737223,96.04241912322365,116.92120588914189,157.47667944077583,96.57563028350056,128.8626561132908,85.60216316681749,230.6365751069588,3.247794904916231
3,4.8,6.41,1.6100000000000003,0.5429464328031431,0.01608399657028256,0.0002213363839400643,101.6268396190195,123.71963084054553,170.78570788521733,103.20575011035072,127.69105512422934,92.56241296990653,240.67609208721032,3.132163300918181
4,6.42,8.04,1.6199999999999992,0.581807790910325,0.013444282302842003,0.005133330775362934,105.80839659187616,128.81022193793635,180.01532902385068,107.94279625377918,125.93441584185659,98.90049893739288,250.9905803875329,3.0648774778096137
5,8.05,9.31,1.2599999999999998,0.6054540627978903,0.020030908486559362,0.013390538055133325,113.28374360061574,137.91064438335846,186.26637940058828,121.24340426546226,158.76365175809798,108.21296420636547,277.0228360975043,3.1670012402391077
6,9.32,10.35,1.0299999999999994,0.8145274575587613,0.013095158766108008,0.030023803792724787,117.89592242717995,143.52547078091465,211.41023857700335,122.29016349353584,132.59313726336288,112.88686731435037,271.17243473689786,2.8946357963918024
7,10.36,11.35,0.9900000000000002,0.6869579369914147,0.013988872162538248,0.0441300290056409,117.94672477067752,143.5873171121292,200.34343139801413,121.46013249513182,139.54644166656198,113.84084330916788,280.0788157195327,3.079820624163517
8,11.36,12.43,1.0700000000000003,0.9198652239391487,0.023112756967092436,0.05021334888098856,131.74601977768432,160.3864588597894,225.8855032731699,136.49812183045233,167.10000098379214,126.97073309442436,306.63483166023474,3.0238188150038496
9,12.44,14.47,2.030000000000001,0.8448023551623143,0.017780189803999858,0.06753984650730009,132.5081600822832,161.31428183930134,221.66158910217393,128.6651375210756,149.05087623187967,126.97818399776696,305.50029235269744,3.0927134243704026
10,14.48,15.81,1.33,1.1763225139579128,0.023122570884405027,0.11135338456926239,147.51394071558167,179.58218869722975,254.72631823224233,139.84374949227322,159.5074806506092,140.69027576716468,326.57175100532834,2.959159570044278
11,15.82,16.89,1.0700000000000003,1.4584792916789273,0.03665878041220821,0.16433617277595566,162.05606393520497,197.2856430515538,278.9328059298777,154.3420316701904,189.36007013370744,154.03490580863755,354.11912243590575,2.9497401192017736
12,16.9,18.0,1.1000000000000014,1.1339027594566236,0.0481601308613652,0.19604361578184784,162.02041145375202,197.24224003065504,255.8504280395469,155.06431755078907,218.32449029274585,154.7171959894717,372.279161794867,3.2386495260965042
13,18.01,19.0,0.9899999999999984,1.853830130616667,0.05873930713978924,0.24366146209721798,182.3029674982176,221.93404738913435,310.0950001677821,170.85143877990325,228.16171694391406,171.6060758776947,389.1481659814088,2.959778514444936
