Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.08,1.07,0.9900000000000001,5.040220405763914,0.05186998904585292,0.005491048800790581,117.4224536627441,142.9490740242104,314.02565184969416,106.52707330220345,119.23900004770321,71.19055108988762,153.36073454098232,1.949511888368645
2,1.08,2.07,0.9899999999999998,17.975575155392747,0.10761707684576999,0.0030251545688148983,167.33981844480223,203.7180398458461,572.8002318058333,183.51894230800258,197.4121775555118,125.57122066216391,228.5582619407158,1.4146650200262074
3,2.08,3.07,0.9899999999999998,1.6615770905687879,0.01498193438359481,0.043948633415406,110.76878208836952,134.84895210758023,243.24852373124614,111.82847177247501,106.9370948004201,87.01089412879615,197.3529990181826,2.3481622904404156
4,3.08,4.09,1.0099999999999998,2.2600267206234794,0.01218144631980703,0.0011999999999999995,118.77023509733297,144.58985142284004,281.3733463746927,119.7332465331234,102.63406841117171,98.09830025761167,209.52408859807437,2.132103655039039
5,4.1,5.37,1.2700000000000005,3.397719946843459,0.015877451015160575,0.026600000000000002,132.95215123669672,161.85479280989173,338.0910091568788,138.46102207696492,117.65421745957273,114.90606865188994,233.4057830456615,1.9638683862210564
6,5.38,8.14,2.7600000000000007,7.596033070613938,0.04280425599900238,0.011111076160334608,172.4465944140089,209.9349845040109,476.48551862581195,183.19010987017072,169.99198576510028,154.49179535719367,291.98957285800384,1.7674823481773458
7,8.15,10.43,2.2799999999999994,0.748836236956887,0.012098901741934964,0.24448206343623358,119.00317213256916,144.8734269439973,208.71081641387505,121.71903258873304,128.76884354752409,108.99303387334572,264.250435046074,2.9738058802339227
8,10.44,13.24,2.8000000000000007,1.4176554222483817,0.02009052498051884,0.5161812379099322,145.91407787678457,177.6345295891291,272.893214832342,142.17477611250072,146.92470089368402,133.32128698213,301.55689412025146,2.7215786566409275
9,13.25,15.7,2.4499999999999993,0.9859933351228122,0.008735536853658155,0.5514248736288373,138.27702671233553,168.33724991066924,246.0106022391381,120.95726670170166,109.93089727669225,124.90190650029409,284.04428490340035,2.869419810319058
10,15.71,16.72,1.009999999999998,2.4194503267791307,0.04439052387139221,0.37504166702478525,183.002622381084,222.7858011595804,340.51862654838936,170.8714218231631,195.49088055526005,167.93264357044504,363.6117122511096,2.687089875234782
11,16.73,17.84,1.1099999999999994,1.81417124750222,0.04574182633625128,0.6161634458795371,178.91477281846193,217.8092886485626,310.83990540420206,164.57534502201233,198.66629013902892,164.40858007652082,370.19100139436995,2.899596450737337
12,17.85,21.92,4.07,1.4015081225184196,0.032712662380689476,0.6678905519423278,174.54688737051637,212.4918628858459,288.15163894193205,150.0374144088205,173.40263407511543,160.1130294950568,366.3458347526629,3.061066986030998
13,21.93,22.99,1.0599999999999987,1.7970516776656114,0.024680288409563638,0.7120467137111912,184.37713408019607,224.4591197498044,319.92534175264143,148.96320188384183,151.10964144848575,167.77224130600487,365.04407960395446,2.878572299052337
14,23.0,24.69,1.6900000000000013,1.4631076240404985,0.029599874869291498,0.7820048904529925,184.27425356485816,224.33387390504458,299.49410550271233,147.56749518745525,163.1522653605825,168.12238586466822,378.88614916193586,3.09246529925518
15,24.7,26.0,1.3000000000000007,2.86717008165363,0.043534976960488664,1.09281975867609,213.86631983629638,260.3589980615783,386.1870915086629,173.0834032973049,183.0787437451344,194.53920608999584,406.61939480454186,2.727307763311116
