Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,1.04,0.98,3.5134120156489512,0.058914809453880314,0.0004372120850149581,113.97015671823237,138.746277743935,271.6759450444765,116.50514716579481,141.52994940843917,66.973812129532,152.74688089350468,2.22724717363562
2,1.06,3.86,2.8,2.4734932089902184,0.08547937477708141,0.0066375140728864345,138.16228736925638,168.19756723213825,279.47097964481077,179.80976203044276,265.55533880696356,103.53575498536944,241.98842656387308,2.5567392517967704
3,3.88,5.94,2.0600000000000005,6.312090598697116,0.0318166262021435,,161.84040831373719,197.02310577324533,429.4155580409177,178.06473130701286,156.67405862295865,134.26678972692005,258.7240946170208,1.7760395484860918
4,5.96,7.38,1.42,45.62620085089595,0.11379611832205551,0.021675907131951107,214.43528337641808,261.0516493278132,944.6444057899106,277.6153638602412,236.54250622002738,216.40883785445035,335.29281775895976,0.9950588409894506
5,7.4,8.38,0.9800000000000004,29.780358124553047,0.05731527995279666,0.0456437381069417,201.86396538282608,245.74743611822336,816.345709937085,242.02177764006703,183.09113508743175,201.51468854414773,319.10151860357433,1.0934727455105635
6,8.4,9.42,1.0199999999999996,41.726066134759456,0.1273358641546369,0.05981369059263968,234.54393301982705,285.53174454587577,939.840487253546,290.19834138706193,257.8727182003441,233.8109386754689,365.97465573156177,1.0999082207808897
7,9.44,10.58,1.1400000000000006,27.60205007666793,0.08615428585261756,0.07363871813950222,228.84462025391613,278.59345074389796,812.0625258908336,261.097045331519,221.3036444124075,220.28981934053184,357.1552294769912,1.2586992594422755
8,10.6,11.58,0.9800000000000004,12.582762577684278,0.10258542852100086,0.07540472465495558,235.28884687877354,286.43859620024614,608.0789061873477,243.51672391246052,251.3407294017358,205.37885900680126,372.79466152076355,1.79947590681785
9,11.6,12.62,1.0199999999999996,4.645615676735042,0.06736103643054031,0.10585137243367321,203.94923935039716,248.2860305135264,421.63774585853986,199.76797233480454,221.15259571384786,176.07874955080896,358.25372206855667,2.328977505767724
10,12.64,13.74,1.0999999999999996,27.476221786390415,0.07972025373293692,0.09075756440422743,240.288554978273,292.5251973648539,833.2040331822247,265.793125223863,219.68421031403614,236.18352845703777,379.141113365707,1.2836316643836416
11,13.76,15.14,1.3800000000000008,41.88689294452238,0.1307480474416713,0.12740975296840565,260.5108582497118,317.1436535213881,987.6523563839238,306.38435552824245,267.335787702095,268.19903770399736,415.05273524313714,1.1567452511938996
12,15.16,17.58,2.419999999999998,18.38769253557998,0.12106683640966831,0.0726638324849682,268.6942649653748,327.10606169697843,730.3104609810374,269.03769802857477,265.0924458117865,245.01598890451447,421.4664140363885,1.6814306430429298
13,17.6,18.58,0.9799999999999969,2.5870175982403336,0.05173689250663038,0.21973911025436815,204.05371477055317,248.41321798154263,360.4670209716752,175.41480052016465,197.6006211127458,177.03490987917286,381.5280605656592,2.7982008034150128
14,18.6,20.0,1.3999999999999986,1.6927351775453985,0.04654376094974198,0.3429944121054863,194.27815325722938,236.51253440010498,315.99746505482494,162.30786463667806,191.42092564640578,168.08340538920822,381.3243306669362,3.1031403923991174
