Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.02,1.86,1.84,2.2964564185596164,0.0529964423904648,0.023799999999999998,111.4225647949227,135.64486148947117,241.3359658404789,120.5963089763999,154.86205935747623,70.8352935359621,168.44504698356297,2.4583864370054744
2,1.88,3.62,1.7400000000000002,1.070837802942925,0.026708809580635044,,108.51943098188151,132.11061163011655,205.48979219294793,127.54934213119031,157.00138186527266,86.99975672159844,215.01087157174933,2.7762580214916235
3,3.64,4.62,0.98,1.6123132582514101,0.02342386937165167,,121.7589722381492,148.22831402905138,250.12015743032464,139.57727084818833,153.78935101365252,102.63847864508546,235.8937208584906,2.4941565153788408
4,4.64,5.64,1.0,1.2006819550195846,0.017358389106290596,,116.50264233932302,141.82930371743663,228.17988642596242,132.72674898106214,142.46647472295112,101.9961707205354,239.3187152656759,2.6237869455309757
5,5.66,6.66,1.0,2.6143271998350643,0.04999291930264376,,151.20649959048245,184.07747776232637,313.84542901461924,174.32031041626033,213.2258385038594,131.0063471338475,289.1641891800407,2.40939458038327
6,6.68,7.66,0.9800000000000004,4.013379233799255,0.051473513183743054,,167.54137885872473,203.96341774105605,375.41915859465576,183.74055854112487,205.80176835684387,145.72065520406252,302.6138660146749,2.19387863440281
7,7.68,8.8,1.120000000000001,1.727903064187825,0.019997577001267072,,139.18664459822608,169.44461081523195,275.2922726604435,144.92099660117748,147.93784601073915,124.03181622142748,275.47761494765433,2.5366405659729683
8,8.82,9.8,0.9800000000000004,4.108508591746652,0.04576683942093143,0.11025235946902238,176.3649253731422,214.70512654121686,390.2606042865375,182.35641813745195,192.48320361753883,155.71269443354794,318.46672629350974,2.2087707525777946
9,9.82,10.92,1.0999999999999996,2.066685718782788,0.019999817915216433,1.0264147317136825,153.5551584837939,186.93671467592307,313.98054547963545,150.3357270627212,142.54199137085985,135.6845143044553,292.3915136530918,2.4219871933210126
10,10.94,11.92,0.9800000000000004,6.69666443593803,0.11273561807587706,0.28427554793099624,216.47113048702911,263.5300718972527,480.0746630258578,226.7624438928178,282.9322157642799,190.61666524213481,378.52076167313186,2.1779742893188585
11,11.94,13.46,1.5200000000000014,3.7223881506754366,0.07310872429807173,0.2719375571598829,196.17587559356556,238.8228050704277,388.8174348834205,196.32855755364218,238.62051697877072,173.98386790037756,365.8430368206854,2.4770622869992462
12,13.48,14.5,1.0199999999999996,2.8960544472880083,0.058648687979349225,0.9281551378676729,190.59342819617433,232.0267821518643,363.3959230461967,183.5904090315014,214.76435393083804,169.27505093954272,363.67821323508747,2.585408256717504
13,14.52,15.74,1.2200000000000006,4.083996808601587,0.0943934065218817,0.29408388435794874,213.19971421270688,259.5474781719911,410.8435500404556,206.33973240440173,260.1094268246767,189.10181691293155,395.6331677530843,2.5398468812531996
14,15.76,16.74,0.9799999999999986,3.3141333618438398,0.07337014759251287,0.12630419859368083,205.14939677911823,249.7470917311003,381.247878447779,191.7395350585196,233.00548709037446,183.31052316010033,389.27505993579916,2.646059469743475
15,16.76,17.74,0.9799999999999969,2.1569163777892997,0.04307928845454741,0.2732418518406006,186.33679272386985,226.8447911421021,327.4378792242419,165.59136100072078,188.03294455708505,167.62723169151198,367.60151151868655,2.825884039067642
16,17.76,18.74,0.9799999999999969,2.835785436602692,0.04064710788960388,0.739773280276764,197.34289945959515,240.24352977689807,369.2910483124451,171.95742646526185,179.90593978143335,176.2658684669702,370.8251280313002,2.621963278606292
17,18.76,19.74,0.9799999999999969,4.194444053189341,0.06351569207200262,1.5091969748595373,220.7525275982715,268.74220751093907,433.25773776039057,195.21235700933605,211.68121690255893,196.41752508939848,399.47601042213716,2.471021117162163
18,19.76,20.92,1.1600000000000001,3.369861133907231,0.055639263342458285,1.080924405105572,214.53586449739205,261.17409590986847,399.81328399738044,184.3113594135984,201.39946503815236,191.14601086627297,397.52188646702933,2.6200852897217546
19,20.94,21.98,1.0399999999999991,4.7450048676722645,0.07041946127147765,1.582271728315602,233.6101511427872,284.3949666086099,458.14623658357425,201.35297294798286,218.00651509276173,207.8428966488271,416.53846107163156,2.4620337610796086
20,22.0,23.0,1.0,3.590427636703756,0.055343096095011445,1.2082651783013467,222.6375118273937,271.0369709203047,413.7757246837786,184.7716547800486,196.83822109092878,198.3031181437052,407.7170341689485,2.6185865900637886
