Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,2.05,3.04,0.9900000000000002,0.36161881579530675,0.0010519610368957188,0.00048273988073803934,71.97126874517599,87.61719673325776,135.20753131797542,56.59222580446152,42.93225914385624,55.85054092811501,137.74463038140834,2.849049209922585
2,3.05,4.04,0.9900000000000002,0.9383846743578385,0.0017977839954473268,,91.30875291353655,111.15848180778367,201.19598710446226,74.10749267234445,52.14456897206701,73.51475776782011,161.8667696095565,2.3381028811051254
3,4.05,5.57,1.5200000000000005,6.384304455605638,0.020595161382625383,0.0015856442542975678,144.28243360320383,175.648180038683,431.37281178120855,137.97928963939597,110.8779199616289,129.09818714613488,243.45742232741762,1.6187444882985416
4,5.58,7.74,2.16,9.374336624077667,0.035256996276648335,0.012516883676684736,167.35038062171228,203.73089814817172,515.9475698086205,172.36806471442893,146.86040836628683,156.16586248228145,284.2778649444857,1.5723197435558247
5,7.75,8.74,0.9900000000000002,6.757142624510419,0.0197097440235071,0.02078589694197237,160.90478843827353,195.88409027268088,465.2601992366905,160.58148368224198,125.56746742403364,150.79576933914095,277.80326994772616,1.6805004632841316
6,8.75,9.74,0.9900000000000002,11.000847485042454,0.03225914321207632,0.024481746476424305,181.3117568917718,220.72735621607052,566.8264926040183,183.46849426417904,146.07803585924302,173.96608552611582,305.993372119205,1.5227630767686153
7,9.75,10.77,1.0199999999999996,9.061429829088567,0.024998269217375364,0.0369621619402529,178.21275908156252,216.95466322972857,531.9038430018181,177.35015180818664,138.0748557362285,170.5017776840726,303.49071982623906,1.600960825527349
8,10.78,12.07,1.290000000000001,3.5022398698953343,0.04583638744524929,0.03161826616354895,174.38311719477613,212.2924904979882,374.191618601492,177.2071893260211,195.19396291619307,161.10274020863602,335.0607503945266,2.3189972534543295
9,12.08,13.14,1.0600000000000005,12.428682396357788,0.0626446905981329,0.029271049652112326,213.8561356438373,260.346599914237,612.4337512434605,216.94391885567848,199.72333282099876,203.9477823747198,361.1614555493105,1.6525482409640733
10,13.15,14.8,1.6500000000000004,8.232520373390473,0.03825369724194866,0.06731308019567545,202.15144689153212,246.09741360708222,528.841290879734,195.10842530059648,170.96159743019737,189.82490668904626,346.5704974825575,1.8300937659332317
11,14.81,15.8,0.9900000000000002,2.5892805905806386,0.03829620158780463,0.2903228136607818,178.37862060376906,217.1565816045883,349.0941377854898,168.4376219246319,181.8766006220138,164.84649785865727,351.69873522493947,2.547380114385569
12,15.81,16.8,0.9900000000000002,11.816052473781875,0.05292448204042541,0.07058945832309094,223.22485389418802,271.7519960450983,616.3395723556108,216.57064285821468,189.36907664411075,214.44879327947947,376.93924009668217,1.7062093417557163
13,16.81,17.8,0.990000000000002,8.58145057434129,0.07658197292359141,0.04888508311459758,230.68541019268764,280.83441240848964,548.9686664131048,220.16859395336846,225.89180867386727,214.69798719136736,400.54072689079356,2.01230920473078
14,17.81,18.8,0.990000000000002,13.818762371085214,0.07878861338399279,0.09720526383024752,244.4452099627013,297.5854729980715,661.9590858953924,237.3285161910785,222.83048562121363,234.1160661083823,409.2191548688495,1.7313381254129527
15,18.81,19.8,0.990000000000002,5.494686581131378,0.04310545926197372,0.13758661854745996,210.8534873704339,256.6912020161807,470.4678849658065,192.63864722460713,186.86028440112105,197.89667145557294,380.87871589431836,2.165266724537934
16,19.81,21.09,1.2800000000000011,13.001479540891808,0.049478337170014715,0.1199363191932921,237.39368031053982,289.00100211717876,653.9550456054599,223.17409491572923,186.84365216957045,230.26183130978248,395.9719758734932,1.6953501051817528
17,21.1,22.09,0.9899999999999984,4.546009614165492,0.04386466061391457,0.13510802596997704,217.527177870343,264.8156947986785,441.41694701361075,187.85696500151604,189.52059018602793,198.95347247633816,392.1775097331786,2.400876927169299
18,22.1,23.91,1.8099999999999987,1.7004593817244813,0.021478078676889348,0.7856202294857078,183.91513521364377,223.89668634704486,314.8480131805339,144.93804411933354,143.87616739970647,165.62659276099714,360.52693013934334,2.922086274088322
19,23.92,26.0,2.0799999999999983,3.152487065124231,0.032118325689469526,0.7307972700085675,211.6196152854347,257.6238794779208,398.19585506966786,169.0687245183404,163.358851147083,191.46222214858705,389.58159386550665,2.608191177661103
