Depth,qc,fs_corrected,u
0.96,1.338,0.047,0.001
0.97,1.281,0.046,0.001
0.98,1.249,0.045,0.001
0.99,1.193,0.043,0.002
1.0,1.144,0.042,0.002
1.01,1.12,0.041,0.003
1.02,1.088,0.041,0.002
1.03,1.08,0.041,0.0
1.04,1.055,0.041,0.0
1.05,1.055,0.04,0.0
1.06,1.007,0.041,0.002
1.07,0.991,0.039,0.001
1.08,0.983,0.039,0.002
1.09,0.983,0.039,0.002
1.1,0.975,0.039,0.001
1.11,0.967,0.039,0.001
1.12,0.967,0.038,0.002
1.13,0.967,0.038,0.002
1.14,0.959,0.037,0.001
1.15,0.959,0.038,0.0
1.16,0.942,0.037,0.0
1.17,0.942,0.036,0.001
1.18,0.918,0.036,0.0
1.19,0.886,0.035,0.0
1.2,0.87,0.035,0.0
1.21,0.846,0.034,0.001
1.22,0.805,0.034,0.001
1.23,0.781,0.033,0.0
1.24,0.765,0.032,0.0
1.25,0.733,0.031,-0.002
1.26,0.708,0.031,-0.002
1.27,0.684,0.031,-0.002
1.28,0.676,0.032,0.0
1.29,0.652,0.033,0.001
1.3,0.644,0.034,0.002
1.31,0.636,0.035,0.002
1.32,0.628,0.038,0.003
1.33,0.636,0.045,0.004
1.34,0.644,0.046,0.005
1.35,0.66,0.046,0.007
1.36,0.676,0.044,0.009
1.37,0.878,0.042,0.009
1.38,0.886,0.048,0.012
1.39,0.991,0.053,0.013
1.4,1.201,0.061,0.014
1.41,1.225,0.062,0.014
1.42,1.378,0.065,0.005
1.43,1.41,0.063,-0.013
1.44,1.41,0.061,-0.0185
1.45,1.41,0.065,-0.024
1.46,1.41,0.068,-0.0295
1.47,1.41,0.066,-0.035
1.48,1.467,0.067,-0.034
1.49,1.653,0.074,-0.021
1.5,1.693,0.071,-0.025
1.51,1.774,0.069,-0.01
1.52,1.766,0.067,-0.009
1.53,1.685,0.071,-0.02
1.54,1.532,0.068,-0.02
1.55,1.515,0.065,-0.012
1.56,1.572,0.056,-0.014
1.57,1.701,0.052,-0.019
1.58,1.766,0.054,-0.023
1.59,1.556,0.056,-0.021
1.6,1.491,0.069,-0.019
1.61,1.459,0.0675,-0.015
1.62,1.443,0.066,-0.023
1.63,1.451,0.066,-0.023
1.64,1.306,0.07,-0.025
1.65,1.386,0.065,-0.025
1.66,1.435,0.066,-0.028
1.67,1.766,0.066,-0.027
1.68,2.08,0.06,-0.027
1.69,1.959,0.065,-0.031
1.7,2.056,0.068,-0.029
1.71,2.161,0.072,-0.022
1.72,2.185,0.076,-0.023
1.73,2.177,0.077,-0.019
1.74,2.136,0.078,-0.021
1.75,2.096,0.076,-0.023
1.76,2.161,0.07,-0.029
1.77,2.189,0.062,-0.0255
1.78,2.217,0.058,-0.022
1.79,2.242,0.05,-0.017
1.8,2.346,0.05,-0.01
1.81,2.411,0.05,-0.005
1.82,2.443,0.044,-0.006
1.83,2.129,0.046,-0.009
1.84,1.54,0.0413,-0.004
1.85,1.104,0.0367,0.005
1.86,1.015,0.032,-0.002
1.87,0.717,0.03,-0.002
1.88,0.628,0.026,-0.002
1.89,0.563,0.023,0.014
1.9,0.547,0.023,0.014
1.91,0.515,0.022,0.014
1.92,0.507,0.022,0.012
1.93,0.507,0.022,0.011
1.94,0.491,0.022,0.01
1.95,0.483,0.021,0.01
1.96,0.466,0.02,0.01
1.97,0.45,0.019,0.01
1.98,0.434,0.018,0.007
1.99,0.434,0.018,0.007
2.0,0.429,0.018,0.0077
2.01,0.423,0.018,0.0083
2.02,0.418,0.019,0.009
2.03,0.418,0.019,0.01
2.04,0.418,0.019,0.01
2.05,0.426,0.021,0.01
2.06,0.426,0.022,0.011
2.07,0.442,0.022,0.011
2.08,0.458,0.023,0.012
2.09,0.458,0.024,0.013
2.1,0.466,0.025,0.013
2.11,0.466,0.025,0.014
2.12,0.466,0.025,0.014
2.13,0.458,0.026,0.015
2.14,0.45,0.026,0.015
2.15,0.442,0.026,0.015
2.16,0.45,0.026,0.015
2.17,0.434,0.026,0.015
2.18,0.426,0.025,0.015
2.19,0.418,0.025,0.015
2.2,0.41,0.025,0.015
2.21,0.402,0.025,0.016
2.22,0.402,0.023,0.015
2.23,0.402,0.023,0.015
2.24,0.394,0.023,0.016
2.25,0.402,0.023,0.016
2.26,0.394,0.022,0.016
2.27,0.402,0.023,0.017
2.28,0.41,0.023,0.017
2.29,0.418,0.022,0.017
2.3,0.418,0.022,0.017
2.31,0.426,0.023,0.017
2.32,0.426,0.023,0.018
2.33,0.426,0.022,0.018
2.34,0.434,0.023,0.017
2.35,0.434,0.023,0.017
2.36,0.442,0.023,0.018
2.37,0.442,0.023,0.018
2.38,0.442,0.023,0.019
2.39,0.442,0.023,0.019
2.4,0.442,0.023,0.02
2.41,0.45,0.023,0.02
2.42,0.458,0.024,0.021
2.43,0.458,0.024,0.022
2.44,0.458,0.024,0.022
2.45,0.458,0.025,0.023
2.46,0.466,0.026,0.023
2.47,0.466,0.026,0.023
2.48,0.458,0.026,0.023
2.49,0.466,0.026,0.023
2.5,0.466,0.025,0.024
2.51,0.466,0.026,0.024
2.52,0.474,0.025,0.024
2.53,0.474,0.026,0.024
2.54,0.474,0.026,0.025
2.55,0.491,0.026,0.025
2.56,0.499,0.027,0.026
2.57,0.507,0.027,0.026
2.58,0.507,0.027,0.027
2.59,0.515,0.026,0.027
2.6,0.515,0.027,0.027
2.61,0.507,0.027,0.028
2.62,0.515,0.027,0.03
2.63,0.523,0.027,0.031
2.64,0.523,0.028,0.031
2.65,0.531,0.028,0.031
2.66,0.547,0.029,0.032
2.67,0.547,0.03,0.033
2.68,0.563,0.029,0.033
2.69,0.571,0.029,0.034
2.7,0.579,0.031,0.035
2.71,0.587,0.031,0.035
2.72,0.595,0.031,0.035
2.73,0.595,0.032,0.036
2.74,0.604,0.031,0.036
2.75,0.612,0.03,0.037
2.76,0.62,0.031,0.037
2.77,0.62,0.031,0.037
2.78,0.62,0.031,0.039
2.79,0.62,0.03,0.04
2.8,0.628,0.031,0.04
2.81,0.628,0.03,0.041
2.82,0.628,0.03,0.041
2.83,0.636,0.031,0.041
2.84,0.636,0.031,0.042
2.85,0.644,0.0305,0.043
2.86,0.644,0.03,0.043
2.87,0.644,0.031,0.043
2.88,0.66,0.03,0.043
2.89,0.668,0.031,0.044
2.9,0.668,0.031,0.045
2.91,0.692,0.032,0.046
2.92,0.7,0.033,0.047
2.93,0.717,0.035,0.047
2.94,0.733,0.035,0.048
2.95,0.757,0.035,0.048
2.96,0.765,0.036,0.048
2.97,0.781,0.036,0.05
2.98,0.789,0.037,0.051
2.99,0.805,0.037,0.051
3.0,0.805,0.038,0.051
3.01,0.822,0.038,0.051
3.02,0.838,0.038,0.051
3.03,0.838,0.039,0.053
3.04,0.83,0.038,0.056
3.05,0.838,0.038,0.057
3.06,0.854,0.037,0.059
3.07,0.854,0.037,0.06
3.08,0.862,0.037,0.06
3.09,0.878,0.037,0.06
3.1,0.886,0.037,0.061
3.11,0.886,0.038,0.063
3.12,0.886,0.038,0.064
3.13,0.902,0.039,0.065
3.14,0.918,0.039,0.065
3.15,0.926,0.039,0.065
3.16,0.934,0.039,0.064
3.17,0.934,0.039,0.064
3.18,0.934,0.039,0.064
3.19,0.934,0.04,0.064
3.2,0.942,0.04,0.065
3.21,0.942,0.039,0.066
3.22,0.942,0.039,0.066
3.23,0.951,0.039,0.067
3.24,0.959,0.038,0.067
3.25,0.959,0.039,0.068
3.26,0.959,0.038,0.068
3.27,0.951,0.038,0.07
3.28,0.951,0.038,0.071
3.29,0.951,0.039,0.073
3.3,0.951,0.038,0.075
3.31,0.934,0.037,0.077
3.32,0.934,0.038,0.078
3.33,0.942,0.037,0.08
3.34,0.951,0.035,0.082
3.35,0.951,0.035,0.084
3.36,0.959,0.035,0.089
3.37,0.951,0.035,0.093
3.38,0.975,0.034,0.097
3.39,0.983,0.034,0.101
3.4,0.991,0.034,0.108
3.41,0.991,0.034,0.116
3.42,0.983,0.034,0.126
3.43,0.983,0.034,0.129
3.44,0.991,0.034,0.131
3.45,0.983,0.034,0.138
3.46,0.983,0.034,0.141
3.47,0.983,0.034,0.143
3.48,0.983,0.035,0.147
3.49,0.975,0.035,0.151
3.5,0.967,0.034,0.159
3.51,0.967,0.035,0.161
3.52,0.967,0.035,0.164
3.53,0.959,0.036,0.171
3.54,0.967,0.035,0.175
3.55,0.967,0.035,0.184
3.56,0.975,0.034,0.193
3.57,0.975,0.035,0.201
3.58,0.983,0.034,0.205
3.59,0.983,0.034,0.213
3.6,0.991,0.034,0.216
3.61,0.991,0.034,0.224
3.62,0.991,0.034,0.23
3.63,0.991,0.035,0.23
3.64,0.983,0.036,0.234
3.65,0.983,0.035,0.238
3.66,0.975,0.035,0.241
3.67,0.967,0.034,0.241
3.68,0.967,0.035,0.243
3.69,0.951,0.035,0.248
3.7,0.934,0.035,0.256
3.71,0.926,0.036,0.256
3.72,0.934,0.036,0.256
3.73,0.934,0.034,0.258
3.74,0.942,0.035,0.256
3.75,0.942,0.035,0.262
3.76,0.942,0.035,0.26
3.77,0.942,0.035,0.262
3.78,0.951,0.035,0.257
3.79,0.942,0.033,0.26
3.8,0.942,0.032,0.262
3.81,0.934,0.032,0.262
3.82,0.918,0.031,0.256
3.83,0.91,0.031,0.25
3.84,0.878,0.031,0.252
3.85,0.854,0.03,0.245
3.86,0.813,0.028,0.241
3.87,0.797,0.028,0.243
3.88,0.765,0.026,0.237
3.89,0.725,0.025,0.241
3.9,0.708,0.024,0.241
3.91,0.684,0.024,0.244
3.92,0.66,0.023,0.245
3.93,0.636,0.022,0.236
3.94,0.628,0.022,0.233
3.95,0.62,0.022,0.232
3.96,0.612,0.021,0.232
3.97,0.595,0.021,0.232
3.98,0.587,0.021,0.231
3.99,0.579,0.019,0.226
4.0,0.571,0.019,0.224
4.01,0.547,0.019,0.226
4.02,0.547,0.018,0.222
4.03,0.539,0.018,0.221
4.04,0.523,0.018,0.217
4.05,0.515,0.018,0.219
4.06,0.507,0.017,0.225
4.07,0.483,0.016,0.228
4.08,0.466,0.016,0.228
4.09,0.458,0.016,0.228
4.1,0.442,0.016,0.225
4.11,0.434,0.015,0.221
4.12,0.434,0.015,0.217
4.13,0.426,0.014,0.219
4.14,0.41,0.014,0.215
4.15,0.402,0.015,0.213
4.16,0.402,0.015,0.208
4.17,0.386,0.014,0.204
4.18,0.378,0.013,0.2
4.19,0.37,0.014,0.196
4.2,0.361,0.014,0.192
4.21,0.353,0.014,0.186
4.22,0.353,0.014,0.183
4.23,0.345,0.012,0.18
4.24,0.337,0.012,0.178
4.25,0.337,0.013,0.175
4.26,0.329,0.012,0.177
4.27,0.329,0.012,0.178
4.28,0.321,0.013,0.181
4.29,0.321,0.014,0.181
4.3,0.321,0.012,0.181
4.31,0.321,0.012,0.182
4.32,0.321,0.012,0.182
4.33,0.321,0.012,0.18
4.34,0.321,0.013,0.18
4.35,0.321,0.012,0.182
4.36,0.321,0.011,0.182
4.37,0.329,0.011,0.184
4.38,0.329,0.012,0.185
4.39,0.329,0.012,0.186
4.4,0.329,0.012,0.186
4.41,0.329,0.012,0.188
4.42,0.329,0.011,0.19
4.43,0.337,0.011,0.189
4.44,0.337,0.012,0.189
4.45,0.337,0.011,0.192
4.46,0.329,0.012,0.19
4.47,0.337,0.012,0.193
4.48,0.345,0.012,0.194
4.49,0.353,0.012,0.195
4.5,0.353,0.012,0.194
4.51,0.361,0.012,0.196
4.52,0.361,0.012,0.197
4.53,0.37,0.012,0.2
4.54,0.378,0.012,0.204
4.55,0.378,0.012,0.205
4.56,0.386,0.012,0.209
4.57,0.378,0.012,0.21
4.58,0.37,0.012,0.21
4.59,0.378,0.012,0.212
4.6,0.378,0.012,0.215
4.61,0.378,0.012,0.218
4.62,0.378,0.012,0.22
4.63,0.378,0.012,0.221
4.64,0.378,0.012,0.221
4.65,0.386,0.012,0.224
4.66,0.378,0.012,0.225
4.67,0.386,0.012,0.228
4.68,0.394,0.013,0.231
4.69,0.394,0.012,0.233
4.7,0.402,0.013,0.235
4.71,0.402,0.014,0.241
4.72,0.418,0.014,0.245
4.73,0.426,0.014,0.25
4.74,0.434,0.014,0.25
4.75,0.45,0.014,0.257
4.76,0.466,0.014,0.259
4.77,0.483,0.015,0.259
4.78,0.491,0.015,0.26
4.79,0.507,0.016,0.258
4.8,0.507,0.016,0.254
4.81,0.515,0.015,0.254
4.82,0.515,0.014,0.254
4.83,0.531,0.016,0.25
4.84,0.531,0.015,0.242
4.85,0.523,0.015,0.241
4.86,0.523,0.016,0.243
4.87,0.523,0.016,0.239
4.88,0.523,0.016,0.242
4.89,0.523,0.015,0.254
4.9,0.531,0.015,0.258
4.91,0.531,0.014,0.262
4.92,0.531,0.014,0.268
4.93,0.531,0.014,0.273
4.94,0.531,0.015,0.275
4.95,0.523,0.015,0.28
4.96,0.523,0.014,0.279
4.97,0.515,0.013,0.27
4.98,0.515,0.014,0.269
4.99,0.507,0.014,0.27
5.0,0.507,0.016,0.266
5.01,0.499,0.015,0.274
5.02,0.507,0.014,0.27
5.03,0.507,0.014,0.271
5.04,0.507,0.016,0.27
5.05,0.499,0.016,0.261
5.06,0.499,0.017,0.256
5.07,0.45,0.018,0.278
5.08,0.491,0.017,0.307
5.09,0.499,0.017,0.308
5.1,0.507,0.019,0.3
5.11,0.515,0.019,0.296
5.12,0.515,0.021,0.295
5.13,0.515,0.021,0.29
5.14,0.515,0.021,0.29
5.15,0.523,0.021,0.29
5.16,0.523,0.02,0.288
5.17,0.531,0.021,0.283
5.18,0.523,0.021,0.28
5.19,0.531,0.022,0.279
5.2,0.539,0.023,0.275
5.21,0.539,0.023,0.266
5.22,0.539,0.022,0.281
5.23,0.547,0.024,0.276
5.24,0.547,0.024,0.275
5.25,0.547,0.024,0.269
5.26,0.539,0.025,0.259
5.27,0.539,0.026,0.253
5.28,0.547,0.026,0.256
5.29,0.547,0.027,0.263
5.3,0.547,0.027,0.258
5.31,0.555,0.027,0.249
5.32,0.555,0.027,0.233
5.33,0.555,0.027,0.231
5.34,0.563,0.027,0.231
5.35,0.563,0.028,0.24
5.36,0.563,0.028,0.234
5.37,0.571,0.028,0.225
5.38,0.579,0.028,0.225
5.39,0.571,0.029,0.225
5.4,0.571,0.03,0.217
5.41,0.571,0.028,0.216
5.42,0.563,0.028,0.212
5.43,0.555,0.028,0.218
5.44,0.555,0.028,0.225
5.45,0.555,0.028,0.225
5.46,0.563,0.028,0.215
5.47,0.571,0.027,0.212
5.48,0.579,0.027,0.212
5.49,0.579,0.027,0.213
5.5,0.587,0.028,0.214
5.51,0.587,0.028,0.214
5.52,0.579,0.028,0.219
5.53,0.579,0.026,0.217
5.54,0.579,0.026,0.218
5.55,0.579,0.025,0.215
5.56,0.571,0.025,0.219
5.57,0.571,0.025,0.219
5.58,0.555,0.025,0.217
5.59,0.555,0.025,0.208
5.6,0.547,0.024,0.206
5.61,0.555,0.024,0.21
5.62,0.547,0.024,0.213
5.63,0.539,0.022,0.217
5.64,0.539,0.022,0.218
5.65,0.539,0.022,0.225
5.66,0.531,0.021,0.234
5.67,0.539,0.02,0.242
5.68,0.539,0.021,0.241
5.69,0.539,0.021,0.242
5.7,0.539,0.021,0.247
5.71,0.531,0.021,0.246
5.72,0.531,0.019,0.244
5.73,0.523,0.019,0.24
5.74,0.523,0.019,0.239
5.75,0.515,0.019,0.247
5.76,0.483,0.019,0.256
5.77,0.466,0.018,0.257
5.78,0.466,0.019,0.257
5.79,0.466,0.019,0.257
5.8,0.458,0.018,0.258
5.81,0.458,0.019,0.26
5.82,0.458,0.019,0.26
5.83,0.466,0.019,0.252
5.84,0.474,0.019,0.252
5.85,0.474,0.019,0.254
5.86,0.483,0.019,0.265
5.87,0.483,0.02,0.269
5.88,0.466,0.019,0.264
5.89,0.458,0.02,0.262
5.9,0.466,0.02,0.258
5.91,0.466,0.019,0.252
5.92,0.466,0.019,0.235
5.93,0.466,0.019,0.232
5.94,0.474,0.02,0.226
5.95,0.474,0.019,0.213
5.96,0.466,0.018,0.221
5.97,0.466,0.017,0.229
5.98,0.474,0.017,0.231
5.99,0.466,0.017,0.206
6.0,0.466,0.017,0.201
6.01,0.466,0.018,0.21
6.02,0.466,0.017,0.225
6.03,0.474,0.017,0.237
6.04,0.483,0.017,0.244
6.05,0.491,0.018,0.255
6.06,0.499,0.02,0.258
6.07,0.507,0.021,0.266
6.08,0.515,0.024,0.276
6.09,0.531,0.026,0.292
6.1,0.563,0.029,0.299
6.11,0.587,0.03,0.34
6.12,0.644,0.029,0.316
6.13,0.7,0.032,0.3
6.14,0.725,0.035,0.31
6.15,0.749,0.037,0.325
6.16,0.797,0.041,0.332
6.17,0.83,0.042,0.339
6.18,0.951,0.042,0.372
6.19,1.201,0.044,0.383
6.2,1.451,0.045,0.394
6.21,1.943,0.047,0.343
6.22,2.306,0.048,0.423
6.23,2.403,0.048,0.463
6.24,2.451,0.05,0.493
6.25,2.451,0.052,0.526
6.26,2.411,0.049,0.594
6.27,2.379,0.045,0.612
6.28,2.306,0.044,0.575
6.29,2.193,0.043,0.558
6.3,2.064,0.04,0.546
6.31,1.991,0.038,0.546
6.32,1.87,0.033,0.539
6.33,1.806,0.031,0.536
6.34,1.798,0.027,0.547
6.35,1.806,0.024,0.607
6.36,1.878,0.025,0.678
6.37,2.048,0.025,0.737
6.38,2.161,0.026,0.754
6.39,2.411,0.026,0.749
6.4,2.629,0.028,0.575
6.41,2.693,0.029,0.286
6.42,2.71,0.028,0.237
6.43,2.661,0.028,0.192
6.44,2.516,0.025,0.243
6.45,2.411,0.024,0.271
6.46,2.258,0.022,0.35
6.47,2.137,0.02,0.448
6.48,2.129,0.019,0.601
6.49,2.185,0.02,0.658
6.5,2.322,0.022,0.708
6.51,2.427,0.026,0.704
6.52,2.459,0.026,0.603
6.53,2.443,0.026,0.507
6.54,2.33,0.026,0.32
6.55,2.137,0.025,0.332
6.56,1.975,0.022,0.354
6.57,1.887,0.02,0.448
6.58,1.798,0.019,0.572
6.59,1.822,0.018,0.697
6.6,1.951,0.018,0.748
6.61,2.04,0.018,0.807
6.62,2.201,0.018,0.785
6.63,2.266,0.019,0.638
6.64,2.274,0.019,0.566
6.65,2.217,0.021,0.422
6.66,2.104,0.021,0.398
6.67,1.967,0.02,0.4
6.68,1.895,0.019,0.463
6.69,1.782,0.019,0.547
6.7,1.701,0.02,0.605
6.71,1.669,0.02,0.701
6.72,1.677,0.019,0.767
6.73,1.701,0.019,0.782
6.74,1.717,0.019,0.8
6.75,1.741,0.019,0.811
6.76,1.741,0.018,0.804
6.77,1.741,0.019,0.794
6.78,1.733,0.019,0.788
6.79,1.725,0.02,0.778
6.8,1.709,0.019,0.792
6.81,1.701,0.017,0.796
6.82,1.701,0.017,0.799
6.83,1.685,0.017,0.799
6.84,1.701,0.017,0.81
6.85,1.733,0.018,0.822
6.86,1.749,0.018,0.85
6.87,1.766,0.018,0.841
6.88,1.766,0.018,0.828
6.89,1.749,0.018,0.8
6.9,1.717,0.018,0.765
6.91,1.701,0.019,0.725
6.92,1.685,0.019,0.728
6.93,1.669,0.019,0.77
6.94,1.669,0.019,0.787
6.95,1.661,0.019,0.815
6.96,1.661,0.0182,0.828
6.97,1.669,0.0175,0.836
6.98,1.677,0.0167,0.832
6.99,1.685,0.016,0.843
7.0,1.693,0.02,0.856
7.01,1.701,0.022,0.852
7.02,1.717,0.023,0.847
7.03,1.709,0.022,0.845
7.04,1.717,0.023,0.852
7.05,1.725,0.022,0.851
7.06,1.733,0.022,0.85
7.07,1.741,0.022,0.866
7.08,1.766,0.022,0.887
7.09,1.806,0.022,0.89
7.1,1.822,0.02,0.889
7.11,1.854,0.02,0.89
7.12,1.943,0.02,0.833
7.13,2.031,0.02,0.776
7.14,2.12,0.019,0.719
7.15,2.209,0.019,0.662
7.16,2.161,0.019,0.675
7.17,2.129,0.018,0.678
7.18,2.056,0.018,0.668
7.19,2.0,0.018,0.685
7.2,1.943,0.018,0.707
7.21,1.919,0.016,0.746
7.22,1.878,0.018,0.779
7.23,1.83,0.018,0.799
7.24,1.79,0.017,0.839
7.25,1.774,0.018,0.856
7.26,1.774,0.017,0.861
7.27,1.774,0.016,0.856
7.28,1.782,0.016,0.865
7.29,1.79,0.016,0.877
7.3,1.814,0.017,0.896
7.31,1.854,0.017,0.914
7.32,1.895,0.016,0.92
7.33,1.911,0.017,0.924
7.34,1.919,0.017,0.91
7.35,1.911,0.017,0.885
7.36,1.895,0.018,0.858
7.37,1.895,0.016,0.852
7.38,1.887,0.016,0.857
7.39,1.878,0.016,0.869
7.4,1.87,0.015,0.904
7.41,1.878,0.016,0.929
7.42,1.895,0.016,0.918
7.43,1.919,0.015,0.904
7.44,1.951,0.017,0.884
7.45,1.959,0.017,0.876
7.46,1.975,0.018,0.885
7.47,1.975,0.017,0.894
7.48,1.975,0.018,0.885
7.49,1.959,0.017,0.879
7.5,1.943,0.017,0.883
7.51,1.927,0.018,0.898
7.52,1.919,0.018,0.92
7.53,1.919,0.019,0.92
7.54,1.927,0.02,0.929
7.55,1.927,0.02,0.931
7.56,1.943,0.019,0.926
7.57,1.951,0.019,0.92
7.58,1.959,0.018,0.903
7.59,1.967,0.017,0.898
7.6,1.975,0.017,0.905
7.61,1.991,0.017,0.931
7.62,2.024,0.016,0.912
7.63,2.04,0.017,0.898
7.64,2.048,0.018,0.904
7.65,2.04,0.018,0.844
7.66,2.032,0.02,0.823
7.67,2.0,0.019,0.767
7.68,1.951,0.017,0.74
7.69,1.903,0.016,0.768
7.7,1.878,0.017,0.8
7.71,1.854,0.018,0.868
7.72,1.87,0.017,0.918
7.73,1.895,0.017,0.925
7.74,1.911,0.016,0.914
7.75,1.935,0.018,0.894
7.76,1.951,0.018,0.859
7.77,1.959,0.019,0.838
7.78,1.959,0.019,0.75
7.79,1.951,0.019,0.753
7.8,1.927,0.019,0.74
7.81,1.911,0.019,0.753
7.82,1.862,0.018,0.841
7.83,1.846,0.016,0.877
7.84,1.87,0.015,0.885
7.85,1.903,0.016,0.887
7.86,1.967,0.017,0.872
7.87,2.024,0.017,0.835
7.88,2.088,0.016,0.829
7.89,2.121,0.017,0.792
7.9,2.145,0.018,0.726
7.91,2.096,0.018,0.65
7.92,2.056,0.018,0.682
7.93,1.967,0.0202,0.709
7.94,1.887,0.0225,0.762
7.95,1.838,0.0248,0.803
7.96,1.806,0.027,0.844
7.97,1.798,0.027,0.875
7.98,1.79,0.027,0.908
7.99,1.806,0.027,0.918
8.0,1.822,0.026,0.927
8.01,1.838,0.025,0.887
8.02,1.846,0.024,0.899
8.03,1.854,0.022,0.896
8.04,1.854,0.023,0.868
8.05,1.854,0.022,0.871
8.06,1.838,0.022,0.87
8.07,1.838,0.021,0.861
8.08,1.838,0.021,0.887
8.09,1.901,0.02,0.8033
8.1,1.963,0.02,0.7195
8.11,2.026,0.021,0.6358
8.12,2.088,0.021,0.552
8.13,2.0,0.02,0.643
8.14,1.959,0.02,0.703
8.15,1.887,0.022,0.775
8.16,1.846,0.02,0.827
8.17,1.854,0.02,0.869
8.18,1.87,0.022,0.888
8.19,1.895,0.024,0.894
8.2,1.919,0.024,0.913
8.21,1.959,0.023,0.931
8.22,1.983,0.022,0.942
8.23,2.064,0.024,0.933
8.24,2.169,0.028,0.931
8.25,2.29,0.027,0.94
8.26,2.355,0.025,0.944
8.27,2.476,0.025,0.902
8.28,2.532,0.022,0.753
8.29,2.564,0.026,0.743
8.3,2.572,0.029,0.774
8.31,2.621,0.03,0.72
8.32,2.702,0.027,0.657
8.33,2.742,0.025,0.654
8.34,2.75,0.023,0.697
8.35,2.693,0.023,0.724
8.36,2.661,0.023,0.63
8.37,2.661,0.022,0.614
8.38,2.613,0.022,0.584
8.39,2.532,0.021,0.614
8.4,2.451,0.02,0.757
8.41,2.411,0.019,0.803
8.42,2.363,0.018,0.663
8.43,2.314,0.02,0.604
8.44,2.274,0.022,0.58
8.45,2.169,0.021,0.654
8.46,2.088,0.02,0.716
8.47,2.056,0.017,0.816
8.48,2.024,0.016,0.848
8.49,2.024,0.016,0.863
8.5,2.04,0.017,0.878
8.51,2.04,0.017,0.885
8.52,2.032,0.017,0.891
8.53,2.024,0.016,0.924
8.54,2.032,0.016,0.936
8.55,2.032,0.017,0.917
8.56,2.032,0.017,0.911
8.57,2.024,0.016,0.894
8.58,2.024,0.015,0.844
8.59,2.0,0.016,0.879
8.6,1.967,0.016,0.905
8.61,1.959,0.015,0.928
8.62,1.959,0.014,0.924
8.63,1.975,0.014,0.9
8.64,1.951,0.014,0.894
8.65,1.919,0.014,0.869
8.66,1.895,0.016,0.896
