Depth,qc,fs_corrected,u
2.469999,3.7929,0.0186,0.0001
2.479998,3.7929,0.0157,-0.0011
2.489998,3.6654,0.0146,-0.0079
2.499998,3.3913,0.0143,-0.0144
2.509998,3.3913,0.0122,-0.0172
2.519998,2.6655,0.0119,-0.0207
2.529998,2.6655,0.0116,-0.0288
2.539998,2.3065,0.0116,-0.0332
2.549998,2.0208,0.0116,-0.034
2.559998,1.7969,0.0117,-0.0337
2.569998,1.6038,0.0119,-0.0334
2.579998,1.515,0.0127,-0.0326
2.589998,1.434,0.0148,-0.0309
2.599998,1.4439,0.0172,-0.029
2.609998,1.4537,0.0172,-0.0267
2.619998,1.4745,0.0173,-0.0233
2.629998,1.6038,0.0175,-0.0178
2.639998,2.0092,0.0184,-0.0151
2.649998,2.4609,0.0191,-0.0119
2.659998,2.9628,0.0195,-0.0382
2.669998,3.4879,0.0201,-0.0422
2.679998,4.0129,0.0207,-0.0463
2.689998,4.4685,0.021,-0.0464
2.699998,4.8893,0.0218,-0.0464
2.709998,5.2561,0.0212,-0.0397
2.719998,5.5842,0.0221,-0.033
2.729998,5.8197,0.0231,-0.0222
2.739998,5.9896,0.0224,-0.013
2.749998,6.1247,0.0236,-0.007
2.759998,6.2907,0.0257,-0.0052
2.769998,6.3293,0.0284,-0.0022
2.779998,6.3602,0.0296,-0.0026
2.789998,6.3641,0.0303,-0.0026
2.799998,6.3486,0.0318,-0.0026
2.809998,6.348,0.0322,-0.0026
2.819998,6.3549,0.0322,-0.0016
2.829998,6.3617,0.0322,-0.0005
2.839998,6.3901,0.032,0.0005
2.849998,6.4606,0.0313,0.0001
2.859998,6.5996,0.0312,0.0003
2.869998,6.7502,0.031,-0.0003
2.879998,6.8235,0.0307,-0.0022
2.889998,6.9084,0.0307,-0.0056
2.899998,7.059,0.0293,-0.0087
2.909998,7.2675,0.0281,-0.0121
2.919998,7.4875,0.028,-0.0132
2.929998,7.7269,0.028,-0.0127
2.939998,7.9508,0.028,-0.014
2.949998,8.1748,0.0279,-0.0145
2.959998,8.167,0.0278,-0.0148
2.969998,8.1825,0.0263,-0.0148
2.979998,8.2018,0.0254,-0.0148
2.989998,8.2172,0.0248,-0.0147
2.999998,8.2365,0.0238,-0.014
3.009998,8.2751,0.0217,-0.0045
3.019998,8.2095,0.0214,-0.0022
3.029998,8.0589,0.0203,-0.0018
3.039998,7.8852,0.0201,-0.0016
3.049998,7.6034,0.0189,-0.0014
3.059998,7.3563,0.017,-0.0012
3.069998,7.2945,0.0165,-0.001
3.079998,7.2829,0.0154,-0.0005
3.089998,7.2714,0.0139,-0.0011
3.099998,7.2571,0.0135,-0.0018
3.109998,7.2512,0.0135,-0.0018
3.119998,7.2516,0.0135,-0.002
3.129998,7.252,0.0135,-0.002
3.139998,7.2868,0.0136,-0.002
3.149998,7.2714,0.0139,-0.002
3.159998,7.2771,0.014,-0.0018
3.169998,7.2829,0.0144,-0.0015
3.179998,7.3138,0.0143,-0.0011
3.189998,7.3177,0.0144,-0.0007
3.199998,7.3293,0.0146,-0.0009
3.209998,7.3138,0.0146,-0.0011
3.219998,7.2868,0.0146,-0.0007
3.229998,7.2405,0.0157,-0.0016
3.239998,7.2327,0.0162,-0.0021
3.249998,7.2636,0.0177,-0.0021
3.259998,7.198,0.0197,-0.002
3.269998,7.1092,0.0212,-0.0018
3.279998,6.9393,0.0236,-0.0014
3.289998,6.6575,0.0286,-0.0011
3.299998,6.2714,0.0308,-0.0009
3.309998,5.8583,0.0311,0.0003
3.319998,5.3912,0.0312,0.001
3.329998,4.9086,0.0308,0.0014
3.339998,4.3797,0.0304,0.0012
3.349998,3.8739,0.0297,0.0013
3.359998,3.4145,0.0259,0.0014
3.369998,2.6964,0.0239,0.0014
3.379998,2.3644,0.0224,0.0022
3.389998,2.0517,0.0199,0.0037
3.399998,1.7428,0.0187,0.0064
3.409998,1.5575,0.0179,0.009
3.419998,1.3876,0.0169,0.0134
3.429998,1.2448,0.0158,0.0168
3.439998,1.1367,0.0125,0.0246
3.449998,1.0672,0.0101,0.0294
3.459998,0.9745,0.0102,0.0336
3.469998,0.8819,0.0103,0.0378
3.479998,0.8124,0.0106,0.0418
3.489998,0.712,0.0127,0.044
3.499998,0.6541,0.0149,0.0482
3.509998,0.6795,0.0231,0.0496
3.519998,0.7048,0.0362,0.0553
3.529997,0.7647,0.053,0.0598
3.539997,0.8857,0.063,0.0638
3.549997,1.7081,0.0723,0.0701
3.559997,3.7658,0.0827,0.0735
3.569997,6.7386,0.0865,0.0692
3.579997,9.1361,0.0919,0.0549
3.589997,12.2401,0.0995,0.0461
3.599997,13.6222,0.1072,0.0322
3.609997,14.5951,0.1106,-0.0068
3.619997,15.9193,0.1127,-0.0123
3.629997,16.9617,0.1154,-0.0201
3.639997,17.3941,0.1151,-0.0425
3.649997,17.6026,0.1148,-0.0606
3.659997,17.7802,0.1135,-0.0724
3.669997,17.425,0.1013,-0.076
3.679997,16.1934,0.0814,-0.0791
3.689997,15.6143,0.077,-0.0838
3.699997,14.985,0.0724,-0.0861
3.709997,14.5295,0.0691,-0.0861
3.719997,14.0778,0.0624,-0.0861
3.729997,13.9924,0.0457,-0.0861
3.739997,13.9855,0.0389,-0.085
3.749997,13.993,0.0382,-0.0755
3.759997,14.0006,0.0379,-0.0732
3.769997,14.5951,0.038,-0.0711
3.779997,14.6414,0.0382,-0.0692
3.789997,14.4059,0.0397,-0.068
3.799997,14.1396,0.0413,-0.0642
3.809997,13.7458,0.0506,-0.046
3.819997,13.4562,0.0509,-0.0279
3.829997,13.0489,0.0508,-0.0226
3.839997,12.6416,0.0507,-0.0277
3.849997,12.6262,0.0504,-0.0287
3.859997,12.4524,0.0493,-0.029
3.869997,11.6455,0.0467,-0.0289
3.879997,11.2903,0.0452,-0.0288
3.889997,10.5722,0.0439,-0.0157
3.899997,10.3947,0.0446,-0.018
3.909997,10.2055,0.0342,-0.0175
3.919997,10.0704,0.031,-0.0171
3.929997,9.8928,0.0286,-0.0155
3.939997,9.6495,0.0236,-0.0123
3.949997,9.5569,0.019,-0.0123
3.959997,9.4604,0.0177,-0.0121
3.969997,9.4256,0.0163,-0.012
3.979997,9.3639,0.0162,-0.0119
3.989997,9.2403,0.0161,-0.0118
3.999997,9.1863,0.0161,-0.0117
4.009997,9.1631,0.0161,-0.0117
4.019997,9.0125,0.0157,-0.0114
4.029997,8.8542,0.0152,-0.0111
4.039997,8.6998,0.0143,-0.0113
4.049997,8.4141,0.0129,-0.0106
4.059997,8.3562,0.0116,-0.0104
4.069997,8.1748,0.0123,-0.0104
4.079997,8.0435,0.0114,-0.0103
4.089997,7.8698,0.0114,-0.0102
4.099997,7.808,0.0115,-0.0105
4.109997,7.7706,0.0116,-0.0107
4.119997,7.7586,0.0118,-0.0107
4.129997,7.7833,0.0127,-0.0107
4.139997,7.808,0.013,-0.0106
4.149997,8.0512,0.013,-0.0105
4.159997,8.2906,0.0131,-0.0104
4.169997,8.4141,0.013,-0.0104
4.179997,8.4875,0.0129,-0.0103
4.189997,8.391,0.0127,-0.0102
4.199997,8.2327,0.0123,-0.0099
4.209997,8.086,0.0123,-0.0096
4.219997,7.9547,0.0123,-0.0098
4.229997,7.862,0.0123,-0.0098
4.239997,7.8447,0.0122,-0.0097
4.249997,7.836,0.0118,-0.0096
4.259997,7.8273,0.0116,-0.0096
4.269997,7.835,0.0116,-0.0094
4.279997,7.7848,0.0116,-0.0092
4.289997,7.7076,0.0116,-0.0089
4.299997,7.5184,0.0117,-0.0086
4.309997,7.0899,0.0117,-0.0083
4.319997,6.8235,0.0119,-0.0081
4.329997,6.4722,0.0128,-0.0082
4.339997,6.1363,0.0136,-0.0081
4.349997,5.8274,0.0149,-0.008
4.359997,5.507,0.0175,-0.0079
4.369997,5.1788,0.0207,-0.0078
4.379997,4.8314,0.0216,-0.0078
4.389997,4.4994,0.0223,-0.0075
4.399997,4.0785,0.0228,-0.0078
4.409997,3.7581,0.0231,-0.0078
4.419997,3.4493,0.0247,-0.0077
4.429997,3.1134,0.0267,-0.0076
4.439998,2.8045,0.0265,-0.0073
4.449998,2.4802,0.0264,-0.0073
4.459998,2.2138,0.0261,-0.0058
4.469998,1.8934,0.0254,-0.0043
4.479998,1.5498,0.0248,-0.0001
4.489999,1.2371,0.0248,0.0157
4.499999,1.0981,0.0241,0.0359
4.509999,1.0247,0.0234,0.0437
4.519999,0.9938,0.0233,0.0543
4.53,0.9282,0.0233,0.0652
4.54,0.878,0.0233,0.0711
4.55,0.8664,0.0232,0.0766
4.56,0.8568,0.0229,0.0787
4.570001,0.8541,0.0188,0.0848
4.580001,0.8548,0.0155,0.0888
4.590001,0.8556,0.0152,0.0935
4.600001,0.8703,0.0154,0.0977
4.610001,1.1637,0.0155,0.1009
4.620002,1.7737,0.0168,0.1038
4.630002,2.7659,0.0191,0.1063
4.640002,3.8855,0.0214,0.1076
4.650002,4.8159,0.0234,0.1047
4.660003,5.395,0.0251,0.0281
4.670003,5.785,0.0266,0.0196
4.680003,6.1324,0.0296,0.0162
4.690003,6.4953,0.0342,0.016
4.700004,6.9239,0.0377,0.016
4.710004,7.3679,0.0409,0.0162
4.720004,7.8041,0.0434,0.0163
4.730004,8.167,0.0459,0.0163
4.740004,8.3871,0.0485,0.0157
4.750005,8.4875,0.0497,0.0138
4.760005,8.3562,0.0503,0.0136
4.770005,8.1168,0.0505,0.0136
4.780005,7.364,0.0505,0.0136
4.790006,6.9316,0.0505,0.0136
4.800006,6.4259,0.0504,0.0136
4.810006,5.9162,0.0498,0.0138
4.820006,5.3333,0.0487,0.0134
4.830007,4.8796,0.0488,0.0121
4.840007,4.426,0.0482,0.0112
4.850007,3.982,0.0476,0.0111
4.860007,3.4608,0.0428,0.0111
4.870007,2.9744,0.0391,0.0111
4.880008,2.5458,0.036,0.0128
4.890008,2.1714,0.0323,0.014
4.900008,1.8278,0.0285,0.0172
4.910008,1.8413,0.0271,0.0227
4.920009,1.8548,0.0265,0.0336
4.930009,1.8818,0.0265,0.0477
4.940009,2.9203,0.0266,0.0536
4.950009,4.3063,0.0332,0.06
4.960009,4.6499,0.0353,0.034
4.97001,4.2098,0.0361,0.0247
4.98001,3.5767,0.0359,0.0227
4.99001,2.9281,0.0356,0.0217
5.00001,2.2563,0.0349,0.0217
5.010011,1.7853,0.0334,0.0226
5.020011,1.5189,0.0307,0.0235
5.030011,1.349,0.0277,0.0296
5.040011,1.2293,0.0275,0.049
5.050012,1.0672,0.0275,0.0625
5.060012,0.905,0.0297,0.0735
5.070012,0.851,0.0319,0.0844
5.080012,0.9654,0.0357,0.0844
5.090012,1.0797,0.0348,0.1091
5.100013,1.351,0.0367,0.1091
5.110013,1.9011,0.0521,0.1194
5.120013,3.0091,0.0711,0.1325
5.130013,5.6807,0.1053,0.1649
5.140014,8.2172,0.1187,0.1807
5.150014,11.2131,0.1299,0.1961
5.160014,10.4564,0.1372,0.0963
5.170014,10.6765,0.1475,0.0473
5.180015,10.9545,0.1503,0.023
5.190015,10.7962,0.1545,0.013
5.200015,10.5684,0.1587,0.0116
5.210015,10.4908,0.1591,0.0102
5.220015,10.4612,0.1592,0.0039
5.230016,10.4665,0.1576,0.0004
5.240016,10.4719,0.1561,-0.0009
5.250016,10.7035,0.1475,-0.0013
5.260016,10.9159,0.1259,-0.0018
5.270017,11.0317,0.1066,-0.0016
5.280017,11.1514,0.0928,-0.002
5.290017,11.1475,0.0835,-0.0024
5.300017,11.0973,0.0801,-0.0026
5.310017,11.0201,0.0774,-0.0028
5.320018,10.8618,0.0755,-0.0028
5.330018,10.746,0.0732,-0.0028
5.340018,10.719,0.071,-0.0026
5.350018,10.6418,0.0703,-0.0022
5.360019,10.5452,0.0697,-0.0029
5.370019,10.5452,0.0696,-0.0037
5.380019,10.4024,0.0695,-0.0039
5.390019,10.2518,0.0683,-0.0043
5.40002,10.1283,0.0669,-0.0045
5.41002,10.1219,0.0653,-0.0079
5.42002,10.1284,0.0628,-0.0096
5.43002,10.1348,0.0605,-0.0155
5.44002,10.1746,0.0597,-0.0197
5.450021,10.1592,0.0595,-0.0241
5.460021,10.1823,0.0594,-0.029
5.470021,10.1398,0.0609,-0.034
5.480021,10.1342,0.0624,-0.0372
5.490022,10.1324,0.0656,-0.0441
5.500022,10.1342,0.0688,-0.0447
5.510022,10.136,0.0719,-0.0449
5.520022,10.2209,0.0725,-0.0449
5.530023,10.3174,0.0731,-0.0446
5.540023,10.414,0.0727,-0.0444
5.550023,10.5336,0.0739,-0.0437
5.560023,10.661,0.0743,-0.0429
5.570023,10.6842,0.0741,-0.0431
5.580024,10.7305,0.074,-0.0435
5.590024,10.746,0.0736,-0.0433
5.600024,10.7383,0.0714,-0.0446
5.610024,10.8271,0.0689,-0.0458
5.620025,10.9081,0.0654,-0.0465
5.630025,11.0085,0.0629,-0.0465
5.640025,11.1243,0.0601,-0.0477
5.650025,11.2903,0.0581,-0.0496
5.660026,11.3869,0.056,-0.0494
5.670026,11.4525,0.0537,-0.0509
5.680026,11.7189,0.0502,-0.05
5.690026,11.7806,0.0491,-0.0513
5.700026,11.8231,0.0466,-0.051
5.710027,11.7806,0.0446,-0.0508
5.720027,11.7635,0.0428,-0.05
5.730027,11.771,0.0388,-0.0336
5.740027,11.7785,0.0347,-0.0182
5.750028,11.8733,0.0347,-0.0081
5.760028,12.1706,0.0347,-0.006
5.770028,12.8887,0.0347,-0.0035
5.780028,13.1319,0.0353,-0.0022
5.790028,13.1898,0.0354,-0.0016
5.800029,13.2323,0.037,-0.0019
5.810029,13.1666,0.0383,-0.0013
5.820029,13.0856,0.0385,-0.0007
5.830029,12.8018,0.0384,0.0007
5.84003,12.518,0.0382,-0.0004
5.85003,12.5644,0.0379,-0.0007
5.86003,12.2903,0.0356,-0.0008
5.87003,12.0239,0.034,-0.0009
5.880031,11.6919,0.0332,-0.0007
5.890031,11.244,0.0325,-0.0009
5.900031,10.8734,0.0324,-0.0009
5.910031,10.495,0.0323,-0.0016
5.920031,10.1978,0.0318,-0.0016
5.930032,9.9005,0.0317,-0.0016
5.940032,9.6804,0.0308,-0.0016
5.950032,9.5704,0.03,-0.0016
5.960032,9.525,0.0297,-0.0016
5.970033,9.5053,0.0297,-0.0015
5.980033,9.5065,0.03,-0.0014
5.990033,9.5078,0.0303,-0.0013
6.000033,9.5173,0.0314,-0.0009
6.010034,9.5434,0.0329,-0.0009
6.020034,9.6032,0.036,-0.0014
6.030034,9.7113,0.0384,-0.0007
6.040034,10.1823,0.04,-0.0016
6.050034,10.4101,0.0455,-0.0016
6.060035,10.6186,0.0474,-0.0016
6.070035,10.8502,0.0477,-0.0016
6.080035,11.0973,0.0484,-0.0005
6.090035,11.329,0.049,-0.0007
6.100036,11.5027,0.049,-0.0008
6.110036,11.6919,0.0506,-0.0008
6.120036,11.8502,0.051,-0.0008
6.130036,11.9814,0.0512,-0.0007
6.140036,11.8463,0.0513,-0.0007
6.150037,11.7034,0.05,-0.0001
6.160037,11.5606,0.0487,-0.0005
6.170037,11.4679,0.0466,-0.0004
6.180037,11.3753,0.0439,-0.0003
6.190038,11.2826,0.0406,-0.0004
6.200038,11.1629,0.0384,-0.0003
6.210038,11.0626,0.0367,-0.0003
6.220038,10.858,0.0353,-0.0001
6.230039,10.8541,0.0349,0.0003
6.240039,10.8579,0.0349,-0.0001
6.250039,10.8618,0.0348,-0.0003
6.260039,10.8599,0.0348,-0.0004
6.270039,10.8608,0.0348,-0.0004
6.28004,10.8618,0.0348,-0.0004
6.29004,10.9043,0.0347,-0.0003
6.30004,11.1282,0.0348,-0.0001
6.31004,11.1552,0.0348,0.0003
6.320041,11.1398,0.0349,0.0
6.330041,11.114,0.0349,-0.0001
6.340041,11.1023,0.0349,-0.0001
6.350041,11.1036,0.0349,-0.0001
6.360042,11.105,0.0346,-0.0001
6.370042,11.1514,0.0339,-0.0001
6.380042,11.3328,0.0332,0.0001
6.390042,11.5529,0.032,0.0002
6.400042,11.5799,0.032,0.0005
6.410043,11.549,0.032,0.0004
6.420043,11.5609,0.0321,0.0004
6.430043,11.5727,0.0329,0.0004
6.440043,11.6095,0.0338,0.0005
6.450044,11.688,0.0346,0.0006
6.460044,11.966,0.0351,0.0007
6.470044,12.186,0.0357,0.0006
6.480044,12.7188,0.0364,0.0005
6.490044,12.9003,0.0381,0.0005
6.500045,13.0778,0.039,0.0005
6.510045,13.1782,0.04,0.0005
6.520045,13.267,0.0408,0.0005
6.530045,13.3442,0.0413,0.0005
6.540046,13.4485,0.0415,0.0005
6.550046,13.5604,0.0417,0.0004
6.560046,13.4601,0.0423,0.0004
6.570046,13.2863,0.0425,0.0005
6.580047,13.0547,0.0425,0.0005
6.590047,12.7304,0.0425,0.0005
6.600047,12.3173,0.0425,0.0005
6.610047,12.1165,0.042,0.0006
6.620047,12.0538,0.0421,0.0007
6.630048,12.0234,0.0414,0.0006
6.640048,12.0089,0.0406,0.0008
6.650048,12.0024,0.0406,0.001
6.660048,12.0131,0.0406,0.0008
6.670049,12.0239,0.0406,0.0007
6.680049,12.1358,0.0408,0.0007
6.690049,12.2401,0.0414,0.0007
6.700049,12.3289,0.0421,0.0007
6.71005,12.3945,0.042,0.0007
6.72005,12.491,0.042,0.0007
6.73005,12.6146,0.0417,0.0012
6.74005,12.7458,0.0406,0.001
6.75005,12.8578,0.0397,0.0009
6.760051,12.9196,0.0391,0.0008
6.770051,12.9003,0.0373,0.0009
6.780051,12.8308,0.0356,0.001
6.790051,12.7265,0.0353,0.0014
6.800052,12.6667,0.0352,0.0012
6.810052,12.6426,0.0352,0.002
6.820052,12.7212,0.0352,0.0029
6.830052,12.7999,0.0354,0.0045
6.840053,13.1782,0.0363,0.0032
6.850053,13.6492,0.0368,0.0026
6.860053,13.9967,0.0376,0.002
6.870053,14.1241,0.0399,0.002
6.880053,14.07,0.0407,0.002
6.890054,13.9813,0.0409,0.002
6.900054,13.7766,0.042,0.002
6.910054,13.599,0.0423,0.0024
6.920054,13.2246,0.0424,0.0022
6.930055,13.0006,0.0424,0.0022
6.940055,12.8153,0.0423,0.0022
6.950055,12.6956,0.0423,0.0029
6.960055,12.464,0.0421,0.0025
6.970055,12.3289,0.0419,0.0025
6.980056,12.2246,0.0417,0.0024
6.990056,12.2285,0.0394,0.0024
7.000056,12.1783,0.0384,0.0024
7.010056,12.159,0.0368,0.0028
7.020057,12.1474,0.0351,0.0031
7.030057,12.0432,0.0348,0.0026
7.040057,11.8772,0.0347,0.0022
7.050057,11.6919,0.0348,0.0022
7.060058,11.3444,0.0349,0.0022
7.070058,11.0085,0.0359,0.0022
7.080058,10.6263,0.0351,0.0024
7.090058,9.9931,0.0384,0.0031
7.100058,9.7345,0.0375,0.0026
7.110059,9.5337,0.0415,0.0027
7.120059,9.3986,0.0419,0.0028
7.130059,9.2596,0.0424,0.0029
7.140059,9.1283,0.0433,0.0031
7.15006,9.109,0.0437,0.0033
7.16006,8.9546,0.0438,0.0032
7.17006,8.916,0.0438,0.0031
7.18006,8.9006,0.0437,0.003
7.190061,8.8002,0.0437,0.0029
7.200061,8.6689,0.0422,0.0029
7.210061,8.5106,0.0406,0.0031
7.220061,8.2944,0.0408,0.0022
7.230061,8.0396,0.0393,0.0022
7.240062,7.8003,0.0379,0.0022
7.250062,7.6111,0.0358,0.0022
7.260062,7.4412,0.0341,0.0024
7.270062,7.2984,0.0321,0.0033
7.280063,7.2096,0.0296,0.0035
7.290063,7.0474,0.0269,0.0033
