Depth,qc,fs_corrected,u
0.6099997,4.8373,0.0312,-0.0008
0.6199997,5.3332,0.0323,-0.001
0.6299997,5.6215,0.0347,-0.001
0.6399997,5.9483,0.0363,-0.001
0.6499997,6.2443,0.0375,-0.001
0.6599997,6.5288,0.0399,-0.0009
0.6699997,6.8747,0.0425,-0.0009
0.6799996,7.1977,0.0508,-0.0009
0.6899996,7.4706,0.0552,-0.0008
0.6999996,7.7012,0.0594,-0.0006
0.7099996,8.0934,0.0648,-0.0006
0.7199996,8.2894,0.0691,-0.0005
0.7299996,8.5124,0.0725,-0.0004
0.7399996,8.8007,0.0767,-0.0004
0.7499996,9.1159,0.0843,-0.0002
0.7599996,9.4811,0.1179,0.0
0.7699996,9.9001,0.1344,0.0002
0.7799996,10.3961,0.1442,0.0004
0.7899995,10.9996,0.1392,0.0006
0.7999995,11.6031,0.1595,0.0008
0.8099995,12.9217,0.1963,0.001
0.8199995,13.5445,0.219,0.0012
0.8299995,14.1019,0.2357,0.0019
0.8399995,14.5401,0.2452,0.0019
0.8499995,14.8323,0.2585,0.002
0.8599995,15.1283,0.2775,0.0021
0.8699995,15.3474,0.279,0.0025
0.8799995,15.4551,0.2806,0.0029
0.8899994,14.79,0.2826,0.0035
0.8999994,13.8635,0.2836,0.0027
0.9099994,13.087,0.2839,0.0006
0.9199994,12.2105,0.2806,0.0002
0.9299994,11.0303,0.2773,0.0001
0.9399994,9.8617,0.2629,0.0021
0.9499994,9.3735,0.2366,0.0041
0.9599994,9.2889,0.2144,0.0075
0.9699994,9.189,0.2043,0.0017
0.9799994,9.1448,0.1932,-0.005
0.9899994,9.1861,0.1781,-0.0116
0.9999993,9.2274,0.1639,-0.0181
1.009999,9.4657,0.1373,-0.0245
1.019999,9.6656,0.1241,-0.0244
1.029999,9.9617,0.1093,-0.0263
1.039999,10.1,0.0972,-0.0265
1.049999,10.0232,0.0915,-0.0266
1.059999,10.0366,0.0863,-0.0228
1.069999,10.0501,0.0829,-0.019
1.079999,10.077,0.077,-0.0114
1.089999,10.1193,0.0735,-0.0027
1.099999,10.0924,0.0672,-0.0012
1.109999,10.1308,0.0399,-0.0014
1.119999,10.1308,0.036,-0.0012
1.129999,10.0693,0.0352,-0.001
1.139999,9.9117,0.0351,-0.001
1.149999,9.8425,0.0351,-0.001
1.159999,9.7541,0.0352,-0.001
1.169999,9.6733,0.0352,-0.0008
1.179999,9.4811,0.0358,-0.0008
1.189999,9.2928,0.0382,-0.0008
1.199999,9.0313,0.0397,-0.0008
1.209999,8.5777,0.04,-0.0007
1.219999,8.3317,0.04,-0.0007
1.229999,8.0741,0.04,-0.0006
1.239999,7.2438,0.0399,0.0029
1.249999,7.4245,0.0394,0.0029
1.259999,7.1477,0.0385,0.003
1.269999,6.9747,0.0385,0.0031
1.279999,6.8209,0.0386,0.0033
1.289999,6.6748,0.0395,0.0029
1.299999,6.4672,0.0416,0.0027
1.309999,6.152,0.0437,0.0027
1.319999,5.9252,0.0446,0.0017
1.329999,5.9079,0.0454,0.0017
1.339999,5.8906,0.046,0.0015
1.349999,5.9329,0.0466,0.0015
1.359999,5.8886,0.0476,0.0014
1.369999,5.8669,0.048,0.0014
1.379999,5.8788,0.0482,0.0015
1.389999,5.8906,0.0481,0.0017
1.399999,6.1559,0.0481,0.0016
1.409999,6.375,0.048,0.0015
1.419999,6.9824,0.0477,0.0017
1.429999,7.0785,0.0465,0.0014
1.439999,7.0804,0.0453,0.0011
1.449999,7.0823,0.0443,0.001
1.459999,7.0862,0.0441,0.001
1.469999,7.1458,0.0441,0.001
1.479999,7.2053,0.0441,0.0011
1.489999,7.1015,0.0438,0.0015
1.499999,6.671,0.0436,0.0019
1.509999,6.5826,0.0419,0.0013
1.519999,6.4403,0.0395,0.001
1.529999,6.3021,0.0382,0.001
1.539999,6.2465,0.0358,0.001
1.549999,6.2492,0.0331,0.001
1.559999,6.252,0.0326,0.0015
1.569999,6.5595,0.032,0.0023
1.579999,6.9286,0.0321,0.0015
1.589999,7.1169,0.0313,0.0
1.599999,7.1092,0.0303,0.0
1.609999,7.1169,0.0286,-0.0001
1.619999,7.1246,0.0287,0.0
1.629999,7.1515,0.0288,0.0
1.639999,7.3591,0.0297,0.0002
1.649999,7.6167,0.0317,0.0002
1.659999,7.9742,0.0344,0.0006
1.669999,8.8199,0.0343,0.0012
1.679999,9.2735,0.0343,0.0012
1.689999,9.558,0.0337,0.0013
1.699999,9.6733,0.0336,0.0014
1.709999,9.681,0.034,0.0013
1.719999,9.5695,0.0345,0.0012
1.729999,9.4504,0.0353,0.0012
1.739999,9.1082,0.038,0.001
1.749999,8.9468,0.0391,0.001
1.759999,8.6892,0.0391,0.0008
1.769999,8.5935,0.0391,0.0008
1.779999,8.5613,0.0397,0.0008
1.789999,8.5772,0.0408,0.0008
1.799999,8.5931,0.0414,0.001
1.809999,8.9545,0.0414,0.001
1.819999,9.3312,0.0413,0.0015
1.829999,9.7118,0.0413,0.0015
1.839999,10.1154,0.0407,0.0019
1.849999,10.8458,0.0401,0.0021
1.859999,10.9535,0.0395,0.0018
1.869999,11.1265,0.0392,0.0018
1.879999,11.2994,0.0396,0.0018
1.889999,11.4378,0.04,0.0018
1.899999,11.5724,0.0408,0.0019
1.909999,11.6224,0.0408,0.0019
1.919999,11.5801,0.0409,0.0019
1.929999,11.5628,0.0425,0.0019
1.939999,11.5649,0.0441,0.0019
1.949998,11.5671,0.0475,0.0017
1.959998,11.5762,0.0479,0.0016
1.969998,11.5993,0.0491,0.0016
1.979998,11.607,0.0503,0.0016
1.989998,11.6723,0.0511,0.0017
1.999998,11.68,0.0514,0.0017
2.009999,11.7531,0.0516,0.0019
2.019999,11.8261,0.0518,0.0019
2.029999,12.2182,0.052,0.0021
2.039999,12.5181,0.0537,0.0023
2.049999,12.9025,0.0562,0.0025
2.059999,13.2869,0.0588,0.0031
2.069999,13.4983,0.0584,0.0037
2.079998,13.9289,0.0588,0.0026
2.089998,14.3364,0.0588,0.0026
2.099998,14.6401,0.0588,0.0027
2.109998,15.2052,0.0587,0.0028
2.119998,15.4974,0.0579,0.0035
2.129998,17.0043,0.0578,0.0039
2.139998,17.8961,0.0585,0.0043
2.149998,18.6304,0.0591,0.0039
2.159998,18.6804,0.0607,0.0039
2.169998,18.2075,0.0609,0.0039
2.179998,17.8731,0.0608,0.0041
2.189998,17.7232,0.0608,0.004
2.199998,17.7437,0.0604,0.0041
2.209998,17.7642,0.0595,0.0042
2.219998,17.8092,0.0585,0.0045
2.229998,18.0192,0.0569,0.0046
2.239998,18.0192,0.0521,0.0048
2.249998,16.9312,0.0467,0.0047
2.259998,16.6968,0.0446,0.0048
2.269998,16.1855,0.0404,0.0048
2.279998,15.3513,0.0384,0.0048
2.289998,15.0014,0.036,0.0046
2.299998,14.5209,0.0345,0.0046
2.309998,14.0442,0.0331,0.0043
2.319998,13.4176,0.0298,0.004
2.329998,12.5911,0.028,0.0037
2.339998,12.1721,0.0267,0.0037
2.349998,11.6454,0.0263,0.0033
2.359998,11.1457,0.0241,0.0031
2.369998,10.7536,0.0219,0.0029
2.379998,9.9347,0.021,0.0023
2.389998,9.5426,0.0189,0.0021
2.399998,9.1697,0.0179,0.0017
2.409998,8.8545,0.0164,0.0015
2.419998,8.5508,0.015,0.0014
2.429998,8.3279,0.0137,0.0014
2.439998,7.9088,0.0135,0.0012
2.449998,7.7166,0.0134,0.0008
2.459998,7.5898,0.0135,0.0008
2.469998,7.4898,0.0135,0.0006
2.479998,7.3322,0.015,0.0008
2.489998,7.2053,0.0182,0.0004
2.499998,7.1921,0.021,0.0002
2.509998,7.1973,0.0212,0.0001
2.519998,7.2025,0.022,0.0001
2.529998,7.2592,0.0228,0.0001
2.539998,7.7628,0.0243,0.0001
2.549998,8.0088,0.0246,0.0002
2.559998,8.2971,0.0274,0.0002
2.569998,8.5585,0.0304,0.0004
2.579998,8.6854,0.0304,0.0004
2.589998,8.7507,0.0303,0.0006
2.599998,8.6508,0.0302,0.0006
2.609998,8.2394,0.0301,0.0004
2.619998,8.0049,0.0301,0.0003
2.629998,7.782,0.0297,0.0002
2.639998,7.6936,0.0264,0.0002
2.649998,7.4168,0.0242,0.0002
2.659998,7.2207,0.0222,0.0002
2.669998,7.0554,0.0208,0.0
2.679998,7.053,0.0192,-0.0002
2.689998,7.0545,0.0178,-0.0002
2.699998,7.0559,0.0171,-0.0002
2.709998,7.1054,0.0174,-0.0002
2.719998,7.2053,0.0177,-0.0002
2.729998,7.3514,0.0184,-0.0002
2.739998,7.4821,0.0232,0.0
2.749998,7.6743,0.0252,0.0
2.759998,8.2971,0.0258,0.0
2.769998,8.5931,0.027,0.0001
2.779998,8.9545,0.0282,0.0002
2.789998,9.4042,0.0302,0.0006
2.799998,9.8425,0.0305,0.0008
2.809998,10.6036,0.0316,0.001
2.819998,10.8305,0.0324,0.0012
2.829998,10.9227,0.0331,0.0012
2.839998,10.9304,0.0337,0.0014
2.849998,10.9727,0.0338,0.0017
2.859998,10.9727,0.0337,0.0015
2.869998,10.9664,0.0337,0.0015
2.879998,10.9861,0.0332,0.0015
2.889998,11.0057,0.0322,0.0016
2.899998,11.0457,0.0321,0.0017
2.909998,11.161,0.0321,0.0019
2.919998,11.5186,0.0315,0.0021
2.929998,11.5839,0.0312,0.0021
2.939998,11.5993,0.0313,0.0021
2.949998,11.5608,0.0308,0.0021
2.959998,11.3533,0.0298,0.0021
2.969998,11.0688,0.0289,0.0021
2.979998,10.7574,0.0281,0.0019
2.989998,10.4653,0.0265,0.0017
2.999998,10.3762,0.0263,0.0017
3.009998,10.3329,0.026,0.0016
3.019998,10.3145,0.0253,0.0016
3.029998,10.3572,0.0243,0.0016
3.039998,10.3999,0.0243,0.0016
3.049998,10.3961,0.0243,0.0015
3.059998,10.1808,0.0242,0.0015
3.069998,9.9501,0.0242,0.0014
3.079998,9.7348,0.0231,0.0013
3.089998,9.4619,0.0205,0.0012
3.099998,9.2582,0.0203,0.0012
3.109998,8.9622,0.0194,0.001
3.119998,8.8353,0.0193,0.0008
3.129997,8.8017,0.0192,0.0008
3.139997,8.8003,0.0193,0.0007
3.149997,8.8044,0.0194,0.0007
3.159997,8.8084,0.0209,0.0007
3.169997,8.8353,0.022,0.0007
3.179997,8.9775,0.0222,0.0007
3.189997,9.1121,0.0271,0.0008
3.199997,9.212,0.0293,0.0008
3.209997,9.6541,0.0303,0.0009
3.219997,10.0654,0.0314,0.001
3.229997,10.4845,0.0313,0.0012
3.239997,10.9765,0.0319,0.0015
3.249997,10.915,0.032,0.0013
3.259997,11.4878,0.032,0.0013
3.269997,11.78,0.0316,0.0014
3.279997,11.7338,0.0311,0.0012
3.289997,11.73,0.0299,0.001
3.299997,11.6916,0.0288,0.001
3.309997,11.1918,0.0286,0.001
3.319997,10.9804,0.0286,0.001
3.329997,10.878,0.0288,0.001
3.339997,10.8599,0.029,0.0012
3.349997,10.8529,0.0304,0.0011
3.359997,10.9166,0.0309,0.0012
3.369997,10.9804,0.0329,0.0014
3.379997,11.0919,0.0344,0.0015
3.389997,11.3033,0.0352,0.0015
3.399997,11.7262,0.0362,0.0016
3.409997,11.9299,0.0363,0.0017
3.419997,12.2067,0.0384,0.0019
3.429997,12.4796,0.0388,0.0019
3.439997,12.6987,0.0391,0.002
3.449997,12.8256,0.0401,0.0021
3.459997,12.8871,0.0404,0.0023
3.469997,13.0332,0.0405,0.0025
3.479997,13.1985,0.0405,0.0024
3.489997,13.3484,0.0405,0.0023
3.499997,13.3138,0.0404,0.0023
3.509997,13.0524,0.0403,0.0022
3.519997,12.8256,0.0402,0.0021
3.529997,12.5988,0.0378,0.0021
3.539997,12.3989,0.0362,0.0019
3.549997,12.0606,0.0342,0.0019
3.559997,11.8069,0.0321,0.0017
3.569997,11.5301,0.0262,0.0017
3.579997,11.2649,0.0241,0.0016
3.589997,10.9496,0.0239,0.0015
3.599997,10.3269,0.0239,0.0015
3.609997,9.9693,0.024,0.0012
3.619997,9.6003,0.0252,0.001
3.629997,9.1582,0.0265,0.001
3.639997,8.3279,0.0278,0.0008
3.649997,8.0126,0.0276,0.0006
3.659997,8.0146,0.0298,0.0005
3.669997,8.0165,0.044,0.0005
3.679997,8.1049,0.046,0.0005
3.689997,8.3202,0.0482,0.0005
3.699997,8.67,0.0492,0.0006
3.709997,8.9583,0.0497,0.0006
3.719997,9.2159,0.0495,0.0006
3.729997,9.3081,0.0492,0.0007
3.739997,9.4734,0.0487,0.0008
3.749997,9.631,0.0448,0.0009
3.759997,9.7195,0.0402,0.001
3.769997,9.6503,0.0383,0.001
3.779997,9.6926,0.0363,0.001
3.789997,9.6887,0.0344,0.0008
3.799997,9.5119,0.0323,0.0012
3.809997,9.2428,0.0261,0.0004
3.819997,8.9545,0.0225,0.0002
3.829997,8.3817,0.0214,0.0
3.839997,8.2164,0.0209,0.0
3.849997,8.1462,0.0207,-0.0002
3.859997,8.1432,0.0208,-0.0002
3.869997,8.151,0.0209,-0.0002
3.879997,8.1587,0.021,-0.0002
3.889997,8.2894,0.0216,-0.0002
3.899997,8.4547,0.0232,-0.0002
3.909997,8.6931,0.025,0.0
3.919997,9.2851,0.0277,0.0
3.929997,9.5503,0.03,0.0002
3.939997,9.8386,0.0305,0.0004
3.949997,10.1308,0.0318,0.0006
3.959997,10.7651,0.0368,0.0006
3.969997,11.0419,0.0503,0.0012
3.979997,11.2841,0.0527,0.0012
3.989997,11.5109,0.0572,0.0014
3.999997,11.6608,0.0626,0.0014
4.009997,11.7646,0.0674,0.0015
4.019997,11.6954,0.0716,0.0015
4.029997,11.5378,0.0857,0.0015
4.039998,11.2725,0.0957,0.0014
4.049998,10.9765,0.1057,0.0014
4.059998,10.1423,0.1133,0.0012
4.069998,9.6041,0.1142,0.0006
4.079998,8.9852,0.1143,0.0004
4.089999,8.2087,0.1128,0.0
4.099999,6.6287,0.1114,-0.0004
4.109999,5.7561,0.0877,-0.0005
4.119999,5.091,0.0604,-0.0004
4.13,4.549,0.0559,-0.0003
4.14,4.1069,0.0537,-0.0001
4.15,3.5418,0.0525,0.0004
4.16,3.3842,0.0523,0.0015
4.170001,3.2304,0.0537,0.0025
4.180001,3.1035,0.0552,0.0058
4.190001,3.0984,0.056,0.0072
4.200001,3.0964,0.0579,0.0097
4.210001,3.1154,0.0582,0.0105
4.220002,3.1343,0.0582,0.0114
4.230002,3.561,0.0582,0.0126
4.240002,3.857,0.0597,0.0145
4.250002,4.9795,0.0611,0.0213
4.260003,5.1871,0.0643,0.0221
4.270003,5.2794,0.0708,0.0238
4.280003,5.3601,0.0934,0.03
4.290003,5.3409,0.1137,0.0333
4.300004,5.0449,0.1558,0.0397
4.310004,4.9544,0.1774,0.0467
4.320004,4.9148,0.1881,0.049
4.330004,4.9203,0.1916,0.0515
4.340004,4.9257,0.1949,0.0544
4.350005,6.2981,0.2109,0.0577
4.360005,7.0631,0.2149,0.0625
4.370005,7.4706,0.217,0.0643
4.380005,7.5167,0.2161,0.0643
4.390006,6.9016,0.2152,0.0569
4.400006,6.1597,0.1995,0.0182
4.410006,5.3332,0.1782,-0.0023
4.420006,4.8873,0.1286,-0.0092
4.430007,3.6725,0.1113,-0.011
4.440007,3.1574,0.0956,-0.0112
4.450007,3.0728,0.0855,-0.0113
4.460007,2.9882,0.0726,-0.0111
4.470007,2.9767,0.0677,-0.0108
4.480008,2.6615,0.0653,-0.0095
4.490008,2.3885,0.0644,-0.0039
4.500008,1.8311,0.062,-0.0043
4.510008,1.6389,0.0581,-0.0035
4.520009,1.4736,0.0518,-0.0027
4.530009,1.4332,0.0412,-0.0019
4.540009,1.4152,0.0398,-0.0021
4.550009,1.4084,0.0392,-0.0015
4.560009,1.4121,0.039,-0.001
4.57001,1.4159,0.0388,-0.0004
4.58001,1.8619,0.0388,-0.0004
4.59001,2.1925,0.0382,-0.0008
4.60001,2.4731,0.0376,-0.0083
4.610011,2.7191,0.0365,-0.0101
4.620011,2.9421,0.0312,-0.0114
4.630011,2.9536,0.0232,-0.0132
4.640011,2.7729,0.0223,-0.0151
4.650012,2.6345,0.0219,-0.0155
4.660012,2.5557,0.0218,-0.0157
4.670012,2.5709,0.0226,-0.0156
4.680012,2.586,0.0234,-0.0154
4.690012,2.6422,0.0241,-0.0151
4.700013,3.1535,0.0247,-0.0124
4.710013,3.4841,0.0247,-0.0122
4.720013,3.8147,0.0247,-0.0118
4.730013,3.7801,0.0247,-0.0107
4.740014,3.6264,0.024,-0.0096
4.750014,3.3073,0.0237,-0.007
4.760014,3.1189,0.0236,-0.0021
4.770014,2.9652,0.0231,-0.0017
4.780015,2.6076,0.0226,-0.0019
4.790015,2.4385,0.0176,0.0006
4.800015,2.2271,0.0153,0.0008
4.810015,1.9041,0.0139,0.006
4.820015,1.8657,0.0106,0.0153
4.830016,1.8656,0.01,0.0157
4.840016,1.8669,0.0097,0.0157
4.850016,1.8681,0.0093,0.0161
4.860016,1.8888,0.0093,0.0163
4.870017,1.9118,0.0094,0.0161
4.880017,1.8926,0.0094,0.016
4.890017,1.8619,0.0095,0.016
4.900017,1.8196,0.0095,0.016
4.910017,1.785,0.0095,0.0163
4.920018,1.7631,0.0095,0.017
4.930018,1.7652,0.0095,0.0184
4.940018,1.7673,0.01,0.019
4.950018,1.7773,0.0101,0.0196
4.960019,1.8042,0.0101,0.0215
4.970019,1.8811,0.0101,0.0225
4.980019,1.9964,0.01,0.023
4.990019,2.204,0.0098,0.0236
5.00002,2.3078,0.0098,0.0242
5.01002,2.4193,0.0066,0.0246
5.02002,2.4962,0.0065,0.025
5.03002,2.6038,0.0065,0.0257
5.04002,2.6499,0.0076,0.0256
5.050021,2.6115,0.0087,0.0259
5.060021,2.3655,0.011,0.0262
5.070021,2.2078,0.0126,0.0269
5.080021,2.104,0.0163,0.0275
5.090022,2.0272,0.0192,0.0281
5.100022,2.0348,0.0221,0.0286
5.110022,2.0425,0.0233,0.0298
5.120022,2.0887,0.0245,0.0317
5.130023,2.1925,0.0252,0.0325
5.140023,3.0459,0.0254,0.0337
5.150023,3.5303,0.0256,0.0345
5.160023,3.8339,0.0292,0.0343
5.170023,3.9531,0.0376,0.0333
5.180024,3.7955,0.0513,0.0331
5.190024,3.6302,0.0576,0.0336
5.200024,3.4899,0.0579,0.0341
5.210024,3.4351,0.0572,0.0352
5.220025,3.4423,0.0569,0.0381
5.230025,3.4495,0.0569,0.0391
5.240025,3.857,0.0582,0.0457
5.250025,4.2645,0.0594,0.0467
5.260026,4.2184,0.0695,0.0494
5.270026,4.2524,0.076,0.0527
5.280026,4.2864,0.0862,0.0538
5.290026,4.3832,0.1056,0.054
5.300026,4.5913,0.1069,0.0577
5.310027,5.4947,0.1074,0.0604
5.320027,6.721,0.1067,0.0616
5.330027,9.3966,0.106,0.0592
5.340027,10.0578,0.106,0.0312
5.350028,10.1769,0.106,0.0128
5.360028,9.8271,0.0991,-0.0178
5.370028,8.0588,0.0784,-0.0199
5.380028,7.2899,0.071,-0.0353
5.390028,7.1833,0.0644,-0.0507
5.400029,7.1421,0.0595,-0.0505
5.410029,7.1775,0.0499,-0.0496
5.420029,7.213,0.0438,-0.0486
5.430029,7.4091,0.0347,-0.0453
5.44003,7.4744,0.0293,-0.0323
5.45003,7.3284,0.0259,-0.0045
5.46003,6.6556,0.0215,-0.0023
5.47003,6.2404,0.0197,-0.001
5.480031,5.9367,0.0176,-0.0006
5.490031,5.633,0.0158,-0.0008
5.500031,5.2025,0.0129,-0.0006
5.510031,5.0141,0.0121,-0.0006
5.520031,4.9026,0.0115,-0.0005
5.530032,4.8065,0.0113,-0.0005
5.540032,4.622,0.0111,-0.0004
5.550032,4.6028,0.0111,-0.0004
5.560032,4.6021,0.0103,-0.0005
5.570033,4.6025,0.0099,-0.0006
5.580033,4.6028,0.0099,-0.0006
5.590033,4.6874,0.0099,-0.0007
5.600033,4.7604,0.0099,-0.0007
5.610034,4.8142,0.0098,-0.0008
5.620034,4.9795,0.0098,-0.0008
5.630034,5.041,0.0098,-0.0008
5.640034,5.0487,0.0099,-0.0008
5.650034,5.0718,0.0099,-0.0008
5.660035,5.0949,0.0102,-0.0009
5.670035,5.1102,0.0109,-0.0009
5.680035,5.1064,0.0124,-0.0009
5.690035,5.1304,0.0136,-0.001
5.700036,5.1544,0.0142,-0.0009
5.710036,5.2025,0.0163,-0.0009
5.720036,5.314,0.0164,-0.0009
5.730036,5.51,0.0166,-0.0008
5.740036,5.7791,0.017,-0.0006
5.750037,6.4134,0.0186,-0.0006
5.760037,6.7709,0.0195,-0.0002
5.770037,7.1246,0.0213,-0.0002
5.780037,7.486,0.0236,0.0002
5.790038,8.2971,0.0269,0.0004
5.800038,8.743,0.0285,0.0008
5.810038,9.1275,0.0285,0.0012
5.820038,9.3927,0.0286,0.0014
5.830039,9.5042,0.0286,0.0014
5.840039,9.4042,0.0286,0.0013
5.850039,9.2889,0.0286,0.0013
5.860039,9.1621,0.0284,0.0013
5.870039,9.0602,0.028,0.0014
5.88004,9.0796,0.0275,0.0019
5.89004,9.0991,0.0271,0.0023
5.90004,9.1582,0.0263,0.0025
5.91004,10.1769,0.0259,0.0027
5.920041,10.9342,0.0249,0.0031
5.930041,11.7723,0.0232,0.0035
5.940041,13.6982,0.0211,0.0041
5.950041,14.4709,0.021,0.0045
5.960042,14.5863,0.0217,0.0045
5.970042,14.1134,0.0224,0.0041
5.980042,13.5791,0.0238,0.0037
5.990042,12.2643,0.0359,0.0033
6.000042,11.6454,0.0417,0.0025
6.010043,11.211,0.0475,0.0021
6.020043,10.7651,0.065,0.0021
6.030043,9.4158,0.0655,0.0019
6.040043,8.9468,0.0656,0.0014
6.050044,8.4778,0.0651,0.0012
6.060044,8.0357,0.0646,0.0011
6.070044,7.4552,0.0627,0.0011
6.080044,7.2861,0.0601,0.0011
6.090044,7.0554,0.0573,0.0013
6.100045,6.8017,0.0523,0.0015
6.110045,6.8656,0.0471,0.0021
6.120045,6.9295,0.0423,0.0035
6.130045,7.1096,0.0336,0.0039
6.140046,7.486,0.0266,0.0014
6.150046,8.0165,0.0196,-0.0045
6.160046,8.4739,0.0063,-0.0076
6.170046,8.8545,0.0029,-0.0077
6.180047,9.5849,0.0014,-0.0076
6.190047,10.0424,0.0011,-0.0075
6.200047,10.4191,0.0011,-0.0072
6.210047,10.7113,0.0012,-0.0062
6.220047,10.865,0.0012,-0.0062
6.230048,10.2423,0.0012,0.0027
6.240048,10.5537,0.0012,-0.0004
6.250048,10.0155,0.0011,-0.0014
6.260048,9.6887,0.0019,-0.0089
6.270049,9.3773,0.003,-0.0089
6.280049,8.9045,0.003,-0.0089
6.290049,8.8507,0.0029,-0.0091
6.300049,8.7353,0.0029,-0.0092
6.31005,8.7277,0.0015,-0.0092
6.620057,5.141,0.0008,-0.0433
6.630057,4.8642,0.0002,-0.0433
6.640057,4.499,0.0004,-0.0433
6.650057,4.4507,0.0038,-0.0432
6.660058,4.4282,0.0039,-0.0432
6.670058,4.4233,0.004,-0.043
6.680058,4.4438,0.0041,-0.043
6.690058,4.4644,0.0043,-0.0428
6.910063,6.1721,0.0062,-0.0433
6.920063,6.2063,0.0081,-0.0433
6.930064,6.2404,0.0128,-0.0432
6.940064,6.3365,0.0196,-0.043
6.950064,6.7671,0.029,-0.043
6.960064,7.1438,0.0549,-0.0428
6.970065,7.6244,0.0724,-0.0428
6.980065,9.0467,0.0945,-0.0424
6.990065,10.0232,0.1251,-0.0424
7.000065,10.965,0.1294,-0.0428
7.010066,11.5801,0.1323,-0.0497
7.020066,12.4758,0.1412,-0.0557
7.030066,12.9256,0.1446,-0.0587
7.040066,13.3984,0.1441,-0.0614
7.050066,14.1134,0.1505,-0.0623
7.060067,14.3172,0.1563,-0.0647
7.070067,14.321,0.1561,-0.0662
7.080067,14.5555,0.1559,-0.0687
7.090067,14.79,0.1552,-0.0708
7.100068,15.4474,0.1533,-0.0709
7.110068,16.1586,0.1292,-0.071
7.120068,17.1081,0.1052,-0.0712
7.130068,16.6814,0.0901,-0.0718
7.140069,15.7126,0.0833,-0.0726
7.150069,12.4489,0.0802,-0.0732
7.160069,9.7694,0.0784,-0.0755
7.170069,7.8089,0.0763,-0.0756
7.180069,6.1405,0.0739,-0.0755
7.19007,4.1223,0.0581,-0.0754
7.20007,3.7302,0.0542,-0.0753
7.21007,3.215,0.051,-0.0751
7.22007,2.3309,0.0348,-0.0747
7.230071,1.9849,0.0225,-0.0738
7.240071,1.6812,0.0155,-0.0687
7.250071,1.5389,0.0152,-0.0685
7.260071,1.5331,0.0152,-0.0681
7.270072,1.5272,0.0152,-0.0679
7.280072,1.5274,0.0162,-0.0679
7.290072,1.5236,0.0252,-0.0676
7.300072,1.4967,0.0301,-0.0674
7.310072,1.4779,0.0336,-0.0674
7.320073,1.4786,0.0461,-0.0672
7.330073,1.4794,0.0526,-0.067
7.340073,1.5236,0.0587,-0.067
7.350073,1.6158,0.0651,-0.0668
7.360074,1.9541,0.0735,-0.0666
7.370074,2.377,0.0778,-0.0666
7.380074,3.0382,0.0807,-0.0664
7.390074,4.0031,0.089,-0.0662
7.400074,4.4144,0.0889,-0.0658
7.410075,4.4875,0.0889,-0.0658
7.420075,3.8301,0.0881,-0.0658
7.430075,3.6302,0.0813,-0.0657
7.440075,3.4265,0.0752,-0.0656
7.450076,2.7537,0.0682,-0.0656
