File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.19,8.2862,0.0151,0,6,4,94.49281851,115.0347356,346.2196603,84.16924984,60.67974485,53.26103356,103.5493196,1.406110894,124.7,0.277387016,0.080676721,-1.021162577,0.393081202,0.720300903,0.850705866,0.185862835
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.2,8.2318,0.013,0,6,4,93.78460316,114.1725604,347.1077732,84.06486493,59.21269897,53.30803973,102.8744773,1.388823996,124.7,0.284910156,0.088199861,-1.023724464,0.39432215,0.744774824,0.849823694,0.192401274
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.21,8.2079,0.0121,0.0008,6,4,93.78161701,114.1689251,348.4037175,84.57920335,58.97600068,53.69271797,103.1831192,1.381320575,124.7,0.284941997,0.088231702,-1.027451063,0.38822244,0.74878026,0.842633466,0.189405587
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.22,8.2143,0.0112,0.0015,6,4,93.76300035,114.1462613,350.1183778,85.09265749,58.71182995,54.04986142,103.3615132,1.371839601,124.7,0.285140527,0.088430233,-1.032360467,0.382170102,0.753269614,0.836003873,0.187678173
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.23,8.2207,0.0112,0.0038,6,4,94.2851582,114.7819317,351.7743259,86.05796631,59.37241668,54.72806894,104.5311109,1.371407693,124.7,0.279587065,0.08287677,-1.037078998,0.370889757,0.7420811,0.823534132,0.176426113
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.24,8.529,0.0113,0.0011,6,4,94.98469149,115.6335375,358.2542987,87.562562,60.23071742,55.71490412,105.8137347,1.352883022,124.7,0.272195116,0.075484822,-1.055332213,0.353557321,0.727728374,0.805663163,0.164230524
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.25,8.6562,0.0115,0.0003,6,4,95.643932,116.4360911,361.7424931,88.78955482,61.11048898,56.55333162,107.1680969,1.346983298,124.7,0.265278598,0.068568304,-1.065021761,0.339641836,0.713227332,0.790726737,0.151512251
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.26,8.7564,0.0125,0.0001,6,4,96.77705203,117.8155416,364.7492856,90.3916383,62.82493965,57.66586755,109.4257479,1.350488165,124.7,0.253500952,0.056790658,-1.073299376,0.321759086,0.68555873,0.771245404,0.130664635
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.27,8.8758,0.013,0.0003,6,4,97.58800109,118.8027839,368.0143032,91.7352913,64.00741363,58.57821434,111.051431,1.347993017,124.7,0.245156306,0.048446012,-1.082210952,0.307003691,0.666911938,0.755547994,0.115917417
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.28,9.1725,0.013,0.0006,6,4,98.11828699,119.4483494,374.0109941,93.06882409,64.67824314,59.45430212,112.1052063,1.330254437,124.7,0.239737092,0.043026798,-1.09837434,0.292571589,0.656485981,0.740702867,0.10647308
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.29,9.3382,0.015,0.0011,6,4,99.84656026,121.5523342,377.8896511,95.28433052,67.49693847,60.91130968,115.2439831,1.339084382,124.7,0.222276242,0.025565948,-1.108691372,0.269045478,0.613828612,0.716491986,0.07885938
