File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14541_Raw02_result_layers_stats.csv,14541,5,6.2,7.62,6.91,402.2,7,1.42,7.904035807,0.160174476,,225.1148506,274.0528616,485.1642153,247.5085491,322.6186662,174.6807574,349.1318587,2.151139495,7,2,3,0.580338758,0.383628464,-0.187537945,0.485504354,0.220478452,0.833989413,0.141499808
SCPT_14541_Raw02_result_layers_stats.csv,14541,6,7.64,10.36,9,316.45,9,2.72,2.176019866,0.035873921,0.055232608,169.6889501,206.5778523,305.7251982,162.6218355,173.4450393,137.8154217,304.2116003,2.604868362,9,2,3,0.623198195,0.426487901,0.034478598,0.665737773,0.601304478,0.831249985,0.039441738
SCPT_14541_Raw02_result_layers_stats.csv,14541,7,10.38,11.36,10.87,350.48,11,0.98,1.213297655,0.017903964,0.265098226,152.5765332,185.7453447,254.3953623,135.8138043,134.5829094,126.1633275,290.5305657,2.858501315,11,2,3,0.831637316,0.634927022,0.320414042,0.948018782,0.957123208,1.021726326,0.187594855
SCPT_14541_Raw02_result_layers_stats.csv,14541,8,11.38,16,13.69,379.66,13,4.62,2.363872806,0.039780099,0.353683276,189.3785957,230.5478556,331.3668203,165.3947473,175.226107,158.0262337,342.9736066,2.684412571,13,2,3,0.695527952,0.498817658,0.136050135,0.830941091,0.773198935,0.87651506,0.10162262
SCPT_14541_Raw02_result_layers_stats.csv,14541,9,16.02,17,16.51,380.09,17,0.98,2.964538952,0.098584378,0.831591852,219.1950927,266.8461998,365.5086004,193.8928381,251.1313514,185.6867692,405.8079094,2.847322144,17,2,3,0.550445899,0.353735605,0.039118257,0.673102441,0.414431952,0.716346849,-0.065471851
SCPT_14541_Raw02_result_layers_stats.csv,14541,10,17.02,18,17.51,358.27,18,0.98,5.439782767,0.123537029,0.078103891,243.9512991,296.9841902,461.2218136,223.2623353,278.9538813,209.8832954,426.0623456,2.455085124,18,2,3,0.384318281,0.187607986,-0.252592193,0.472939421,0.250240424,0.534735252,-0.173298795
SCPT_14543_Raw02_result_layers_stats.csv,14543,1,0.52,1.5,1.01,172.92,4,0.98,1.151410301,0.01348428,0.00656125,91.26235635,111.101999,191.2013229,95.6965439,101.2428658,62.41242432,151.7480515,2.553086897,4,2,3,0.639090664,0.442380371,-0.10049786,0.591646876,0.535306818,1.019064697,0.13060747
SCPT_14543_Raw02_result_layers_stats.csv,14543,2,1.52,2.62,2.07,172.92,4,1.1,1.113748442,0.016214788,0.002644536,100.9959522,122.951594,203.2656872,105.9564762,111.6115454,77.68047219,187.8298649,2.615031467,4,2,3,0.537748621,0.341038327,-0.161684867,0.489800652,0.437804562,0.800225157,-0.082707519
SCPT_14543_Raw02_result_layers_stats.csv,14543,3,2.64,4.62,3.63,172.92,4,1.98,3.007236506,0.03204637,0.01147308,135.3311409,164.7509542,314.1349892,146.8488872,153.0199889,110.852281,238.2776854,2.171224262,4,2,3,0.245104389,0.048394095,-0.596993736,0.16342498,0.122260501,0.444630547,-0.320607679
SCPT_14543_Raw02_result_layers_stats.csv,14543,4,4.64,5.68,5.16,222.43,6,1.04,0.796856706,0.001617241,0.048767697,96.22501631,117.1434981,197.4639165,95.95104676,72.54998482,79.04030334,175.4192705,2.50711026,6,2,3,0.837923077,0.641212783,0.119056579,0.840774314,1.120336675,1.034654554,0.237433505
