File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_192469.csv,1,0.01,0.5,0.255,,0.4999999999999998,2.0130452099433356,0.03432637373706228,0.0018650125124710156,88.86200835232088,108.17983625499939,202.17141860080838,79.88752704394032,93.22324837464643,46.83340621119041,114.74248753502415,2.417669598354467,2.417669598354467
SCPT_192469.csv,2,0.51,1.23,0.87,,0.7299999999999998,2.4575120648965814,0.1226417227830534,0.02079697858300774,126.15674610391306,153.5821256917203,252.4503875180108,150.63287151057636,252.78933505593682,80.50947654578574,196.45454102498917,2.6657545080065956,2.6657545080065956
SCPT_192469.csv,3,1.24,1.95,1.595,192.0,0.7199999999999998,1.7598938912701174,0.08346073750619717,0.13051819333564976,123.87490473354785,150.8042318495367,237.7977688521706,158.88336593464803,249.92800662925086,88.50696191106215,218.5345805402033,2.7548424367415763,2.7548424367415763
SCPT_192469.csv,4,1.96,3.53,2.745,164.0,1.5799999999999996,0.812710420357161,0.04181020356474475,0.1358371033455186,107.6996159905525,131.11257598849875,188.0405979360538,145.47077771860637,213.8519864078278,86.82005691204537,227.5386749337819,3.0445786510230604,3.042812691645054
SCPT_192469.csv,5,3.54,4.15,3.845,176.0,0.6200000000000001,0.5555357471504079,0.030086874767965094,0.14523244669722843,103.73341906161401,126.2841623358781,169.3389807488162,136.68889022889806,194.71138570374006,88.15192726879371,237.53038912697602,3.2631392076299277,3.2128693444495497
SCPT_192469.csv,6,4.16,6.61,5.385,142.0,2.46,0.9950026294016773,0.022666311435645747,0.4681973596051747,124.75751625857524,151.8787154452222,222.15434195595574,140.41185884246124,158.40757236115067,102.61340303619875,249.8977887990371,2.913761381215162,2.7471265206448603
SCPT_192469.csv,7,6.62,7.11,6.865,192.0,0.5,2.5112776555621736,0.08124796642368724,0.013028654250433579,171.48534626876292,208.76476937066798,313.08894628457205,189.8291083495971,255.4292341580023,139.79012299305032,316.5485821841518,2.7822990768868907,2.58948848862318
SCPT_192469.csv,8,7.12,8.28,7.699999999999999,216.0,1.169999999999999,1.3576467992206331,0.02766767685093326,0.029862664640300494,144.49059807155254,175.90159765232488,250.82473811482538,147.11605079101616,162.6397048537218,120.7677394797466,281.9519506612474,2.9569672806761025,2.7227457461816194
SCPT_192469.csv,9,8.29,8.78,8.535,128.0,0.5,2.6454422739127597,0.0679549350778829,0.021236758088311405,179.7956299015272,218.88163640185908,326.70593206657634,183.96907666097897,226.19088710033893,147.43114485059226,326.9292328290009,2.7779991060251605,2.5606068250119027
SCPT_192469.csv,10,8.79,9.98,9.385,133.0,1.200000000000001,1.7703926806471335,0.089035372579562,0.09774126264834582,175.74133164242386,213.94596895599415,284.6078371134012,182.9778097913929,265.84190725181736,146.08577491229886,345.77177710489786,3.1610057179682594,2.9300190519487224
SCPT_192469.csv,11,9.99,10.48,10.235,149.0,0.5,1.22070508820776,0.02117591149814611,0.41321835634097476,151.9136363757058,184.93833993564192,253.58088511778573,139.63757661912877,144.020515171711,125.92938594649516,292.48355417372716,3.064654124063158,2.802105013293157
SCPT_192469.csv,12,10.49,11.73,11.11,137.0,1.25,1.637554919867591,0.05514683868906842,0.22810015489954744,173.62371090734928,211.36799588720808,282.3757174838118,166.24410137173282,208.92816248872464,145.49665583503705,338.8832760930509,3.134655398871186,2.893373126380883
SCPT_192469.csv,13,11.74,12.23,11.985,157.0,0.5,1.6347701865668058,0.08774608367687922,0.03763167760404481,181.05624433241948,220.41629744816294,281.43800455458415,177.74097791971917,256.0128948582259,154.41735641564935,366.9833824595493,3.288540289292274,3.068128439660233
SCPT_192469.csv,14,12.24,13.06,12.65,181.0,0.8300000000000001,0.6406715631106041,0.009897639049669444,0.02869567042058167,134.89480983503037,164.21976849481976,198.30102949434996,111.75490489056095,114.69388271575589,114.27782255938065,278.2000204095639,3.5375328771539527,3.2945480023679528
SCPT_192469.csv,15,13.07,13.56,13.315000000000001,168.0,0.5,0.9940817556021236,0.00960563313745094,0.15429999676066922,146.87693190320815,178.80669970825346,237.3741802252859,120.72890375535898,109.57880667151227,123.18448646591463,281.65724095182037,3.163268687014889,2.9204802436445525
SCPT_192469.csv,16,13.57,14.47,14.02,325.0,0.9100000000000001,1.1031342621043383,0.019692410259481694,0.17613824710517864,158.19544935949165,192.58576443764207,248.79856573167612,134.58126272957497,141.79989312430868,134.6349661459519,313.50322669337487,3.2494598672334334,3.0236950074960833
SCPT_192469.csv,17,14.48,15.08,14.780000000000001,324.0,0.6099999999999994,9.539212156247162,0.2515890505724099,0.046858403222496736,284.65110503211383,346.53178003909494,562.9481653687845,271.3596246797127,377.02446364219406,230.29577110872626,449.5913098996295,2.4486737623885926,2.284012304059341
SCPT_192469.csv,18,15.09,17.23,16.16,275.0,2.1500000000000004,8.500739972583192,0.3882621354164408,0.0327540635959577,299.2584094829714,364.31458545752986,542.9892066595062,282.03077462546787,453.77875128215635,240.66587023922196,486.04727158356576,2.689204499038271,2.525543318153644
SCPT_192469.csv,19,17.24,18.63,17.935,266.0,1.4000000000000004,5.9219837803264115,0.30484805627218553,0.03526164043563626,279.88355627646433,340.7278076409132,477.8076832672031,255.89443605793443,404.6804701342865,230.5315366074762,482.3534625926596,2.881647746660263,2.7291548400188375
SCPT_192469.csv,20,18.64,19.64,19.14,308.0,1.0099999999999998,5.235055194877737,0.3278641913195524,0.0508074891650809,279.00719996795067,339.66093909141773,458.7243186734673,254.84035562765098,422.25357056228825,232.01225971254394,494.5822778876423,3.002936768882071,2.863485035050203
SCPT_192469.csv,21,19.65,20.61,20.13,318.0,0.9700000000000006,2.8601407674069685,0.14256172567345893,0.09115446327224537,234.32022336234894,285.25940235416374,367.51268451792396,203.66408003950653,293.6583897673285,201.2689319260723,447.5270069474004,3.1847000521919484,3.0414038563761823
SCPT_192469.csv,22,20.62,21.48,21.05,331.0,0.8699999999999992,3.962715929561452,0.1886720487265987,0.38185377002369564,258.70343230958724,314.9433088986275,420.42340291394254,223.02039602415272,324.8787932810458,218.60899371204337,470.5457418337973,3.0445139155495116,2.909101052854026
SCPT_192469.csv,23,21.49,22.42,21.955,319.0,0.940000000000003,6.8909792376685095,0.4138419063804684,0.13312832262258584,309.2767015562462,376.5107671119514,516.2074542028705,273.34209669379504,456.2359719188299,255.66107702143321,528.8726189656038,2.9312125222392793,2.808991445488157
SCPT_192469.csv,24,22.43,22.95,22.689999999999998,346.0,0.5299999999999994,4.192009171545676,0.19004142970144863,0.02907191030327733,264.9825466713892,322.58744812169044,428.6425412960851,223.73480365117322,323.46858898780164,225.1698700908348,480.21927503470033,3.0523282155219427,2.9256747661534317
SCPT_192469.csv,25,22.96,24.08,23.52,356.0,1.1299999999999972,3.616135736117597,0.09168170433327046,0.7749173175312043,247.3361083044666,301.10482750108986,414.873127403621,195.3347567740063,230.37325612875827,209.5668023694197,440.3019280749304,2.9344151094067157,2.8025597424074467
SCPT_192469.csv,26,24.09,24.59,24.34,386.0,0.5099999999999998,13.367354751338308,0.5606399410416552,0.02610577450526108,366.841017625002,446.5890649347856,672.215639178969,314.28292181786384,502.3409248295046,296.82744773058255,567.490391071605,2.613594773701851,2.4929841067286995
SCPT_192469.csv,27,24.6,25.09,24.845,339.0,0.4999999999999982,17.190971510533107,0.5699393286803689,0.012979208823172605,383.00162523022493,466.26284810636093,741.267680242571,328.8419133154763,502.8799666934874,309.96257863627875,572.7331404656363,2.4513610530732612,2.334070473913853
