File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_92534.csv,1,0.03,1.37,0.7000000000000001,,1.3499999999999999,3.053972061691093,0.06669186170830947,0.007406381758209277,116.32395292244524,141.61176877515078,262.4831234707539,123.56888042975224,162.1321478900911,69.93987762855606,162.76402608226437,2.357702217075096,2.357693146085469
SDMT_92534.csv,2,1.38,1.87,1.625,357.0,0.5,8.385640620506528,0.04807720359238615,0.002154065922853801,142.61322948682388,173.61610546222045,429.8932566899606,172.03642187282068,163.80686037208724,106.54810708058892,206.99294702743157,1.6420064053499106,1.6420217262269208
SDMT_92534.csv,3,1.88,2.47,2.175,230.0,0.6000000000000001,5.525009223885531,0.01695185362837772,0.002172328435332261,129.06757695068492,157.12574585300766,377.3008564471467,150.152289519275,120.11976204095734,99.80850600185552,194.03413566380232,1.6947089183110946,1.666101320364408
SDMT_92534.csv,4,2.48,2.97,2.725,175.0,0.5,0.510791430238587,0.014591325628400492,0.06322927573994756,90.10260142077115,109.69012346876491,156.7780469374506,112.62021846942733,134.49537501967012,74.52241635830546,198.0278800930216,3.076458452603524,3.075695467963607
SDMT_92534.csv,5,2.98,3.7,3.34,154.0,0.73,0.49819835194629103,0.0006737775064482224,0.07178404768217268,79.25163128975949,96.48024678753323,158.87698097773898,83.83252472715627,57.779343021350584,60.840536385666304,139.6863977684759,2.6201193751383975,2.617073391956113
SDMT_92534.csv,6,3.71,4.25,3.98,224.0,0.5499999999999998,5.344703177418505,0.024585709576040938,0.006229349782968345,146.6954337229451,178.5857454018461,395.7566328887406,163.4200651218928,141.67938274054458,121.26537345270573,237.36574209672412,1.8209372350622424,1.7733592700760585
SDMT_92534.csv,7,4.26,5.45,4.855,243.0,1.2000000000000002,10.133560884953042,0.0377784277964812,0.01546357831083227,169.1272981118171,205.89410204916854,515.2525144848671,186.3433145069337,156.48994526041847,145.5494897368792,265.0751487988022,1.5707282061573447,1.5335972646451241
SDMT_92534.csv,8,5.46,5.97,5.715,306.0,0.5199999999999996,6.802712797521004,0.029928899065759452,0.02767303794181077,164.07049440529343,199.73799318905327,449.87033631226336,175.6886185519553,149.6335396073521,141.1394553375417,267.36256249979857,1.7650679490838421,1.724518237183408
SDMT_92534.csv,9,5.98,6.48,6.23,282.0,0.5099999999999998,1.564057557489205,0.008928296407788765,0.04164152387146794,123.66832537212233,150.55274393127928,259.41608798157165,129.27497388864967,112.07995697521305,105.81274262046674,230.97870154241434,2.411769737304389,2.3539888169547765
SDMT_92534.csv,10,6.49,7.36,6.925000000000001,203.0,0.8799999999999999,6.943845266353061,0.03370534013306763,0.006218253939683545,172.90574534933714,210.49395086006268,461.83093598959874,182.01485916311557,159.25646189534362,150.7865471168945,285.06284970988514,1.8065212322023356,1.7693028942341844
SDMT_92534.csv,11,7.37,7.98,7.675000000000001,198.0,0.6200000000000001,5.973045762222091,0.042850619514398704,0.037248957596326814,177.2266106501393,215.75413470451707,440.8955179065504,186.85031749730337,178.563662806869,154.90356728080934,301.5455867762224,1.951536787202293,1.9142556389642247
SDMT_92534.csv,12,7.99,8.48,8.235,200.0,0.5,2.636818853794453,0.02701915109125018,0.05782973072588914,153.8007959577922,187.23575160079037,326.06716083117334,159.56877327821414,160.21169719845537,135.15063032536662,287.3684509425983,2.348009444660256,2.303293666579504
SDMT_92534.csv,13,8.49,9.9,9.195,180.0,1.42,11.735785229375889,0.01843830842481157,0.04703716527301991,180.72967728505583,220.01873756441606,580.7242398533283,186.497377793188,131.6410314367934,167.3515040693565,284.241245408343,1.4527859391817615,1.4265648231367565
SDMT_92534.csv,14,9.91,11.25,10.58,240.0,1.3499999999999996,13.435685734127105,0.028538508370084082,0.07493569667945285,195.25400039469866,237.70052221963346,620.1703431888644,201.3681108491757,150.0229443456055,183.99797745390543,312.0579061020954,1.4628602669630817,1.4390193098838537
SDMT_92534.csv,15,11.26,11.75,11.504999999999999,243.0,0.5,9.398922704359212,0.022430142882477532,0.08874440388365078,191.05887888459085,232.59341777254568,545.7386302911854,188.65982078533327,142.650812738012,175.37880554288157,308.1515590721883,1.6479592865311488,1.6215777354005028
SDMT_92534.csv,16,11.76,12.25,12.004999999999999,187.0,0.5,2.702240738665826,0.025717905710950603,0.1877279131304419,168.38373569922587,204.98889563384006,343.61814806688005,160.29898480431208,155.1496492213013,149.99942588360486,314.163574314308,2.421800620518993,2.3842951412079914
SDMT_92534.csv,17,12.26,12.75,12.504999999999999,174.0,0.5,8.648921623008174,0.02712189046080081,0.05230870108194462,196.75888278497607,239.5325529556231,532.8630373046205,191.4407601341942,152.09425639797874,180.17192937498567,322.38863714015133,1.7451928265532575,1.7189021400067828
SDMT_92534.csv,18,12.76,13.34,13.05,189.0,0.5899999999999999,1.636272131834606,0.010552999558385491,0.13082207954266056,151.2533148012468,184.13447019282242,286.9209951619088,132.90948857086013,118.40347911369443,132.60137785335064,284.6418411706224,2.636280624876458,2.5972286314737394
SDMT_92534.csv,19,13.35,13.85,13.6,193.0,0.5099999999999998,7.4944252970696725,0.03476035031242817,0.04804855517220573,202.47173680932914,246.48733176787925,508.83056324502513,193.1653443102216,164.36006259626927,184.41951328165152,339.7446803937313,1.8937923116451638,1.8671201596654865
SDMT_92534.csv,20,13.86,15.24,14.55,158.0,1.3900000000000006,10.126141770882887,0.015035111482693672,0.07317589243761334,196.12613842663356,238.7622554759018,574.6644685792759,187.95419542501335,131.0536501476957,183.0339209406474,310.58925997459085,1.5906155117167868,1.5672372623275814
SDMT_92534.csv,21,15.25,16.0,15.625,212.0,0.7599999999999998,7.160836483518764,0.012145009943310093,0.12137312663570228,191.77203778593045,233.46161121765414,507.29669606905543,175.50691692607398,124.68774648649354,174.50492690857834,306.82012755878054,1.7845770416471431,1.7592283553490944
SDMT_92534.csv,22,16.01,16.67,16.340000000000003,231.0,0.6699999999999999,10.405564774588164,0.07296383908268946,0.13131807944861382,236.76807358966175,288.2393939352405,587.5534308844881,226.63478348889237,218.75954008109002,216.38025497554972,392.8588960283074,1.9016227228783533,1.8791198540144183
SDMT_92534.csv,23,16.68,17.17,16.925,367.0,0.5000000000000018,2.075254490059687,0.015889292472434653,0.23375305633000037,171.77303028512233,209.11499339058398,323.7471109905843,144.64579245843413,131.06012812010664,152.64913967771366,321.2650171096126,2.6267685822482014,2.593188474481776
SDMT_92534.csv,24,17.18,18.01,17.595,321.0,0.8400000000000016,5.608235491278557,0.031083750704263478,0.1315373851769948,206.53236135816903,251.43070078385824,468.39850594073806,186.10759083278245,164.49950807008034,188.2503649575709,356.61816795497697,2.1130254030925952,2.086596383900232
SDMT_92534.csv,25,18.02,18.73,18.375,265.0,0.7200000000000006,10.308688506244438,0.018582916635189458,0.10718730225438432,211.2789644176939,257.2091740737142,592.219361246844,195.29432130174177,139.44713536651278,199.29804865135097,338.7542521171491,1.6587478267995572,1.6374207359727857
SDMT_92534.csv,26,18.74,19.26,19.0,329.0,0.5300000000000029,13.15106520919911,0.028694784157356015,0.15235867196472927,224.11704945268986,272.83814715979645,652.1497515966345,212.30982814576754,157.48778694019032,215.99088842807208,362.13921107615596,1.5851107738041155,1.5656863068932654
SDMT_92534.csv,27,19.27,21.28,20.275,293.0,2.0200000000000014,9.115320916379437,0.013498259529497804,0.16240765854195582,210.88139677799833,256.7251786862589,570.8415882841357,188.56667904641742,131.6406832086759,195.9400391764185,332.8233597212937,1.721777296685439,1.7000672075279548
