Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.4475,0.0001,0.4475,0.0001,-0.0001,39.87103390809812,48.53864997507597,90.85332966644052,23.12219004467797,15.7800928914081,12.337249835773695,29.86319105879597,2.6245967288414995,151.3
0.03,0.4003,0.0002,0.4003,0.0002,0.0003,40.32205641568054,49.08772085387197,90.638877093839,18.060315145709524,11.848479397981762,14.39416731173478,36.17953540794128,2.6387986293590147,151.3
0.04,0.376,0.0004,0.376,0.0004,-0.0003,41.29200571852504,50.26852870081309,91.04216412714214,19.25667922979607,12.78380091628024,16.367732909071716,42.56034327407723,2.676555879658491,151.3
0.05,0.3661,0.0008,0.3661,0.0008,-0.0005,42.83835277916103,52.15103816593517,92.12789693731608,20.84268606135548,14.5999495560486,18.375802483303605,49.26874533761111,2.7349395763105178,151.3
0.06,0.3664,0.0015,0.3664,0.0015,-0.0006,44.83116954325027,54.57707596569598,93.8332957679314,22.78604410898912,17.27598930531486,20.3689682899692,55.98828386903229,2.80343677674813,151.3
0.07,0.3667,0.003,0.3667,0.003,-0.0006,47.24731847370457,57.51847466364034,95.30606246871642,25.29036244744386,21.608596835710564,22.52251647689836,63.70466311168049,2.9069072126960265,151.3
0.08,0.42,0.0031,0.42,0.0031,-0.0007,49.54081555155389,60.31055806276126,101.71269943805972,26.74354357229597,22.5158835099904,23.900542446231704,66.24156540851509,2.835259142112988,151.3
0.09,0.42,0.0032,0.42,0.0032,-0.0007,50.35887317473507,61.30645429967748,102.90566423624762,27.636054853048076,23.411834673213438,24.76125123441729,68.52746274955085,2.8407760059627827,151.3
0.1,0.5065,0.0031,0.5065,0.0031,-0.0007,52.96988269640307,64.48507458692548,111.6983710762103,29.04681728326398,23.767037781152684,26.125239733049305,70.1860277124942,2.7292977260645,151.3
0.11,0.5183,0.0031,0.5183,0.0031,-0.0008,53.85649489700533,65.56442857026737,113.75225853569955,29.85201856864654,24.34259198163677,26.915825506938557,71.91128111929028,2.7164506591988857,151.3
0.12,0.4868,0.0024,0.4868,0.0024,-0.0009,53.04025270196304,64.5707424197811,112.01826924251267,29.486773169965076,23.19498550647109,26.75261406843537,71.07329765742777,2.7126695053925003,151.3
