Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.06,2.2663,0.0324,2.2663,0.0324,0.0095,77.90920773821952,94.84599202913682,188.3663821166749,60.06286349177782,65.89525132724523,34.1731341846325,84.61205087101581,2.3319314232517456,67.0
0.08,1.2152,0.0386,1.2152,0.0386,0.0021,73.54379253354452,89.53157351909768,152.68805876733344,61.86115178672904,81.20614961332993,34.33625006933172,92.66682113967792,2.758636855600332,67.0
0.1,1.2434,0.0493,1.2434,0.0493,0.0059,77.66719571346322,94.55136869465088,157.54876378594906,68.50468979784297,96.73258433581248,37.40658673091952,101.2348340557558,2.811529391693921,67.0
0.12,1.492,0.0571,1.492,0.0571,0.0018,83.40834889641117,101.54059865650056,171.888185468079,75.20172933189289,107.33200166292674,40.8934467342326,108.20347138197783,2.742407305992761,67.0
0.14,1.8526,0.0557,1.8526,0.0557,-0.0097,88.25129654200501,107.43636100765828,189.38143066383444,79.76445768273858,108.04918563180112,43.944847037574206,112.32408981181744,2.6043381361511884,67.0
0.16,2.017,0.0625,2.017,0.0625,-0.0209,92.13083239264434,112.15927421713224,198.073012941868,85.07269986731998,117.66586764583778,46.61212140842623,118.01068653895209,2.586503817824021,67.0
0.18,2.1071,0.0689,2.1071,0.0689,-0.0274,95.14560351312927,115.82943036380956,203.68286816313025,89.70346361953489,127.05409475598766,48.86145958426914,123.17071660161582,2.588694279913724,67.0
0.2,2.1313,0.0722,2.1313,0.0722,-0.0308,97.05288740555656,118.1513411893732,206.6700508044628,93.08632010814014,133.64590358579557,50.59266647855083,127.28058124905796,2.5958395222618638,67.0
0.22,2.1283,0.0746,2.1283,0.0746,-0.0332,98.50842920362524,119.92330511745683,208.47848226043251,95.96017957270216,139.36704539544428,52.08172746649501,130.94116008736114,2.606722830995181,67.0
0.24,2.0957,0.0759,2.0957,0.0759,-0.0428,99.4436875479195,121.0618804931194,208.882870201988,98.25427251890784,144.0673696985363,53.31482744433559,134.14128609342794,2.6226732909117505,67.0
0.26,2.0367,0.0759,2.0367,0.0759,-0.0487,99.89228209156973,121.60799558973706,208.14277383900864,99.95344974483098,147.48269647754358,54.29076712771795,136.8565234853102,2.641257722238082,67.0
0.28,1.9614,0.0748,1.9614,0.0748,-0.0464,99.97815598229656,121.71253771757844,206.68820031906367,101.15875166148228,149.69229532132758,55.05428375963143,139.14350364365583,2.660172500500216,67.0
