Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.06,1.3466,0.0204,1.3466,0.0204,0.0059,68.37661524674918,83.24109682212944,154.40255515843324,51.98325680524695,55.36130662247955,30.5107957342924,79.3670629671796,2.5320267895712725,80.0
0.08,1.6192,0.0196,1.6192,0.0196,0.003,72.89120724645429,88.73712186524871,170.38489753812487,56.75794693385808,57.71215001898284,33.82776965119372,85.0322429827007,2.4124118890575312,80.0
0.1,1.9002,0.02,1.9002,0.02,0.0001,77.05932405252511,93.81135102046537,185.11787530430877,61.37646659095843,60.86611979131355,36.893547245050094,90.31435190223804,2.3216495395112693,80.0
0.12,2.1147,0.0213,2.1147,0.0213,-0.0007,80.62351878090101,98.15037068979254,196.33795255439668,65.70913673797966,64.93669978272877,39.62064476166449,95.430851730647,2.272346211727036,80.0
0.14,2.1342,0.0235,2.1342,0.0235,-0.0007,83.06812665503325,101.12641505830136,200.05756870709448,69.42049652840055,70.34638227782862,41.74936805758446,100.50908292807502,2.2901805353958413,80.0
0.16,2.2525,0.0248,2.2525,0.0248,-0.0006,85.60482444831402,104.21456889359968,206.94294383560543,72.87621389364887,74.17863761139994,43.86179480554628,104.73468938511895,2.270683606412851,80.0
0.18,2.5873,0.0265,2.5873,0.0265,-0.0006,89.26184316510518,108.66659167925847,220.75301521660845,77.12778054776182,77.84253355618955,46.49036164185749,108.9483679904406,2.203199950487661,80.0
0.2,3.0795,0.0283,3.0795,0.0283,-0.0006,93.2972208204042,113.57922534657904,238.4136875659985,81.71744117896506,81.19960315889195,49.35641258462631,112.99710955997124,2.114109314541381,80.0
0.22,3.6736,0.0307,3.6736,0.0307,-0.0007,97.43058309109696,118.6111446326398,257.4512548872279,86.60268774321192,85.06155492566153,52.33799027971558,117.13922928775304,2.027499518304279,80.0
0.24,4.2529,0.0339,4.2529,0.0339,-0.0005,101.34171792232742,123.37252616631164,274.62104066257547,91.53082987799284,89.84831887173054,55.21458188452623,121.4315198129328,1.9634335315428904,80.0
0.26,4.947,0.0348,4.947,0.0348,-0.0005,104.35687122554724,127.04314757892708,293.26300534982823,95.5257680274828,91.70405051974684,57.82514441709347,124.47766822069067,1.878507824916572,80.0
0.28,5.8083,0.0369,5.8083,0.0369,-0.0003,107.70795763680586,131.12273103611147,314.10520393873253,100.1644500294139,94.7371804511372,60.70353826796877,127.95525534896724,1.795945822691927,80.0
0.3,6.5488,0.0395,6.5488,0.0395,-0.0003,110.68252913254332,134.74394850918318,331.0921960179106,104.55446378323064,98.48026851151404,63.314383068251765,131.48271160117682,1.7402874372516606,80.0
0.32,7.2686,0.0424,7.2686,0.0424,-0.0004,113.49673722952056,138.1699409750685,346.7556608058148,108.86918605480916,102.53060343219056,65.82180596272376,134.98794845096157,1.6949306867935754,80.0
0.34,8.0213,0.0455,8.0213,0.0455,-0.0005,116.21351588505858,141.4773236861583,362.2237478575847,113.17911353948053,106.7040137971684,68.29598188641381,138.43847743084768,1.6531131238519945,80.0
0.36,8.6772,0.0496,8.6772,0.0496,-0.0005,119.03373428454452,144.9106330420542,375.382735605345,117.60333306752044,111.98416906387564,70.68407204473378,142.1218706421886,1.6276499331830243,80.0
0.38,9.2989,0.0533,9.2989,0.0533,-0.0005,121.55271607478927,147.9772195693087,387.50654690964313,121.70551926224287,116.80378915948327,72.90715784234563,145.50768666641483,1.604443117116294,80.0
0.4,10.1294,0.0571,10.1294,0.0571,-0.0003,124.10060476605734,151.0789971065046,402.41875150868174,126.04955940030024,121.43820859554336,75.30006541012274,148.8281032259393,1.5706558470397125,80.0
0.42,10.9784,0.0609,10.9784,0.0609,-0.0003,126.5117072786227,154.01425233919286,416.9932694417788,130.3063824588463,126.00455228067445,77.63221619039446,152.03446944440742,1.5389460243869284,80.0
0.44,11.6619,0.0646,11.6619,0.0646,-0.0003,128.7125501917807,156.69353936390695,428.6958234126832,134.2098166672849,130.59734344729182,79.71898254348795,155.0877883889174,1.5181984021334691,80.0
0.46,12.0989,0.0684,12.0989,0.0684,-0.0007,130.7953114267491,159.22907478039022,436.6779624094107,137.758892850957,135.49987771274098,81.52476665516215,158.05458529901455,1.5115778346478663,80.0
0.48,12.3262,0.0717,12.3262,0.0717,-0.0006,132.6063187407991,161.433779336625,441.6513897081096,140.80621207618955,140.09084637450772,83.04058178202078,160.7694088478084,1.5134357437649582,80.0
0.5,12.4957,0.073,12.4957,0.073,-0.0007,133.73672671009774,162.80992816881465,445.7589017586895,143.03047372744314,142.73961850277985,84.27927802102386,162.83477810661168,1.5101750653177974,94.0
0.52,12.5895,0.0692,12.5895,0.0692,-0.0008,133.18752399232133,162.1413335558695,448.7727681529696,143.27795421082098,140.30928344661294,84.91741785933263,163.32868158885796,1.4905469420663136,94.0
0.54,12.6157,0.0655,12.6157,0.0655,-0.001,132.56804336656185,161.38718322885794,450.8093844574742,143.35635872102233,137.8796765479959,85.44812767372814,163.7244309539969,1.4740332084069048,94.0
