File Name,File Key,Depth,qc,fs,Measure Vs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,A07H,A07P,A07T,R09,H06,MC15
SCPT_57279_Raw01_result.csv,57279,7.08,2.6771,0.0314,128,2.6771,0.0314,-0.0348,2,1,146.6595533,178.5420649,321.0378818,159.1925144,168.2546305,131.509138,282.087435,2.276503716,-0.136083673,-0.332793967,-0.919528864,-0.218083988,-0.273448226,-0.027046075
SCPT_57279_Raw01_result.csv,57279,7.1,3.5523,0.0324,128,3.5523,0.0324,-0.0376,2,1,153.7832835,187.2144321,357.9096789,163.9513784,164.3891441,137.4409877,284.0355764,2.119778877,-0.183514098,-0.380224392,-1.028250397,-0.247539647,-0.250206183,-0.07116438
SCPT_57279_Raw01_result.csv,57279,7.12,4.1553,0.0344,128,4.1553,0.0344,-0.048,2,1,158.307249,192.7218684,380.047723,167.8680657,165.5765154,141.3905407,286.7922749,2.044164915,-0.212507495,-0.409217789,-1.088266568,-0.271148084,-0.257403153,-0.09949559
SCPT_57279_Raw01_result.csv,57279,7.14,4.4425,0.0326,128,4.4425,0.0326,-0.0486,2,1,159.0068173,193.5735167,390.0220267,167.3569497,160.2594184,142.2333168,285.1386795,1.994482815,-0.216916813,-0.413627107,-1.114172952,-0.268098691,-0.224763604,-0.105438521
SCPT_57279_Raw01_result.csv,57279,7.16,4.7619,0.0324,128,4.7619,0.0324,-0.05,2,1,160.4789565,195.3656862,400.643928,168.2410621,158.4837047,143.7008173,285.2588817,1.954155636,-0.226132558,-0.422842852,-1.141042809,-0.273367581,-0.213621515,-0.115703216
SCPT_57279_Raw01_result.csv,57279,7.18,4.894,0.0274,128,4.894,0.0274,-0.0531,2,1,158.2829923,192.6923384,404.9426952,164.5171426,147.3571742,142.3853562,279.3639266,1.901577333,-0.212354257,-0.409064552,-1.1517153,-0.250984511,-0.140829132,-0.106506894
SCPT_57279_Raw01_result.csv,57279,7.2,5.0618,0.0239,128,5.0618,0.0239,-0.058,2,1,156.963594,191.0861144,410.2640341,161.6785046,138.9177593,141.5739014,274.7061998,1.856396336,-0.203983629,-0.400693923,-1.164770674,-0.23357956,-0.081851834,-0.100791588
SCPT_57279_Raw01_result.csv,57279,7.22,5.0591,0.0348,128,5.0591,0.0348,-0.0614,2,1,163.2209051,198.7037105,410.2482208,171.2608798,162.4755463,146.1600864,288.659005,1.937653305,-0.243074265,-0.439784559,-1.164732129,-0.291157743,-0.238497242,-0.13267224
SCPT_57279_Raw01_result.csv,57279,7.24,4.8172,0.046,128,4.8172,0.046,-0.0673,2,1,167.1381694,203.472554,402.6323925,179.0375429,186.27593,148.6471127,299.4227615,2.031272528,-0.266790568,-0.463500862,-1.145993704,-0.335565257,-0.375198805,-0.149544862
SCPT_57279_Raw01_result.csv,57279,7.26,4.5689,0.0542,128,4.5689,0.0542,-0.064,2,1,168.993078,205.7307037,394.6800839,183.7857562,203.5731808,149.6556172,305.9702729,2.102898421,-0.277827492,-0.474537786,-1.126045259,-0.361740447,-0.463995287,-0.156306505
SCPT_57279_Raw01_result.csv,57279,7.28,4.0462,0.0563,128,4.0462,0.0563,-0.051,2,1,166.8092999,203.0721912,376.969192,183.4028352,211.2618105,147.6377307,307.4236227,2.183753534,-0.264820979,-0.461531274,-1.080133201,-0.359654755,-0.501067908,-0.142731243
SCPT_57279_Raw01_result.csv,57279,7.3,3.5235,0.0567,128,3.5235,0.0567,-0.0394,2,1,163.5259455,199.075064,357.7465937,181.7147329,216.4102308,144.9216492,307.6053229,2.267151393,-0.244941402,-0.441651696,-1.027794633,-0.350407792,-0.525145559,-0.124162982
SCPT_57279_Raw01_result.csv,57279,7.32,3.1366,0.0568,128,3.1366,0.0568,-0.0452,2,1,160.5877835,195.4981712,342.1134833,180.1337823,220.4539855,142.6438103,307.623947,2.337869463,-0.226810467,-0.423520761,-0.983112241,-0.341669546,-0.543658727,-0.108320422
SCPT_57279_Raw01_result.csv,57279,7.34,2.8556,0.0611,128,2.8556,0.0611,-0.0455,2,1,159.338043,193.976748,330.0727734,181.3893847,232.3662788,141.6912951,310.5548932,2.413872415,-0.218997738,-0.415708032,-0.947282892,-0.348615753,-0.596284651,-0.101620449
SCPT_57279_Raw01_result.csv,57279,7.36,2.8489,0.0624,128,2.8489,0.0624,-0.0439,2,1,159.7163712,194.4373215,329.8934976,182.1321116,235.0247807,141.9984795,311.6150686,2.421492555,-0.221369298,-0.418079593,-0.946739604,-0.352702048,-0.607660694,-0.103786086
SCPT_57279_Raw01_result.csv,57279,7.38,2.858,0.0608,128,2.858,0.0608,-0.0441,2,1,159.4915121,194.1635799,330.3832661,181.2687845,231.6675157,141.8647343,310.7852084,2.413536054,-0.219960441,-0.416670735,-0.948223129,-0.347950663,-0.593272958,-0.102843764
SCPT_57279_Raw01_result.csv,57279,7.4,2.7666,0.0587,128,2.7666,0.0587,-0.0461,2,1,158.1488456,192.5290294,326.3290025,179.5775109,228.5318467,140.896914,309.5057607,2.424822648,-0.211506386,-0.40821668,-0.935875819,-0.338576666,-0.57964531,-0.095998253
SCPT_57279_Raw01_result.csv,57279,7.42,2.6344,0.0581,128,2.6344,0.0581,-0.0464,2,1,156.7596826,190.8378745,320.3184415,178.5349461,228.985757,139.8926493,309.1917415,2.452476496,-0.202683685,-0.399393979,-0.917285367,-0.332754095,-0.581629541,-0.088845074
SCPT_57279_Raw01_result.csv,57279,7.44,2.5148,0.0598,128,2.5148,0.0598,-0.0463,2,1,156.0278521,189.9469504,314.7266796,178.8931659,234.1342018,139.3971178,310.4578085,2.488975219,-0.198004267,-0.394714561,-0.899674314,-0.334758525,-0.603864199,-0.085296559
SCPT_57279_Raw01_result.csv,57279,7.46,2.4115,0.0593,128,2.4115,0.0593,-0.0494,2,1,154.8335844,188.4930592,309.702482,178.0029155,234.5955155,138.5645459,310.2335158,2.513379103,-0.190320627,-0.387030921,-0.883581837,-0.329769665,-0.605832557,-0.079305989
SCPT_57279_Raw01_result.csv,57279,7.48,2.2478,0.0523,128,2.2478,0.0523,-0.0516,2,1,151.185335,184.0517121,301.4558811,172.7252403,222.004512,135.8473627,305.2566164,2.524439484,-0.166476204,-0.363186498,-0.85659341,-0.299671862,-0.550667442,-0.059501658
SCPT_57279_Raw01_result.csv,57279,7.5,2.0735,0.0484,117.5,2.0735,0.0484,-0.0504,2,1,148.0491687,180.2337705,292.3162825,169.0610848,215.8874608,133.5157197,302.2203902,2.554554576,-0.231106106,-0.4278164,-0.911398042,-0.363821765,-0.608318923,-0.127780888
SCPT_57279_Raw01_result.csv,57279,7.52,2.0442,0.0502,117.5,2.0442,0.0502,-0.0486,2,1,148.2675628,180.4996417,290.8331819,170.058555,220.4276834,133.7458018,303.8310996,2.573323217,-0.232580165,-0.429290459,-0.906311511,-0.369704485,-0.629131341,-0.129502663
SCPT_57279_Raw01_result.csv,57279,7.54,2.2503,0.0501,117.5,2.2503,0.0501,-0.0469,2,1,150.9151551,183.7227975,301.9258884,171.3749909,216.9700997,135.6863653,304.1726696,2.514570271,-0.250279459,-0.446989753,-0.943743251,-0.377415751,-0.613321221,-0.143907751
SCPT_57279_Raw01_result.csv,57279,7.56,2.5712,0.0479,117.5,2.5712,0.0479,-0.0501,2,1,153.8831951,187.3360636,317.8525047,171.8326158,207.8760059,137.903184,302.9035699,2.423251197,-0.269755508,-0.466465802,-0.99514912,-0.380082505,-0.570503443,-0.16011354
SCPT_57279_Raw01_result.csv,57279,7.58,2.6843,0.0487,117.5,2.6843,0.0487,-0.0542,2,1,155.3382893,189.1074826,323.1700901,172.9981904,208.3110937,139.0536642,303.8562538,2.402609939,-0.279166917,-0.475877211,-1.011740446,-0.3868428,-0.572594272,-0.168421598
SCPT_57279_Raw01_result.csv,57279,7.6,2.5454,0.0472,117.5,2.5454,0.0472,-0.0573,2,1,153.5623882,186.9455161,316.6406754,171.2339589,206.639391,137.7368217,302.7057348,2.427902258,-0.267668589,-0.464378883,-0.991329281,-0.376592469,-0.564536868,-0.158906441
SCPT_57279_Raw01_result.csv,57279,7.62,2.3623,0.049,117.5,2.3623,0.049,-0.0576,2,1,152.2208969,185.3123962,307.7252686,171.3768943,212.9181906,136.7879456,304.2163371,2.483642459,-0.258894401,-0.455604696,-0.962769066,-0.377426858,-0.594469677,-0.151993551
SCPT_57279_Raw01_result.csv,57279,7.64,2.2551,0.0455,117.5,2.2551,0.0455,-0.057,2,1,150.0432525,182.6613508,302.3488549,168.3596113,206.4434948,135.1414575,301.3958608,2.493902908,-0.244485269,-0.441195563,-0.945143166,-0.359663902,-0.563588408,-0.13988373
SCPT_57279_Raw01_result.csv,57279,7.66,2.094,0.045,117.5,2.094,0.045,-0.0571,2,1,148.0291269,180.2093719,293.8895305,166.9617383,207.5297654,133.6813126,300.9972227,2.537407715,-0.230970724,-0.427681019,-0.916765617,-0.351326341,-0.568836443,-0.12902037
SCPT_57279_Raw01_result.csv,57279,7.68,1.9789,0.0409,117.5,1.9789,0.0409,-0.0562,2,1,145.3786279,176.9826775,287.6320606,163.2399541,199.4382202,131.6455887,297.3539491,2.5489255,-0.212903233,-0.409613527,-0.895243762,-0.328782896,-0.529066182,-0.113675044
SCPT_57279_Raw01_result.csv,57279,7.7,1.9284,0.0394,117.5,1.9284,0.0394,-0.055,2,1,144.3223233,175.6967414,284.8734272,161.7708629,196.4813194,130.8449051,296.0512345,2.55624858,-0.205610821,-0.402321115,-0.885606633,-0.319742574,-0.514129027,-0.107574358
SCPT_57279_Raw01_result.csv,57279,7.72,1.9639,0.0421,117.5,1.9639,0.0421,-0.0534,2,1,145.7506153,177.4355317,287.0010974,164.0340111,202.5009157,132.0079345,298.8496064,2.562134377,-0.215458713,-0.412169008,-0.893047706,-0.333635457,-0.544306075,-0.116423697
SCPT_57279_Raw01_result.csv,57279,7.74,2.0289,0.0428,117.5,2.0289,0.0428,-0.0525,2,1,146.9138985,178.8517026,290.7297026,165.0169611,203.1793105,132.9055679,299.7592802,2.546859157,-0.223408357,-0.420118652,-0.905955645,-0.339609929,-0.547650559,-0.123200526
SCPT_57279_Raw01_result.csv,57279,7.76,2.0401,0.0443,117.5,2.0401,0.0443,-0.0513,2,1,147.6129198,179.7026849,291.450688,166.1691742,206.5266488,133.487531,301.3135596,2.55281378,-0.228155107,-0.424865401,-0.908432491,-0.346568058,-0.56399112,-0.127569739
SCPT_57279_Raw01_result.csv,57279,7.78,2.1068,0.0414,117.5,2.1068,0.0414,-0.0497,2,1,147.649667,179.7474207,295.2041858,164.5820618,198.6898079,133.4513391,298.9389125,2.516576334,-0.228404019,-0.425114314,-0.921228939,-0.336970968,-0.525306521,-0.127298576
SCPT_57279_Raw01_result.csv,57279,7.8,2.3506,0.0357,117.5,2.3506,0.0357,-0.0484,2,1,148.5563669,180.8512292,308.0420788,161.8337532,182.0207573,134.0112697,293.6657382,2.414002561,-0.234526128,-0.431236422,-0.96379806,-0.32013126,-0.437682398,-0.131485565
SCPT_57279_Raw01_result.csv,57279,7.82,2.5326,0.0283,117.5,2.5326,0.0283,-0.0475,2,1,147.3795388,179.418569,317.1182557,156.5984996,161.8209611,132.9661718,285.272359,2.315396257,-0.226572823,-0.423283117,-0.992836417,-0.287246869,-0.320052212,-0.123656415
SCPT_57279_Raw01_result.csv,57279,7.84,2.5514,0.0292,117.5,2.5514,0.0292,-0.0468,2,1,148.0615069,180.2487911,318.1170907,157.5506213,163.9748459,133.5489803,286.636605,2.318723402,-0.231189441,-0.427899736,-0.995981191,-0.293308478,-0.333274704,-0.128029971
SCPT_57279_Raw01_result.csv,57279,7.86,2.4632,0.0372,117.5,2.4632,0.0372,-0.0464,2,1,150.572737,183.3059407,313.9245588,163.7584887,184.4358359,135.6676518,295.9166074,2.397531563,-0.248007936,-0.44471823,-0.982714365,-0.331954379,-0.450863297,-0.143769825
SCPT_57279_Raw01_result.csv,57279,7.88,2.2075,0.0326,117.5,2.2075,0.0326,-0.0476,2,1,146.1389418,177.9082769,300.9956465,158.4460307,175.8007037,132.1815605,290.8332401,2.433404678,-0.218119492,-0.414829786,-0.940657468,-0.298975701,-0.402912655,-0.117738103
SCPT_57279_Raw01_result.csv,57279,7.9,2.0833,0.0286,117.5,2.0833,0.0286,-0.0471,2,1,143.139375,174.2566305,294.4345635,154.116547,166.6830533,129.7587928,285.9866478,2.438734077,-0.197380473,-0.394090767,-0.91861845,-0.271270781,-0.349655791,-0.099238953
SCPT_57279_Raw01_result.csv,57279,7.92,2.1541,0.0352,117.5,2.1541,0.0352,-0.0449,2,1,146.711791,178.6056587,298.3774093,160.2684155,182.8914986,132.7445649,294.0721793,2.467897751,-0.222031724,-0.418742018,-0.931920826,-0.310411673,-0.442454739,-0.121988384
SCPT_57279_Raw01_result.csv,57279,7.94,2.7441,0.0396,117.5,2.7441,0.0396,-0.0425,2,1,154.5645465,188.1655349,327.6511309,167.2759293,187.2627476,138.901269,299.3359485,2.349885431,-0.274173452,-0.470883747,-1.025511083,-0.353206386,-0.466074365,-0.167325052
SCPT_57279_Raw01_result.csv,57279,7.96,3.5686,0.0397,117.5,3.5686,0.0397,-0.0445,2,1,161.2088663,196.254272,362.5073119,171.3427622,181.0954127,144.3879536,300.2078275,2.194237839,-0.316262497,-0.512972791,-1.126606311,-0.377227674,-0.432585701,-0.206065466
SCPT_57279_Raw01_result.csv,57279,7.98,4.1312,0.0372,117.5,4.1312,0.0372,-0.0584,2,1,163.6812563,199.2641382,383.3494329,171.7054328,172.5212843,146.7724915,298.1920311,2.094011558,-0.331482644,-0.528192938,-1.182508597,-0.379342075,-0.384082282,-0.222445377
SCPT_57279_Raw01_result.csv,57279,8,4.6576,0.0324,172,4.6576,0.0324,-0.0675,2,1,164.158592,199.8452424,401.3971861,169.748302,159.9550743,147.7295688,293.3301968,1.993825314,0.046661492,-0.150048802,-0.847456949,0.013177713,0.072601487,0.152111112
SCPT_57279_Raw01_result.csv,57279,8.02,5.5334,0.0274,172,5.5334,0.0274,-0.072,2,1,164.9132237,200.7639245,428.9142272,168.4048112,146.6618959,149.4522479,287.555438,1.858643993,0.042075058,-0.154635236,-0.913762486,0.021123805,0.159364567,0.140517547
SCPT_57279_Raw01_result.csv,57279,8.04,5.9151,0.0229,172,5.9151,0.0229,-0.0735,2,1,163.4215859,198.9480176,440.1342278,165.3156125,136.0834102,148.7674403,281.2423175,1.787016028,0.051161198,-0.145549096,-0.939585267,0.039638027,0.234226469,0.145110193
SCPT_57279_Raw01_result.csv,57279,8.06,6.0441,0.0217,172,6.0441,0.0217,-0.0737,2,1,163.0849937,198.5382532,443.9022941,164.5477034,133.257495,148.6677877,279.5014984,1.765726384,0.053222978,-0.143487316,-0.948110003,0.044293959,0.255211167,0.145780273
SCPT_57279_Raw01_result.csv,57279,8.08,6.0072,0.0232,172,6.0072,0.0232,-0.0737,2,1,164.0930556,199.765459,442.968405,165.969121,136.625496,149.4660183,282.1047776,1.781842576,0.047060798,-0.149649497,-0.94600397,0.035692724,0.2302509,0.140425412
SCPT_57279_Raw01_result.csv,57279,8.1,5.8434,0.0263,172,5.8434,0.0263,-0.0732,2,1,165.6721704,201.6878597,438.4039663,168.4822174,143.6593777,150.5333873,286.8626711,1.821816968,0.037483518,-0.159226776,-0.935646306,0.020664267,0.180049412,0.133309575
SCPT_57279_Raw01_result.csv,57279,8.12,5.6451,0.0296,172,5.6451,0.0296,-0.0728,2,1,167.0609773,203.3785811,432.7399029,170.9139656,151.1553281,151.3673916,291.4121958,1.865768807,0.029135597,-0.167574697,-0.922642385,0.006334172,0.129186506,0.127784538
SCPT_57279_Raw01_result.csv,57279,8.14,5.4919,0.034,172,5.4919,0.034,-0.0724,2,1,168.9867948,205.7230545,428.3000111,174.2181529,160.7270863,152.6174578,296.8341996,1.911475367,0.017673902,-0.179036392,-0.912329434,-0.01281379,0.067786666,0.119559962
SCPT_57279_Raw01_result.csv,57279,8.16,5.3845,0.0338,172,5.3845,0.0338,-0.069,2,1,168.5775481,205.2248412,425.2094488,173.7800597,160.6940865,152.2133373,296.7474614,1.922006304,0.020098607,-0.176611688,-0.905087391,-0.010295998,0.067992003,0.122211405
SCPT_57279_Raw01_result.csv,57279,8.18,5.6992,0.0317,172,5.6992,0.0317,-0.0571,2,1,168.7356085,205.4172625,434.8377731,173.0267895,155.4135765,152.7525122,294.5893676,1.875643673,0.019161434,-0.17754886,-0.927478549,-0.005951958,0.101404678,0.118675432
SCPT_57279_Raw01_result.csv,57279,8.2,6.2505,0.0276,172,6.2505,0.0276,-0.0552,2,1,168.2341841,204.8068329,450.6442864,171.0697291,145.6123528,153.1317526,289.7094155,1.795256399,0.022137515,-0.174572779,-0.963183829,0.005423231,0.166546504,0.116195798
SCPT_57279_Raw01_result.csv,57279,8.22,6.818,0.026,172,6.818,0.026,-0.0546,2,1,168.8765298,205.5888189,466.0298089,171.1899139,141.2601926,154.3979692,287.8312358,1.735343434,0.018326622,-0.178383673,-0.996755123,0.004720929,0.19689095,0.107960992
SCPT_57279_Raw01_result.csv,57279,8.24,7.2248,0.0255,172,7.2248,0.0255,-0.0597,2,1,169.6212881,206.4954812,476.5569925,171.8170639,139.6237182,155.5461773,287.4053675,1.700030217,0.013926242,-0.182784053,-1.019092846,0.001064148,0.2085434,0.100551829
SCPT_57279_Raw01_result.csv,57279,8.26,7.5762,0.0244,172,7.5762,0.0244,-0.044,2,1,169.7634644,206.6685653,485.5899187,171.7478885,136.9574622,156.146638,286.0383903,1.665653534,0.013088395,-0.1836219,-1.037870002,0.00146684,0.227824094,0.096698924
SCPT_57279_Raw01_result.csv,57279,8.28,7.8348,0.0275,172,7.8348,0.0275,-0.0196,2,1,172.4612584,209.9528363,492.2351424,175.2153466,142.6791573,158.575062,290.7705965,1.668687375,-0.002678145,-0.19938844,-1.051462057,-0.018521293,0.186896022,0.081266418
SCPT_57279_Raw01_result.csv,57279,8.3,8.1142,0.0318,172,8.1142,0.0318,-0.0127,2,1,175.7777475,213.9903014,499.0623999,179.5358559,150.386556,161.4188934,296.5722121,1.677405207,-0.021725922,-0.218436216,-1.065236661,-0.042880465,0.134285458,0.063491669
SCPT_57279_Raw01_result.csv,57279,8.32,8.6175,0.0334,172,8.6175,0.0334,-0.0237,2,1,177.7469632,216.3876074,510.6924933,181.9560964,152.5153606,163.5979926,298.7857076,1.654150565,-0.032866507,-0.229576801,-1.088273158,-0.056270952,0.12022916,0.050082323
SCPT_57279_Raw01_result.csv,57279,8.34,9.1272,0.0313,172,9.1272,0.0313,-0.031,2,1,177.320679,215.8686528,522.0966602,181.5014061,148.1343417,164.1801979,296.5801142,1.608911086,-0.030465363,-0.227175657,-1.110358267,-0.053768924,0.149374901,0.046529885
SCPT_57279_Raw01_result.csv,57279,8.36,9.4835,0.0276,172,9.4835,0.0276,-0.0365,2,1,175.6702479,213.8594322,529.8774087,179.1066423,140.9767814,163.4820622,292.0288057,1.565922292,-0.021114169,-0.217824464,-1.125151199,-0.040486919,0.198899271,0.050791204
SCPT_57279_Raw01_result.csv,57279,8.38,9.6774,0.0284,172,9.6774,0.0284,-0.0455,2,1,176.5525995,214.9335994,534.0432158,180.223129,142.2522928,164.4577462,293.3367599,1.560541696,-0.026124369,-0.222834663,-1.132982287,-0.046701212,0.189892286,0.044840802
SCPT_57279_Raw01_result.csv,57279,8.4,9.8648,0.0314,172,9.8648,0.0314,-0.0522,2,1,178.8127046,217.6850317,538.0462526,183.0952047,147.3777536,166.4030715,297.4127087,1.569028926,-0.038844438,-0.235554732,-1.140450051,-0.062511785,0.154495434,0.03308149
SCPT_57279_Raw01_result.csv,57279,8.42,10.0929,0.0356,172,10.0929,0.0356,-0.0542,2,1,181.7469773,221.2571898,542.8861319,186.858333,154.3609381,168.8119684,302.5393939,1.581058102,-0.055121008,-0.251831303,-1.149405119,-0.082856276,0.108200863,0.018708994
SCPT_57279_Raw01_result.csv,57279,8.44,10.2817,0.04,172,10.2817,0.04,-0.0544,2,1,184.5877442,224.7155147,546.8786671,190.5173896,161.5080631,171.0209648,307.3841528,1.59478063,-0.070630452,-0.267340746,-1.156732486,-0.102248998,0.062939409,0.005708327
SCPT_57279_Raw01_result.csv,57279,8.46,10.2809,0.0433,172,10.2809,0.0433,-0.054,2,1,186.3886831,226.907962,546.9939535,193.0071603,167.0820263,172.2613168,310.7541335,1.611373918,-0.08033971,-0.277050005,-1.156943272,-0.115232811,0.02900961,-0.001518131
SCPT_57279_Raw01_result.csv,57279,8.48,10.134,0.0453,172,10.134,0.0453,-0.0534,2,1,187.4533275,228.2040509,544.1207361,194.0060326,170.4413055,172.6634723,312.7371333,1.631088781,-0.086035418,-0.282745712,-1.151676687,-0.120394778,0.009103489,-0.003849976
SCPT_57279_Raw01_result.csv,57279,8.5,9.8912,0.046,172.5,9.8912,0.046,-0.0527,2,1,187.4985229,228.2590713,539.2240802,194.181484,172.1641195,172.39356,313.4917413,1.64823623,-0.083373731,-0.280084025,-1.139733981,-0.11839597,0.001949031,0.000617234
SCPT_57279_Raw01_result.csv,57279,8.52,9.6059,0.0479,172.5,9.6059,0.0479,-0.0517,2,1,188.092394,228.9820449,533.348369,194.9827494,175.8604806,172.3587591,315.2647185,1.674542404,-0.086536063,-0.283246357,-1.128777575,-0.122513853,-0.019293721,0.000819123
SCPT_57279_Raw01_result.csv,57279,8.54,9.268,0.0501,172.5,9.268,0.0501,-0.0508,2,1,188.6653678,229.6795782,526.2159174,195.8384465,180.2007583,172.2247765,317.2146218,1.705885061,-0.089577669,-0.286287963,-1.115314381,-0.12689283,-0.043674317,0.001596772
SCPT_57279_Raw01_result.csv,57279,8.56,9.019,0.0519,172.5,9.019,0.0519,-0.0497,2,1,189.1345655,230.2507754,520.8879921,196.5648756,183.7351071,172.165936,318.7979694,1.730292351,-0.092061512,-0.288771806,-1.105137796,-0.130595296,-0.063097848,0.001938481
SCPT_57279_Raw01_result.csv,57279,8.58,8.7954,0.0527,172.5,8.7954,0.0527,-0.0484,2,1,189.1598525,230.2815595,516.0364238,196.6799825,185.6153084,171.8740758,319.5618382,1.748907694,-0.092195201,-0.288905496,-1.095780115,-0.131180717,-0.073279061,0.003635145
SCPT_57279_Raw01_result.csv,57279,8.6,8.6033,0.0518,172.5,8.6033,0.0518,-0.047,2,1,188.4763614,229.4494834,511.8228418,195.7691219,184.6638998,171.1943913,318.9827911,1.758151407,-0.088575359,-0.285285653,-1.087581317,-0.126538779,-0.068140178,0.007597534
SCPT_57279_Raw01_result.csv,57279,8.62,8.456,0.0517,172.5,8.456,0.0517,-0.0456,2,1,188.227,229.145913,508.580164,195.4515693,184.9076339,170.8520973,319.0493654,1.768200391,-0.087251445,-0.283961739,-1.081225615,-0.124915385,-0.069459188,0.009598982
SCPT_57279_Raw01_result.csv,57279,8.64,8.3141,0.0509,172.5,8.3141,0.0509,-0.0443,2,1,187.6701847,228.4680509,505.4241084,194.6900311,183.9846856,170.3254772,318.5500494,1.77485152,-0.084288849,-0.280999143,-1.075000659,-0.121011473,-0.064455287,0.012686058
SCPT_57279_Raw01_result.csv,57279,8.66,8.149,0.05,172.5,8.149,0.05,-0.0427,2,1,187.0063433,227.6598961,501.688289,193.8023751,182.9471922,169.6919847,317.950897,1.782805173,-0.080745301,-0.277455595,-1.067581752,-0.116441718,-0.058800307,0.016412298
SCPT_57279_Raw01_result.csv,57279,8.68,7.9802,0.0488,172.5,7.9802,0.0488,-0.041,2,1,186.1844585,226.6593408,497.8146737,192.6954491,181.4030273,168.9488094,317.0842895,1.789778681,-0.076340658,-0.273050952,-1.05983063,-0.110713722,-0.050323989,0.020801471
SCPT_57279_Raw01_result.csv,57279,8.7,7.7916,0.0515,172.5,7.7916,0.0515,-0.039,2,1,187.029978,227.6886689,493.4100651,194.071943,186.4859561,169.2304124,319.4413285,1.816809684,-0.080871678,-0.277581972,-1.050943367,-0.117831694,-0.077958697,0.019136063
SCPT_57279_Raw01_result.csv,57279,8.72,7.6428,0.0459,172.5,7.6428,0.0459,-0.0371,2,1,184.2559665,224.3116114,489.9123158,190.085528,177.3883611,167.2631294,314.8343744,1.801660624,-0.065928677,-0.262638971,-1.043829191,-0.097076882,-0.027944223,0.030829039
SCPT_57279_Raw01_result.csv,57279,8.74,7.5367,0.0697,172.5,7.5367,0.0697,-0.0352,2,1,193.5225997,235.5927301,487.4279886,204.2418675,216.7482212,172.926049,332.5627097,1.912137344,-0.114997064,-0.311707358,-1.038745327,-0.16890768,-0.228339173,-0.002466804
SCPT_57279_Raw01_result.csv,57279,8.76,7.5816,0.038,172.5,7.5816,0.038,-0.0333,2,1,180.3946081,219.6108273,488.6676462,184.4141033,163.6177146,164.6802691,307.535597,1.765195886,-0.044749482,-0.241459776,-1.041285362,-0.066786554,0.052864538,0.046391406
SCPT_57279_Raw01_result.csv,57279,8.78,7.9973,0.0367,172.5,7.9973,0.0367,-0.031,2,1,180.7137358,219.9993305,498.8883578,184.467654,160.4395539,165.5771601,306.4447866,1.727501454,-0.046516972,-0.243227267,-1.061985102,-0.067076895,0.072479976,0.040959926
SCPT_57279_Raw01_result.csv,57279,8.8,9.1947,0.0284,172.5,9.1947,0.0284,-0.0285,2,1,177.8172812,216.4732119,526.3836245,180.7321502,143.8202724,165.4850774,296.876235,1.596923575,-0.030359276,-0.227069571,-1.115633035,-0.046618866,0.181832825,0.041516213
SCPT_57279_Raw01_result.csv,57279,8.82,11.6639,0.0247,172.5,11.6639,0.0247,-0.0298,2,1,178.2865421,217.044486,576.634939,182.5335243,135.4291019,169.3859726,292.2190708,1.444171141,-0.032994806,-0.229705101,-1.206812142,-0.056536615,0.241948966,0.018217264
SCPT_57279_Raw01_result.csv,57279,8.84,14.6969,0.027,172.5,14.6969,0.027,-0.045,2,1,181.7477315,221.258108,629.9540552,189.6674231,138.0149643,176.528671,296.2967844,1.334149091,-0.052222399,-0.248932693,-1.295249652,-0.094874897,0.22303512,-0.023086068
SCPT_57279_Raw01_result.csv,57279,8.86,17.2634,0.0351,172.5,17.2634,0.0351,-0.0435,2,1,187.7828761,228.6052405,670.1096673,199.2853745,148.7546533,184.7613302,307.1179124,1.289166536,-0.084889145,-0.281599439,-1.357044145,-0.144340604,0.14809891,-0.068667649
SCPT_57279_Raw01_result.csv,57279,8.88,18.6468,0.0712,172.5,18.6468,0.0712,-0.0236,2,1,207.5269874,252.6415499,690.4287587,222.8435388,195.9289935,198.2437426,337.0800944,1.390545001,-0.184864154,-0.381574449,-1.386915558,-0.256072669,-0.127355079,-0.13910006
SCPT_57279_Raw01_result.csv,57279,8.9,21.5013,0.0485,172.5,21.5013,0.0485,-0.0194,2,1,195.8781137,238.4603123,729.241885,213.0759661,164.3997642,196.1280583,321.1900567,1.226651999,-0.12709536,-0.323805655,-1.441608244,-0.211251514,0.048096188,-0.128370568
SCPT_57279_Raw01_result.csv,57279,8.92,25.1786,0.1185,172.5,25.1786,0.1185,-0.0036,2,1,227.0708611,276.4340918,774.8427487,251.3851549,243.3505673,216.2153002,361.3708213,1.346478503,-0.274864896,-0.47157519,-1.502262867,-0.376589008,-0.344105831,-0.225877435
SCPT_57279_Raw01_result.csv,57279,8.94,23.6002,0.1719,172.5,23.6002,0.1719,-0.0004,2,1,243.1989021,296.0682286,756.0985005,269.9811444,302.5775043,221.0636872,379.3093845,1.49248601,-0.343482399,-0.540192693,-1.477774423,-0.447954885,-0.561940221,-0.248053601
