Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,0.65,0.6299999999999998,2.6652455735927068,0.14335697364483815,0.013955529936259535,113.5381722089759,138.22038355875333,232.66208576260078,119.67354409294413,213.36693804287128,60.38995948732137,150.98861353582714,2.6754492780812305,2.675495776949142
2,0.66,1.15,0.49999999999999967,3.851115835660661,0.0804359048518902,0.0018876390552933742,129.71987790341373,157.9198513606775,301.01531327797585,149.86443731464894,197.43974341499967,84.26972520704828,189.32310828262692,2.248301584853969,2.2483405917996353
3,1.16,1.65,0.4999999999999998,12.369344813678289,0.05433774111540282,0.0011724299766782277,144.91593762131154,176.41940232159655,491.5992891943705,177.20005813616288,161.37455633438398,109.27988238328736,203.227877061698,1.4403561065809525,1.4341282926590784
4,1.66,2.15,0.4999999999999998,6.863566357857897,0.03102284599620224,0.0007957034298026653,135.9442028689426,165.4972904491477,404.6609370455737,163.68721315697601,143.21335349869614,104.36458822346393,203.31310146823998,1.662280895751619,1.657155028093192
5,2.16,2.65,0.49999999999999956,3.1644933813294953,0.02691943466004635,0.0009504176184099277,127.14925261740723,154.7903944907568,308.06785140172985,154.4311939082236,151.218849313685,98.46662147589048,210.56890945961877,2.092842270694721,2.0904164732132853
6,2.66,3.17,0.5199999999999996,4.055228899918874,0.01589777847176985,0.0019923073907252412,130.20611528464147,158.51179252043315,345.21406159284646,148.97187046955878,121.55697846925561,103.06045918603941,206.84278634093747,1.8793424474652447,1.8294427197778076
7,3.18,3.67,0.49999999999999956,0.8425058158061356,0.022589602036690498,0.03277371128607481,105.8534731051243,128.86509769319485,193.26925391250617,134.70042866299627,164.49970712504822,88.51217950775329,222.94028385971149,2.8798655610632733,2.8781856032147783
8,3.68,4.17,0.49999999999999956,6.065872889687227,0.0476440358725245,0.0007238327977128227,160.79060574683155,195.74508525701236,414.74273055007365,185.59721305272203,185.39178035063796,129.96753787401153,258.0247440125032,1.9100825722599308,1.852565406616463
9,4.18,5.27,1.0999999999999996,9.82039086734497,0.04327173907358861,0.0025394227193594396,173.02738295925676,210.64203142866086,507.70696943213557,193.08243952488223,169.1981244126226,145.4451662799749,267.906104982148,1.6386961165333636,1.5907550360489302
10,5.28,5.77,0.4999999999999991,6.017610202824916,0.04174936311307742,0.00220165165227203,168.55694375705164,205.19975761728034,427.5918978761493,184.57246843622374,175.57852762284512,141.2199295642379,276.55692601610633,1.9273727306724002,1.8743056689239543
11,5.78,6.64,0.8699999999999992,8.214863600283042,0.047258109434520516,0.001103569670552449,180.89862572264693,220.22441392322222,487.12836113491204,196.16573054843317,181.57036749476833,154.12830690510216,290.1161600467165,1.7915431088231863,1.7459289318955253
12,6.65,7.21,0.5699999999999994,1.3118119414455292,0.01938860733911335,0.04412385488814627,130.85727373311647,159.3045071533591,245.5007776321864,140.27064818367384,148.34440719773505,113.33068113764396,262.1124167289825,2.724545993896258,2.6530928340925546
13,7.22,7.71,0.5,5.760217260247288,0.016175518667805013,0.012832476989504392,162.89855606600975,198.31128564557713,433.5280719481102,165.25832136408715,126.60950502350968,141.03794526250667,263.75128001717974,1.8147422337254786,1.7678054561310381
14,7.72,8.21,0.5000000000000009,2.751447861538318,0.03969654918181324,0.048651969503960404,160.8126078235887,195.77187039393397,329.5720196008778,170.38633475288242,185.7321052815683,139.0980213586802,299.6624530285509,2.437858485694055,2.3810069508507246
15,8.22,8.71,0.5,8.284227242245077,0.034077650721982336,0.010253808634091883,185.20672388017772,225.46905515847732,504.11342503213564,190.77541029421778,160.307410939899,163.72079284931735,300.78039500922665,1.755337513140946,1.7154740535502142
16,8.72,9.39,0.6799999999999997,10.46812315149108,0.039635137171674266,0.009120152415526507,194.90747240636244,237.27866205991958,554.9291095673849,201.38394864122964,167.64288642796384,174.70535558335757,312.55337094325546,1.6622197704865087,1.6265948173723277
17,9.4,10.01,0.6199999999999992,5.252029128992112,0.05703814875334681,0.0647025632902739,190.352375425897,231.73332660543971,430.08188842141624,195.7738263843456,205.29215040722852,166.21525769674648,331.8049547544327,2.1587851041726043,2.1153815587564937
18,10.02,10.51,0.5,3.236109002408444,0.03741144582806921,0.031072013046511932,172.65809174726127,210.19245951840512,359.90089149572276,172.67561315442987,177.6095575960501,152.04298403249692,317.45887014928564,2.3707818333259074,2.3234494865930184
19,10.52,11.13,0.620000000000001,7.895739515426235,0.03615503088089633,0.011215725608392055,196.36276208166598,239.0503190559411,507.21755022107425,194.39474715554766,166.17412503872913,174.9543917112908,322.4464796819172,1.8478137033886517,1.8113310944910612
20,11.14,11.66,0.5299999999999994,5.705273094593579,0.035650544198015915,0.019634314489426034,191.54922140710144,233.1903564956016,450.3567719588429,185.81899907968102,167.47253360790876,169.18108237515992,325.32080342419033,2.0551939319835357,2.015834869412456
21,11.67,12.82,1.1600000000000001,1.0032543520465942,0.00877671312392018,0.3313547107612641,137.83714289282344,167.8017391738719,239.9199592412553,121.90274322334892,111.83900363662971,119.5982798185429,272.5309360690277,2.9207889295555423,2.8616845533262087
22,12.83,13.84,1.0199999999999996,4.714658283399849,0.18624517517429667,0.1712884387548034,230.12576045204102,280.1530996807452,427.26312624180343,236.6801974868255,361.65874395569716,197.21063386662067,419.03546400153164,2.6578684148003613,2.6168633029646817
23,13.85,16.21,2.370000000000001,5.985558416738641,0.38123606353133166,0.03488787827499593,265.90463872544757,323.7099949701099,471.1325838048158,276.19352752950425,508.12284132658937,223.88720696014315,474.8124784960641,2.779701430593876,2.7442886596252127
24,16.22,17.24,1.0299999999999994,7.72218558434724,0.45261807014854366,0.30914464541564013,291.96487758243944,355.4355031438385,529.2512250995038,294.32610941421433,535.4100944467788,242.767733495222,499.9209021268423,2.6923378316799904,2.660277321155876
