Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.5,2.21,0.7199999999999998,6.941771405540338,0.02310715054972248,0.0008745500195969308,130.29797220495408,158.62361833646605,405.2073329158398,152.9618040203512,123.87816563340465,101.16112893657449,194.20802095064485,1.5854368268503507,1.5794758902466917
2,2.22,2.85,0.6399999999999997,12.337968352440914,0.04754970814931578,0.0017753415185949133,158.67447480198675,193.1689258458968,520.8134028455489,188.70580405876962,163.13646477147725,127.39252530255453,232.0478040782163,1.4693652450998858,1.4173342669853166
3,2.86,3.35,0.5,6.813984859894491,0.027914725488442472,0.0018730377257143462,148.02938546478802,180.20968665278548,423.6227828128507,170.5164532884457,143.6523703936675,118.43886491493366,227.01677345285012,1.712618708774104,1.6444469063630995
4,3.36,4.41,1.06,12.076246556489592,0.04775626867896337,0.0009351118238617721,173.88809059399648,211.6898494187782,538.8411175316191,200.8819281273983,172.38489615172625,143.03742439860818,258.5908915718065,1.5473204012390815,1.4704791057705848
5,4.42,4.91,0.5,2.5261353780657125,0.04203194187269446,0.0427119666172663,146.74641621192328,178.64781104060245,302.629159471528,170.8611511847814,193.8592878223031,118.96291913350436,263.49362538802905,2.459968677107217,2.339266337912437
6,4.92,5.41,0.5,9.537444964333634,0.04222608898409511,,180.01978452180668,219.15452028741691,506.556435571242,199.3741636860701,171.86975251449044,148.24008046637098,273.2102194215289,1.7121611737734843,1.6077975441683303
7,5.42,5.91,0.5,6.02005827507937,0.021875880557948063,0.0008000000000000003,164.19630760870237,199.89115708885512,428.8033495875689,174.11755345095395,139.61093872367024,134.78694927246,255.8870034983563,1.8656622446122415,1.7402503572499775
8,5.92,6.41,0.5,3.512328368160055,0.04637108746175802,0.012160367919203987,166.1571815531492,202.27830797774672,352.0686768460513,180.73961792969055,193.56400654556094,135.9096666170145,287.0993825472808,2.3588656180326453,2.215285443993219
9,6.42,7.39,0.9799999999999995,14.09375951638976,0.040863546030940695,0.0003162277660168384,193.9665204997983,236.13315539105886,605.1850832901329,212.92069481195728,168.91548375680946,169.51362550745154,293.5974667071026,1.5083209444456036,1.4228073296277164
10,7.4,8.23,0.8399999999999999,11.909380327512602,0.03846750824015277,,195.23680625318485,237.6795902212688,574.499460382249,207.81128058041688,166.76279378778776,170.40595409082735,300.2214126169335,1.6067405200259535,1.5188877932164653
