Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.5,2.0,0.5099999999999998,0.8865353356808168,0.02645872531040116,0.002454853425097941,97.98686444282441,119.28835671300378,183.72351408271257,95.58944056509606,122.19103405300758,74.90210454961158,191.95707079898057,2.847637188029294,2.8472377040825485
2,2.01,2.5,0.5,0.5771894000049665,0.025653374965491145,0.0009031794777088081,93.4273312448544,113.73762064590974,159.827282434795,96.24268657283915,131.59219501179328,75.3933877921564,203.28369589172942,3.1461386500117334,3.146124842954549
3,2.51,3.28,0.7799999999999998,0.4576726785223964,0.01949820970606218,0.0002996614023417972,90.33703617319117,109.97552229779788,149.91060854131436,94.44578627086024,125.6565260543451,76.37979340556022,208.54998066865684,3.2414381360887847,3.241459332345261
4,3.29,3.84,0.5599999999999996,0.6512970988060074,0.024357916939754108,,101.54281705013605,123.61734249581774,175.0579543393794,107.47193191513071,142.12040896546847,86.78434344614173,226.98798099901865,3.0753524460918147,3.0756678439480023
5,3.85,4.91,1.0699999999999998,0.4937696489108954,0.012953249599399927,0.0002213363839400643,94.80944844481378,115.42019810672987,160.76736236082894,98.33470194443606,116.1761684062887,83.76084074551632,219.7452992891382,3.1264330416998947,3.1265306764210212
6,4.92,5.41,0.5,0.6306328557681087,0.012476131859610724,0.0027943802706478413,101.40014010329247,123.44364882139958,179.5583008994498,104.34229874366389,116.12563678265712,90.60385620913435,228.52429216926697,2.9573395956657076,2.957101179418355
7,5.42,5.91,0.5,0.49682383024779897,0.011151245134609763,0.005224472611846824,97.79504599637869,119.05483860428726,165.46589450225292,101.2142572916842,115.303526399122,88.99163602144658,230.13760963642895,3.1114063672629158,3.111018237566248
8,5.92,7.24,1.33,0.6035006383423823,0.015624370641118313,0.009509513929069105,106.31102504432252,129.42211744526202,180.92484336660635,113.05495389419148,136.06341417032863,98.08027547819951,250.008423278841,3.0704994637387673,3.069901477427879
9,7.25,7.81,0.5699999999999994,0.6247255104598114,0.02895905726721075,0.016589513271469562,114.4775909544505,139.36402377063558,185.9298759995399,129.55695657502594,186.52894511771694,107.75696597512939,280.46761589601283,3.218189808036309,3.2178722082119458
10,7.82,8.87,1.0599999999999987,0.8149205165795452,0.013174663684139805,0.03017959788761328,114.9477438258212,139.93638378795617,208.03570275442289,121.56064492352913,131.40005946436438,107.902638891995,260.324511499193,2.839176202047512,2.8680009263882713
11,8.88,9.37,0.4999999999999982,0.5752935326983233,0.012315362410650536,0.042785177517597216,109.77868958381374,133.64362210203404,184.12986385723897,116.219994372844,134.186504291574,104.63540617933664,263.3093292602219,3.093591420313129,3.141966121996691
12,9.38,10.42,1.049999999999999,0.8909713687663887,0.020076575494638677,0.04775861831992852,124.76388113372028,151.8864639888769,219.1142924709495,133.62371919937902,158.58459794801522,118.70018498857527,287.33105396967807,2.916786759593243,2.9655629658121856
13,10.43,12.32,1.9000000000000004,0.8806414734293637,0.021445152295034055,0.05957763338469586,130.1230320555922,158.4106477198513,221.32519366208052,133.92752837737262,161.24550579894236,123.81779433558313,300.09016752957996,3.009992688168571,3.0531112380809344
14,12.33,12.89,0.5700000000000003,0.7618251848206328,0.012009269772029065,0.07753670117342004,126.06899798574253,153.47530189568647,211.98228799519683,119.73109502898407,127.80757347424164,118.95792626835866,285.426444039594,3.0454959185043453,3.0844880221348414
15,12.9,13.39,0.5,0.9786188593836344,0.014958809046724081,0.09271983260979158,134.5743240702355,163.8296119115911,234.13461656706505,128.1387908294122,135.83247323174055,127.05471871314253,297.34915983105606,2.919964854791775,2.957497658762535
16,13.4,13.89,0.5,1.3134555091330986,0.026001130075948297,0.11187669141328489,148.5294315120178,180.8184383624565,262.81455081370996,144.88886207473172,165.9583724937935,140.2264313518439,323.24154832359847,2.851539179168479,2.886419802849244
17,13.9,14.39,0.5,1.2388276360719281,0.03046152075964062,0.13217269973588783,150.52202973927965,183.24421011738414,258.2359753376173,147.108236966432,178.1820082212199,142.3062939476872,332.8377439949456,2.9492294282829254,2.981996230338561
18,14.4,14.89,0.5,1.3792072661213435,0.030062507512343056,0.15473158818119725,154.6434111628511,188.26154402434037,270.05731652588497,148.80662517896792,174.62020691252522,145.76603901841722,335.4674346364539,2.8851854726844564,2.91666535181642
19,14.9,15.39,0.5,1.5523722054782367,0.04505556715721501,0.1785822267378334,164.55963334849187,200.3334666851204,283.5486563793892,161.1324827584159,206.62609234897502,154.77176197723864,356.9139835920642,2.9202479036448645,2.9491781022836387
20,15.4,15.89,0.5,1.1976006238988526,0.04432128766553172,0.18939264731386934,158.84199258809744,193.37286054203173,258.2219531851048,154.80777574014718,209.62798268335044,150.24320897064996,358.4026534648905,3.121165514398379,3.1472599874986473
21,15.9,17.0,1.1099999999999994,1.0502904155699595,0.04595287644987159,0.20635900211232022,158.278449904077,192.6868085788766,247.34947616493804,152.2667935142417,214.8133560162977,149.94415494426494,364.3235279024726,3.260550831838494,3.2829618743131603
