Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,2.24,2.1999999999999997,2.2822424240462276,0.10479309835072426,0.0011860669125257992,123.4315203252468,150.26445952638718,246.80730312504218,147.86777672683345,239.6523766184815,80.12082745261661,195.7053309561843,2.6659571465852374,2.665802128091736
2,2.26,3.16,0.9199999999999999,4.376112319248288,0.020304402264992936,,130.33650668723277,158.67052988010923,352.13875121059334,149.32671665312375,128.00170557074685,104.09873293514326,209.5558401460966,1.8428518221233892,1.835776402681444
3,3.18,3.84,0.6799999999999993,1.4260066336059956,0.024642960110915525,0.020982581313125272,116.93102946196046,142.3508184754303,236.86664274027802,138.57143945457588,155.52516514965663,96.81174207177524,227.72508027872797,2.548944630047739,2.550187592920451
4,3.86,4.52,0.6799999999999993,6.39337562634636,0.03848482689656221,0.002999999999999999,156.94956743454338,191.06903861596575,425.15732117513295,176.83370953117608,165.6802192469063,130.99805882141274,255.21678325568305,1.8057501190507588,1.7834275351114728
5,4.54,5.02,0.4999999999999991,1.376610314296349,0.022471034531130526,,120.61669818879868,146.83771953418974,239.01276163482873,141.45795057936206,156.90713965596316,104.18789883875155,243.30058862685013,2.5912223169059545,2.5791843068653884
6,5.04,6.78,1.7599999999999998,3.6378831664221805,0.028759457846320828,0.02934825581971741,150.8327738775476,183.62250732918844,354.8307347616162,163.79678254926938,157.2436501754962,129.63166008493482,266.78073609915697,2.104978017355997,2.082195319893826
7,6.8,8.34,1.5599999999999996,2.0317474957093826,0.04160167926756899,0.010714156685007296,150.0415110249818,182.6592308130212,291.38603611230275,165.31135277180465,197.27991380362386,131.73817286876704,296.8510888875776,2.601194946776332,2.5777472286817793
8,8.36,8.84,0.5,4.73379441846622,0.03805161608369255,0.013424118894775084,173.91391759588606,211.72129098629594,407.56301337103304,179.2962936007856,173.3916246688876,153.10611318073072,305.08261660481753,2.0841411675930743,2.066178530692467
9,8.86,10.44,1.5999999999999996,13.176501052144726,0.07774085480375552,0.04420093073711481,215.79948423181136,262.71241558655305,609.875673885398,227.30898072156484,217.7064334730765,194.33586836224129,347.208220476102,1.6674041125826005,1.6558318778709367
10,10.46,12.14,1.6999999999999993,19.151648780502363,0.1110005829935719,0.045634942533127984,240.07436082234568,292.2644392619861,714.7371660294534,256.09146247393653,251.3370142112434,220.72894139814463,379.5468848184671,1.5597333606822803,1.5506861587063396
11,12.16,12.78,0.6399999999999988,3.5818175165130066,0.04945949473409383,0.06967496783752126,188.6911974264382,229.71102295392484,381.6507587936696,183.41682446098457,199.1356912362372,166.67446786445487,346.0626600068737,2.433773637710381,2.4217136374791775
12,12.8,14.76,1.9799999999999986,11.087198842016832,0.09971331535374148,0.04191100084092518,238.71537472840245,290.61002140849,591.8071660532404,238.590017687589,250.7699891056447,213.68594165878284,391.98075216976963,1.9108920826295965,1.901060775451519
13,14.78,15.5,0.7400000000000002,21.178813374297814,0.18216424522433386,0.06881298279598307,279.6623465837431,340.4585088845569,764.3817495167752,289.69168823613484,321.33578517169286,253.17981564288834,436.3073716842946,1.6968619770810953,1.6889651643403525
14,15.52,17.1,1.6000000000000014,11.0127184257047,0.09847210781238795,0.06328823465484852,249.28320062014257,303.475200754956,600.4061668857812,239.69571254370675,248.03274015728678,223.51640136428196,408.42024784350104,1.963449818129173,1.95443604482022
15,17.12,18.36,1.259999999999998,21.575554509785935,0.2029782809810324,0.06291024595336067,296.291573369422,360.70278497147035,782.3929533442208,298.85705608327777,338.3092979225438,267.67658608117966,460.6400390798859,1.7540945108887236,1.7471601650727195
16,18.38,19.24,0.879999999999999,1.9082080483799018,0.0352773058236332,0.3305701446922303,188.8291568724341,229.8789735838331,321.406900184101,158.6185745368796,173.42931632677252,165.9354298810953,365.78099551624183,2.930813465277341,2.9497031188303433
17,19.26,20.0,0.759999999999998,3.85068527155691,0.04935263829794322,0.11149644162079975,214.11475956998393,260.6614464330238,411.90541094503374,184.0061249140126,190.9366316768053,191.03122761947813,388.262156820065,2.5364905547292977,2.5315467876578053
