Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.02,0.58,0.5799999999999995,3.136614722595476,0.012669873773918736,0.023799999999999998,88.64030047320058,107.90993101085292,243.78417283826798,75.71238346327303,62.40224738394336,48.32641677639336,105.8611061460479,1.9417057499109789,1.9417057499109789
2,0.6,2.7,2.1199999999999997,5.234719046480867,0.022230943186443943,,125.14560203728205,152.35116769756053,356.9809179331613,140.72959102028966,120.51601727165226,91.83230158346876,183.7680010719558,1.759106601343384,1.7539919985727375
3,2.72,4.92,2.2199999999999993,3.0052764832562575,0.017976819356962236,,134.07087555022318,163.21671806114134,315.82349183854535,151.41146865628068,135.17318692916587,107.11350782077665,223.81226918950745,2.1335340557494646,2.048874729860746
4,4.94,6.0,1.0799999999999992,4.709636268358298,0.04626199518294092,,169.64938910769766,206.52969108763162,389.01655229565944,186.28802433866747,188.73236351495635,137.0583465866367,278.965752032708,2.1612950455315634,2.0192301215134583
5,6.02,6.5,0.5,9.855138890405387,0.1473537642135383,0.0012503357387119913,220.6252214543261,268.5872261183096,522.8368880952175,249.36329766978207,308.45125220797837,174.29898141620663,337.52345074786325,2.055155086544332,1.929216625890587
6,6.52,7.48,0.9800000000000004,17.416134990635868,0.36101566025277576,0.005110237567605202,274.3912480273742,334.04151933767304,657.0905148810778,319.11726329005205,477.4774614322411,210.19776448289204,391.68880676224063,2.0091539173581587,1.8993211634207907
7,7.5,9.38,1.9000000000000004,6.014386733267109,0.1001799125569739,0.00019999999999999985,213.21377197488184,259.5645919694215,445.814254939895,220.23324149699215,258.44515560375027,170.74715802615765,344.793459200989,2.354980596756726,2.1824603160959763
8,9.4,9.88,0.5,10.973970349794255,0.20354369083546678,0.001971042855619118,259.06683526222474,315.3857124931433,568.5556959035007,269.6160618922526,346.3231797861737,205.02588409455157,392.95528290168335,2.205998060967311,2.0494928570926363
9,9.9,10.7,0.8199999999999985,7.8320698641729365,0.24024598830509353,0.005806912027802695,257.1338547586388,313.03251883660386,503.1299081683139,261.7313830423083,374.78384587197496,201.68210941578062,407.26636593830017,2.509315100571274,2.3276186455578
10,10.72,11.2,0.4999999999999982,9.243126632928877,0.19076812301522736,0.012769585648207434,259.7535635164789,316.22172949832196,539.3384848993832,258.35388808098674,329.88303913685803,206.17433688044355,402.00839822929277,2.341644300024252,2.162963110974754
