Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,2.0,2.49,0.5,1.3875403672154931,0.0035664016758663085,,94.60744755707358,115.1742839825244,223.31582550827895,74.73561504541858,54.66665070341545,72.531069990233,158.1365254073374,2.1832062841488544,2.1832062841488544
2,2.5,3.11,0.6199999999999997,3.417649114601968,0.010634355619376689,0.0003000000000000006,119.66202664795891,145.6755107018632,322.1657845802864,101.57387332541892,78.65467307821224,96.19894930587327,194.12629671824305,1.854471337906332,1.854471337906332
3,3.12,3.61,0.49999999999999956,5.519063429210306,0.01958213546889024,0.00039698540139777974,135.99412599265264,165.55806642583804,393.9771669445714,124.43036565748902,101.44430038580603,114.09364746867817,220.91102027526557,1.691116881486085,1.6911168814860849
4,3.62,4.11,0.5,2.8740154594355043,0.00960935857038834,0.003284643641905774,121.2682655727785,147.63093200164357,311.3342516983935,109.55147851375729,85.51836530711843,101.75299176155858,207.57497077788096,1.9413049864568361,1.9413049864568361
5,4.12,4.63,0.5199999999999996,1.5013961761298567,0.005161063396357922,0.007548409616407818,107.61351973607012,131.00776315695506,246.02871859229722,96.72133288331274,75.02048301191445,91.09851213005977,196.61861998918843,2.2174366445092044,2.2174366445092044
6,4.64,5.5,0.8700000000000001,9.244946609200202,0.03487162024194452,0.014334444576462308,158.2107651561384,192.6044097552988,499.70578704041804,162.71466336118513,139.00735997238314,144.46978257332583,265.1311461141966,1.5099180795180307,1.540171394574753
7,5.51,6.1,0.5999999999999996,4.2031140167103915,0.041381077943372424,0.020577505989997243,153.14827136972823,186.44137384140885,374.8704675302874,160.11340063994712,168.80083400285633,135.85945525461858,278.9661082286534,2.011873529962419,2.0264844127959636
8,6.11,7.35,1.2499999999999991,6.272197497494793,0.06861982310971203,0.01061006550118043,175.95196826285536,214.20239614608525,443.1406645793991,191.4664213878903,216.32309237528818,156.34564360891477,310.11914852588205,1.9310959206040177,1.963002201772029
9,7.36,8.8,1.4500000000000002,5.3367441272145095,0.07171486537779713,0.02058440921388888,179.79375422214727,218.8793529660924,424.0481411375343,196.29018571724396,230.7891571827034,161.30920531191066,326.2857309473338,2.0696219175888397,2.103568453051351
10,8.81,9.3,0.5,3.6836126383154735,0.03906694179492415,0.011191853496960131,165.30966107205975,201.2465439138121,372.3394302751895,172.19741508736988,180.43048982129793,150.13470968497865,309.5738220147079,2.181433372346021,2.215985353338541
11,9.31,9.84,0.5399999999999991,1.9740763533276697,0.028538172196828138,0.028334178487290626,147.11069350172795,179.0912790455816,295.93073038056826,153.9797280019345,167.9645767771074,135.79731559984177,300.02980571269995,2.4872600287428606,2.5265125010375993
12,9.85,10.43,0.5899999999999999,3.3996468698337377,0.04384475172610061,0.04863633877077125,168.92156441198762,205.64364363198462,366.8047381877809,175.3959853059632,192.0173584680834,154.62687334728747,323.1869075983482,2.2659136546381435,2.299020399887059
