Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.02,0.51,0.4999999999999998,4.047599339482692,0.05337304582751316,0.007589115355044621,106.23066272069407,129.3242850512798,266.1239672992843,99.09918006460408,123.11365432084524,54.908803062547484,124.60329855752346,2.1491469544625006,2.1491469544625006
2,0.52,1.47,0.9599999999999997,2.5198910793292417,0.08268138288185509,0.019685869474236554,123.24169628311182,150.03336938813618,257.9845518479806,143.50310209936137,208.99477546484414,80.92919763736151,192.59510739316136,2.527775058358746,2.527775058358746
3,1.48,2.45,0.98,0.21192380877524744,0.007401985963494721,0.03666884563775074,68.54817187398243,83.44994836832646,107.52185344023692,78.75039133757349,95.43285567699097,56.52274307359229,165.44322477699637,3.523862235278414,3.523862235278414
4,2.46,3.83,1.38,0.2985967215436116,0.004905509665946298,0.06745318118827284,77.91997105218668,94.85909519396634,131.31588695035074,81.42969756688018,82.65359015889598,65.45043699778914,177.20170258469886,3.1969410171309165,3.196941017130916
5,3.84,5.57,1.7400000000000002,1.2781561741126592,0.04124591431486639,0.05219531549611141,125.64741969568307,152.9620761512664,233.38412628195806,145.86113542145827,198.50047254924183,107.77522475702119,261.74170910502306,2.785577985564898,2.785577985564898
6,5.58,6.07,0.5,6.824671456446417,0.044168365497351474,0.20615972017860557,166.48832945274086,202.68144455116268,451.13344764429297,181.45347279117112,174.56116001883967,146.61723759312812,282.6067730527781,1.7871063765234738,1.7871063765234738
7,6.08,6.95,0.8799999999999999,2.8389674885892804,0.06399433541014098,,157.2514249017433,191.4365172716877,325.92472421628025,183.41048279129578,239.65157459600186,137.454506869855,303.0737054384147,2.4204735166465303,2.4204735166465303
8,6.96,9.06,2.1100000000000003,0.7730322747861136,0.022149674897331863,0.11389262110758741,119.67137369660706,145.68688971760864,204.33393621733055,134.01286591017097,167.74597768116328,110.46958263485111,275.37839110703504,3.0314857926396352,3.0314857926396352
9,9.07,10.25,1.1899999999999995,1.1863386793979638,0.03009863427739269,0.2684634507059965,139.2149917095358,169.47912034204336,248.45896579216742,148.41591030237058,180.38200079899633,127.0487734206943,301.6127145427726,2.8540484639699506,2.8540484639699515
10,10.26,11.39,1.1400000000000006,2.2853431506939943,0.04721031685425272,0.3596306109337167,166.27653092056718,202.42360285982082,320.09947384304627,172.6502647401064,207.53968007646793,149.6122019766771,330.75029619524616,2.594910770001771,2.594910770001771
11,11.4,11.89,0.5,7.533645905656509,0.05383126356794848,0.04007804268138345,201.55093887307555,245.36636036722248,502.19081787483265,201.68082917759415,195.93602261450005,183.29893818633647,345.787223287013,1.919677330486368,1.919677330486368
12,11.9,12.53,0.6399999999999988,14.130937432315351,0.10042960402420607,0.08152488277867191,232.89956210366606,283.52990169141964,641.3707708488764,240.48594965647962,245.0991842083027,214.16058480955408,381.3155612039509,1.7026378253004566,1.7026378253004566
13,12.54,13.49,0.9600000000000009,17.497333152808572,0.12396329178925347,0.06933560000305557,247.1536325444279,300.8826830975645,700.2221386779231,257.5940090599096,267.4663301151838,228.73741049952037,398.85524721268945,1.6425906926387441,1.6425906926387441
14,13.5,14.17,0.6799999999999997,7.175583339960095,0.09068841408749238,0.020105599658641924,222.2707945595323,270.59053250725657,500.88973459792044,219.99089429511955,247.5536434016559,199.3967689675122,386.3950040678661,2.134661592489225,2.134661592489225
15,14.18,14.88,0.7100000000000009,11.07381172002346,0.08338555913059607,0.02502752388674075,233.00467774608586,283.6578685604527,594.3045767335774,230.0229003800545,229.88475972581358,213.67070353433022,388.21439341944114,1.8496025290223306,1.8496025290223306
16,14.89,15.38,0.5,12.842871275437915,0.08548163135726347,0.04783813639396785,238.21939833509717,290.0062240601184,631.5500009215722,236.2449049702856,230.25263932749223,221.22807376155234,393.9470730064503,1.7671225712259664,1.7671225712259664
17,15.39,16.02,0.6399999999999988,3.9555274337523776,0.049240968535947595,0.07591204427599078,199.35380215888873,242.69158523690808,404.6187386626927,185.07189480387902,195.07042013250455,180.20571410478556,366.92011527733524,2.4060488883918643,2.4060488883918643
18,16.03,18.27,2.2499999999999982,1.442827104665501,0.02700013199281332,0.4526042154194622,167.82551359801568,204.30932090193218,284.24423439655476,146.6168344707547,160.4645072753802,151.91014512711297,344.3542353042715,2.966864696969963,2.9668646969699637
19,18.28,19.0,0.7299999999999986,4.193248238030234,0.05362750627682872,0.2604558527531446,211.90037510400614,257.96567403965975,422.77790968472516,189.02728968180372,198.94321333485962,191.94664426151985,387.6169959390364,2.4377378841873414,2.4377378841873414
20,19.01,19.5,0.4999999999999982,11.154033062077037,0.05293201834490613,0.03599541711521497,236.01384941140466,287.3212079791012,612.9482486636468,219.88146423406434,191.38373081215215,222.74930656789329,392.98916439484407,1.7991954598932147,1.7991954598932147
