File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.38,3.554,0.0361,-0.0037,2,1,105.7272152,128.7113924,268.3375421,101.1695025,104.8226551,61.45738393,137.3397494,2.088593879,230.5,0.779388527,0.582678233,-0.151994811,0.82345351,0.78798094,1.321906872,0.517793084
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.4,3.661,0.0375,-0.0037,2,1,107.2690754,130.5884396,272.7776923,103.5397235,107.8510245,62.80488964,139.8542395,2.080362404,230.5,0.764910462,0.568200167,-0.168406287,0.800295522,0.75949999,1.300217932,0.499650129
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.42,3.922,0.0407,-0.0042,2,1,109.8910349,133.7803903,281.4034356,107.1540296,112.8093464,64.73550713,143.1795705,2.059711755,230.5,0.740761579,0.544051285,-0.199538491,0.765983534,0.714551668,1.269941015,0.476151282
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.44,4.085,0.0422,-0.0042,2,1,111.558277,135.8100763,287.1351873,109.6490462,115.7507341,66.16224867,145.6017928,2.0444149,230.5,0.725703745,0.52899345,-0.219702278,0.742966086,0.688811827,1.248140824,0.459375414
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.46,4.394,0.0445,-0.0052,2,1,113.8838673,138.6412298,296.5443451,112.8788084,119.3275517,67.99081213,148.347917,2.013998833,230.5,0.705071641,0.508361347,-0.251945907,0.713936111,0.658378616,1.220878282,0.440690557
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.48,4.394,0.0459,-0.0052,2,1,114.9151169,139.896664,297.7964415,114.7575228,122.470624,68.97714067,150.5589585,2.022268584,230.5,0.696057121,0.499346827,-0.256159308,0.697429457,0.632379665,1.206475707,0.425896104
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.5,4.364,0.0469,-0.0052,2,1,115.7048098,140.8580293,298.2207191,116.3387813,125.1604297,69.82038399,152.5410681,2.032256581,230.5,0.689208658,0.492498363,-0.257583018,0.683744399,0.61065451,1.194324861,0.412817003
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.52,4.364,0.0458,-0.0055,2,1,115.9407446,141.1452543,299.3793438,117.079488,125.0432445,70.44691674,153.5876377,2.025980329,230.5,0.687171624,0.49046133,-0.261460615,0.677397773,0.611591229,1.18539139,0.405979529
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.54,4.23,0.0433,-0.0058,2,1,115.2767162,140.3368719,296.9387346,116.7190157,123.3194356,70.54151726,153.8982643,2.030214606,230.5,0.692915397,0.496205102,-0.253274974,0.680481391,0.625472836,1.184049429,0.4039591
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.56,4.23,0.0433,-0.0062,2,1,115.8001605,140.9741084,298.0076052,117.835992,124.5021819,71.25832389,155.3208189,2.030277761,230.5,0.688384912,0.491674617,-0.256868144,0.670957103,0.615927621,1.173939224,0.394758086
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.58,4.111,0.0395,-0.0066,2,1,114.6644962,139.5915606,295.7994637,116.7397691,120.6780609,71.1175523,154.8131586,2.023778392,230.5,0.698240423,0.501530128,-0.249430875,0.680303601,0.647124516,1.175916688,0.398031901
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.6,4.111,0.0395,-0.0074,2,1,115.1497289,140.1822787,296.7894956,117.7705471,121.7466783,71.79097742,156.1467163,2.023854769,230.5,0.69401759,0.497307296,-0.252772256,0.671512647,0.638308383,1.166492057,0.389454808
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.62,4.125,0.0408,-0.0071,2,1,116.1071396,141.3478221,298.1432352,119.4577984,124.6085269,72.67893512,158.1156331,2.030222723,230.5,0.685737481,0.489027186,-0.257323164,0.657287705,0.615073824,1.154199271,0.376924242
