Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.4,1.22,0.8299999999999997,3.972349168265605,0.04280801901613952,0.002393285356980534,118.54854978115782,144.31997364662683,300.4602394254208,128.32132034636888,137.92554791668155,77.14316341407081,168.1500176881406,2.0482308828334324,2.048211413715436
2,1.23,1.72,0.4999999999999998,0.8432630195615305,0.018030152729660645,0.002514875262071129,92.41009450806901,112.49924548808404,176.88937380575874,108.6480838059119,124.0844163839559,68.66663430016806,174.76953402499024,2.799113711236345,2.799200990030457
3,1.73,2.23,0.5099999999999998,3.1532400982869864,0.016601067200317822,0.0006694639366105741,117.76032019373733,143.36038980107145,301.7047550920708,135.41920116441113,117.1397119660374,89.5463214603896,188.19989892146222,1.9792340019389705,1.9792570064151724
4,2.24,2.73,0.49999999999999956,6.330537012866763,0.02354794790577527,0.0002466212074330471,137.42493343187718,167.29991896054634,402.7963425367253,159.90696466524716,131.93340260597117,108.59101826477871,209.73748500021708,1.6803017599148729,1.6406978403849104
5,2.74,3.23,0.49999999999999956,3.5947226538681307,0.02266715344823851,0.013107755246076208,130.75985565467863,159.1859112317827,330.85232248448324,155.4117983638184,142.92659687372665,105.00856571188724,217.72361245654787,1.9801785299395087,1.9331964089576537
6,3.24,3.98,0.7499999999999996,9.76141770326922,0.02509015503985126,,157.74378990118237,192.03591814056992,493.15332545610374,179.2193607652582,140.7091219284189,128.89487787714305,233.16786363510425,1.540102240879279,1.4644965956772087
7,3.99,4.72,0.7399999999999993,2.584404272078511,0.029549308729709175,0.03304896368301015,137.71316558530017,167.6508102777568,303.05814891449114,160.03743750373263,165.29953011130507,113.69629928271672,247.35114889233824,2.2945283168673813,2.218777716607659
8,4.73,5.25,0.5299999999999994,10.413840773357729,0.08356156410814015,0.023923128870633404,192.3274229219993,234.13773225286837,522.1062881063156,219.80731271606615,229.89083268858468,157.36042338916837,296.15474479364286,1.7803472049234002,1.7120830103943558
9,5.26,6.68,1.4299999999999997,11.828426640921363,0.03878968853131462,0.0009920849351237992,181.5802636434176,221.05423400068256,557.8436520150726,198.800152195151,161.76420701162903,157.98423750633353,280.6016625212499,1.5441674368259877,1.4866246192120856
10,6.69,7.76,1.0799999999999992,9.24069103561773,0.029122901320334158,0.003068691197510426,179.7311631089382,218.80315508914205,517.4136862592128,188.88544170559354,150.19103439131686,157.05619668362675,283.2957029192724,1.6553367845761988,1.596484542834183
11,7.77,8.36,0.5999999999999996,7.144324839225899,0.017761167462225683,0.0027810197498323065,171.76985718486125,209.11113048591758,474.1469496946115,173.89650951127197,130.31575587637536,149.79680099841,272.6816593256164,1.7344857030042273,1.6732857924790316
12,8.37,9.83,1.4700000000000006,13.255826120092404,0.03818354796093465,0.0024323131292254157,198.36976695765082,241.4936293397489,607.5853823944732,208.84376908734063,165.66361324637626,180.39401198600686,311.90853515738354,1.5289500593063081,1.4819899538503851
13,9.84,10.54,0.7099999999999991,10.604443253423023,0.02799439829510254,0.0040176916761945555,194.1647801591675,236.3745149763775,564.2772949541848,196.89145422231442,151.14480320518445,175.72881395651535,307.83177912310055,1.6196748712849403,1.5709597170566754
14,10.55,11.04,0.4999999999999982,16.11673739455933,0.052359408686033795,0.004045617929012637,215.17912765859404,261.95719888872304,665.911408596608,226.3065517313311,185.64737361896735,199.787079608455,339.9056876568195,1.500447784556331,1.4593618503741839
15,11.05,12.3,1.2599999999999998,13.884345159851037,0.041479314819724424,0.00526187735513053,211.39474882568385,257.35012900517995,633.924785491941,216.39233570909093,171.79447763930074,196.00189767844648,335.9658802498182,1.5531291495615296,1.5110403267776003
16,12.31,12.88,0.5800000000000001,18.87946406066164,0.06333270410809784,0.006102108806599889,228.88448795583489,278.64198533753773,718.2860935675333,240.31014053264383,199.58403035469132,216.74040785572564,362.70551009880745,1.4680992007429856,1.431508168626537
17,12.89,13.53,0.6499999999999986,14.608969070235668,0.03388921446485068,0.007806292190692521,214.2924162565308,260.8777241383852,654.3513454820203,216.82986847054272,165.00559410149341,200.9633908322789,337.80281513825054,1.5163453766490456,1.4768330378406045
18,13.54,14.03,0.5,21.820647021164127,0.05560896056468079,0.007828896767679137,229.19371563616892,279.0184364266403,765.9429058681939,244.10867043056913,191.93278054817765,224.49684569553463,365.2582958383482,1.3640680293389538,1.330699753289858
19,14.04,14.63,0.6000000000000014,15.511412071711305,0.022691246749075574,,211.0416819427103,256.9203084519946,674.8418335237235,213.64480702870853,151.3196914517565,200.5753723760886,327.48601607538166,1.4371233660784561,1.3996020535905442
20,14.64,15.24,0.6099999999999994,11.114095930432935,0.008813705870621087,,198.5718711312227,241.73966920322772,596.3913494724901,191.08714704957842,127.06230573834173,178.78576623736188,291.92608699469076,1.544961246464108,1.5037537292387242
21,15.25,15.84,0.5999999999999996,16.05184476139478,0.017908800423988118,,211.00162959641818,256.87154907390027,689.1027824554476,212.66372962168492,145.0031666861318,202.14949648161183,324.22382053655326,1.4004628926404448,1.3641768192655954
22,15.85,16.34,0.5,26.170844005255322,0.08283812672437978,,254.86119343184956,310.265800699643,833.5132242216877,270.7743029172128,232.05640983561756,248.68633831048027,400.59907577800834,1.3872682059428623,1.3573338503710326
23,16.35,17.19,0.8499999999999996,14.15741667897744,0.01366461098737014,,210.88715097979957,256.7321838014952,661.7284822289595,206.18756801451008,138.71879563388816,198.25372753844758,318.78639987241394,1.4628238585605433,1.4260212224985416
24,17.2,18.07,0.8800000000000008,20.027992337389247,0.024083713424049098,,221.6326987720635,269.81372024425156,759.3641875434321,228.07025419632535,156.29533027300127,221.52181910335904,348.44762806021936,1.3199952463912394,1.2876593617767889
25,18.08,18.62,0.5500000000000025,13.208435155210294,0.020535629857811134,,219.84943995213106,267.64279646346375,650.2250019601581,208.69355879547857,146.60192284362557,208.1828239461179,343.69713559713847,1.5585418576827663,1.5217712776963357
26,18.63,19.12,0.5000000000000018,7.431019677050455,0.01907237184684356,,210.8800640826726,256.7235562745578,523.2712977365851,185.93514265755365,139.62938003741905,191.96207285255,341.3927663834126,1.9034964828372318,1.8597827387710784
27,19.13,20.47,1.3499999999999996,11.274909683589923,0.10154902750704227,,264.39997330346716,321.8782283694384,616.6994296147675,242.3801740025652,247.61136870395256,237.3152921327168,430.77277314972036,2.0224207120444766,1.9835567397197331
28,20.48,20.97,0.4999999999999982,8.365254476492908,0.11798251863259937,,263.15259325326076,320.3596787430996,552.7169321053927,235.37970584779112,265.30237656985344,233.13004237264525,443.39710381790667,2.2755352795914727,2.2345524536713355
29,20.98,22.5,1.5299999999999994,13.0190184481191,0.13283753391836817,,284.10359448977067,345.8652454658082,657.6859274736208,258.20956358343085,275.71305722695104,254.2646261323778,457.23905611271135,2.0297937879658714,1.99378499424526
30,22.51,23.0,0.4999999999999982,15.096487155173925,0.13543362069082054,,291.6255017127307,355.0223499111505,699.1962545672098,265.6237387331528,276.181835571337,263.4960959607785,464.2437990118963,1.9466443276522605,1.9127864804514323
