Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.5,1.99,0.4999999999999998,8.060295898636868,0.0447340959251125,,142.09808646242124,172.98897482381736,426.5343707951346,170.2109251034769,160.38057321720052,107.43334257805947,208.75936394483415,1.6473075504643975,1.6473085493756126
2,2.0,3.12,1.13,4.236340388004812,0.024279606291702463,0.0009838037943397447,132.36961087796467,161.1456132427395,346.34061196841805,155.7162475882984,139.76162948622772,103.4130940793452,211.18366748674336,1.9127490306187125,1.8929075511320248
3,3.13,3.9,0.7799999999999998,2.189089258992984,0.029753239685286634,0.013239769225961848,129.78327725657218,157.997033181914,278.25163869647787,156.90532024128407,168.36841370189615,104.62554939802139,234.1693372152029,2.3807749339530577,2.330065936068166
4,3.91,4.4,0.5,7.243026798734363,0.05346365038065655,0.000896725186031903,170.7946305426889,207.923898051969,446.3386862810251,195.93872868202476,192.15511449898733,136.7618694973537,266.0742894861606,1.8752339818981671,1.7757604692180262
5,4.41,5.09,0.6899999999999995,4.183771955783229,0.022414881480997666,0.00158202634223585,150.88012633503843,183.68015379917745,366.7163012356925,164.2404025250885,142.0694124231304,122.02046229499443,244.81376951693167,2.038895075258368,1.9098337415114255
6,5.1,6.04,0.9500000000000002,0.8262507906322952,0.0202699617483452,0.026379303907734988,118.4174788907043,144.16040908433547,199.5610461789657,133.06528859070963,156.2202587356725,100.12714455359166,248.54508221474043,3.104578459928113,2.9276283471032407
7,6.05,6.94,0.9000000000000004,2.3708688101801636,0.02357014522105516,0.1490622122692105,151.05401153701015,183.89184013201228,306.7973231039979,157.17269360635137,151.69412033914168,123.171678240684,265.60464669195426,2.4806494323020303,2.2928544463923544
8,6.95,7.61,0.6699999999999999,1.2092912955020765,0.009370731841242005,0.6068089069574589,131.49550954568883,160.0814898817082,246.5803192064557,127.87301045931065,110.59674500680853,106.90287235229938,241.31342626309538,2.7223489200993,2.487615157209914
9,7.62,9.53,1.919999999999999,2.2857293978910906,0.025645067703184327,1.0227670798371433,163.88409293105806,199.5110696552012,318.48647174098136,158.96146620543797,152.85685757628895,133.24491754757113,287.9153955804891,2.583006143583402,2.3561307268671303
10,9.54,10.5,0.9700000000000006,4.258550984526566,0.16979657844926827,0.1386048997498886,221.88464275073738,270.12043465307215,399.04674185825814,226.23226852321557,328.7118589357734,178.118769255712,384.84305907852496,2.778143553900403,2.5596345641863887
11,10.51,11.19,0.6899999999999995,6.18121193673022,0.2803300332516507,0.09437100644374938,254.02796782667636,309.25143909334554,462.5853805542665,258.48818758477563,407.23464807035083,200.3171468898864,420.2966792610052,2.7202071212849472,2.5128162963883636
12,11.2,11.93,0.7400000000000002,4.894135133898967,0.26629526164237843,0.29962618531918844,246.68857134825177,300.3165216413501,427.18607346805294,247.40998622691677,397.50263169415985,196.3225626616853,423.5626962853543,2.8786223699945714,2.6605725958387767
13,11.94,12.43,0.5,3.424498555085922,0.1832163070947912,0.35128594583875344,225.84469407656837,274.94136670190943,375.9122781041704,221.07204088406434,336.15716721606157,183.43273511707815,407.76248076120197,3.016950112621856,2.788347945578222
14,12.44,13.01,0.5800000000000001,4.668398488350486,0.2433773188237168,0.05180210624136867,248.13892258731727,302.0821666280385,422.2000531650091,240.75211751621796,376.348990114696,198.7575653676689,428.74288168546406,2.9293536915405998,2.7061234616100447
15,13.02,14.37,1.3599999999999994,6.870644869507196,0.3802801638116423,0.027888867677618032,283.274045187934,344.85535935922354,492.4156469124827,272.026766736638,449.10788751101427,222.54030034580376,464.1646151936471,2.840050695063992,2.623205483813014
16,14.38,16.67,2.3000000000000007,8.480803240445693,0.5951435857891502,0.011340471860574595,317.7540972204374,386.83107487705473,540.0089223321432,301.45173066078013,546.7665040931906,246.49184282581527,508.58244952195577,2.89272112324784,2.686198310436484
17,16.68,17.17,0.5000000000000018,5.658696368473108,0.38587868014822857,,287.41891566700474,349.90128863809224,466.6683899092466,263.3341031976731,443.61414274689395,229.83225697144718,489.9843622596409,3.051423802735589,2.841804443314529
18,17.18,17.75,0.5800000000000001,3.187752434606824,0.17127056061545268,,240.7863039842116,293.1311526764314,375.9574540648883,212.12169599324906,311.00175600571475,199.54120489890684,442.5149016618611,3.208536668101334,2.9886140567246753
19,17.76,18.47,0.7199999999999971,7.1801345881414935,0.2098639428942908,0.034768103376568944,287.6994090357446,350.2427588261244,514.9266906763605,244.6189942686806,321.7764565021391,230.43501235377474,461.3425607839179,2.7277961697774504,2.5008674526514763
20,18.48,19.45,0.9799999999999986,12.052319963840313,0.7458853268444148,0.06312434944355669,362.2977864020796,441.0581747503575,630.244175587173,325.08320027083914,580.236597680512,279.37094429675403,552.480419668847,2.7901102523166843,2.60189170165216
21,19.46,20.0,0.5499999999999989,12.118200667982064,0.26520872093510256,,326.43863054307985,397.4035502263586,633.7560641009597,272.36227048068736,342.9873933091764,259.4371257167713,487.87347598762943,2.470843774376935,2.257586469991477
