Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.52,1.0,0.49999999999999956,2.9515272752917108,0.02365202264200218,0.0065612498809297,110.72893094141936,134.80043766781503,267.14328485227105,114.33043727289845,124.1099374385456,69.68732297705334,153.97171646001118,2.1732697365917426,2.1732697365917426
2,1.02,1.62,0.6199999999999997,0.45158515416409045,0.007187893719282701,0.00010000000000000009,75.4050933150676,91.79750490529963,137.74216427225116,79.74660471072204,80.80210305785342,56.310626791095146,149.91399457023854,2.9822277379984508,2.9822277379984508
3,1.64,2.62,0.9999999999999998,1.2378547454508704,0.01848848043435532,0.007878905428286226,104.47037316473704,127.18132385272328,212.2897588493298,109.87441192923421,117.29873150831057,80.44099190665449,192.7511163353725,2.5814732587442872,2.5814732587442872
4,2.64,3.44,0.8199999999999994,2.87489013611196,0.03896861553957814,0.011473080483158211,134.34983559773966,163.55632159724817,303.6615337383045,145.45628781503524,161.55268698334552,106.84634615861555,234.1956288546837,2.247301017884874,2.247301017884874
5,3.46,4.08,0.6399999999999997,3.771760096393743,0.03585388218809763,,141.9829750510067,172.84883919252994,344.28656227745716,155.0214313302746,159.07171412747795,117.20453583224412,245.24386546027094,2.060219163962096,2.060219163962096
6,4.1,4.84,0.7599999999999998,2.225616652008582,0.018790073427715357,0.01460684770920817,126.67983688193003,154.21893185626243,286.1837450011208,136.5911916110828,130.6874548501343,107.95098099158106,234.4967637279241,2.232891861700287,2.232891861700287
7,4.86,5.7,0.8599999999999994,0.6557357888886182,0.0009240278800108182,0.05354019655911325,90.91070762795137,110.67390493837551,184.10552428087004,88.97869928301738,63.497111343916664,73.8477422322852,163.8503441857808,2.548987047253932,2.548987047253932
8,5.72,6.2,0.5,2.186275945907926,0.007673878433603025,0.4572564211127416,124.19785551399518,151.1973893213855,297.9031038709568,127.93534560724008,100.77469578539765,108.31152503277383,224.50738345340955,2.07352879306362,2.07352879306362
9,6.22,6.92,0.7199999999999998,1.1020026074644835,0.004774516623860795,0.43396663044371664,110.21767973775711,134.178044898139,236.30414575532134,112.58651897807691,88.93190995135932,96.9317404137369,215.23940291288787,2.359969773203587,2.359969773203587
10,6.94,7.42,0.4999999999999991,1.6718068440415348,0.0029832981972494495,0.17167757634255373,117.98293751549643,143.63140219277807,271.48075514308135,116.11177689459021,84.57160333827724,101.4693024272427,207.72999436968738,2.168092931646269,2.168092931646269
11,7.44,7.92,0.4999999999999991,1.1015877690855487,0.007533918893387874,0.1281480878772132,116.12217895496202,141.36613090169283,233.24442244150043,120.01245506946331,107.46558013446233,105.14059645373018,237.60765475389397,2.5267561033002295,2.5267561033002295
12,7.94,10.16,2.2399999999999993,1.738885002314143,0.012101905479042264,0.7078070215657382,135.35440079119851,164.77927052841565,288.6784426260063,134.96501009376328,118.91034571062272,122.16095063937226,264.15515433702103,2.3382047653199445,2.3382047653199445
13,10.18,11.16,1.0,3.56622989852379,0.060563601999957785,0.05006843906397639,179.07333568307254,218.00232170113168,374.9935989546633,187.48888461808437,222.55338693629454,162.1978335311397,341.52224760559534,2.353099979685143,2.353099979685143
14,11.18,12.88,1.7200000000000006,1.4291594879021587,0.016935768965860527,0.23655848325102843,143.8141464227647,175.07809129727883,270.91709789012646,138.86009760601272,139.18008274227208,132.23643013702917,296.2548555285739,2.6672932417414463,2.6672932417414463
15,12.9,13.38,0.5,3.0989463090490714,0.03695214194683785,0.8953785858999431,177.58362653092342,216.18876273329798,370.96425530808955,172.2540939598516,177.68424605812942,161.669826851525,337.27635679476157,2.3487342953169796,2.34873429531698
16,13.4,13.88,0.5,3.1870646192985275,0.07788380447413555,0.7716184731663361,192.8874865463455,234.8195488390294,373.87943388055106,194.8547678577778,248.9869440918477,174.48892523588154,375.2104033546031,2.5465959879013473,2.5465959879013473
17,13.9,14.38,0.5,4.220604170262303,0.09372594357034306,0.4555461253967147,206.79274472759687,251.74768923359628,414.3838732500991,207.8775657870871,265.92318993631864,186.3608957269494,388.6756102849717,2.4439307805334085,2.4439307805334085
18,14.4,14.92,0.5399999999999991,2.892789635833079,0.11021935559825236,0.3244597730511491,199.54959810242167,242.92994551599145,359.7138924073596,203.85848015645092,297.3954530449656,180.68965126569748,399.4778589396531,2.7568036723937777,2.7568036723937777
19,14.94,15.6,0.6799999999999997,3.4221399094246188,0.05032469997637831,1.2707306152727178,193.48467741746634,235.5465638125674,392.4177497547906,183.66976238558718,199.5665757433346,175.42917587485854,364.961722860723,2.412350095205515,2.412350095205515
20,15.62,16.1,0.5000000000000018,4.375123831720083,0.069623162091443,1.445454888948453,208.80124920924678,254.19282512430073,431.00351230502037,199.68179739178547,226.70664924221455,188.6897403262514,385.06427916156423,2.3558416554353596,2.3558416554353596
