Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.01,0.5,0.4999999999999998,1.9904209597006297,0.05812122762165428,0.0020402642077522594,93.9211289678088,114.33876569994108,201.28762086077012,88.0327141354986,122.43590860855919,48.84628923820704,122.86263578081504,2.5817949990985816,2.5817949990985816
2,0.51,2.52,2.0199999999999996,1.6354405671636822,0.06773651447227536,0.06660247483541383,117.86255630565437,143.4848511547096,228.34359197882154,146.80891654474507,218.88987192827284,83.02581237079875,205.70907921148552,2.739783763426124,2.739783763426124
3,2.53,3.3,0.7799999999999998,0.6204399137521414,0.022680509924560166,0.2338545533852886,98.84964518206932,120.33869848251922,173.28565368081817,129.7973027936316,166.9736161057554,80.96423333370845,213.5426543062392,3.0352792959894987,3.0352792959894987
4,3.31,4.04,0.7399999999999998,1.2431729622122878,0.03298194275223463,0.3166850476816042,121.19114161164656,147.53704196200457,229.43004163502368,152.58392435256576,187.88216945182634,98.48821812331428,239.033706993415,2.745595404521284,2.7023126741286747
5,4.05,4.54,0.5,4.897124042945332,0.11477521077239679,0.03700115184938446,178.28631923584229,217.04421472189483,386.04422565494093,218.4210930848326,298.31353930165216,139.0055937106624,295.47665282471195,2.3153541455166726,2.2213650167360295
6,4.55,6.63,2.09,2.061869204496173,0.048258300104695305,0.12713301141120592,151.3682650508695,184.27440962714553,286.56864224529215,171.12639067563546,207.21419596359218,122.70935954521863,280.02580536331857,2.6961230736844906,2.5302996906191653
7,6.64,7.74,1.1100000000000003,1.5465256150723243,0.07807113212040809,0.03398248227550227,158.4981838030448,192.95431071674992,261.6626996794076,177.42699244720663,260.91468151412363,131.58684906235436,317.4153085152828,3.124533882662125,2.9151994263600547
8,7.75,8.24,0.5,4.704012028762587,0.13481029296319635,0.7028906027852768,210.14409068108674,255.82758865523613,408.97742547455664,224.12007873087094,301.96640342458943,166.48846543124384,353.0166480917966,2.5590903798513485,2.38157742609178
9,8.25,10.22,1.9800000000000004,2.4466013103511335,0.03867677881199605,0.7046079796776566,175.3837885736737,213.51069913316786,326.5345459760288,168.24332490297257,176.5141074930457,142.13096849349603,309.6335575339441,2.7000142729202463,2.474155615382666
10,10.23,11.17,0.9499999999999993,10.862562488685612,0.1631431358127976,0.03091058532358784,257.18614973294916,313.0961822835901,572.2161404030696,259.2593733599335,307.70110730726026,206.90181455631455,391.97429585975965,2.167220924735429,2.00491838821521
