Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.05,0.83,0.7899999999999997,0.7867501254837145,0.026411464627959878,0.01643538276253516,79.02456165682628,96.2038141909189,150.58574058243917,80.2647427340068,103.65472987806129,47.579762604960465,128.89164574050508,2.9253388583812856,2.9253388583812856
2,0.84,1.33,0.4999999999999999,1.4885425229892797,0.033667967644349366,0.0008999999999999998,104.21139210333087,126.86604256057674,212.872212686632,120.5355511212582,155.78421787431728,71.98111864323506,175.93505843382079,2.6078412857859004,2.6078412857859004
3,1.34,5.41,4.08,0.20602136577420269,0.0018667900869123232,0.07699866693618397,69.84324094474333,85.02655419360052,115.10775883570443,76.93432349756418,68.11700960663038,57.41759496244197,156.2395245884175,3.291493868815877,3.2670870199491278
4,5.42,6.69,1.2800000000000002,0.42545139034126694,0.0032112353004014414,0.10343939610707807,94.25752094018395,114.74828636196311,160.09114733876265,95.71272111088571,82.02905220260149,79.91497808267457,198.76972368444447,3.097434826336971,2.931029673892973
5,6.7,7.45,0.7599999999999998,3.2422178607121257,0.014100460011159837,0.03909449037996226,151.70847086100846,184.68857322209732,346.48021770678247,152.52485149617485,123.32070996116728,126.45363672158737,254.4885454745057,2.166927200740919,1.961139482200952
6,7.46,9.65,2.2,6.087917973214404,0.02319381609422635,0.07233352694312023,180.385160733793,219.59932611070457,448.93489626888436,179.63302509017734,144.35594569329606,152.03026511766194,286.0293555985167,1.944458818909488,1.7533923291042754
7,9.66,10.15,0.5,2.6507951168431947,0.00993336788611651,0.08559237745218908,158.5134401420274,192.97288365116387,332.1885932310181,145.14945816484334,112.87387664197803,131.03210886425634,264.3959548809648,2.365980440599442,2.1072340577024242
8,10.16,10.99,0.8399999999999999,4.478031105748739,0.022737131028626446,0.09451338935001088,184.9601235757809,225.16884609225508,408.0959416755166,173.32728832030512,146.09287804970288,154.13512529880072,300.515914279931,2.2155410298683096,1.9799914275798807
9,11.0,11.79,0.7999999999999989,7.771575782017556,0.0697767227752576,0.10019054678930205,222.9241509005335,271.38592283543215,507.1918889719822,216.85920220806076,215.10974707916495,186.99108070148168,355.7607659995928,2.121141662122225,1.9218681284127654
10,11.8,14.09,2.299999999999999,0.5725481626129232,0.0049052330554378515,0.2570974036311861,127.6972908201567,155.45757143323416,196.4309929176199,102.9836223816595,91.35224893473351,106.72660514124276,255.13513606773097,3.365340187984616,3.0695749847151013
11,14.1,14.59,0.5,1.4328789651440932,0.010959940370294543,0.13871748952707105,157.32501311989685,191.52610292856997,273.8865141774744,130.75709063263443,114.5182764577916,134.02095732108737,292.7726138828804,2.8949486347721294,2.6244515720531236
12,14.6,16.0,1.4100000000000001,0.6501036489416399,0.007857203796140983,0.2578238142150299,138.22956109456365,168.2794656803383,208.4715414535707,109.86798168801971,104.99140816034824,118.4393545457488,283.30138397244156,3.417778146861671,3.154528250498374
