Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.01,2.0,0.9999999999999998,0.7110879858156555,0.01210996340332271,0.09304838688903018,87.58375951408246,106.6237072345351,168.39638880113537,92.39688664094945,96.80118791566483,64.93104303683427,165.99598171062624,2.790256340278313,2.7902563402783125
2,2.01,3.69,1.69,0.29234479541575803,0.005552150558548555,0.13158642126767026,77.0387522690135,93.78630711010344,130.4659389450029,79.8700212378283,82.03632129627458,64.02157820178334,175.3109345460936,3.1886122491707845,3.1886122491707845
3,3.7,4.19,0.5,1.4799795601381585,0.027459765813370576,0.05145293076976086,120.3681854869114,146.53518233189206,242.46760448009715,129.64799208151524,149.37552406556816,101.47677962082628,237.99976403261437,2.555263953857911,2.555263953857911
4,4.2,6.43,2.2399999999999993,0.3740719856114238,0.0060721384825184275,0.18404768903109442,89.70054808134076,109.20066722945826,152.83749392684788,91.87642274843249,93.40132542540418,79.63884771182161,208.43091904595505,3.101968124269337,3.101968124269337
5,6.44,10.64,4.21,0.5460760521768745,0.008168922306420755,0.2639617947586107,105.9226323264559,128.9492915278594,185.0299029204423,108.72732143060776,111.23343396967746,98.26339029332216,244.7497184127657,2.9636140844777312,2.96581363114125
6,10.65,15.68,5.039999999999999,0.6802270643919913,0.005996163307530727,0.4165853805482301,120.54892812831301,146.75521685185922,211.7560771445412,109.22199891444126,99.04970911216749,111.61869698807153,263.014645519726,2.9005583674717657,2.905231175428153
7,15.69,22.62,6.940000000000001,0.8751303444348357,0.005272204161404234,0.6319508521889884,139.38613006265751,169.68746268497426,243.78110044107783,111.31651749413179,93.49546555895357,127.10396628518434,284.941008105721,2.873483390269008,2.8770801867658773
8,22.63,23.12,0.5000000000000018,1.1463069621593904,0.0056366042896419935,0.7351527021391863,153.56420331706377,186.94772577729492,274.07298244854104,116.91863947584629,94.88628507087577,139.82717945931523,301.68035875276587,2.7859736515659113,2.789038675363016
9,23.13,23.62,0.5000000000000018,16.43500159599617,0.0968934722076487,0.23616643677158572,263.0086184328822,320.184405048726,725.0795801645227,251.04438399123157,242.68963834766527,261.3736252316687,447.7821784454701,1.6669673156062788,1.6684479522924056
10,23.63,24.28,0.6600000000000019,6.856433467136874,0.05801990815963944,0.14831703052382053,231.7213326169592,282.0955353597765,520.6786337351342,205.51477313153663,202.94292190994074,222.36231463122667,418.78937526030876,2.1106819095791445,2.1126506569617094
11,24.29,29.5,5.220000000000001,1.14168493942586,0.004829945952958367,0.7876887261853468,161.1316320826801,196.16024775282787,278.60330206756396,114.22775738226427,90.38887923003223,144.24848117159738,307.90352855546394,2.8718441619204196,2.874450347650603
