Depth,qc,fs_corrected,u
2.24,0.06,0.0036,0.0036
2.25,0.06,0.0037,0.004
2.26,0.06,0.0037,0.0043
2.27,0.06,0.0037,0.0052
2.28,0.06,0.0037,0.0057
2.29,0.06,0.0037,0.0062
2.3,0.06,0.0037,0.0068
2.31,0.06,0.0037,0.0071
2.32,0.07,0.0038,0.0076
2.33,0.07,0.0038,0.0081
2.34,0.07,0.0037,0.0092
2.35,0.07,0.0037,0.0096
2.36,0.07,0.0037,0.0099
2.37,0.06,0.0036,0.0102
2.38,0.06,0.0036,0.0105
2.39,0.06,0.0035,0.0113
2.4,0.06,0.0035,0.0118
2.41,0.06,0.0034,0.0122
2.42,0.06,0.0033,0.0127
2.43,0.06,0.0033,0.0131
2.44,0.06,0.0033,0.0142
2.45,0.05,0.0033,0.0147
2.46,0.05,0.0033,0.0151
2.47,0.05,0.0033,0.0156
2.48,0.05,0.0034,0.0161
2.49,0.05,0.0033,0.0174
2.5,0.05,0.0034,0.0179
2.51,0.05,0.0034,0.0186
2.52,0.05,0.0034,0.0192
2.53,0.05,0.0035,0.0198
2.54,0.05,0.0035,0.0202
2.55,0.05,0.0035,0.0207
2.56,0.06,0.0035,0.0212
2.57,0.06,0.0035,0.0224
2.58,0.06,0.0035,0.0229
2.59,0.06,0.0035,0.0236
2.6,0.06,0.0039,0.0243
2.61,0.06,0.0039,0.0249
2.62,0.06,0.0039,0.0255
2.63,0.06,0.0039,0.026
2.64,0.06,0.004,0.0268
2.65,0.07,0.0039,0.0274
2.66,0.06,0.004,0.0279
2.67,0.06,0.004,0.0288
2.68,0.06,0.004,0.0296
2.69,0.06,0.004,0.0302
2.7,0.07,0.004,0.0309
2.71,0.07,0.0041,0.0309
2.72,0.07,0.0041,0.0309
2.73,0.06,0.004,0.0627
2.74,0.06,0.0038,0.0638
2.75,0.05,0.0036,0.0657
2.76,0.05,0.0035,0.0663
2.77,0.04,0.0035,0.0668
2.78,0.04,0.0034,0.068
2.79,0.05,0.0034,0.068
2.8,0.05,0.0033,0.068
2.81,0.04,0.0033,0.0697
2.82,0.05,0.0032,0.0702
2.83,0.05,0.0032,0.0703
2.84,0.04,0.0032,0.0716
2.85,0.04,0.0031,0.0716
2.86,0.04,0.0031,0.0727
2.87,0.04,0.0031,0.0738
2.88,0.06,0.0031,0.0756
2.89,0.04,0.003,0.0759
2.9,0.04,0.0031,0.0772
2.91,0.05,0.003,0.0782
2.92,0.05,0.0031,0.0792
2.93,0.06,0.0033,0.0777
2.94,0.06,0.0033,0.0787
2.95,0.07,0.0034,0.0783
2.96,0.05,0.0035,0.0804
2.97,0.06,0.0035,0.0826
2.98,0.05,0.0036,0.0844
2.99,0.05,0.0038,0.0856
3.0,0.05,0.0038,0.0861
3.01,0.07,0.0039,0.09
3.02,0.08,0.0039,0.0779
3.03,0.06,0.0041,0.0808
3.04,0.06,0.0041,0.0828
3.05,0.06,0.0041,0.0838
3.06,0.07,0.0041,0.0851
3.07,0.07,0.004,0.0859
3.08,0.06,0.004,0.0879
3.09,0.06,0.004,0.0883
3.1,0.07,0.004,0.0879
3.11,0.06,0.0039,0.0901
3.12,0.07,0.0038,0.0909
3.13,0.08,0.0038,0.0893
3.14,0.09,0.0038,0.0851
3.15,0.06,0.0038,0.0849
3.16,0.06,0.0039,0.0845
3.17,0.06,0.0038,0.087
3.18,0.06,0.0038,0.087
3.19,0.06,0.0038,0.0878
3.2,0.06,0.0039,0.0889
3.21,0.06,0.0039,0.0897
3.22,0.06,0.0039,0.091
3.23,0.06,0.004,0.0919
3.24,0.06,0.004,0.0922
3.25,0.06,0.0041,0.0913
3.26,0.07,0.0041,0.092
3.27,0.06,0.004,0.0929
3.28,0.06,0.004,0.0938
3.29,0.06,0.004,0.0928
3.3,0.06,0.004,0.0889
3.31,0.06,0.004,0.0867
3.32,0.06,0.0039,0.0841
3.33,0.06,0.0039,0.0827
3.34,0.06,0.0039,0.0818
3.35,0.06,0.0039,0.0825
3.36,0.06,0.0039,0.0838
3.37,0.06,0.0038,0.0854
3.38,0.05,0.0038,0.0874
3.39,0.05,0.0039,0.085
3.4,0.05,0.0037,0.0853
3.41,0.05,0.0038,0.0863
3.42,0.06,0.0039,0.0886
3.43,0.06,0.0041,0.091
3.44,0.07,0.0041,0.0923
3.45,0.06,0.004,0.0889
3.46,0.06,0.004,0.0906
3.47,0.07,0.0038,0.0916
3.48,0.06,0.0037,0.0927
3.49,0.07,0.0037,0.0933
3.5,0.06,0.0037,0.0943
3.51,0.07,0.0035,0.0947
3.52,0.1,0.0034,0.0882
3.53,0.07,0.0034,0.0851
3.54,0.07,0.0035,0.0876
3.55,0.08,0.0032,0.0878
3.56,0.07,0.0032,0.0855
3.57,0.07,0.0032,0.0855
3.58,0.06,0.0032,0.0886
3.59,0.06,0.0032,0.0909
3.6,0.06,0.0035,0.0925
3.61,0.05,0.0035,0.0951
3.62,0.05,0.0033,0.0951
3.63,0.05,0.0032,0.0962
3.64,0.05,0.0032,0.0979
3.65,0.05,0.0032,0.0987
3.66,0.06,0.0032,0.0987
3.67,0.05,0.0032,0.0992
3.68,0.05,0.0032,0.1002
3.69,0.05,0.0031,0.1021
3.7,0.05,0.0031,0.1027
3.71,0.05,0.0031,0.1027
3.72,0.05,0.003,0.1027
3.73,0.06,0.003,0.1055
3.74,0.07,0.0029,0.106
3.75,0.07,0.0028,0.101
3.76,0.08,0.0028,0.0995
3.77,0.07,0.0028,0.093
3.78,0.07,0.0028,0.0983
3.79,0.07,0.0029,0.1043
3.8,0.07,0.0029,0.1065
3.81,0.07,0.0029,0.1105
3.82,0.06,0.0029,0.112
3.83,0.07,0.0028,0.1129
3.84,0.08,0.0028,0.1135
3.85,0.07,0.0028,0.1114
3.86,0.07,0.0028,0.1115
3.87,0.08,0.0028,0.1118
3.88,0.08,0.0028,0.1135
3.89,0.08,0.0028,0.114
3.9,0.08,0.0028,0.1148
3.91,0.07,0.0028,0.1153
3.92,0.08,0.0028,0.1171
3.93,0.08,0.0027,0.1179
3.94,0.07,0.0027,0.1197
3.95,0.08,0.0027,0.1209
3.96,0.09,0.0026,0.1212
3.97,0.09,0.0026,0.1215
3.98,0.1,0.0025,0.1189
3.99,0.1,0.0025,0.1201
4.0,0.1,0.0025,0.1203
4.01,0.1,0.0027,0.1191
4.02,0.09,0.0026,0.1179
4.03,0.09,0.0027,0.1251
4.04,0.09,0.0026,0.1279
4.05,0.09,0.0027,0.1279
4.06,0.09,0.0026,0.1339
4.07,0.09,0.0026,0.1356
4.08,0.09,0.0026,0.1365
4.09,0.09,0.0026,0.1325
4.1,0.1,0.0026,0.1251
4.11,0.1,0.0026,0.1223
4.12,0.11,0.0026,0.0992
4.13,0.1,0.0026,0.1094
4.14,0.09,0.0025,0.1204
4.15,0.09,0.0025,0.1233
4.16,0.09,0.0025,0.1268
4.17,0.09,0.0025,0.1302
4.18,0.09,0.0025,0.1338
4.19,0.09,0.0025,0.1358
4.2,0.09,0.0024,0.138
4.21,0.1,0.0025,0.1406
4.22,0.1,0.0026,0.1427
4.23,0.1,0.0026,0.1444
4.24,0.1,0.0026,0.1453
4.25,0.11,0.0026,0.144
4.26,0.11,0.0027,0.1442
4.27,0.11,0.0027,0.1449
4.28,0.11,0.0028,0.1461
4.29,0.12,0.0028,0.1461
4.3,0.14,0.0028,0.1461
4.31,0.14,0.0029,0.1491
4.32,0.15,0.0029,0.1503
4.33,0.16,0.0029,0.1376
4.34,0.15,0.003,0.1437
4.35,0.15,0.003,0.1473
4.36,0.14,0.003,0.1474
4.37,0.15,0.0031,0.1457
4.38,0.14,0.0031,0.1486
4.39,0.14,0.0032,0.1499
4.4,0.14,0.0032,0.1531
4.41,0.15,0.0033,0.1536
4.42,0.15,0.0033,0.1519
4.43,0.16,0.0032,0.1495
4.44,0.16,0.0032,0.154
4.45,0.18,0.0032,0.1363
4.46,0.16,0.0033,0.1444
4.47,0.16,0.0034,0.1587
4.48,0.16,0.0032,0.1587
4.49,0.17,0.0032,0.1598
4.5,0.16,0.0032,0.1602
4.51,0.16,0.0033,0.1602
4.52,0.17,0.0033,0.1622
4.53,0.17,0.0032,0.1654
4.54,0.17,0.0032,0.1688
4.55,0.17,0.0033,0.1714
4.56,0.17,0.0035,0.169
4.57,0.17,0.0036,0.1684
4.58,0.19,0.0036,0.1646
4.59,0.22,0.0036,0.1652
4.6,0.23,0.0039,0.1689
4.61,0.23,0.0036,0.1617
4.62,0.23,0.0033,0.1579
4.63,0.23,0.0034,0.1593
4.64,0.25,0.0036,0.166
4.65,0.28,0.0037,0.1696
4.66,0.32,0.0037,0.1545
4.67,0.34,0.0037,0.1363
4.68,0.35,0.0041,0.1236
4.69,0.33,0.0045,0.1232
4.7,0.3,0.0051,0.1239
4.71,0.3,0.0054,0.1239
4.72,0.3,0.0052,0.1239
4.73,0.34,0.005,0.108
4.74,0.34,0.0042,0.1186
4.75,0.33,0.0038,0.1205
4.76,0.3,0.0039,0.1297
4.77,0.35,0.0039,0.1504
4.78,0.4,0.0035,0.1514
4.79,0.4,0.0033,0.1514
4.8,0.47,0.0032,0.147
4.81,0.66,0.0029,0.0998
4.82,0.76,0.0027,0.0842
4.83,0.83,0.0031,0.0759
4.84,0.85,0.0034,0.077
4.85,0.86,0.0034,0.0836
4.86,0.85,0.0038,0.0868
4.87,0.77,0.0037,0.0941
4.88,0.72,0.0036,0.0989
4.89,0.68,0.0036,0.1022
4.9,0.63,0.0034,0.1051
4.91,0.57,0.0031,0.1087
4.92,0.5,0.003,0.1124
4.93,0.4,0.003,0.1228
4.94,0.34,0.003,0.1305
4.95,0.3,0.0031,0.1435
4.96,0.29,0.0029,0.1552
4.97,0.31,0.0024,0.1624
4.98,0.32,0.0024,0.1581
4.99,0.31,0.0024,0.1547
5.0,0.31,0.0025,0.1606
5.01,0.31,0.0027,0.164
5.02,0.3,0.003,0.1645
5.03,0.29,0.0031,0.1631
5.04,0.28,0.0031,0.154
5.05,0.27,0.0029,0.1547
5.06,0.26,0.0029,0.1619
5.07,0.26,0.0029,0.1635
5.08,0.25,0.0034,0.1732
5.09,0.25,0.0034,0.1825
5.1,0.26,0.0036,0.1805
5.11,0.3,0.0035,0.1661
5.12,0.35,0.0042,0.1424
5.13,0.41,0.005,0.1258
5.14,0.45,0.0058,0.1079
5.15,0.46,0.0066,0.0881
5.16,0.45,0.0072,0.0931
5.17,0.45,0.0074,0.0931
5.18,0.44,0.0075,0.1104
5.19,0.44,0.0073,0.116
5.2,0.43,0.0073,0.1207
5.21,0.42,0.0069,0.1062
5.22,0.42,0.0068,0.1062
5.23,0.39,0.0063,0.1059
5.24,0.38,0.0064,0.1158
5.25,0.39,0.0061,0.1197
5.26,0.39,0.0054,0.1225
5.27,0.4,0.0048,0.1248
5.28,0.41,0.0042,0.1258
5.29,0.43,0.0041,0.1258
5.3,0.4,0.0039,0.1351
5.31,0.4,0.004,0.1428
5.32,0.37,0.0039,0.1506
5.33,0.37,0.0037,0.1506
5.34,0.35,0.004,0.1557
5.35,0.37,0.0049,0.1597
5.36,0.37,0.0047,0.1531
5.37,0.37,0.005,0.1601
5.38,0.38,0.0057,0.1668
5.39,0.41,0.0059,0.1695
5.4,0.43,0.0068,0.1473
5.41,0.45,0.0078,0.1403
5.42,0.42,0.0089,0.1362
5.43,0.38,0.0108,0.1421
5.44,0.35,0.013,0.1525
5.45,0.32,0.0152,0.1694
5.46,0.34,0.0174,0.2004
5.47,0.5,0.0224,0.2383
5.48,1.56,0.0252,0.1282
5.49,2.4,0.0318,0.0545
5.5,3.18,0.0318,0.0256
5.51,3.87,0.0365,0.0171
5.52,4.43,0.0388,0.0144
5.53,5.24,0.0409,0.0209
5.54,5.53,0.0429,0.0273
5.55,5.78,0.0448,0.0312
5.56,6.0,0.0463,0.0339
5.57,6.16,0.0486,0.0359
5.58,6.29,0.0486,0.0375
5.59,6.36,0.0486,0.0388
5.6,6.33,0.0406,0.0411
5.61,6.23,0.0407,0.0419
5.62,5.89,0.0406,0.0436
5.63,5.89,0.0401,0.0436
5.64,5.4,0.0393,0.0453
5.65,5.11,0.0384,0.0459
5.66,4.81,0.0363,0.0468
5.67,4.49,0.0354,0.0476
5.68,4.22,0.0342,0.0483
5.69,3.98,0.0329,0.0492
5.7,3.57,0.0314,0.0506
5.71,3.57,0.0287,0.0506
5.72,3.57,0.028,0.0506
5.73,2.97,0.0272,0.0459
5.74,2.79,0.0264,0.0473
5.75,2.62,0.0256,0.0485
5.76,2.47,0.0245,0.05
5.77,2.33,0.023,0.0519
5.78,2.2,0.0198,0.0534
5.79,1.97,0.0185,0.0555
5.8,1.85,0.0166,0.0563
5.81,1.74,0.015,0.0577
5.82,1.64,0.0131,0.0604
5.83,1.58,0.0116,0.063
5.84,1.51,0.0094,0.0621
5.85,1.5,0.0091,0.0566
5.86,1.46,0.0093,0.0485
5.87,1.45,0.0099,0.0412
5.88,1.44,0.0115,0.0323
5.89,1.44,0.0125,0.0244
5.9,1.44,0.0126,0.024
5.91,1.45,0.0126,0.0325
5.92,1.45,0.012,0.0351
5.93,1.42,0.0117,0.0372
5.94,1.38,0.0122,0.0399
5.95,1.3,0.0124,0.043
5.96,1.19,0.0147,0.0471
5.97,1.02,0.016,0.0559
5.98,0.98,0.0151,0.0608
5.99,0.96,0.012,0.066
6.0,0.97,0.0107,0.0701
6.01,0.99,0.0098,0.0719
6.02,0.97,0.0097,0.074
6.03,0.92,0.0111,0.0788
6.04,0.89,0.0157,0.0838
6.05,0.86,0.0161,0.0896
6.06,0.85,0.0161,0.0968
6.07,0.89,0.0164,0.103
6.08,0.96,0.0164,0.108
6.09,1.26,0.0176,0.0865
6.1,1.36,0.0188,0.0649
6.11,1.4,0.0188,0.0634
6.12,1.37,0.0219,0.0718
6.13,1.32,0.0236,0.0781
6.14,1.3,0.0251,0.0828
6.15,1.32,0.0274,0.0869
6.16,1.43,0.0274,0.0911
6.17,2.22,0.0287,0.0833
6.18,2.94,0.0314,0.0707
6.19,2.94,0.0326,0.0707
6.2,4.28,0.0332,0.0207
6.21,4.57,0.0335,0.0179
6.22,4.67,0.0344,0.0244
6.23,4.6,0.035,0.028
6.24,4.6,0.0361,0.028
6.25,4.36,0.0367,0.0325
6.26,4.24,0.037,0.0342
6.27,4.13,0.037,0.0357
6.28,3.95,0.0366,0.0384
6.29,3.95,0.0358,0.0384
6.3,3.87,0.0352,0.0398
6.31,3.74,0.0343,0.0422
6.32,3.68,0.033,0.0433
6.33,3.62,0.0317,0.0443
6.34,3.6,0.0311,0.0455
6.35,3.64,0.0306,0.047
6.36,3.7,0.0312,0.0481
6.37,3.82,0.0336,0.0497
6.38,3.9,0.0336,0.0509
6.39,3.99,0.0373,0.0522
6.4,4.15,0.0388,0.0534
6.41,4.39,0.0404,0.0529
6.42,5.08,0.0426,0.0481
6.43,5.42,0.0449,0.0485
6.44,5.77,0.0473,0.0501
6.45,6.15,0.0519,0.0496
6.46,6.5,0.0543,0.0474
6.47,6.81,0.0571,0.0463
6.48,7.43,0.0598,0.0496
6.49,7.77,0.0624,0.0516
6.5,8.45,0.0672,0.0527
6.51,8.45,0.0688,0.0527
6.52,9.09,0.0698,0.0538
6.53,9.31,0.0702,0.054
6.54,9.51,0.0713,0.0549
6.55,9.72,0.0743,0.0552
6.56,9.89,0.0758,0.0552
6.57,10.04,0.0772,0.0554
6.58,10.31,0.0772,0.0556
6.59,10.41,0.0772,0.0557
6.6,10.5,0.0629,0.0561
6.61,10.6,0.0651,0.0563
6.62,10.69,0.0685,0.0563
6.63,10.82,0.0699,0.0567
6.64,10.88,0.0699,0.0568
6.65,10.92,0.0729,0.0569
6.66,10.97,0.0745,0.057
6.67,11.03,0.0761,0.057
6.68,11.16,0.0793,0.0572
6.69,11.25,0.0793,0.0575
6.7,11.36,0.082,0.0575
6.71,11.36,0.083,0.0575
6.72,11.36,0.0858,0.0575
6.73,11.63,0.0874,0.0485
6.74,11.79,0.0874,0.0501
6.75,12.1,0.0897,0.0523
6.76,12.23,0.091,0.0533
6.77,12.23,0.0934,0.0533
6.78,12.52,0.0949,0.0548
6.79,12.67,0.0949,0.055
6.8,12.79,0.0985,0.0554
6.81,12.98,0.0998,0.0558
6.82,12.98,0.102,0.0558
6.83,13.17,0.1032,0.0562
6.84,13.27,0.1032,0.0563
6.85,13.39,0.106,0.0567
6.86,13.43,0.1073,0.0571
6.87,13.43,0.1094,0.0571
6.88,13.5,0.1097,0.0575
6.89,13.54,0.1094,0.0577
6.9,13.61,0.1087,0.0586
6.91,13.64,0.1076,0.059
6.92,13.64,0.1062,0.059
6.93,13.63,0.1057,0.0595
6.94,13.57,0.1049,0.0595
6.95,13.33,0.1049,0.0599
6.96,13.19,0.103,0.0601
6.97,13.19,0.1022,0.0601
6.98,12.98,0.1009,0.0605
6.99,12.93,0.0984,0.0607
7.0,13.06,0.0978,0.0609
7.01,13.18,0.0976,0.061
7.02,13.29,0.0974,0.0611
7.03,13.35,0.098,0.0612
7.04,13.38,0.0984,0.061
7.05,13.39,0.0987,0.0597
7.06,13.39,0.0988,0.0595
7.07,13.42,0.099,0.0597
7.08,13.42,0.0997,0.0597
7.09,13.5,0.102,0.0602
7.1,13.54,0.102,0.0598
7.11,13.59,0.1029,0.0597
7.12,13.68,0.1044,0.0608
7.13,13.74,0.1051,0.061
7.14,13.79,0.1053,0.0613
7.15,13.85,0.1055,0.0618
7.16,13.98,0.1054,0.0627
7.17,14.05,0.106,0.0627
7.18,14.12,0.1066,0.0631
7.19,14.19,0.1071,0.0633
7.2,14.22,0.1085,0.0635
7.21,14.24,0.1085,0.0634
7.22,14.27,0.109,0.0637
7.23,14.27,0.1099,0.0637
7.24,14.31,0.1103,0.064
7.25,14.4,0.111,0.0641
7.26,14.42,0.1113,0.0643
7.27,14.43,0.1115,0.0642
7.28,14.47,0.1116,0.0646
7.29,14.5,0.1121,0.0648
7.3,14.52,0.1121,0.0652
7.31,14.52,0.112,0.0652
7.32,14.51,0.1116,0.0651
7.33,14.5,0.1113,0.0654
7.34,14.5,0.111,0.0654
7.35,14.47,0.1104,0.0656
7.36,14.4,0.1101,0.0657
7.37,14.38,0.1096,0.0659
7.38,14.36,0.1093,0.066
7.39,14.34,0.1091,0.066
7.4,14.34,0.1091,0.0661
7.41,14.32,0.1099,0.0662
7.42,14.36,0.1102,0.0664
7.43,14.38,0.1103,0.0666
7.44,14.43,0.1108,0.0666
7.45,14.49,0.1113,0.0667
7.46,14.53,0.1119,0.0666
7.47,14.57,0.113,0.0666
7.48,14.67,0.1154,0.0663
7.49,14.71,0.116,0.0665
7.5,14.72,0.1163,0.0664
7.51,14.7,0.1161,0.0663
7.52,14.65,0.1157,0.0663
7.53,14.59,0.114,0.0664
7.54,14.32,0.1128,0.0666
7.55,14.13,0.1116,0.0666
7.56,13.93,0.1105,0.0665
7.57,13.68,0.1094,0.0666
7.58,13.42,0.1094,0.0665
7.59,13.15,0.1094,0.0662
7.6,12.88,0.0821,0.0662
7.61,12.45,0.0821,0.0667
7.62,12.31,0.0822,0.0667
7.63,12.19,0.0821,0.067
7.64,12.04,0.0818,0.0671
7.65,11.84,0.0813,0.0672
7.66,11.38,0.0807,0.067
7.67,11.12,0.0802,0.0667
7.68,10.81,0.0793,0.0667
7.69,10.51,0.0784,0.0664
7.7,10.23,0.076,0.0665
7.71,10.23,0.0741,0.0665
7.72,10.23,0.0728,0.0665
7.73,9.31,0.0722,0.0553
7.74,9.25,0.0715,0.0568
