File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_92538.csv,1,0.03,0.93,0.48000000000000004,191.0,0.9099999999999998,0.31921123466543777,0.005027911111901528,0.0003463808858767487,58.39430931929811,71.08872438871077,106.8757511256334,54.91225348582626,54.12059094537793,36.88127497895081,104.41451672929276,3.0935602261683406,3.0935646106926433
SDMT_92538.csv,2,0.94,1.5,1.22,191.0,0.5699999999999998,0.9172385659331238,0.015001436027782245,0.0011169403581661502,90.60728274760203,110.30451812751556,179.31918128170483,98.21369310996823,105.85145701399918,64.85240931499237,162.55958847658974,2.7097015238204416,2.7097291838777906
SDMT_92538.csv,3,1.51,2.0,1.755,191.0,0.4999999999999998,12.458350137843794,0.050448995695784433,0.0009315446322736542,147.62142341159694,179.71303719672693,504.01631790191806,177.16760883371228,158.12630314624704,115.7175613620365,213.0420671718862,1.4212953154265149,1.4136065429821878
SDMT_92538.csv,4,2.01,2.5,2.255,134.0,0.5,7.738050300211679,0.030255137104469462,0.0018025620994134733,140.44094193720446,170.9715814887707,430.811665022436,164.94377943202716,139.74464834889727,111.07432760957724,211.71896673118496,1.5981592478297189,1.5772632730655434
SDMT_92538.csv,5,2.51,3.0,2.755,118.0,0.5,1.161919621502334,0.010598206666692363,0.00926287415225734,102.15565713191427,124.36340868233036,213.04848748252746,120.51132033160522,113.58154517177591,81.93797596703482,191.65578144340816,2.4929234203131756,2.49119525517102
SDMT_92538.csv,6,3.01,3.51,3.26,124.0,0.5099999999999998,0.55576284556046,0.003438598525742749,0.0025749902722003995,85.60616298817878,104.2161984203915,163.3569971355646,98.93538590771215,84.24750504391133,70.33196802499609,171.84360404678594,2.7642786898209617,2.7624371206254366
SDMT_92538.csv,7,3.52,4.25,3.885,187.0,0.7399999999999998,7.173123941729736,0.024733739765967717,0.007311634564172368,153.5953388866187,186.985629948927,441.4328657282651,171.8742094212065,141.8649142953841,125.70443475900446,236.57512208660012,1.692992429013075,1.6128376545736791
SDMT_92538.csv,8,4.26,5.54,4.9,176.0,1.29,8.496287699096728,0.011923283835479626,0.012797122344583842,152.46384065869515,185.60815384536807,482.06561895107177,163.82150049278172,113.81232219154171,129.2682082292816,228.385313545589,1.5114678764107043,1.439350174786621
SDMT_92538.csv,9,5.55,6.04,5.795,178.0,0.5,11.173731204304042,0.017671607490711633,0.025647012247237564,164.7619075507929,200.57971354009575,544.448399857318,177.6887727744938,125.23852328252823,145.67119398742747,251.46685049452657,1.4277843270487383,1.3665178211936182
SDMT_92538.csv,10,6.05,7.2,6.625,181.0,1.1600000000000001,7.445108595650103,0.009263955057812055,0.03217793692368362,156.82547947613037,190.9179750144193,472.4745813954171,161.4666644927775,110.0381415443627,135.1283457668978,238.40452538535922,1.5834438869638754,1.518411213238051
SDMT_92538.csv,11,7.21,7.88,7.545,204.0,0.6799999999999997,10.482023281205757,0.016325972850105792,0.04172668185541529,171.54143454193522,208.83305074670417,545.4475833215222,179.0904716000124,125.78666696368029,154.304742843286,265.94750197395905,1.4799390485810695,1.4254070569957926
SDMT_92538.csv,12,7.89,8.5,8.195,189.0,0.6200000000000001,7.801216942608025,0.010202379788757834,0.04812316356236873,165.33684290834168,201.2796348449376,491.3356368534519,166.85505381347744,114.58819052337698,145.52889671394934,254.91455145211154,1.5969618958667904,1.5376464530763094
SDMT_92538.csv,13,8.51,9.0,8.754999999999999,192.0,0.5,15.60301444598392,0.030484040536697232,0.05396093947068739,190.1180792244521,231.44809644715954,644.3716152454016,203.81444882006784,149.87431509460507,179.3695313003878,300.3964552708614,1.3664823481218225,1.3224402568230935
SDMT_92538.csv,14,9.01,9.99,9.5,220.0,0.9900000000000002,12.836334803526553,0.029045135175111404,0.06149783258562584,191.48059512474657,233.10681145621308,602.9687029127073,199.1619246245549,149.54237119786046,177.67278775002225,304.2818721428037,1.482065846170257,1.4351836556137239
SDMT_92538.csv,15,10.0,10.61,10.305,226.0,0.6199999999999992,15.820484367757249,0.039191539350621855,0.06649039162324757,202.75267469766277,246.82934311019866,658.3601531027076,213.8978491646323,164.83794772085778,192.02137109569165,323.4696616009838,1.425572838344993,1.383797843471016
SDMT_92538.csv,16,10.62,11.58,11.1,196.0,0.9700000000000006,18.022930773348445,0.04876948407599111,0.06765221058947377,212.58991728276695,258.80511669206396,697.0441923825201,225.77543332854412,178.74461832646304,203.39221876696126,339.42502618224495,1.4049872266919619,1.3663873226866665
SDMT_92538.csv,17,11.59,12.22,11.905000000000001,201.0,0.6400000000000006,15.22589628510482,0.03394171228460203,0.07281610454142487,205.88094801449267,250.63767584373008,658.1640822088091,212.70129613630525,159.65938472099108,196.42596344850318,329.19449440477734,1.4452410117341827,1.405234991825332
SDMT_92538.csv,18,12.23,13.01,12.620000000000001,177.0,0.7899999999999991,5.156427744833994,0.03525184600943232,0.022745920743695424,191.45960885088914,233.0812629489084,437.7394764252083,184.05403779386177,169.78862790199065,171.35112085244484,333.0541534486893,2.1162928084963233,2.060195184039702
SDMT_92538.csv,19,13.02,13.75,13.385,188.0,0.7400000000000002,7.464599547163091,0.042930742233374064,0.032639821277378515,206.80107335807,251.75782843591162,507.19899591923405,199.57898782089072,179.51825758542188,186.73901756006163,347.7765943601059,1.946048304030665,1.8968272735919343
SDMT_92538.csv,20,13.76,14.29,14.024999999999999,170.0,0.5399999999999991,11.611450873378482,0.09417298079235308,0.05364881252213628,240.03205530734155,292.2129368958939,603.1435864739216,238.14601369294587,242.39164191266616,215.19337837706527,391.0299094267944,1.8807134228960318,1.838608419205544
SDMT_92538.csv,21,14.3,14.85,14.575,183.0,0.5599999999999987,6.589723004615362,0.0661597897866445,0.02684788620398967,218.59985578957142,266.1215635699129,487.92168168242415,208.6239401104792,213.96969617584028,194.679293494019,375.563015069298,2.1566409055796694,2.1070263369156472
SDMT_92538.csv,22,14.86,15.41,15.135,192.0,0.5600000000000005,1.6826574033369488,0.01652317665003303,0.17205377348250406,162.74517411613735,198.1245597935586,294.5761641696732,141.03527945177416,133.54511770120547,144.04268128425394,313.4105213557731,2.762864885926564,2.696381710232493
SDMT_92538.csv,23,15.42,15.91,15.665,159.0,0.5,7.751821165885034,0.03952242766014865,0.07392841128955116,214.47454600392368,261.09944730912457,522.8766879585881,200.0632465620038,173.94991293529154,194.8119124475223,358.1325056163557,1.9493612238057583,1.9037566094432048
SDMT_92538.csv,24,15.92,16.41,16.165,253.0,0.5,4.927362633624518,0.03869452755407776,0.12332627673120307,203.49514971853196,247.73322574429966,442.50246529981854,186.09262868363908,175.49356961927057,183.78432306972482,358.7937092412391,2.2219138609459534,2.171984497045957
SDMT_92538.csv,25,16.42,17.51,16.965000000000003,192.0,1.0999999999999996,10.631974637162596,0.07518822635508779,0.09918346379923328,241.99023205788183,294.5968042443777,594.4641553241153,229.2225887863956,220.2039958970632,219.86975168399584,398.21173432612426,1.9203036090107064,1.8801739910554027
SDMT_92538.csv,26,17.52,18.02,17.77,247.0,0.5099999999999998,1.4463651008524072,0.024200320655989625,0.33710629509115847,170.97556179337644,208.14416218324038,284.3623073476057,143.97679296952137,153.1248196928645,152.1121697260382,342.6176304818899,3.023957687138904,2.964406694794156
SDMT_92538.csv,27,18.03,19.17,18.6,234.0,1.1500000000000004,9.195514483223274,0.07280691889718359,0.15685143690296202,243.54146012868512,296.4852558088339,568.0956588006967,223.57921449168373,217.8948636388075,220.31215873879174,405.45432093289975,2.0314473507849367,1.9893224150333484
SDMT_92538.csv,28,19.18,19.96,19.57,208.0,0.7900000000000009,11.274428456861488,0.029593695209406596,0.13835866550919937,227.35836502838538,276.7840965562956,616.7494827038587,209.00370384032138,159.29659155206917,213.54186017007183,365.9031676622043,1.714253654163482,1.6769141179645064
SDMT_92538.csv,29,19.97,20.76,20.365000000000002,248.0,0.8000000000000025,8.388229873477492,0.01568674579960009,0.15083071344048873,214.72697345137735,261.40675028863313,553.2717683241029,188.55336481305636,135.8129715677229,196.29881659267653,339.58998964102966,1.8193957641358138,1.7780367983791103
SDMT_92538.csv,30,20.77,21.26,21.015,250.0,0.5000000000000018,12.195536083588234,0.030461458563876886,0.16267394965404797,233.01042721294598,283.66486791141284,640.0636148030311,213.29277493255753,160.88718662502126,220.8220231469588,374.18172982087964,1.6856356866733613,1.650348780610177
SDMT_92538.csv,31,21.27,21.87,21.57,297.0,0.6100000000000012,8.53563213800075,0.012379529369942303,0.16552494570771625,214.78436562866042,261.4766190261954,560.1931832914483,186.36629587414583,129.1144096889145,196.07242648027915,334.16646388314064,1.7920091005070802,1.7501012954726918
SDMT_92538.csv,32,21.88,22.63,22.255,269.0,0.7599999999999998,12.319510846473463,0.02818676216273564,0.17542224597300504,234.89567389644142,285.9599508304508,646.2404741260511,212.7475706469665,157.76740386621435,223.2523499624752,375.8632508894495,1.6798931655582898,1.6443720598429097
SDMT_92538.csv,33,22.64,23.15,22.895,271.0,0.5199999999999978,8.569074966812233,0.009878242968739633,0.17872618472695342,216.5222850844861,263.59234705937405,564.4121750060465,185.40457712243142,126.09484634778109,195.76003413050125,329.44570585375067,1.7900662178269868,1.749245516778165
SDMT_92538.csv,34,23.16,23.92,23.54,244.0,0.7700000000000014,10.435418356086705,0.01842249629900397,0.18452588200710995,228.97620963492108,278.75364651207815,610.092493459598,200.36403152123935,143.05350424750642,213.7292592640055,360.2916245422229,1.7413761884349301,1.7044262367074878
SDMT_92538.csv,35,23.93,24.75,24.34,254.0,0.8300000000000001,13.151338533852748,0.032770713141805345,0.19336483387603456,245.66299965955602,299.06799958554654,668.5037267813553,219.8836758097613,166.7373838496463,233.9516411713261,392.2717933924984,1.6944321225009071,1.659882934462377
SDMT_92538.csv,36,24.76,25.66,25.21,263.0,0.9099999999999984,11.858212870203818,0.03663439462754027,0.20152695448667635,249.21787523048675,303.3956741936359,644.925207193943,217.2905600866611,169.785968714045,234.91463780299534,401.2407514857631,1.7913691593197607,1.755758697191617
SDMT_92538.csv,37,25.67,26.32,25.995,281.0,0.6599999999999984,18.663271417721074,0.09549861998220426,0.1899170667187083,287.7822459928211,350.3436038173479,768.9096668458152,264.3761512050525,240.74611828496774,273.8520203681305,459.5458638635006,1.717112617131336,1.6870748686124846
SDMT_92538.csv,38,26.33,27.0,26.665,356.0,0.6800000000000015,2.140659043195899,0.017598740849414513,0.6435044835162368,200.99296720693334,244.6870905127885,346.52533682644446,146.14568305535565,132.61087776392813,175.46888885252295,365.32438287692986,2.858039801965454,2.813220529865015
