File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_92555.csv,1,0.03,0.89,0.46,137.0,0.8699999999999998,1.0133735462343951,0.021938060141148817,0.004799338473639106,81.50623603855493,99.22498300345812,165.50771467456514,79.21756309241681,92.23710024821843,48.671699482191364,126.24381932090489,2.7184088158676163,2.718415518980013
SDMT_92555.csv,2,0.9,3.08,1.99,137.0,2.19,3.2325982354082656,0.007236470426781825,0.014215656317602207,110.01225687040649,133.92796488571204,303.3243558502584,107.07229761295224,78.21698022399816,82.76980268276456,166.9328944752104,1.8278717770785895,1.8278486882159357
SDMT_92555.csv,3,3.09,3.58,3.335,136.0,0.5,0.8663685322397447,0.011981901108642489,0.05923944838705478,100.12125468509909,121.8867448340336,195.3873204864476,103.7494806972741,105.70919181937369,83.68971050958582,203.961082567566,2.6777383733844147,2.6771693367371037
SDMT_92555.csv,4,3.59,6.4,4.995,179.0,2.8200000000000003,9.821577215192525,0.024184477220086528,0.0326879264512776,155.38421602639855,189.16339342344162,510.03041303574383,164.57475768646142,126.28145981022892,140.30562704072665,251.18614240524522,1.4473705695481198,1.457484366430833
SDMT_92555.csv,5,6.41,6.9,6.655,207.0,0.5,13.785586885006035,0.03303663220761499,0.04926868744851564,174.8629936250634,212.8766878913816,598.1340562533919,185.7648497279204,143.01507891351474,164.35331676354738,282.9381881329795,1.365413984470819,1.373115032815141
SDMT_92555.csv,6,6.91,7.4,7.155,185.0,0.5,9.787439185354025,0.02902797468978127,0.052925248798360004,171.65502796202824,208.9713383885562,528.6272577095967,178.26847439934303,141.4331242656882,157.9228136649309,282.6511549468118,1.536484068339201,1.5441678541084713
SDMT_92555.csv,7,7.41,8.02,7.715,179.0,0.6199999999999992,13.917123134702372,0.037349538372179164,0.057007494662189254,183.38869752263764,223.25580567973324,609.1769699868412,193.40329390278958,152.2584809367387,173.2349497137523,298.45957717764844,1.4041187313279981,1.410639917331279
SDMT_92555.csv,8,8.03,9.12,8.575,187.0,1.0999999999999996,16.58375013037329,0.05072625422858905,0.06462166658332111,196.41079552499983,239.10879455217398,658.1828664129731,209.40760513497474,171.69635359700217,187.64745160126708,319.37320838131205,1.3832084737016188,1.3889833483343506
SDMT_92555.csv,9,9.13,11.29,10.21,187.0,2.169999999999998,10.912666614279027,0.03183510018492882,0.07642070994209571,189.55129451270625,230.75809766764246,570.7858415349873,192.41689532144795,151.91589256350585,178.36195902473406,313.1080692811081,1.5571359649827425,1.5634560359664127
SDMT_92555.csv,10,11.3,11.89,11.595,124.0,0.5999999999999996,0.9100999733254128,0.022572023537795003,0.22441619680326458,137.12929013551252,166.94000538236313,229.07172914699646,135.02169839674744,159.81400617436563,125.63967511317324,303.7172238363121,3.0647229466244963,3.0732186489013946
SDMT_92555.csv,11,11.9,12.39,12.145,136.0,0.5,1.5510873597564305,0.021232628972539577,0.31827261889901054,150.22951478019306,182.8881049498003,281.0312466461334,144.33998961008018,148.71628275075796,136.73029271229825,306.0735274950845,2.6834843841883016,2.691794113240675
SDMT_92555.csv,12,12.4,12.89,12.645,138.0,0.5,4.306069699010377,0.035926974535346906,0.11806404536497248,183.224206304875,223.0555555015868,410.51508242349377,177.7301722531566,171.5539624578421,167.32120407239609,333.6068412440596,2.168880419151006,2.1762555524520324
SDMT_92555.csv,13,12.9,13.49,13.195,163.0,0.5999999999999996,2.298924428575905,0.03347359334110833,0.20654818120447618,168.79917314389783,205.49464556648402,328.904358052391,162.41145601975597,173.7905485930989,153.7768938481626,332.58331174715636,2.5461738624748738,2.553236625321419
SDMT_92555.csv,14,13.5,14.22,13.86,143.0,0.7300000000000004,7.240993081263652,0.036733115503869575,0.1082169749802305,200.66172959845898,244.2838447285584,503.37241994652743,191.9403799538292,167.59652964337823,185.32105804536684,343.74244972332286,1.8974581411667621,1.9037654819146081
SDMT_92555.csv,15,14.23,15.4,14.815000000000001,174.0,1.1799999999999997,14.9558728270746,0.05015728213841693,0.12165613068297498,222.0104146655794,270.27354828853106,668.1395011695137,222.34463632150528,183.10651271173114,215.05105239549403,365.9782239161748,1.535324030046033,1.5401066160008636
SDMT_92555.csv,16,15.41,15.9,15.655000000000001,160.0,0.5,6.738168733661737,0.03678529569262422,0.12902274428700547,203.71126240743996,247.9963194525357,495.95212696085724,191.37844221101662,168.60118196879625,189.75238400707875,354.3816098011712,1.9561953578347557,1.9621138869724788
