Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,,0.8680002550144883,0.027684111759657775,98.45477282486982,119.8579843085371,182.32775416351157,118.87280284019462,151.9702186677385,74.89857158242921,192.9260912199575,2.887596899903059
2.0,2.5,2.25,749.0,0.9421976499023854,0.02508848026139749,102.72394300846432,125.05523496682613,192.940364564527,126.32524429590235,155.23124553648145,80.6563240026817,203.2029265511126,2.8202198694608622
2.5,3.0,2.75,151.0,1.9807463420673792,0.012449948129959056,112.28440873746538,136.69406281082735,260.7779654030752,130.640400811596,116.1896162646776,89.57928713595562,196.30305959142277,2.199001631131962
3.0,3.5,3.25,133.0,4.371970591142357,0.016838284668593186,133.84926865293718,162.9469357514017,358.9809005647112,152.17399053734798,124.22497250366467,107.85894134970187,214.26338535488964,1.8483469502263172
3.5,4.0,3.75,124.0,2.3608131013184224,0.011880694506410843,122.69899919152115,149.37269466793867,287.69947447663725,137.89167195783904,116.30885079277199,99.7884822303607,211.37395620275507,2.1521882330698303
4.0,4.5,4.25,148.0,1.8426862514641482,0.005574619305418873,114.90965024943688,139.8900089993145,265.14140551019676,123.16678918620762,93.00417491966896,93.63944902503988,197.3883761978152,2.1905902146503675
4.5,5.0,4.75,157.0,3.094537507864544,0.006610363151751732,130.11001454872803,158.39480032019068,326.5430659698547,137.05192116659856,101.78082370929076,105.55531319754925,208.38015726353905,1.9769964391066686
5.0,5.5,5.25,148.0,2.6441264967203955,0.01198590247469081,136.06380681088302,165.64289524803158,310.3484891212474,147.3414548733939,130.7961596813453,111.48069138363509,230.6565719717523,2.1944550435696817
5.5,6.0,5.75,144.0,2.1742716177068107,0.006108728294552053,125.64996054753693,152.96516936221906,290.37496309964615,128.66610701869044,96.67065931275236,105.11614977203843,215.92114633258495,2.163851044150188
6.0,6.5,6.25,136.0,1.936864177733286,0.006009825095793703,124.9328564979755,152.0921731279702,280.1294552605511,126.5557543615108,96.24064085272364,105.66506009917306,219.87542191513046,2.235267737931161
6.5,7.0,6.75,104.0,0.5771519156151226,0.0016966643624846632,96.56128502322443,117.55286872392533,176.83868856568105,93.54702952403346,71.21077333049979,81.64496468941255,188.51592822172506,2.833876171374292
7.0,7.5,7.25,140.0,0.676908216932886,0.0026426549179643577,102.37795289745566,124.63402961429391,189.58661149423918,99.64293558168383,78.44973794418588,88.41179005998507,203.58175016971546,2.7875532352579984
7.5,8.0,7.75,131.0,1.0148551533017505,0.0031298838523226204,112.39097497609511,136.82379562307224,223.27233835702063,108.6170739544139,82.72365070052457,96.82685846119605,212.28981333770767,2.561177280771172
8.0,8.5,8.25,139.0,0.4139599841182019,0.002718132812397108,96.8127538334713,117.8590046668347,158.9425538515804,90.83252059155942,78.98064603565561,85.58286057734902,210.35838957569908,3.192180875258428
8.5,9.0,8.75,154.0,0.7506492270831484,0.007637927280873433,115.5751314432165,140.70016001782884,201.66298584103063,114.97876223617165,111.21141763966659,103.18531986978991,245.1112749701427,2.9555985804397014
9.5,10.0,9.75,199.0,2.6094631172590015,0.0016660845176538304,143.55456954433805,174.76208466267235,330.2581268555395,134.70309108366888,98.20202168368117,112.90622744848727,209.9047366405778,2.136092248614353
10.0,10.5,10.25,214.0,9.375339119011695,0.021648027439925784,184.4630891066857,224.5637606516174,538.5866763809997,184.83617269753228,140.12458418182027,169.25208073943747,297.8553919535104,1.6140135384444498
10.5,11.0,10.75,254.0,8.48771249664852,0.02847609382115371,188.78262786648253,229.82232957658732,520.7431186249406,187.41082719665,150.3240271192806,172.9617405070533,312.17676331091775,1.7180219570458874
11.0,11.5,11.25,224.0,7.883506927141295,0.020165031765402405,183.17780442094423,222.99906625158414,508.5661384942489,179.08069398712416,135.24912083386758,168.41622185407584,301.77067336978604,1.7055288216637907
11.5,12.0,11.75,228.0,17.47755841538278,0.09537654056256877,234.87088560770647,285.9297737832952,692.508293253905,246.94789829481945,237.7855466139589,217.48971694002995,375.6176887270512,1.576761768747624
12.0,12.5,12.25,341.0,13.844659902166919,0.09193966025272118,232.29867687681045,282.7983892413343,636.1409383723619,238.8061197325551,236.15267404863812,212.11792564087938,377.14344442097257,1.713554668358748
12.5,13.0,12.75,258.0,13.811848667741815,0.0750346199081802,227.56774048369687,277.03898841493566,638.0834964059209,231.99065596133704,215.76819260067197,210.83249054639393,371.0441368892778,1.6679615206355916
13.0,13.5,13.25,299.0,12.383152295493932,0.08130433254595103,231.08770761750355,281.3241657952213,614.3746328439593,232.35324765573083,225.3239969429533,211.1777862047766,378.29805654911354,1.769064024079803
13.5,14.0,13.75,336.0,13.305205252929673,0.09269692280217197,238.58994934267264,290.4573296345579,633.8191799429512,240.18373619754823,238.18657499614488,217.94200186602063,388.6338010461851,1.7669862884719334
14.0,14.5,14.25,345.0,15.628199972863687,0.12337457641536882,253.449849083872,308.547642362975,676.4302175221917,257.84462410827837,269.81335680422615,230.68768480772053,407.4975308053913,1.7522587137162926
14.5,15.0,14.75,382.0,16.965706907084382,0.17718596670313924,271.5306458000107,330.55904706088273,700.4092424693646,278.3160029376728,321.783373274141,242.86967086716987,431.1379632058854,1.8151149121310823
15.0,15.5,15.25,299.0,16.494811796577824,0.15285879556053705,267.17707105760985,325.2590430266552,695.2390593519592,270.8220303890154,298.97729931574213,241.165936072007,426.4343676791492,1.7968500759392323
15.5,16.0,15.75,353.0,19.01970379782617,0.1882383926557802,280.785065097118,341.8252966399697,736.4893438257535,286.978619936485,329.09206236818244,252.71122524892812,442.1915189824281,1.7760460135205285
16.0,16.5,16.25,347.0,20.717047483731395,0.22423509635312927,292.6482161297125,356.267393549216,763.3274072342208,300.1380661008714,358.0025529944841,261.85010340714257,456.2467674022401,1.7832566171911124
16.5,17.0,16.75,326.0,19.580287379118992,0.21188313736688275,291.1214195155325,354.4086846276052,749.342245854077,295.22027783429394,348.03083904558736,260.70019566459956,456.195094204198,1.80932185171965
17.0,17.5,17.25,354.0,19.22919042599384,0.1832710339377001,286.22486172410987,348.4476577510908,746.3863738460718,287.57497607725065,323.0163876846246,259.0199031536107,450.95707680477597,1.7827124341367815
17.5,18.0,17.75,359.0,19.785002293241373,0.20196397275546107,293.2952320751918,357.05506513501643,756.7271636713426,294.05633080141985,338.3241792901941,264.28170053440994,460.09852987231284,1.8014901702863684
18.0,18.5,18.25,345.0,19.659853605409285,0.175786567062004,288.8116544824089,351.5967967611934,757.0043191359131,287.4060901297278,315.40414545970395,263.039768454024,455.0366211614374,1.7694141490069528
18.5,19.0,18.75,387.0,22.040861630126766,0.2202572084828115,303.5318221567694,369.5170008865021,792.927274812962,304.1923974664406,351.0547186661966,274.5140096794143,472.19058683081,1.771717658870324
19.0,19.5,19.25,420.0,23.450300000000002,0.28139999999999993,318.3131177563003,387.5116216163658,813.0220077104344,320.56757485685864,396.91480975520847,283.7308726825652,489.3680895909915,1.8137383212570686
