Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,,1.8632864907416324,0.010745001492961972,93.41072249310055,113.7174012959485,225.07576106553253,90.27040739579229,80.25781544788951,61.758763992120855,139.87545035592152,2.188211799997716
2.0,2.5,2.25,137.0,3.085715282260533,0.0076978247236618984,112.26706560527958,136.67294943251434,303.2082594416624,109.32420952890301,81.0533769800067,86.74438872602406,175.80803385969008,1.8620864203710685
2.5,3.0,2.75,122.0,3.8338837289441443,0.008949691209821647,119.26628256739643,145.19373529943906,336.0697897081108,118.35721838060496,87.26253266234693,95.85381777528774,188.9786443974476,1.762191795593877
3.0,3.5,3.25,136.0,0.9696989452997705,0.011785447258896607,101.16490492655707,123.15727556276526,203.33021623001503,104.54577719528356,103.98891961773654,84.29723917101695,202.28530421745796,2.5904039774720045
3.5,4.0,3.75,145.0,6.292607321109328,0.0160246616913751,135.44696606605422,164.89195868910934,418.7967512007172,142.21759477436865,108.61612835770876,117.80853653444775,221.35803049909637,1.5669944014511343
4.0,4.5,4.25,162.0,10.444573136655933,0.024752727408050297,151.52312803824813,184.46293848134545,514.3878947861912,162.16955371403316,123.99629978003107,136.0469969977846,242.6945618234092,1.3994258880314474
4.5,5.0,4.75,179.0,11.018013336479527,0.028364292950918878,157.73626370226003,192.02675581144706,530.9369157570684,168.87013291134193,131.51630147647592,143.02058701994227,254.1959231146359,1.4071684076451068
5.0,5.5,5.25,185.0,9.451142754616669,0.02408918790592566,156.6037007940156,190.64798357532328,505.7652466215124,165.51165779197845,127.52524986389929,141.91304638047313,254.95833439452738,1.4716285179041875
5.5,6.0,5.75,195.0,10.447109058337272,0.028000251666530394,163.71455022169192,199.30466983510328,530.252560949608,172.70352464062702,134.81989547791005,149.52445365764527,266.25457129153347,1.4612495761998234
6.0,6.5,6.25,185.0,9.847718242634139,0.023520543369684392,163.07712723859092,198.5286766382847,522.7510634682374,170.24764457544492,129.37620109136165,149.55951590976593,265.7289997884789,1.4757827040231009
6.5,7.0,6.75,207.0,13.53738515434282,0.03422934156252441,175.88139341466245,214.11647893958934,594.7927639715906,186.55335611512595,145.02293596118662,165.02253363118004,285.1754924161747,1.3824506515696275
7.0,7.5,7.25,185.0,10.139284734351808,0.03032463760426506,173.28098244741258,210.9507612403282,536.4679735658628,180.3024688487362,143.51623579130415,159.85956509178257,285.23679544833203,1.5262963144508757
7.5,8.0,7.75,179.0,13.92816112390618,0.037949386250669404,183.90505737395293,223.88441767263828,609.6018855217897,193.96346541388084,153.2305779898537,173.67588222111115,299.3812026472835,1.4072085327816175
8.0,8.5,8.25,186.0,17.45490827030287,0.04807558039994638,193.59872920061895,235.6854094616231,668.5964280543099,207.5968595465092,166.56942590278618,186.18135867045996,314.1807250954137,1.338719292804383
8.5,9.0,8.75,187.0,16.29458327696851,0.052760035454090394,198.2739213158583,241.37694768887107,655.0894033715967,210.9402322789833,175.12795499861193,188.840942511015,322.61072762378774,1.4044148219907915
