Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.0,0.5,124.7,4.363111920490074,0.007592946913486397,93.3804525557695,113.68055093745856,291.89169612953276,86.74856445185709,61.69347254802061,56.51537672625248,113.96481635688242,1.654609588629218
1.0,1.5,1.25,136.5,2.4853985668135263,0.0027551159944445283,95.95676756809051,116.81693443071886,263.09245751990244,96.85139614816646,64.84638984267164,65.45193699132405,132.14006374210996,1.867435936296124
1.5,2.0,1.75,152.6,2.6291087184720863,0.003957684348873035,102.39027784341873,124.64903389633578,278.0145701510852,107.96634934997455,74.3421981565824,74.75867291745004,151.0531806569246,1.8684044947458516
2.0,2.5,2.25,173.0,2.6954588929461036,0.004562542919545451,106.83918902457306,130.06509968208894,287.80216435545174,116.38130486584163,81.28810220993607,81.45746518118226,164.08664248330916,1.8710209979114585
2.5,3.0,2.75,196.0,3.4175330552117487,0.008346858619005013,118.10267347065083,143.77716770340092,321.47664751094504,132.25930417934643,97.81234935726037,93.73599329422498,187.1139755406546,1.833345014529093
3.0,3.5,3.25,215.2,4.005597185052361,0.011443310111519443,128.2248129904728,156.09977233622777,347.2988999874965,142.496247675649,108.51041006677974,103.14775648981467,203.63840434687322,1.8307584518233002
3.5,4.0,3.75,230.5,4.835299619494777,0.016093447266521357,139.67034334934272,170.0334614687651,378.5378064301755,154.38588626915708,121.73773285221479,113.46358878642174,221.04998818002443,1.8174246426831644
4.0,4.5,4.25,216.4,4.639894800188271,0.017688485719881998,144.30442599101406,175.6749533803648,377.270660018025,157.75108691630717,127.30830823644432,117.71545390171707,230.9304498376324,1.885203230335146
4.5,5.0,4.75,195.6,2.272843348013137,0.04132255595849245,143.57984522353996,174.79285505474436,292.61990362935853,169.2174070531113,197.7189573137403,117.55609556971139,263.8393745114287,2.4941782482067683
5.0,5.5,5.25,180.2,1.7920586307758466,0.08013069258351549,149.80312663307905,182.36902372722653,268.82528633509213,184.1941210917068,273.24481011441185,123.41256207947929,294.4302390125419,2.86987168713034
5.5,6.0,5.75,235.1,3.2576811323796253,0.029755662907958908,155.60353251503653,189.43038740960958,339.8416257746753,170.53611787377193,171.037888092228,127.06544299450117,266.0633318391894,2.288682994664939
6.0,6.5,6.25,227.2,2.948973120783592,0.012074175281501046,145.01867151371272,176.54446966886752,329.66591053615315,147.63611684803962,117.84784664078444,118.9516197006477,241.5000080978781,2.18850189542616
6.5,7.0,6.75,220.4,3.0461399400758844,0.04410644494288913,166.71193473740846,202.9536596803234,336.1526456931242,178.27993917687746,196.60507644178224,135.95676158741526,291.4956296297661,2.4896767458165114
7.0,7.5,7.25,191.2,2.83395880695965,0.019350365916496342,156.33174272897273,190.31690419179313,328.8843350028098,158.0147800785062,143.37485046960845,128.1812220163582,266.529306780133,2.374412411324787
7.5,8.0,7.75,218.9,2.1965701845787833,0.007533227500214666,142.42391375936768,173.38563414183912,300.50309956732053,138.60723793613383,110.68469135084617,116.3980048562163,239.3313280729981,2.3710376366898838
8.0,8.5,8.25,254.8,2.8267713925394835,0.03922448883548133,169.15352378225182,205.92602895230684,336.0525927799578,173.52792926084666,185.84679460887094,140.8482459484116,301.88473771344366,2.518511738777531
8.5,9.0,8.75,225.3,3.0546362707741865,0.1021355728458231,191.49294294127623,233.121843580684,356.75234335401836,203.916482237924,275.8267978225588,156.74961061389257,347.20961116859934,2.692613904211122
9.0,9.5,9.25,270.3,3.8321442571681144,0.1485167382286383,208.62777066734066,253.98163385589262,390.3651663856034,223.91051443552632,325.92525859766255,169.66732722370844,370.3131107146898,2.6673209771908026
9.5,10.0,9.75,246.8,4.3506112392814815,0.21803082141334354,221.62818103487152,269.80822039027845,400.8972073450133,241.15371773856225,393.46326412510416,181.0231675145229,394.8590622914564,2.761910504824592
10.0,10.5,10.25,219.1,2.3411589695095456,0.05350123219763418,178.76588490777198,217.62803380076596,326.5455491749147,178.2294711183665,212.1145048261671,149.4102572450937,331.6114063669831,2.750155230874798
10.5,11.0,10.75,277.7,3.6408529063668165,0.14437868729098477,211.34335755102416,257.2875657142906,382.191768510562,218.85542374494327,318.6685746279423,175.20009001203556,383.11872026692566,2.761238846018562
11.0,11.5,11.25,268.6,6.636443172195214,0.14366989824730964,232.01166128405725,282.4489789545043,476.06484141983333,236.93772596158732,306.4634505056091,193.37247877677962,389.0302062128537,2.3818733802375758
11.5,12.0,11.75,261.3,8.956922785927693,0.09538137131579469,231.95628921341483,282.3815694772005,536.1818119636674,234.43202348728423,256.3007767274262,197.53051476713978,373.7666200217494,2.0787405515916597
12.0,12.5,12.25,258.7,9.479117593168706,0.04712983872359367,217.46264527449654,264.7371333776481,550.1683660329961,212.0943615335623,184.88632758958153,190.0203547151119,344.79602817270955,1.8791675859593158
12.5,13.0,12.75,302.6,9.862789108887997,0.0353961214348808,214.02644013414312,260.5539271198267,560.8413756572271,207.42119202585272,169.00485107877032,188.70953432412102,335.678500706391,1.8051261284404019
13.0,13.5,13.25,257.9,8.059916391174164,0.036844397032384076,212.6285318077172,258.8521256789594,521.1621461226736,200.77610342445777,169.1891500974613,185.8923551579049,340.2260120103893,1.9459059565584969
13.5,14.0,13.75,277.4,9.690183147686607,0.02863632692141144,212.23593143518374,258.37417739935444,561.2542014093355,201.996447541232,156.42609068553287,188.87363984718638,332.81464348768327,1.7838835722159472
14.0,14.5,14.25,260.8,9.558697937780734,0.02528127432635593,211.20495592744805,257.119076781241,560.2980196565068,199.38612362072269,150.91594469972534,188.42543271592362,330.4072232337151,1.7763116041894138
14.5,15.0,14.75,235.8,4.597441511994498,0.04159647548575532,205.08253750567664,249.66569783299798,424.94177400733713,186.50658434012573,181.4544526404041,178.434700090224,353.67274295676253,2.3513325190768573
15.0,15.5,15.25,313.5,6.612066854399413,0.09925200532895007,239.31079788509652,291.33488438185594,491.43810479801465,222.86129334495143,253.35720020749915,203.9763244150777,400.43559478222744,2.359850172879723
15.5,16.0,15.75,219.5,3.920405743255666,0.05214373076557716,210.7175780066582,256.5257471385407,406.6494821654764,187.57899862758293,196.97123122259686,180.9613607095998,369.8785589007715,2.54221453108677
16.0,16.5,16.25,257.5,2.8251841258054244,0.028163077122896035,194.3248370913352,236.5693668937999,367.1362559695907,165.4580525245877,157.01391188630487,165.4502095916006,343.2919878260336,2.61009834102258
16.5,17.0,16.75,287.4,3.297874646456185,0.0553625212139195,211.28096552723812,257.21161020707234,392.3749838291038,185.70470981498838,201.88583273417413,180.45380526494475,378.1391230727754,2.6512141399380242
17.0,17.5,17.25,268.2,2.5617140309163253,0.12737016556245762,218.05306498138478,265.45590519472887,355.55788541199405,201.84390367330693,293.5215123682657,187.9987657781132,423.75382059538146,3.066778057653895
17.5,18.0,17.75,228.7,2.4916537729807846,0.058810207020829564,205.15442988008016,249.75321898444565,351.70376908768134,177.34404742403677,206.94937574092327,177.01732037260444,385.9537027237373,2.9021379135706233
18.0,18.5,18.25,233.4,2.561312565154134,0.020661026834730124,193.63332527273462,235.72752641898114,363.59193803434914,156.3403220369553,137.89816639960716,164.20571221767818,339.32674185874436,2.6214403806827433
18.5,19.0,18.75,315.8,4.075744574886355,0.0328127701605112,212.39831308128137,258.5718594032989,428.6176425430199,177.80535169668983,161.03112275992154,183.813650955482,364.0806725614104,2.4059774104674396
19.0,19.5,19.25,388.5,15.3081,0.0631,256.0279943289763,311.6862539657105,690.5208605699356,241.00295860303643,203.53873727164012,235.69068940638007,401.65821205148575,1.719089292139243
