Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,,3.4427255578771723,0.08708063497580955,128.01922185452943,155.84948747507937,285.2417082514566,145.42213414076136,207.01523114012755,80.26304432193312,184.4367539973452,2.36333072284857
2.0,2.5,2.25,314.0,2.49078714643461,0.036519391506662155,127.11357396658066,154.74695961148967,286.3680425104205,156.51420256606227,173.05696497590287,95.71225066709229,214.9070148072633,2.2765708185963445
2.5,3.0,2.75,291.0,1.9660624263342434,0.024490579260176743,121.67050530242332,148.12061515077616,267.5241857397087,149.4435284348278,154.91380859015453,94.65210423040364,214.33902559787194,2.3328096126991844
3.0,3.5,3.25,320.0,2.209468917634819,0.015437417158265814,123.92532977262087,150.86561885362556,286.44180689137045,142.93023864513978,126.97754611191047,97.06106734451305,210.79032062070726,2.1940777382492835
3.5,4.0,3.75,296.0,1.8677476877040062,0.03290863189932485,132.25982380997647,161.01195942084095,271.91484002130824,158.83853512314062,176.88674101550976,104.99151718319158,240.89035670594959,2.4911321256412906
4.0,4.5,4.25,241.0,1.0799989601737825,0.014637225603836738,115.5811455733911,140.70748156760658,223.35162738010322,132.55664825740774,131.7562863906795,93.9385871614313,222.8980291634663,2.677880948909942
4.5,5.0,4.75,213.0,0.7950698398174341,0.017926925624577112,113.71963199503509,138.4412911243905,201.2748999726773,131.72356904025463,146.27891173507226,94.2876804925694,234.8634394914622,2.9522873469794297
5.0,5.5,5.25,189.0,0.7032888294377578,0.01956956401915632,114.54307575506444,139.4437443974697,193.98445760091536,130.84536737578046,151.8730440450064,95.9510722410116,243.43784097660716,3.095481157225273
5.5,6.0,5.75,205.0,0.6568145975070646,0.024421561210556404,117.38848542987682,142.90772139289356,190.74850457530107,133.60741861845688,166.49791466312843,99.25657794406706,256.2625077518076,3.234133041785815
6.0,6.5,6.25,209.0,0.5669947467031852,0.01621455400364901,113.19833788530214,137.8066722081941,181.83958954732458,122.73817889650564,141.1933933245767,96.13490221523705,247.8929921296599,3.274472846296433
6.5,7.0,6.75,271.0,1.4916914175852993,0.021840869344456382,138.83166389848873,169.01246039815996,259.667084727964,145.16613161412988,148.99184651343538,115.72210914472531,264.6411323189769,2.729718150102541
7.0,7.5,7.25,299.0,8.84624450945346,0.07121429381037676,203.23411713954772,247.4154469524927,509.16193399258157,217.65536116417155,217.3513977206221,168.26000567403239,318.39586024436665,1.9288116830640816
7.5,8.0,7.75,323.0,13.908543962239726,0.11511707513344425,228.58849755605928,278.2816491986811,609.0394473377287,250.0243996147701,263.5311661849954,190.39343676173138,345.837073676157,1.7880856121811914
8.0,8.5,8.25,338.0,17.093510765381957,0.1499600760886582,243.99148880892778,297.0331168108685,662.9717113363218,269.2685984005365,295.3598157586762,204.0018052334785,364.19916364108553,1.7418725604675194
8.5,9.0,8.75,339.0,19.668811907974266,0.17114864042214134,254.1919273486648,309.45104198967863,703.5594498279736,281.57863872844194,313.0414081768796,213.93638626892064,376.46320168818716,1.7008042846637759
9.0,9.5,9.25,374.0,23.81033266215224,0.29228670625466197,284.48215264777997,346.32609887555884,761.029475056808,319.861043571207,411.9011953176749,233.4756604890494,409.88691927756537,1.758040797135893
