Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.0,0.5,386.0,2.1567764486985133,0.06116456680767447,102.97582755549993,125.36187702408702,221.51986701378078,105.96821834326585,145.77186124323833,59.58564269582177,146.1722426822992,2.522381952578364
1.0,1.5,1.25,357.0,4.62039599208789,0.16242637352850323,152.3985308075701,185.52864620052017,333.64880002704894,186.38150092729256,304.3129859660586,100.381148594027,225.52483466786651,2.368912400090717
1.5,2.0,1.75,303.0,5.268047459332495,0.18310141324518828,164.74790408120177,200.56266583798487,362.92395722718084,204.14914005980037,339.026938913855,113.59062827579032,249.94593006279916,2.326630998129487
2.0,2.5,2.25,240.0,4.960758621877845,0.18677928991148715,169.67018740892354,206.55501075868963,363.4883319851706,214.95791784179363,371.81052416504053,121.02770901505185,267.06036048828605,2.384363052006989
2.5,3.0,2.75,148.0,1.5002919503351217,0.03001738271354336,116.7616519413254,142.14461975465704,235.18551469968835,136.34826407486696,160.18902864047809,92.5884036420322,219.64479809902835,2.5805230446329213
3.0,3.5,3.25,112.0,0.7260229429903252,0.012260499586902849,98.21189887816617,119.56231167776757,184.222048980213,111.35184957886649,117.42204920365295,81.12205394693255,202.8921877333867,2.804500953392286
3.5,4.0,3.75,272.0,1.8779227501939233,0.03572693693787765,128.89715316224022,156.9182734149013,265.8737756131123,150.6239037548198,177.90324351293805,105.79275236710922,243.48715169959934,2.484253679186309
4.0,4.5,4.25,176.0,1.6101020249480729,0.05629263449634212,134.160174485576,163.3254298085273,257.60607423108814,164.08023249194068,228.81449676310783,111.26853130440513,266.34139857629634,2.6823524795970277
4.5,5.0,4.75,186.0,3.961837969926237,0.19376868618802084,180.3233448429914,219.5240719827722,360.19592827417904,235.57562161140868,426.50742419538443,144.77623344696426,323.8679440951705,2.5300298195761814
5.0,5.5,5.25,156.0,1.631576042130072,0.07974854830225486,141.77753747215658,172.59874127045157,258.76020679152475,182.02299827097713,289.3234967369716,121.70818514454307,294.0431082795796,2.821186151510323
5.5,6.0,5.75,132.0,0.8949662806920511,0.032917217685732615,119.64468036938764,145.65439349316765,209.98240560079537,146.81927086223655,199.04260652925703,106.38211515309641,267.0138722027385,2.961550565700625
6.0,6.5,6.25,128.0,0.7772336757595866,0.022791502077808643,116.65508106002038,142.0148812904595,206.1592734880977,136.61741089550958,167.59797355899278,103.48518459087954,259.71718014365393,2.935328529048292
6.5,7.0,6.75,106.0,0.7200076461476115,0.020697950005645713,116.69185567141214,142.05965038258876,203.53971758890577,133.30691669892929,160.66339583849728,103.73508679248052,261.38573339801474,2.9737872018843734
7.0,7.5,7.25,116.0,0.6937656262689669,0.018829299614834843,117.02481969343383,142.4649978876585,202.16435446774832,130.37046384759566,154.00282540830835,104.4312346597007,262.83371892449964,3.0010166088030923
7.5,8.0,7.75,122.0,0.6975487152620151,0.020019952818017904,119.31285803998402,145.25043587476304,203.19952049586763,131.20995264223407,157.60134502994956,107.01409462283112,269.46089280596664,3.042891870022056
8.0,8.5,8.25,164.0,2.8084938146527874,0.0768520106407819,171.4679205588791,208.7435554629833,335.5329744535877,193.0475714689147,264.70389151086425,148.79553283775329,329.4526779859262,2.560809389486944
8.5,9.0,8.75,166.0,1.144275892693117,0.031930078258519796,136.10732070550813,165.6958686849663,236.90131713860967,148.0451268915859,185.94800948410685,123.56276981477919,296.33923107681767,2.9456826952634136
9.0,9.5,9.25,118.0,0.9023088326555875,0.03087389748925948,132.0446975403406,160.75006657084933,218.353302711159,142.2459970809657,186.024048096742,120.92956057759073,298.70145239404417,3.1212473516995463
9.5,10.0,9.75,130.0,0.9738588643558179,0.0312203502221067,135.79526557143234,165.3159754782655,226.3766049697493,143.76814610662123,184.63867774180335,124.18458691324332,303.3201713687413,3.0857028419381347
10.0,10.5,10.25,124.0,0.7745894620599535,0.02836031034837895,132.69040315678322,161.53614297347514,213.98167561480608,138.01715197468096,179.0317153742533,120.87305215489698,302.8586183819536,3.202959175604918
10.5,11.0,10.75,123.0,0.7938742500452887,0.02165527397568276,133.24698715208925,162.2137234895,220.3159663162585,133.43088054124865,157.9302005306052,120.19830683832323,296.02371874159405,3.1094898196923455
11.0,11.5,11.25,156.0,0.788932328652841,0.021711157025792963,134.8321132333275,164.1434421970941,221.38877700531557,133.1448243638453,157.48275991416455,121.64465200555233,299.5368992175811,3.1293933814847668
11.5,12.0,11.75,141.0,0.83661142773612,0.02686608748970206,139.6754808150821,170.03971577488258,227.20413307172007,138.42115882173778,171.06782007203364,126.38491528383823,311.4924510520033,3.1553703402936937
12.0,12.5,12.25,139.0,0.9406644159611779,0.03460836402773916,146.37111698469695,178.19092502484867,237.39331413483703,145.97773603823998,188.7925744621825,132.79710548001708,325.6136884721764,3.157305853756888
12.5,13.0,12.75,146.0,1.0081165714694162,0.03769781222210549,150.26195147847673,182.92759310423244,243.44650693383795,148.88551919883886,194.4655598676756,136.59485673017872,332.77505919979484,3.1549983261336463
13.0,13.5,13.25,138.0,1.0046344936068055,0.03739181409657186,151.688846712625,184.6646829544999,244.4658149121086,148.40817448136175,193.09025830425804,137.90204882013566,335.66664602216565,3.1699031661118107
13.5,14.0,13.75,150.0,1.1394802612937978,0.040906312432835726,157.42419115366204,191.64684140445803,256.8210402238635,152.90439559021024,198.0092719510386,142.94197707333487,343.12842176272795,3.1193185262949252
14.0,14.5,14.25,150.0,1.1885404180390704,0.03803294581642349,159.46937732296527,194.13663326274036,262.8806985599192,151.99235813709802,190.02772250405272,144.37269911394577,343.08885947122593,3.078612812738937
14.5,15.0,14.75,149.0,1.175981983826634,0.035097238528884384,160.0248819322002,194.81289974354814,264.0137107600678,149.88660389019483,182.83570207446203,144.57414717459244,342.4743652104617,3.072825674816234
15.0,15.5,15.25,146.0,1.221765560103028,0.029326333144587612,160.69484909357087,195.62851193999936,269.93054849923016,146.67670326636204,168.0639382086169,144.55412444149988,337.49962246407034,3.0079484699335013
15.5,16.0,15.75,160.0,1.332138709321641,0.031330098939668365,165.29646190187853,201.23047535880852,280.088517361565,149.8494893354335,171.03355034469618,148.4972323884621,343.42264581665904,2.9729850706819048
16.0,16.5,16.25,161.0,1.384290214298203,0.03476597111739034,169.04687176408015,205.79619171279333,285.1413154034533,152.87461801672828,177.75731035747341,151.93074298065656,350.9640687343522,2.983668721884901
16.5,17.0,16.75,164.0,1.5542872483299959,0.03582300584277038,174.19955136713392,212.0690190556412,298.9840284930775,155.94610841717156,177.72687779707044,156.18141900433767,355.3505671232709,2.920073768750532
17.0,17.5,17.25,162.0,1.5835103949805422,0.03888489644186007,177.17922101863093,215.69644297920294,301.8684413082727,158.09738159373353,183.37770583259524,158.9656153760782,361.89319370546644,2.940624412953327
17.5,18.0,17.75,174.0,1.9123787228273312,0.05021627886079878,187.37798135287468,228.11232512523878,322.7703530435368,168.1989210328399,201.4516858284736,168.1797479342269,377.3686222048979,2.8962078261261293
18.0,18.5,18.25,195.0,2.3283804695318584,0.0622394539685581,198.35507447719914,241.47574284180794,347.8628978719034,178.38046847538948,217.4228345897254,177.49056389021507,391.3546213747183,2.830015685321325
18.5,19.0,18.75,192.0,2.9690018110265837,0.07781707525006464,211.52694830075453,257.5110674965703,380.9575984506998,191.08990025248423,236.18587106053963,188.66507922755957,406.3811655937274,2.7376462000417776
19.0,19.5,19.25,192.0,2.7842754711403117,0.07826652120111767,211.10073289311498,256.9921965655314,372.9302940327452,188.99105791984312,236.5378317230943,188.39101092126896,409.2086949273329,2.796611972902147
19.5,20.0,19.75,182.0,3.069255050822416,0.09038290004526406,218.7714438755865,266.3304534137576,388.145150314544,196.0130055281016,250.27024099589931,194.7330169285334,419.954980357673,2.7776296547954047
20.0,20.5,20.25,180.0,2.8991644655636066,0.0850688292017362,216.89797050150503,264.0497032192229,379.585540810388,191.88158427099378,243.53452289900474,193.5126398102647,419.1276775007902,2.820340418115357
20.5,21.5,21.0,196.0,2.9736068535189992,0.08128047130999923,219.83448872211264,267.62459496605027,388.0139883233162,191.49963805138555,236.481529566546,195.4502861881469,420.57668321834626,2.789443016171284
21.5,22.0,21.75,209.0,3.4681316166451097,0.07571513968089227,225.96819180145795,275.091711758297,413.2381039435534,193.94958848454678,226.3712445463507,200.6074277802869,420.9201619399834,2.674526560912021
22.0,22.5,22.25,225.0,4.182948196630647,0.08638040110755618,235.21685804088074,286.3509576149853,438.00864441714515,202.3970170325222,237.58975885168405,209.68232976382944,431.2610059211956,2.614866974777717
