File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_57357_Raw01_result_layers_stats.csv,1,0.08,1.68,0.88,65.0,1.6,2.033018246525126,0.0452758274156778,0.0006855654600401,108.03875586599044,131.52544192381438,229.8647763433893,116.77062848118145,148.31635726552008,68.84512267774943,165.20137275668893,2.507845920410572
SCPT_57357_Raw01_result_layers_stats.csv,2,1.7,4.04,2.87,103.0,2.34,2.3616737583292857,0.0136660631911844,0.0040988161113402,116.79844318920864,142.18940909990636,278.79220373239684,123.6345033350556,108.29056553494584,93.0083336187601,199.77121915461683,2.125473796104885
SCPT_57357_Raw01_result_layers_stats.csv,3,4.06,5.44,4.75,135.0,1.3800000000000008,4.888833049203627,0.0315637987550697,0.0195096077667459,149.4986694542879,181.9983802052201,389.2697123808472,164.58360207699005,154.18411064841683,128.28536498188123,256.06942137002846,1.8868457546939856
SCPT_57357_Raw01_result_layers_stats.csv,4,5.46,6.14,5.8,127.0,0.6799999999999997,1.861207972273472,0.0141647822493227,0.0078333480123588,125.43729078389572,152.70626704126428,274.2391306730995,135.35133712552485,124.78525250614192,110.50410152727828,241.15379638099813,2.3031897585959835
SCPT_57357_Raw01_result_layers_stats.csv,5,6.16,7.9,7.03,165.0,1.7400000000000002,7.432102852761285,0.0443975408393674,0.0431777632335248,176.77980383495776,215.21019597299195,475.0820218775351,187.395137530152,175.09350838470698,156.35994951124596,296.5883347009593,1.7925785143505106
SCPT_57357_Raw01_result_layers_stats.csv,6,7.92,8.64,8.280000000000001,150.0,0.7200000000000006,10.188994285849894,0.0546843195617346,0.0611502560712169,193.71349441923567,235.82512364080875,544.3620324440205,203.3747592294616,187.95909585739597,174.3426344796048,318.54236875516864,1.690977930522371
SCPT_57357_Raw01_result_layers_stats.csv,7,8.66,9.3,8.98,160.0,0.6400000000000006,7.085339671976583,0.0572038514919855,0.0690379340117004,191.33049130886468,232.92407637600925,478.44554392536384,198.91368747543416,199.25117157947636,169.87118613679377,326.1909481980188,1.9287290258843703
SCPT_57357_Raw01_result_layers_stats.csv,8,9.32,9.8,9.56,151.0,0.4800000000000004,2.355822167483804,0.0364564270228486,0.0794200292757299,159.13626410425192,193.73110412691543,318.35524012960275,165.08660929866429,182.48770512479663,142.09773211169713,310.0184811521885,2.5028064400183467
SCPT_57357_Raw01_result_layers_stats.csv,9,9.82,10.3,10.06,227.0,0.4800000000000004,8.67272864642635,0.0515338289875194,0.0105068134160864,197.3945805356888,240.3064458695337,521.6437881381813,201.99321090821536,188.3711393690313,178.94754793506243,331.6806358797712,1.803080533832072
SCPT_57357_Raw01_result_layers_stats.csv,10,10.32,11.36,10.84,218.0,1.0399999999999991,18.301547895891197,0.1333640401501007,0.0363535736283232,242.47117299928763,295.18229756435,699.518556086986,259.57765215156905,275.3838285998827,220.13257076009955,384.5703676803046,1.617602532700717
SCPT_57357_Raw01_result_layers_stats.csv,11,11.38,13.14,12.260000000000002,180.0,1.7599999999999998,16.010489097071996,0.1385745028057887,0.0293776969932821,249.11241184089295,303.26728398021766,672.8753608397444,260.64875017643527,285.3577925740335,224.13307833257207,398.27461349614055,1.7362790889349955
SCPT_57357_Raw01_result_layers_stats.csv,12,13.16,14.46,13.81,244.0,1.3000000000000007,20.077767621486515,0.1628393140756325,0.086265625158577,266.6116082204139,324.5706534857217,742.514376859709,278.99091364074724,304.94890647741727,242.6122495931552,419.90950829482347,1.668276068574066
SCPT_57357_Raw01_result_layers_stats.csv,13,14.48,15.26,14.870000000000001,202.0,0.7799999999999994,13.781685799964553,0.1244743201173251,0.1080434202816316,254.589067483283,309.9345169361707,648.2791090070399,254.9083905144657,273.49938937347935,229.43352394168045,412.033370880153,1.847094009437496
SCPT_57357_Raw01_result_layers_stats.csv,14,15.28,18.16,16.72,191.0,2.880000000000001,10.525834288874073,0.0898101409037928,0.1389039427557165,245.51389760791548,298.8864840444187,592.1377187273087,234.4654865027448,238.330204802732,221.8486459208835,405.8798566455552,1.9623713777652063
SCPT_57357_Raw01_result_layers_stats.csv,15,18.18,19.28,18.73,189.0,1.1000000000000014,1.353993655028403,0.0379918890166708,0.413478733353728,179.1272079072527,218.0679052783947,287.6849388392258,153.1977030997554,182.4856047204322,158.72030030849626,367.9842425887115,3.1919828254689837
SCPT_57357_Raw01_result_layers_stats.csv,16,19.3,20.0,19.65,191.0,0.6999999999999993,8.381766248923627,0.0461511733711144,0.1361708136817097,231.25537424459228,281.52828168906893,551.0137298579331,207.50817005238437,183.0196636536678,212.54620267034892,387.2137577734275,1.985114611867192
