File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_156437_raw_result_layers_stats.csv,1,1.5,1.99,1.745,259.0,0.49,4.355654884603856,0.0157695546037503,0.0007621602072683,117.36128902034396,142.87461272041875,337.1735751130815,129.74090386507208,104.89159822171776,90.1704522828379,181.4685890068572,1.7436468058369614
SDMT_156437_raw_result_layers_stats.csv,2,2.0,3.21,2.605,245.0,1.21,4.769191321146621,0.0116297565038156,0.0063401031904516,123.69911239865326,150.59022378966517,363.01262143740166,135.75624990390722,101.77071087834636,99.40971809163806,192.87802120551345,1.6818581258310823
SDMT_156437_raw_result_layers_stats.csv,3,3.22,3.9,3.56,185.0,0.6799999999999997,0.8848060574951869,0.0059695812572611,0.0527490760863294,97.30739041382166,118.46117093856576,197.91625772179867,103.9347084754751,90.11584375117953,80.66421527131956,189.40155830392615,2.553403471765113
SDMT_156437_raw_result_layers_stats.csv,4,3.91,4.74,4.325,155.0,0.8300000000000001,2.411390683362149,0.0101503172180838,0.015199200609973,121.4889148370852,147.89954849732104,294.2069520221039,130.33379355179892,107.2800873580974,102.8054242270949,214.7643592395372,2.0657916551676823
SDMT_156437_raw_result_layers_stats.csv,5,4.75,5.48,5.115,298.0,0.7300000000000004,1.2999718356311794,0.0106993173524278,0.0325416040485045,113.6548939095298,138.36247954203634,236.66356951103845,123.69316323810268,114.5271487886826,98.99528605271686,224.62658093014068,2.450971529409596
SDMT_156437_raw_result_layers_stats.csv,6,5.49,6.08,5.785,307.0,0.5899999999999999,2.335569180084512,0.012654432790036,0.0576910812724403,128.95599721614423,156.98990965443636,299.7579567047899,137.10646740781317,118.07960243473356,113.0365025365855,237.8980527607224,2.1218220037610336
SDMT_156437_raw_result_layers_stats.csv,7,6.09,6.87,6.48,261.0,0.7800000000000002,3.4823690410747448,0.0115358867413465,0.0394773619569017,140.0645630764388,170.51338113653424,353.2740886324108,144.3777172511129,115.70094505388698,122.61427539098898,242.6032546944369,1.9094991443758116
SDMT_156437_raw_result_layers_stats.csv,8,6.88,7.48,7.18,198.0,0.6000000000000005,7.274426492246608,0.0225870858232605,0.0322567840648948,164.8111921714988,200.6397122087814,471.9656316615941,169.5881957974575,134.76679742433382,148.338374807063,273.21549306864165,1.642854621088316
SDMT_156437_raw_result_layers_stats.csv,9,7.49,8.52,8.004999999999999,182.0,1.0299999999999994,4.775341864944785,0.0145017868172938,0.0643528105509411,154.989532250573,188.6829088267846,406.6010397155741,154.85944090197816,120.1539952001225,138.68896059180864,264.26657620825216,1.8146818692081448
SDMT_156437_raw_result_layers_stats.csv,10,8.53,9.22,8.875,314.0,0.6900000000000013,6.285113649758612,0.0182190794083983,0.0362925570135803,167.15275366611746,203.49030881092568,455.93367620876165,166.5417231272474,129.84744000379317,151.34152618383183,280.023071871979,1.729770119280765
SDMT_156437_raw_result_layers_stats.csv,11,9.23,9.72,9.475000000000001,156.0,0.4900000000000002,11.953570541364398,0.0557456039321533,0.0161305357407938,201.64104862343848,245.47605919375127,586.533766177789,209.7849291040825,188.8188202074646,185.5188241504877,330.82811851881814,1.5984573943472475
SDMT_156437_raw_result_layers_stats.csv,12,9.73,10.52,10.125,111.0,0.7899999999999991,8.291703177231149,0.0225384737021276,0.0451354093766305,179.85171795867595,218.9499175149097,513.541840915901,178.98158247619324,138.1324929652489,166.28905286274008,298.24574554144,1.6355146074145537
SDMT_156437_raw_result_layers_stats.csv,13,10.53,12.0,11.265,201.0,1.4700000000000006,4.143486846179409,0.0351814205729534,0.0680758784163854,178.24688382023592,216.9962063898525,398.73266789782696,176.02597912858172,171.24580954755143,160.8262234060715,322.96679396972326,2.1546819853845744
SDMT_156437_raw_result_layers_stats.csv,14,12.01,13.66,12.835,202.0,1.6500000000000004,9.631816268722895,0.040978116453395,0.0898600412006731,205.0790940351291,249.66150578189612,556.8276143663418,201.77203037055375,172.45702038227432,190.70558850499768,342.62451748922354,1.717802036129913
SDMT_156437_raw_result_layers_stats.csv,15,13.67,14.22,13.945,50.0,0.5500000000000007,14.92668108474072,0.0898179831762558,0.1071183926415976,237.69351564906097,289.36601905103083,663.618760317633,241.11491632969336,232.78592948897733,221.89009834077265,388.7897583253102,1.654484276902508
SDMT_156437_raw_result_layers_stats.csv,16,14.23,14.8,14.515,40.0,0.5700000000000003,5.09196454569569,0.0403222017954719,0.0487877880482678,198.1105725620033,241.1780883363517,442.330028800234,186.76650620171068,178.87211781876923,179.8235613816598,351.1105350867504,2.142865353628705
SDMT_156437_raw_result_layers_stats.csv,17,14.81,15.49,15.15,50.0,0.6799999999999997,6.619091777614779,0.0423785671582388,0.0290620679423668,207.4237913558375,252.5159199114544,490.33567913090593,195.1726504305657,179.37484388227188,189.7624203040211,357.92956993788385,2.0037662283114592
SDMT_156437_raw_result_layers_stats.csv,18,15.5,16.5,16.0,233.0,1.0,5.133860909996881,0.0300197389028354,0.0718673804140559,197.38774856132247,240.29812868334872,447.7076912665143,179.88548973581985,158.16422313027869,180.4977747958603,346.34111363911086,2.101225851824455
SDMT_156437_raw_result_layers_stats.csv,19,16.51,17.25,16.880000000000003,112.0,0.7399999999999984,3.3277563501363585,0.023076686266364,0.6982379606446149,187.71171965545813,228.51861523273192,389.21833112082976,165.59982531425692,149.26272491635055,168.40331884577827,338.1835002229058,2.3255993037905283
SDMT_156437_raw_result_layers_stats.csv,20,17.26,17.76,17.51,244.0,0.5,11.078008301233982,0.1449155537605606,0.075209299325677,262.27632798604105,319.29292102648463,605.7795472013019,254.64651795045592,299.1380940211208,235.6254154272542,437.3017691619246,2.036271002969693
SDMT_156437_raw_result_layers_stats.csv,21,17.77,18.29,18.03,284.0,0.5199999999999996,15.807301054282476,0.2452890476911795,0.1927349565758467,294.26926118255994,358.2408397005085,696.0449708084243,293.5015898879852,381.14809075495697,261.1915296460125,472.99050979994377,1.9733118785485264
SDMT_156437_raw_result_layers_stats.csv,22,18.3,19.37,18.835,253.0,1.0700000000000005,3.1936744869985847,0.052135008925898,0.6360677924054359,206.53228178317127,251.4306039099477,388.171083478641,182.58394281947548,201.65013181486864,184.66361027362137,386.4288860720369,2.587271426862376
SDMT_156437_raw_result_layers_stats.csv,23,19.38,20.08,19.729999999999997,215.0,0.6999999999999993,6.600498720684847,0.0406967128256043,,221.27896020004368,269.38308198266225,502.38976786866834,195.91337505498447,176.07209178068874,203.4553505448497,380.6523900448858,2.0818568414046505
SDMT_156437_raw_result_layers_stats.csv,24,20.09,20.6,20.345,250.0,0.5100000000000016,14.307799401194435,0.0351821244310097,,232.57545450889452,283.13533592387097,677.3383366553361,220.97798001052837,169.7956050974845,226.6277030444517,378.5904626079856,1.5657654819568865
SDMT_156437_raw_result_layers_stats.csv,25,20.61,21.1,20.855,272.0,0.490000000000002,7.002184783399557,0.0312167260484799,0.0076688110196817,220.65185129756492,268.61964505790473,516.9077338423044,192.60366091105368,161.47735020529572,203.8464489913036,373.1147244665504,2.006826291426735
SDMT_156437_raw_result_layers_stats.csv,26,21.11,21.62,21.365000000000002,325.0,0.5100000000000016,5.516506773438005,0.0857022741520556,0.0152369883085353,238.72282386878956,290.6190899272221,473.14570112029,210.2115463077224,237.0673645291691,215.6305310866988,427.3160419110104,2.419814877305608
SDMT_156437_raw_result_layers_stats.csv,27,21.63,22.57,22.1,269.0,0.9400000000000012,7.872241199756026,0.0151543916091873,0.0568998482605763,213.57922737819743,260.00949419954435,544.0946126517381,184.4779827463981,132.46053026313075,198.4140598927621,344.9718633690158,1.8238463843432056
SDMT_156437_raw_result_layers_stats.csv,28,22.58,23.28,22.93,282.0,0.7000000000000028,4.479580812834237,0.0134135352105107,0.1616013275780723,201.91107517713735,245.80478717216755,441.12481701906944,163.18656158855217,123.6516680220726,182.9656655995698,341.30085166210586,2.1743841631694307
SDMT_156437_raw_result_layers_stats.csv,29,23.29,24.88,24.085,210.0,1.59,7.212967484769357,0.019032715986524,0.1916350983199329,220.413521514044,268.32950445187976,531.3600835777693,185.0095703027021,138.83784869868506,204.49757425889007,362.91639742619,1.9362846056844345
SDMT_156437_raw_result_layers_stats.csv,30,24.89,25.82,25.355,314.0,0.9299999999999996,9.474832643704822,0.0295116218739954,0.2067040181945827,237.3882306314627,288.9943677252588,592.5032520092295,203.2745294010874,158.53463827557272,223.7568410134831,390.03832895062993,1.854943316370848
SDMT_156437_raw_result_layers_stats.csv,31,25.83,26.32,26.075,509.0,0.490000000000002,8.373808985807532,0.0642295474098557,0.097070338971672,258.0609400646774,314.1611444265636,566.3977047136736,218.4734198941271,211.34561348611328,236.30300629429368,434.2081666556581,2.1399042599026803
SDMT_156437_raw_result_layers_stats.csv,32,26.33,26.82,26.575,413.0,0.490000000000002,11.40312694855999,0.0331129034772146,0.0950864944582825,246.2568023069136,299.79088976493813,638.3349467851119,213.6463446456127,165.86412141650254,235.0665513277812,401.209765258062,1.7729136413876465
SDMT_156437_raw_result_layers_stats.csv,33,26.83,27.49,27.159999999999997,438.0,0.6600000000000001,15.12771424725393,0.1268277834288592,0.0169068033643264,296.2321550381919,360.630449611712,712.00358643759,265.25486310033426,275.32809417231044,275.3603401432981,481.38149948847206,1.919654406105433
SDMT_156437_raw_result_layers_stats.csv,34,27.5,28.29,27.895,498.0,0.7899999999999991,12.022535799009937,0.1561076905416127,0.0066682288009114,301.40067258656995,366.9225579314766,653.9731738346495,261.02170926003504,297.63831740092854,273.0509347880697,497.0628328847181,2.153886937723247
SDMT_156437_raw_result_layers_stats.csv,35,28.3,29.0,28.65,547.0,0.6999999999999993,12.17523233683466,0.3519988215640319,0.0379360600577776,336.8722072489053,410.1052957812754,659.1724408160361,294.74179877761765,430.69788503011296,294.82684539874015,556.2786135842579,2.411737827621901
