File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_57360_Raw01_result_layers_stats.csv,1,0.06,1.54,0.8,71.0,1.48,2.0513641823225885,0.0756438199427621,0.0025127282350148,112.05044993119031,136.40924339449248,228.6864525986761,124.81981678997036,185.77078793909803,69.7773065280237,171.7858541049523,2.6342887388523546
SCPT_57360_Raw01_result_layers_stats.csv,2,1.56,2.66,2.1100000000000003,99.0,1.1,4.428499781070681,0.0334247464812945,,133.26223453266505,162.23228551802694,344.64419695469456,147.9336207559462,144.87466277359562,101.1763602355404,209.50610186159284,1.9447725667993625
SCPT_57360_Raw01_result_layers_stats.csv,3,2.68,3.16,2.92,131.5,0.48,1.8322705396640595,0.0160438350660449,0.0006708203932499,114.66440989777138,139.59145552772185,254.405266378616,124.93406919809723,118.95869547475203,92.03600304554992,205.96977229206004,2.3091204590572065
SCPT_57360_Raw01_result_layers_stats.csv,4,3.18,3.7,3.4400000000000004,126.5,0.52,6.840296479331954,0.0410737455831403,0.0061441572060164,151.94925928141134,184.98170695128292,428.533947164727,172.84671968551754,163.8105797242023,125.90230359311492,244.98477106123505,1.735244109514949
SCPT_57360_Raw01_result_layers_stats.csv,5,3.72,5.74,4.73,175.5,2.02,11.845492620719684,0.0733343084500935,0.0233683193641676,182.96605631627625,222.74128595024985,545.3333485644688,206.435260692297,204.67122328101397,155.9166048544815,286.9922678571266,1.606985034756364
SCPT_57360_Raw01_result_layers_stats.csv,6,5.76,6.32,6.04,155.5,0.5600000000000005,6.382487477728296,0.062916223205628,0.0309640560030135,177.21643770687723,215.74175025185005,441.6744435570473,196.1956053887311,209.94406120280453,151.04821002511954,298.4805083368369,1.9592567059585329
SCPT_57360_Raw01_result_layers_stats.csv,7,6.34,6.98,6.66,156.5,0.6400000000000006,3.3408628098500985,0.0512962199107805,0.0410739977867666,160.25880610724468,195.09767700012404,349.1202678989184,179.881784472425,208.0563607333132,139.01670605281566,296.51142637385004,2.2872040077824893
SCPT_57360_Raw01_result_layers_stats.csv,8,7.0,7.7,7.35,132.5,0.7000000000000002,1.1928780304941018,0.0269212124934898,0.0799286526943255,131.1767473770483,159.69343158944986,240.091923869769,145.66278424883396,172.2807077411013,116.7683424376451,277.43780065279424,2.809056999158576
SCPT_57360_Raw01_result_layers_stats.csv,9,7.72,9.46,8.59,163.5,1.740000000000001,4.55096944713728,0.0481952762875355,0.0147058312297699,176.51435184454104,214.887037028137,401.7950672821428,185.23758191546884,193.94779610437465,155.13594507219156,314.28800242363286,2.1534414044499472
SCPT_57360_Raw01_result_layers_stats.csv,10,9.48,10.7,10.09,171.0,1.2199999999999989,13.288507539706176,0.1079836213916317,0.0503573032422162,228.06867738066265,277.6488246373286,614.716440915855,241.202752529964,255.48544548586955,202.4756505206088,366.543283057795,1.7543342804722863
SCPT_57360_Raw01_result_layers_stats.csv,11,10.72,12.82,11.77,187.0,2.1,9.982680821400388,0.0903439581216983,0.0837319214992513,224.92471632413648,273.82139378590534,560.0378468234766,228.83502920167737,240.36976188339585,199.784278987378,371.5169524953712,1.9141241283531076
SCPT_57360_Raw01_result_layers_stats.csv,12,12.84,13.32,13.08,194.0,0.4800000000000004,13.0705414438666,0.111530150927191,0.1134758336326814,242.89415326650408,295.69723006357003,627.3607154074197,246.9517179936538,260.32521505918027,217.72448463718035,393.075888626362,1.8263729272231648
SCPT_57360_Raw01_result_layers_stats.csv,13,13.34,15.84,14.59,180.0,2.5,9.057153625249024,0.0874787459779797,0.1004278697543933,233.67176353207216,284.469972995566,551.5098870027406,227.4725958941358,237.9888081359557,208.57368442715915,390.3533738614102,2.0210567901290983
SCPT_57360_Raw01_result_layers_stats.csv,14,15.86,16.8,16.33,205.0,0.9400000000000012,14.453935988705306,0.1423949366084884,0.1420690594136005,267.32445052970763,325.4384615144268,666.5375866504216,264.102247560728,290.125187865752,239.7665805200078,429.5044118373662,1.8843084220773836
SCPT_57360_Raw01_result_layers_stats.csv,15,16.82,17.3,17.060000000000002,195.0,0.4800000000000004,9.320186311937436,0.1323742408460937,0.0805679309270105,255.9402281642552,311.579408199963,566.0373520541576,244.83276198164864,286.1512371852405,226.46991054223395,428.79994146031567,2.159609778471034
SCPT_57360_Raw01_result_layers_stats.csv,16,17.32,18.64,17.98,199.0,1.3200000000000005,2.857334333355449,0.0679621850981612,0.1384299282053897,207.33325616853327,252.40570316169263,366.5442895749263,184.2942600826906,222.50083253690693,183.38254287587168,394.9707893645505,2.81322568760292
SCPT_57360_Raw01_result_layers_stats.csv,17,18.66,19.14,18.9,191.0,0.4800000000000004,12.359154192874607,0.078710163362305,0.0321938796112104,252.338213979946,307.19434745384683,636.2241558591957,237.0277137917089,223.2930213185493,232.42756205472787,412.1602599364893,1.8570524383286944
SCPT_57360_Raw01_result_layers_stats.csv,18,19.16,20.0,19.58,237.0,0.8399999999999999,25.65298272687179,0.129381181657063,0.023639615546841,281.61401043017446,342.8344474802122,843.3692556308803,286.70152578896545,270.9207244985027,271.7272569156912,446.0159621753584,1.5199226620202018
