File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_57355_Raw01_result_layers_stats.csv,1,0.06,1.1,0.5800000000000001,73.0,1.04,2.164860952480588,0.0680969603392589,0.0038151960008542,107.60901541748667,131.0022796386796,226.3078631913133,114.78244961872984,161.9026862627124,64.09530104267621,157.05029820765307,2.567491310655888
SCPT_57355_Raw01_result_layers_stats.csv,2,1.12,1.6,1.36,78.0,0.48,2.589315954248082,0.0139060885302831,,107.80234970868536,131.2376431236169,268.68158667287,113.92486037638636,98.15811976066075,77.20411794658199,166.8764906409599,2.06452221070114
SCPT_57355_Raw01_result_layers_stats.csv,3,1.62,2.1,1.86,97.0,0.48,1.4743975438887018,0.0195883958118702,,105.23449562808244,128.11155989505693,223.0443698474625,115.4345182977574,121.0790494676997,79.96388979375256,188.2010447011237,2.4632536532004865
SCPT_57355_Raw01_result_layers_stats.csv,4,2.12,3.2,2.66,127.0,1.08,4.572164433315198,0.0230938906456239,0.0107631483684914,131.75691295532778,160.39972011952955,357.649270730488,143.27041004955737,125.4969817867898,105.2668131953159,212.03201324859415,1.832441050569652
SCPT_57355_Raw01_result_layers_stats.csv,5,3.22,3.7,3.46,124.0,0.48,0.7223591445805096,0.0155686439731351,0.0350991892042374,100.1506347862228,121.92251191366248,183.3916506599107,112.31147524255496,127.12384189643258,84.17695327420309,212.7148367240548,2.8837966080633635
SCPT_57355_Raw01_result_layers_stats.csv,6,3.72,4.86,4.29,81.5,1.14,4.486854505949833,0.0218708296296309,0.0144247786751505,140.28629385918774,170.78331426335902,372.2041361415236,153.09373278828895,133.41542163618482,119.49773761315784,237.81641278319933,1.854438197079602
SCPT_57355_Raw01_result_layers_stats.csv,7,4.88,5.54,5.21,150.0,0.6600000000000001,2.847938726619973,0.0226466360746543,,136.8106085012943,166.55204513201036,318.6466782391977,150.66132231155555,144.38317271046586,118.55795468345612,250.23939750313343,2.140778152395495
SCPT_57355_Raw01_result_layers_stats.csv,8,5.56,7.28,6.42,119.0,1.7200000000000006,0.9302653905917672,0.0248276629239117,0.0445409573468629,119.17666261968722,145.08463275440215,214.0993581108553,138.29078711049738,171.49290695548228,107.69612884510666,264.62894626482614,2.883147436021861
SCPT_57355_Raw01_result_layers_stats.csv,9,7.3,7.96,7.63,143.5,0.6600000000000001,7.010913568517925,0.037156840815074,0.0103900337642961,174.83646718535175,212.8443948343412,468.1918840986421,182.26129181447467,163.7944520915379,156.39557536100872,295.91425301765213,1.796398502377119
SCPT_57355_Raw01_result_layers_stats.csv,10,7.98,9.78,8.879999999999999,151.0,1.799999999999999,12.84138028873056,0.0568557154480539,0.0367630470413182,200.2489018907968,243.7812718670569,598.6309535983715,210.57880866996828,187.08353416564145,184.3108939812309,326.31700018866167,1.5718257110383098
SCPT_57355_Raw01_result_layers_stats.csv,11,9.8,10.32,10.06,218.0,0.5199999999999996,5.9657568839984485,0.0582752005396923,0.028478219750139,192.2037930308626,233.9872262984413,452.4658515545413,197.2770427621455,205.1663263862777,171.29968980286986,336.09084655975624,2.0582611676800284
SCPT_57355_Raw01_result_layers_stats.csv,12,10.34,11.9,11.120000000000001,186.0,1.5600000000000005,15.731606619266984,0.0855786486586959,0.0429090697846633,225.72010785169732,274.7896965151092,661.9752750743801,236.4484890419765,224.4543845031919,209.0522805298632,364.91804563273,1.5911889405164736
SCPT_57355_Raw01_result_layers_stats.csv,13,11.92,12.4,12.16,164.0,0.4800000000000004,3.0305278484848444,0.0487797775711512,0.1024029361662348,180.56388152969043,219.81689925353604,358.3179652470804,178.57083501452198,200.43947045114533,161.39251933131172,342.8266951610965,2.498488884592549
SCPT_57355_Raw01_result_layers_stats.csv,14,12.42,13.88,13.15,204.0,1.4600000000000009,7.402417736665861,0.0569260596428223,0.0111344922109779,209.85170203854875,255.47163726432032,504.4452237969368,205.480803409924,200.8831222966949,189.9748155230509,359.09862754631604,1.990651212655587
SCPT_57355_Raw01_result_layers_stats.csv,15,13.9,16.02,14.96,210.0,2.119999999999999,17.060108104764115,0.1439348494524432,0.0867684670804008,263.2032152872368,320.42130556707093,703.3115682982344,268.3862348564863,289.9768957030427,239.81639365404848,421.1161236608523,1.746004630097483
