File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_156301_Raw01_result_layers_stats.csv,1,2.0,2.61,2.3049999999999997,198.5,0.6099999999999999,6.497494627531168,0.0243122849909159,0.0003968283771877,135.8390608094071,165.36929142014782,403.82097980300045,158.37474019481357,131.01077993307658,106.98759728314302,206.61136751906764,1.6348385615689465
SCPT_156301_Raw01_result_layers_stats.csv,2,2.62,3.42,3.02,163.8,0.7999999999999998,11.416629103566224,0.0424206192325967,0.0011020667473423,161.13092019786367,196.1593811104426,514.4200193838116,188.49898517665284,159.93638727444625,130.99969962635356,238.82578708799,1.443378894992019
SCPT_156301_Raw01_result_layers_stats.csv,3,3.43,4.0,3.715,163.8,0.5699999999999998,7.335033827298252,0.0280978849397817,0.0027017775650228,154.74086278982418,188.38018078761175,443.5292478495502,174.43127509941735,144.30400229628123,125.89294249896749,237.89160752389756,1.6158583128183763
SCPT_156301_Raw01_result_layers_stats.csv,4,4.01,5.01,4.51,140.7,1.0,2.686273068065281,0.0391720664210642,0.0127581653536716,143.95805777227403,175.2532877227683,308.0518546865368,168.541756931217,187.24858478018223,118.15180165664572,258.8800729479807,2.283350229663549
SCPT_156301_Raw01_result_layers_stats.csv,5,5.02,5.57,5.295,197.1,0.5500000000000007,4.9578179501347766,0.0790509976075329,,175.4670825837436,213.61210053673125,395.1679580614956,203.0535211040669,243.89130460954956,143.10157612848573,296.8381499631391,2.1224144128221
SCPT_156301_Raw01_result_layers_stats.csv,6,5.58,6.24,5.91,197.1,0.6600000000000001,17.894446396190528,0.0718048974296559,,200.06058556729408,243.55201721235832,652.7562678256448,228.66322693639583,203.34062263851123,176.07863349883513,304.28647474635653,1.3877799801874406
SCPT_156301_Raw01_result_layers_stats.csv,7,6.25,6.91,6.58,214.6,0.6600000000000001,7.964622999826348,0.0294264115645952,0.0109780426673785,174.43279254323457,212.35296483524232,484.3138767053083,184.23037204904307,150.70293168575787,149.93582843846963,276.7756538823708,1.665826911898585
SCPT_156301_Raw01_result_layers_stats.csv,8,6.92,9.54,8.23,167.1,2.619999999999999,5.048532540863497,0.0629269791483403,0.0195545980858487,187.7158641705609,228.52366072937835,415.94059582730506,197.7634581847844,215.6439877369018,158.97927869100155,321.91186718006577,2.1475679012492623
SCPT_156301_Raw01_result_layers_stats.csv,9,9.55,10.09,9.82,164.1,0.5399999999999991,1.1468236919928585,0.0148449529546252,0.1124419369564923,137.5816543160149,167.4907096021047,243.58414955644847,132.48927183424192,132.76482150262308,119.78918183659816,276.2454441821399,2.7918404876862324
SCPT_156301_Raw01_result_layers_stats.csv,10,10.1,10.73,10.415,217.7,0.6300000000000008,7.813417679926959,0.05200115186789,0.0412728210538019,204.09978001954136,248.469297415094,503.449021559304,205.0770576471362,193.1127434990522,178.1173768137365,334.73334118379574,1.8916862071462548
SCPT_156301_Raw01_result_layers_stats.csv,11,10.74,11.98,11.36,293.7,1.2400000000000002,12.706875006691307,0.0451686956607041,0.0652151574016808,211.89094498231387,257.9541938915124,611.3941876650983,215.8570567962983,178.0111498099265,193.41276627356453,337.1427020033344,1.579426154217065
SCPT_156301_Raw01_result_layers_stats.csv,12,11.99,12.59,12.29,260.9,0.5999999999999996,15.066862904908376,0.0562698898147972,0.0756265644105046,222.95362858508173,271.421808712274,657.6246117071715,228.67805683775617,192.03928466058505,206.3521776659453,354.3711530455549,1.5373686096166534
SCPT_156301_Raw01_result_layers_stats.csv,13,12.6,13.09,12.844999999999999,260.9,0.4900000000000002,7.076617967623135,0.1170107863970468,0.0983903874847907,230.4489888748093,280.5465951519416,495.50911222349504,230.78469494238436,277.55632518993934,199.10214674796072,391.940937671824,2.200892557642994
