Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,5,245.5,3.840690355909586,0.01905650216890926,124.3296186844694,151.357796659354,323.45461331637176,135.63644300374483,117.9895464620104,91.64222129224773,188.98855892968945,1.9439744263267456
5,7,245.5,7.734458766457729,0.10078478280539933,202.85349266303592,246.9520780245653,474.31256162041177,227.66312390898977,266.08292876566185,160.91356467122597,316.77420407824064,2.0956276084944956
7,9,307.09,7.876112324405848,0.13586565314159404,226.38171944339362,275.5951367136972,491.50710164058864,241.48186797741164,300.07872191209435,179.27766454729544,354.4482812377479,2.2544898910172138
9,11,366.99,8.116096421823,0.19203628142176188,249.5085998696424,303.7495998413037,508.39527698408693,254.28189200933687,338.04403955640373,197.22484495968573,392.49559824724327,2.401169999267575
11,13,393.68,3.50274787451328,0.09206619329791556,213.65851606353888,260.10601955561356,377.903545699034,198.74420321468355,245.8642547668309,172.98342807519447,371.30861070765224,2.8231239956428813
13,15,399.76,4.318061258778934,0.09421891846792962,230.0563496537809,280.06859957851566,415.63450855021,203.6782715376238,240.004476918548,186.46066936257327,387.8796801531892,2.7383534245144134
15,17,411.14,2.348457958492025,0.03573726106761186,196.48461021265973,239.1986559110639,331.9957613843999,161.84967747241353,167.8360880148161,163.57265274509626,352.13668631901066,2.962312940902838
17,19,291.42,3.5214265143757424,0.036501597708744914,218.90979915495188,266.4988859277671,402.7273393725807,173.27195347207137,162.44627168052799,179.4955260712435,364.8986618421317,2.6716474301972144
19,21,445.59,3.050908054764407,0.04936250641202417,223.00990420816845,271.49031816646556,382.79540334779773,175.3825218039215,183.06659344679267,185.65350462643335,389.3551707890351,2.8808651439871715
21,23,416.22,3.679691460535011,0.0890694403730007,244.20242151216192,297.28990444958794,409.4409581314369,194.49856089846878,228.77775164488796,205.69281826300045,431.27728665468,2.941948149705021
