Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,2,213.7,1.0461600138128455,0.01967951002982545,100.49364408714325,122.34008845391342,195.99190627314476,114.48020142083836,131.89226699469114,75.28683652187217,185.9245463148526,2.7193641829743274
2,3,213.7,0.2799400627572168,0.00047876333175415594,66.58028316716252,81.05425776871968,122.36509703721826,69.57338080137038,50.32800918724878,50.1432954242025,123.48044725430776,2.930716374606965
3,4,188.8,5.830021421769687,0.031476983580535293,149.09212451919544,181.50345593641208,403.7167123348326,170.50047631589754,153.4615194129178,120.801331686123,237.1809857280685,1.81790901498939
4,5,144.1,2.837123890328697,0.025989085543252195,139.726354993086,170.10164955680042,314.6573779122941,158.2910546364923,154.1912478710437,114.99234372938714,245.32798289188904,2.23250707996677
5,6,181.3,4.813318549980355,0.04008462734436217,165.78207642820306,201.82165826042083,392.55943422991993,182.17600401643674,177.6738913621374,136.0445115916309,274.19328198028825,2.085543837444041
6,7,170.5,2.5014533116562117,0.027456562874300282,150.54368397530789,183.2705717960269,310.21700007840184,160.6578703973808,162.36544778447023,125.70215268037023,271.02178330963164,2.44060568401656
7,8,221.6,1.164958388157688,0.018379857687094724,133.6064126179762,162.6512849262318,234.8379778894414,136.21255656353188,142.00987088212366,113.34536697170233,265.24704599959534,2.9258846095543083
8,9,278.5,1.6216797779532082,0.012304286182281313,145.37430878876447,176.97741939501796,277.54863799823653,137.85339093075163,120.9132585329905,119.05979387797977,260.51675981413655,2.6477805822978167
9,10,289.7,2.268924952403663,0.02682167333256354,167.6295006781643,204.07069647776532,320.9690687399055,159.44917291441806,154.54681432579557,137.50168187639593,297.2702141659607,2.618158835786873
10,11,340.0,2.177258178606586,0.02289022956197242,169.2916223143154,206.09414890438381,319.1458334413988,154.98455841684316,145.18640172396627,138.71238391058245,298.594481463871,2.65746288786183
11,12,322.0,4.200684667783505,0.1627400544995106,226.94893657833651,276.28566192145325,402.7239760085065,223.03642640390558,317.05644597422054,184.0404814101363,396.22393819537575,2.8091127947752943
12,13,324.4,5.616042959274213,0.2699494312074484,256.2287159386266,311.9306107078931,452.67187055405475,251.91191056367552,394.0278079577574,204.8295877551084,433.1289310308126,2.8049424884391825
13,14,292.8,4.185358715792819,0.22473634102492074,243.70699543547605,296.6867770518837,409.30023327874244,234.11522340093478,362.47319632357244,197.55892103611168,430.3152140494654,2.970745788588128
14,15,337.5,5.66720193176843,0.30554996377716265,270.01464428904427,328.71348000405345,460.1848942155542,255.38455589707218,408.3020765791847,215.9531063158538,457.04797430702814,2.9056551230711167
15,16,359.2,6.932880963335243,0.38818594792677524,291.6384800483222,355.0381496240439,500.2208488022505,271.9524234738424,445.88236851512437,231.02129225367455,480.23862847251365,2.8718736073468
16,17,391.9,8.449303378562915,0.5993681909887456,320.8864583372801,390.6443840627759,542.5929743761058,301.40781145522294,547.0645346983264,250.74602800811684,517.0013981379694,2.903989864004212
17,18,414.1,8.540000228257128,0.5977828231787619,325.18662683748926,395.8793718021607,547.8538127708055,300.70691955243285,540.676447086976,255.21988107341147,524.6207434027817,2.9105598755850557
18,19,435.1,5.048074004025828,0.34550248499432756,281.9432989392457,343.2353204477768,450.67567585099874,254.31664091015082,423.9746428335622,229.6073415780999,493.5292531062939,3.1017065334647116
19,20,308.6,5.8954574543789615,0.1904615910382017,278.0567481935368,338.5038673660449,480.9643133540154,234.07288755829177,311.43203709600726,226.7680064308485,463.420328061092,2.834128633397088
