Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
1.5,2.0,136,1.8461886386448854,0.04217475306146777,117.69438254466505,143.28011788046183,243.1008071928653,141.4746872419188,176.00197043960748,86.53841687988036,205.07595757189182,2.534275434215337
2.0,2.5,154,2.342452884477913,0.0413654821094911,126.04918655923518,153.45118363732982,272.93171780803186,154.50733741454079,181.95759087143526,95.85597055121416,218.31730296100412,2.3819907005960785
2.5,3.0,178,1.9849740382578176,0.035503638351737074,124.23731329599063,151.24542488207544,261.42027614348996,155.42437085460395,180.84181077190294,97.74953114264223,224.95601612339343,2.4501119244456295
3.0,3.5,194,1.2439852993296874,0.0368815760199012,117.45678825527322,142.9908726585935,222.5175739743924,152.64628774546472,198.37698004843324,96.05378709984842,235.0580315180214,2.7546755651605426
3.5,4.0,184,1.1793807306909563,0.03604712305806946,118.65143546771365,144.445225786782,221.28787493336512,152.72921693433847,199.20694966080995,99.01160818063946,242.9320423623786,2.7934405782562353
4.0,4.5,217,1.8341525042821247,0.04301457705478714,133.91920285014106,163.0320730349544,265.03120678682234,164.58165515423676,204.87321041850296,110.8722316696232,257.4356651089234,2.5921942527391884
4.5,5.0,201,2.3911476812203554,0.051281815423774135,145.53250204073544,177.17000248437378,296.46680929204734,174.28926577567853,215.5567090954068,120.55962602037994,271.452339940397,2.4941862153318204
5.0,5.5,223,2.0987347342693505,0.05654441798301536,146.4467878454247,178.2830460726908,284.9205124413721,175.46453543821792,229.16371867068386,122.65113647797517,281.71300772903874,2.6208320254466977
5.5,6.0,270,3.028837263860868,0.062399842587787815,160.51096289233288,195.4046504776224,330.599022637586,185.08892626051852,229.0117255768246,133.71074435862647,292.7930381821435,2.4431460997972954
6.0,6.5,276,2.8156111648280238,0.06405379653067066,161.5723903712141,196.69682306060852,324.1838822192063,184.8268641905527,233.34336133855467,135.71419739299822,299.90091127528507,2.5111742411305813
6.5,7.0,302,2.544324418590763,0.06704511325748254,161.92212200156953,197.12258330625863,314.27868366443874,184.51694141430087,240.72657743594627,137.16334635888367,307.3944308357596,2.602510413715455
7.0,7.5,281,2.4927527168977885,0.0645060952329336,163.08822547070108,198.54218752954904,314.06299096950124,182.87013307290079,235.7859143734898,139.06031339622965,311.3946795129221,2.620660420176121
7.5,8.0,292,3.119803856589148,0.06560950895304746,172.16035334931806,209.5865171209089,344.3723139948478,187.9287444133486,231.1057757863286,146.5235348596577,317.9254690047042,2.5011337421949364
8.0,8.5,274,2.6251171441290615,0.07435559815260481,171.47051324571984,208.74671177739793,324.4332751056025,188.32715765007254,249.20353769261078,146.95243084400565,327.8775155145756,2.6604135831137374
8.5,9.0,267,3.0681959816404243,0.07772719151416672,179.1087191706513,218.04539725122774,346.31162552092627,193.1448264896351,249.6382155669561,153.33430588552085,335.11004500383217,2.5879873502820163
9.0,9.5,274,2.7545767341646767,0.0772002300615847,177.77329267744736,216.41966065080558,334.21729979396434,190.28500208009868,250.33940690447113,153.23764855564488,339.2873280572622,2.668881656922177
9.5,10.0,284,2.903961613898277,0.0813139732831385,182.39035075968025,222.04042701178454,342.8583070691105,193.03385515359022,254.30587879064163,157.36216810420137,346.30368920149766,2.6633445434551457
10.0,10.5,290,3.589191011765584,0.08474845631697935,191.90946791294974,233.62891745924304,373.5637348946946,199.53617402586337,253.58754824614488,165.07549740731307,353.160796758333,2.552137073598653
10.5,11.0,292,2.7164071744044835,0.08906967909801164,185.9067445650696,226.32125425312788,337.6053415932279,193.95383776750572,264.99590521280453,161.36344572910326,359.02237542617377,2.7613218359622227
11.0,11.5,293,3.534176009069992,0.09596459950037096,197.7128030934215,240.69384724416562,375.6150532556587,203.24878311451909,267.85754773715075,170.7824833105387,367.43051313335144,2.6147779260074873
11.5,12.0,272,2.5706078955467313,0.08457052119680816,187.33251456509817,228.05697425316288,333.9699070586529,190.22491518121194,256.6772789035166,163.39252582594665,364.58350091672,2.8129988622374094
12.0,12.5,302,3.3794964321059227,0.09055319082395494,199.08254855833687,242.36136346232325,372.1353892557465,199.51470068948933,259.0543997058055,172.91779143981148,372.4917781377343,2.657221179909137
12.5,13.0,267,2.7418630035115448,0.07527479699533261,190.8677186952663,232.36070102032386,344.96563935337986,187.74557268701398,239.88118008483576,167.08407653189485,366.78340366943075,2.7623554710746965
13.0,13.5,280,2.3856909049284747,0.0691976576433643,186.99921519008453,227.6512184922765,328.62033347538136,181.1772892714242,231.60545319688686,164.37854375156533,365.96420216259963,2.8512454379179157
13.5,14.0,244,2.721678461286878,0.07309126392876843,193.8543811798464,235.99663795807373,346.818822961527,185.92690068172712,234.2874224545428,170.03281417398418,372.4128202652858,2.7877705740114664
14.0,14.5,268,2.294697626262866,0.06756342231913254,188.65106491465372,229.66216598305638,326.51769875303864,179.12298966356144,228.22736638642888,166.47166473679218,371.5032343761205,2.89489970070443
14.5,15.0,266,2.188863314642051,0.06710133689642352,188.63148835667707,229.63833365160679,322.0724999575767,177.54928252366923,227.63165119040357,166.84202799992516,374.29522929982545,2.9375032704202835
15.0,15.5,257,2.9716529296729215,0.07279403314045939,201.68735579338428,245.53243313977225,362.83211513103413,187.51911261735523,229.97905422230164,177.16890980262747,382.3479000281268,2.7594780290351433
15.5,16.0,246,2.8326353886117452,0.075508775860037,202.36703740255746,246.35987162050483,357.3004607466747,186.87979933588127,233.56888871550643,178.07692859708817,387.1846320103589,2.8161870815998573
16.0,16.5,252,3.2525964288592966,0.08255578898677429,210.10176292139263,255.77605920865227,377.70566111029933,193.34858764304266,240.63445613702285,184.6053704465736,395.2166115903548,2.7533022826867475
