Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,3.0,151.3,0.16606796066320226,0.0006262246574718752,60.00737361446195,73.05245483499712,100.2190247823688,45.6852465894998,35.27585201628791,47.61647952700698,127.51296182319528,3.279003710139391
3.0,3.5,151.3,0.09927137597395222,0.0004676242239113109,56.47656021292122,68.75407330268672,84.46593541164506,41.614794870088964,33.91944209752939,46.44725189936268,130.75290264411427,3.701247769810438
3.5,4.0,210.9,0.14593490168226447,0.0005301583653288125,63.75037604625508,77.6091534476149,99.30150472691135,45.882907542894536,36.91157417484679,51.635003895404495,138.22225390930726,3.506555521986908
4.0,4.5,198.7,3.8500671827236816,0.010636569768551875,127.21925749414187,154.87561781895553,351.3246371603546,113.28759703368712,87.18350601107105,109.85756141438347,215.85689653648265,1.7800643860569378
4.5,5.0,173.5,9.396804411912994,0.03764535369640305,158.30630969265164,192.7207248432282,499.51367208480195,155.75010546963932,135.16254944581559,143.10302056208357,263.4142069718374,1.5139263144111947
5.0,5.5,198.1,6.9856707428628555,0.02758737163227999,152.04463820921413,185.09782042860854,450.4953947873218,149.97963923325023,127.22489577019785,137.40618009480607,258.91262682402794,1.624474005415999
5.5,6.0,245.6,11.76422814615241,0.06700128412300906,179.10353887282648,218.0390908017015,554.7281386865475,189.35044737106318,186.2155106392277,163.52658819410584,298.49593822009376,1.5320974583109201
6.0,6.5,180.6,12.322433134107149,0.06644543697913685,182.88673652676573,222.64472272823645,569.3403920476761,193.81519222509613,187.08344313178802,168.37146564104486,304.6433753984476,1.5190692468070779
6.5,7.0,234.1,11.379376866458824,0.04958268432317345,177.98017200186032,216.67151374139524,556.5234896179109,185.90160822123002,166.35039638757735,165.97421240718143,298.86510683950587,1.5102375157755048
7.0,7.5,240.9,2.8811300786762697,0.026811107496720273,143.23395754321467,174.37177440043513,331.9424112752439,150.07769373621565,150.41050334773342,132.01148426970906,278.10535227370684,2.1346702486875753
