Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,7,184.3,4.448672232669618,0.007264215440407349,141.47649636698534,172.2322564467647,387.7343303573159,143.11697587261997,101.45884798106734,122.75193219961282,229.74677477881966,1.7698995548874328
7,8,184.3,3.144204248131721,0.0067278480302507306,138.671632366222,168.8176394023573,344.00784985739386,136.79641919483987,98.53759020601981,120.30119623695015,234.47733109850114,1.9769319873314335
8,9,210.8,0.6821473324386248,0.0010090950357729473,106.14387848778031,129.21863468077606,194.2301737195281,86.5971119795221,63.402860378116536,85.40047555001256,187.0063952386048,2.811089492901163
9,10,149.3,1.7382523741194726,0.022272590912594946,149.2343088311165,181.67654988135922,281.1309281681378,147.66503900272028,173.5184529845495,130.80536134322483,290.6229927666619,2.6776614522134436
10,11,139.2,0.5334439327826093,0.006215015090575741,113.90105327009947,138.66215180707766,180.81172402957168,102.3939399827288,106.68530917418974,101.77257470982077,249.67871409436404,3.277129313765587
11,12,120.2,1.0907909748725717,0.005274593978912773,127.49223441652939,155.20793755055772,239.7661859676816,113.99336201666608,94.735035152579,114.01912398591087,251.1873268127572,2.687289352559106
12,13,135.5,5.248839882782087,0.02040458114131746,178.73639450934337,217.59213244615685,440.2440957121744,169.53512160991653,137.51524391893327,163.7098408204698,309.4551835948633,1.9504022062907742
13,14,159.2,5.041819340617756,0.021099056172052787,181.57421980922953,221.04687628949694,436.75982264846124,170.23798114478538,140.26106775055632,166.74954366732211,316.8266381217048,1.9986863630804532
14,15,134.9,1.6171621047001272,0.010018775039278461,149.38429270708428,181.85913894775487,287.1693135871467,130.98814549541655,113.57629248094938,135.75025832516994,290.3867839858736,2.591508290390718
15,16,130.1,0.6542424319181489,0.004638388193307066,127.41740762013605,155.1168440592961,207.35309559822903,103.12565273139025,90.53630297691683,113.87934697520643,265.4137031552196,3.1439465102681527
16,17,162.5,0.4843598528135711,0.00208014985296292,120.88707190021324,147.16687013939008,189.3883010928844,89.2496284379289,72.13072412064597,103.82198817899632,242.4128336488312,3.283981900620275
17,18,207.4,0.5349793935487126,0.0021911250077845516,124.61745521294071,151.70820634618875,196.82552787200606,91.18367267802493,73.21910576282481,107.51953358839994,247.90109693676402,3.2456395727517213
18,19,174.5,0.8462863931987179,0.003755025821431189,137.6810511274415,167.61171441601576,232.77434580681995,105.20060745223965,84.9824624033712,121.9830793894108,270.5667505093506,2.9894996802749776
19,20,217.6,1.0767397660718137,0.01039151777222907,152.22434924803974,185.31659908457016,254.8056350240864,122.88967578219719,115.72679739330597,139.44776242464565,313.5481013460492,3.008464540891414
20,21,221.8,1.299443168631448,0.018697719640864887,164.40367428253413,200.14360347438927,274.73647985051656,136.11754309888482,140.42052598602072,152.53990637829418,343.21804034750244,3.0019165738945994
21,22,209.3,1.2345621256595598,0.008375623324391464,158.19697692003305,192.5876240765622,272.31001215751604,122.32331292137798,106.39503944545356,143.5439961732228,312.8244174458329,2.9036884572626325
22,23,342.0,1.2488698617177414,0.011823395808765387,164.14967696846307,199.83438935291161,274.3510425421494,127.82126436699735,120.49562800708203,149.83865572134695,330.97804157418807,2.994982920239604
23,24,405.0,1.180495034220263,0.009981886164852337,163.93770219812868,199.5763331107658,271.5234501306441,124.05119697936338,113.9209699319304,148.33777860047897,327.2194909547457,3.0229587558071325
24,25,219.6,1.0337559382802763,0.004126512301778615,156.08928656543847,190.02174016662082,263.5100524466889,110.46286540525527,86.72081751653128,136.8177875942227,294.52435957486387,2.960685297789437
