Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,0.5,86.0,16.886741311707297,0.04151602693674994,112.25516918617816,136.65846683534727,469.47702741910535,117.90520586731317,96.95097081835998,70.32606973729042,129.02987905253045,1.1931522053836676
0.5,1.0,86.0,1.8046307263871881,0.050347184961329644,106.51751794316408,129.67350010472154,220.91294129326602,119.18803675599794,157.73589243844748,68.59182907770935,168.06115854486288,2.58523162423732
1.0,1.5,80.0,0.5327527028037277,0.018417681835991722,82.37850947530464,100.286881100371,145.68079850020257,96.21402002208238,121.756896231308,61.31920481128432,167.07054496232496,3.088071115119471
1.5,2.0,57.0,0.23479873721712022,0.007073481158546854,68.66182479986485,83.58830845200947,111.30158635311209,77.61910609635667,89.30230221466266,55.35705097715583,159.89482034300661,3.4038853458768914
2.0,2.5,37.0,0.2282335879358323,0.010241714872396042,73.11662711488631,89.01154605290502,114.91715974151386,83.75201397465797,106.17799480743217,61.01030248160675,178.87282538050178,3.495849820838399
2.5,3.0,35.0,0.24879420097149438,0.010541153300698792,77.00909490651767,93.75020249489108,121.56551590375287,87.09087068789736,109.60013141472298,65.50063717975956,189.08746278491617,3.455221274068568
3.0,3.5,37.0,0.5263526487132676,0.011495279715666103,91.46128074453985,111.34416786291813,161.78179433411503,99.86443123514599,111.85551362771741,77.00456895680378,200.64280139819132,3.005527722674167
3.5,4.0,37.0,1.0066868165972755,0.007496246314112403,100.64241640802332,122.52120258368059,205.75003319911872,103.96466077806828,93.5128541435685,84.9209944155045,197.77235511107756,2.5328605437817706
4.0,4.5,50.0,5.047218377575275,0.01680191014480429,137.8161036330125,167.77612616192832,388.7912796898419,146.67625948271822,118.77107371801979,118.60414977122154,229.4662924544637,1.7324125146927356
4.5,5.0,59.0,5.127543049185761,0.014288349156566656,138.3687697392558,168.44893707387672,396.0331122057246,145.4120856396312,111.80495621270713,120.9814320776061,231.1435445873607,1.6994964190148325
5.0,5.5,69.0,5.479931033329951,0.02159323590883484,147.73879923065462,179.8559294981883,410.86514601731244,156.6740188642861,130.41796965118607,130.01734194348418,250.35094240767265,1.7473253515750025
5.5,6.0,64.0,4.301618600167189,0.03175494095615303,151.2882377206295,184.17698505120103,377.55447391192763,164.552999998802,158.71414916051842,133.00281022894637,268.9338595505133,1.9695427192902892
6.0,6.5,80.0,1.813701243565932,0.026193455120135076,132.4260953464966,161.21437694356112,272.77363398926025,148.14549365449523,161.99716788834002,118.29973665771563,266.17458241703116,2.4556238178951815
6.5,7.0,93.0,2.9249441459767382,0.045192397766750256,153.31336461863378,186.64235692703232,329.65466283019225,171.91144776948977,199.72682340657943,135.46529906449254,292.385808500559,2.3219308435735364
7.0,7.5,100.0,2.2503485642560475,0.02897464774179475,143.34410104023686,174.5058621359406,299.92951765866246,156.28628234077735,168.60652625682556,128.2446834155893,280.4610354467076,2.3967711730045953
7.5,8.0,109.0,18.097682425934696,0.018625932835208445,179.1998777717445,218.15637293951536,673.044525561492,198.1760103150486,147.41352542222222,170.03576816806364,273.4990416822098,1.2225282661123134
8.0,8.5,168.5,24.67340424843355,0.06837839295828063,204.49454781290171,248.94988429396759,763.3094630726965,228.69693723646932,190.3144220418744,201.53608693491088,329.79780542009405,1.223268055084601
8.5,9.0,195.5,15.728780759212803,0.07414972601637974,209.25722251485587,254.7479230615635,646.6091998496062,223.88431498584637,207.90511383388463,193.2959874744284,337.16512680771035,1.5120967055147359
9.0,9.5,175.0,30.18561304661561,0.08302325260847329,215.92240550427067,262.8620588747646,833.743723459087,247.633197955848,210.7744733346859,217.65834633060868,348.67976309228703,1.171592376009318
9.5,10.0,184.0,52.43263543298358,0.15224339778243365,233.67179027405217,284.4700055510201,1034.6384869238225,292.2953691634635,263.97554096718045,251.4902953434099,383.90251165567827,0.9989689538491486
10.0,10.5,221.5,47.11606018164083,0.08687696234160235,216.6967045048295,263.80468374501015,998.2144651307884,271.3073421257069,219.2116222775251,239.69143728574278,361.1611829192707,0.9566866864293194
10.5,11.0,206.0,43.292018983099226,0.09192262940415456,223.52025665929264,272.1116168026167,970.9278244783746,272.16010431655866,224.52530279777963,241.07118368300283,368.0023076359323,1.020211842863164
11.0,11.5,241.0,22.938180348745423,0.07615286964208114,223.30199592784612,271.8459080860739,765.1740903632351,242.67510627174002,207.01647176275856,219.34551215778532,361.5594068544594,1.3335908545808488
11.5,12.0,187.0,21.803415712281726,0.08870364672899878,231.33253606493534,281.62221781818204,753.3894004751087,248.18479642676095,222.26367257795783,223.20603331251232,372.74217152979065,1.4094251143193075
12.0,12.5,198.0,19.550921014127766,0.08229909757757105,230.82478622879836,281.0040875828854,725.703591536913,243.5147645049081,217.76327811724803,220.91090669192735,372.7404858118519,1.4655555639487123
12.5,13.0,234.0,19.28796398305721,0.09548761780441015,238.54149394769652,290.3983404580652,724.6760024619962,250.2086208091567,233.9477922010524,225.71414438808878,383.8407143420394,1.5203634517029037
13.0,13.5,230.0,15.745565631592694,0.08099178679759395,233.00926989848642,283.6634590068534,673.4926628448297,238.73347817501062,221.0199244485452,218.5637211309998,378.8176116584282,1.608587242428856
13.5,14.0,248.0,13.023180264337714,0.07171216254078282,229.18489623422252,279.00769976340166,628.4244646524965,229.52259737674788,212.78671900433065,212.71239161136643,375.8549428586851,1.7072101015750922
