Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,2,122,1.7254975257270064,0.0451968291805125,105.74154449790207,128.72883678005488,218.48284324874726,116.8465989946615,152.10478983209669,68.81416060769746,168.50073050634035,2.592825186886303
2,3,122,4.996203362916926,0.03977181532656935,142.27606701193506,173.2056467971382,367.87180294150215,171.3031937042981,172.6146115505584,109.58583123008819,224.07269551731903,1.9345407459976365
3,4,317,2.31131721717088,0.009993786657868283,119.13842442728341,145.0380819114754,283.52138341897205,133.3787889225334,108.7422509811328,96.12916374101397,202.92346848089105,2.122265637281904
4,5,92,0.4727120542050473,0.011974320256914722,94.59354833829626,115.15736319444757,158.3430167882277,113.5499381726998,134.75867132756687,83.30355609319979,218.89587987418938,3.170838185695742
5,6,100,5.089714669742444,0.03090570144064495,157.42817177858296,191.65168738262298,400.5976797761123,171.95756528762962,157.3863786819902,134.21433386457673,265.18817182424704,1.9258238829898657
6,7,326,5.593207075477124,0.03816901075889691,169.62447321595909,206.49935869768956,422.61386398746595,181.54546829861002,171.0436235058533,145.05762137038613,284.56971635371406,1.959200685981982
7,8,189,4.069873154109555,0.033357572946461314,164.69325660483383,200.49613847544995,379.92644527126936,173.49828168804814,168.83670681494743,142.59997854657306,289.2820965815602,2.1329676851666672
8,9,184,4.23221069386608,0.038810300850531686,172.27701445883133,209.72853934118604,390.7053412554284,178.75713988549975,178.30869706282428,150.37088603276803,304.631143173216,2.1644872548294196
9,10,172,5.167418404633768,0.049528271460918386,185.54790504940735,225.8844061471045,426.3074115720478,190.9131272755778,193.9979772090064,162.8882659346582,323.9099590710727,2.1213130487725427
10,11,160,6.105043380284001,0.03834977012253921,187.52129208842922,228.2867903685222,458.6551658592245,188.32575622339303,172.22732943465883,167.95646808192916,321.75846430432534,1.9705922473425097
11,12,199,8.69068111878446,0.025552873519971528,193.11157361820506,235.09235049172776,529.4025159862284,189.49605218325365,147.7515318706511,175.2437254509863,313.14827763018116,1.7258837540545988
12,13,215,10.103966462309646,0.045734187331743,212.36122508629842,258.5267088007105,565.4641216043578,209.82790266918357,182.609324346988,192.3645774727815,345.35779271075154,1.7739940104680116
13,14,166,9.768302172711154,0.057119700858582194,219.97076778421604,267.79049991121985,562.5471886168367,215.1826182389779,196.87297767067633,199.21655903064865,362.38914543057825,1.8512727853429838
14,15,170,3.795612139025591,0.04025264257623326,194.0137026787193,236.1905945653973,397.33859820806106,179.41955745763002,179.66864993270883,172.27690335359685,350.1354844396573,2.3885922098658923
15,16,181,4.108060078747109,0.040555151924171584,200.8345494314325,244.49423409043945,414.5965530196844,183.02728806167892,183.28150550467146,177.62399899328315,356.6531379821396,2.3603308248729764
16,17,197,9.192104315258277,0.09426221650578734,244.23024165118161,297.32377244491687,560.4122645542403,231.40053931505102,244.48268887664054,217.68326985249453,406.7487508376393,2.0753564062530954
17,18,207,8.866368316881738,0.08370387405122816,243.3675795843434,296.2735751461573,555.9831898536414,226.38464612924193,231.87597181575302,217.9690011816469,406.4173739930371,2.083091319158498
18,19,189,9.394313246478454,0.1218651265614574,259.79900067158746,316.2770442958454,571.7296660694487,241.60791567551064,271.87905779602204,230.28453809891084,432.98678908514285,2.165191197503744
19,20,273,2.117981039129917,0.02154613108025448,185.03200235500074,225.25635069304445,329.10820451519913,149.69676661913184,143.1203305596486,163.30732886646274,346.4560261441892,2.7879625649974575
20,21,265,1.744417656041867,0.028626571394808932,185.7077898580917,226.0790485228941,309.34174502552685,150.5569728820976,160.0279654621243,164.8744999427882,363.54988102165026,2.9992122468367493
21,22,236,2.6320359009242527,0.022526748057913687,197.64891358667393,240.6160687142122,368.0319559930313,157.0199286139872,142.4048869076929,173.7771784674748,357.76033240472856,2.6342068971470334
22,23,398,6.717407710765006,0.13657143453631448,264.8151696988979,322.38368485083237,514.3677329625586,231.98557975262113,285.52848503710146,233.9051068176514,460.62397722258584,2.481114677414474
